...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,recombinant_50_CI,X24D_50_CI,X24G_50_CI,X24E_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,X24D_95_CI,X24G_95_CI,X24E_95_CI,other_95_CI
35,NA,NA,AK,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,0.734810659107521,0.4785922817554435,AK,2024-07-02,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
39,NA,NA,AK,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,0.713707834962522,0.4650890840175065,AL,2024-06-30,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
79,NA,NA,AL,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.555159320240492,0.485010191971132,AR,2024-06-10,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
101,NA,NA,AR,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.772760354149847,0.343699933679634,AZ,2024-05-26,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
128,1.84646609052227,0.4532551618611365,AZ,2024-05-27,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
129,1.21052475972938,0.2970345413795825,AZ,2024-05-28,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
130,0.904489285339345,0.4173315025303475,AZ,2024-05-29,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1
131,0.612229314444217,0.4228146741886225,AZ,2024-05-30,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
132,NA,NA,AZ,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,0.614997845157086,0.3777682409596775,AZ,2024-06-01,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
134,1.52776707855267,0.256549347988191,AZ,2024-06-02,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
135,1.26060776317205,0.3372195644567895,AZ,2024-06-03,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
136,1.04744845986182,0.3616815743089155,AZ,2024-06-04,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1
137,1.45519360131931,0.37814184389496053,AZ,2024-06-05,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1
138,2.72134252701786,0.369938732628399,AZ,2024-06-06,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
139,0.823117403949669,0.210536305359037,AZ,2024-06-07,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
140,2.47060912843618,0.4283921832520035,AZ,2024-06-08,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1
141,1.22552006703849,0.3782977802498965,AZ,2024-06-09,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1
142,5.16183029085122,0.374025465355944,AZ,2024-06-10,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1
143,5.60658954851332,0.42456486833867,AZ,2024-06-11,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1
144,7.67470533907645,0.4141845776716725,AZ,2024-06-12,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
145,2.62739005098575,0.412468621752386,AZ,2024-06-13,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1
146,1.25953650378838,0.230677624229243,AZ,2024-06-14,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1
147,0.686429621100605,0.51292424130273,AZ,2024-06-15,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
148,3.74460646123331,0.4291358367478215,AZ,2024-06-16,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1
149,3.27773859760423,0.354875000209477,AZ,2024-06-17,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1
150,4.58110814287952,0.3893695207135345,AZ,2024-06-18,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1
151,3.38762455524205,0.3862868544289265,AZ,2024-06-19,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
152,2.11256907960895,0.443581632886012,AZ,2024-06-20,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1
153,1.68117865912955,0.369126291449419,AZ,2024-06-21,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
154,0.634602864160562,0.3547944766991345,AZ,2024-06-22,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
155,0.956312996183457,0.296256545165181,AZ,2024-06-23,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
156,1.90407438605169,0.4119613554745355,AZ,2024-06-24,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1
157,4.49336113011887,0.372285459893418,AZ,2024-06-25,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1
158,3.64990863075701,0.54066561109172,AZ,2024-06-26,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1
159,NA,NA,AZ,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,0.737816260348813,0.372583298332827,AZ,2024-06-28,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
161,1.68176167487499,0.61106271625029,AZ,2024-06-29,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
162,6.68586973955386,0.51632983411542,AZ,2024-06-30,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1
163,13.0700630702185,0.4933669733331625,AZ,2024-07-01,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1
164,5.05872193628081,0.4134441961557105,AZ,2024-07-02,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1
165,NA,NA,AZ,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,0.782732900202233,0.169976114522119,AZ,2024-07-04,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1
167,0.818023420068267,0.402339951867532,AZ,2024-07-05,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
168,1.26865701762543,0.3917375888861165,AZ,2024-07-06,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
169,8.41696468429468,0.4216741734361705,CA,2024-05-26,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
170,4.34682792507742,0.3611411108271255,CA,2024-05-27,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
171,4.06336743224565,0.3572560148615825,CA,2024-05-28,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
172,2.61123855703307,0.3508288169558815,CA,2024-05-29,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1
173,4.72602165857508,0.3903634824966875,CA,2024-05-30,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1
174,17.9612426465436,0.400787641981053,CA,2024-05-31,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
175,2.34224248964055,0.363219939458143,CA,2024-06-01,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1
176,3.87033199817765,0.395211531304591,CA,2024-06-02,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1
177,7.16116438088689,0.3975373371601995,CA,2024-06-03,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
178,8.24011747593296,0.4006641494555895,CA,2024-06-04,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
179,18.3636691937071,0.4072461462089685,CA,2024-06-05,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0
180,15.206563119952,0.3833012081039715,CA,2024-06-06,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1
181,4.80715569090394,0.3424034435876075,CA,2024-06-07,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1
182,6.80291455877446,0.4338007842057785,CA,2024-06-08,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1
183,8.58948410670764,0.4138452639715725,CA,2024-06-09,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
184,9.98013826771508,0.388857928966505,CA,2024-06-10,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1
185,15.472664964412,0.420649355497942,CA,2024-06-11,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1
186,15.3830805364094,0.436671551739308,CA,2024-06-12,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1
187,13.0823234896174,0.424900164447692,CA,2024-06-13,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
188,9.78435762614403,0.469424360679508,CA,2024-06-14,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
189,4.13868139658115,0.430388759453828,CA,2024-06-15,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
190,6.53551346643199,0.3984095020831645,CA,2024-06-16,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
191,9.01689854485582,0.4368769242513205,CA,2024-06-17,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1
192,11.2971809614431,0.391769857443048,CA,2024-06-18,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
193,19.6648678458273,0.4432451953162,CA,2024-06-19,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
194,9.70615208772435,0.4073882862873245,CA,2024-06-20,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
195,13.3457368157138,0.413903877475817,CA,2024-06-21,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
196,4.0755310351936,0.369181122784599,CA,2024-06-22,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1
197,5.81501440554093,0.3963318262183035,CA,2024-06-23,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1
198,8.09599194671142,0.419418386388239,CA,2024-06-24,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1
199,14.9936734111946,0.415382803996221,CA,2024-06-25,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
200,31.8101490026545,0.3888839524954865,CA,2024-06-26,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
201,38.5843255295535,0.417029676047008,CA,2024-06-27,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
202,33.6945048416562,0.423710586489552,CA,2024-06-28,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
203,24.2728751537684,0.421270703699377,CA,2024-06-29,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1
204,24.8016005616831,0.438005067630127,CA,2024-06-30,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1
205,38.7002757302116,0.4079243549324915,CA,2024-07-01,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1
206,23.9329172227347,0.4223387440481555,CA,2024-07-02,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1
207,25.7755342544603,0.427752789125473,CA,2024-07-03,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1
208,9.20786824150781,0.4261756805031015,CA,2024-07-04,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1
209,20.5511005077107,0.486937356659056,CA,2024-07-05,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1
210,20.3610122092287,0.4808015627254585,CA,2024-07-06,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1
211,NA,NA,CO,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,NA,NA,CO,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,NA,NA,CO,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,0.54667119622646,0.364745959595753,CO,2024-05-29,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
