...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,recombinant_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,recombinant_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
35,NA,NA,AK,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.499739684870556,0.454964625016,AK,2024-06-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1
38,NA,NA,AK,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.676801499756108,0.54490934350845,AK,2024-06-13,0,1,1,1,1,1,1,0,1,1,1,1,0,1
41,NA,NA,AK,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1.46325017395146,0.4661149225837265,AL,2024-05-06,1,1,1,0,1,1,1,1,0,1,0,1,1,1
45,NA,NA,AL,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,0.148716293927601,0.10443533097898,AR,2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,NA,NA,AR,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.595324654230437,0.4175950841830655,AR,2024-06-10,0,1,1,1,1,1,1,0,1,1,1,0,1,1
122,NA,NA,AR,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,NA,NA,AZ,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,1.25870905797856,0.0863234469910175,AZ,2024-05-06,0,1,1,1,1,1,1,0,0,1,1,0,1,1
129,1.02041648365784,0.0931565829542075,AZ,2024-05-07,0,1,1,1,1,1,1,1,1,1,1,1,1,1
130,1.86731203411329,0.149066548281918,AZ,2024-05-08,0,1,1,0,1,1,1,0,1,1,0,0,1,1
131,0.468223947029,0.2476356312581085,AZ,2024-05-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1
132,1.6309317299272,0.387215993065202,AZ,2024-05-10,0,0,1,1,1,1,1,1,0,1,1,1,0,1
133,1.01940208702743,0.51740395123985,AZ,2024-05-11,0,1,1,1,1,1,1,0,0,1,0,1,1,1
134,0.191224201915154,0.1336169038292475,AZ,2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135,1.29995975369412,0.421217920483749,AZ,2024-05-13,1,1,1,1,0,0,1,0,0,1,0,1,0,1
136,0.551034203919574,0.2644638568064205,AZ,2024-05-14,1,1,1,1,1,1,1,0,1,1,0,1,1,1
137,0.561073116418214,0.266573697233206,AZ,2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
138,0.62698451165763,0.459933342497685,AZ,2024-05-16,1,1,1,0,1,1,1,1,1,1,1,1,1,1
139,0.640979399365035,0.445501074455194,AZ,2024-05-17,1,0,1,1,1,1,1,0,0,1,1,1,1,1
140,0.28577853482065,0.1957930094576665,AZ,2024-05-18,1,1,1,1,1,1,1,0,1,1,0,1,1,1
141,0.304220318077142,0.207443373782955,AZ,2024-05-19,1,1,1,1,1,1,1,0,0,1,1,1,1,1
142,0.560680890685882,0.4063851581679375,AZ,2024-05-20,1,1,1,1,1,1,1,1,1,1,0,0,1,1
143,0.842983334912486,0.231651074870934,AZ,2024-05-21,0,1,1,1,1,1,1,0,1,1,1,0,1,1
144,0.438145113056495,0.312683485906259,AZ,2024-05-22,1,1,1,1,1,1,1,0,0,1,1,1,1,1
145,NA,NA,AZ,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,0.395780152779844,0.269782135048716,AZ,2024-05-24,1,1,1,1,1,1,1,0,0,1,1,1,1,1
147,NA,NA,AZ,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,0.787624725917775,0.3424498880077615,AZ,2024-05-26,1,1,1,1,1,1,1,0,1,1,0,1,0,1
149,1.9281780606952,0.4590197344043185,AZ,2024-05-27,1,1,1,0,0,1,1,1,1,1,1,0,0,1
150,1.41032964843188,0.3182991244368105,AZ,2024-05-28,1,0,1,1,1,1,1,0,0,1,0,0,0,1
151,0.886320009489581,0.4147539584629455,AZ,2024-05-29,1,1,1,1,1,1,0,0,0,1,0,0,0,0
152,0.554341763276419,0.384471917536842,AZ,2024-05-30,1,0,1,1,1,1,1,1,0,1,0,1,1,1
153,NA,NA,AZ,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,0.685138755388016,0.3795470986658005,AZ,2024-06-01,1,1,1,1,1,1,1,0,0,1,0,1,0,1
155,1.39586907838268,0.268629265262879,AZ,2024-06-02,1,1,1,0,1,1,1,1,0,1,0,1,1,1
156,1.08165576414832,0.333958898279257,AZ,2024-06-03,1,1,1,1,1,1,1,0,0,1,0,0,1,1
157,1.32913549665728,0.3731567831985535,AZ,2024-06-04,1,1,1,1,0,1,1,1,0,1,1,0,1,1
158,1.54723093321863,0.37688106818499,AZ,2024-06-05,1,0,1,0,1,1,1,0,0,1,0,0,1,1
159,3.40347248127592,0.388719641594451,AZ,2024-06-06,0,1,1,0,1,1,1,0,0,1,1,0,0,1
160,0.738427387591024,0.232750881387001,AZ,2024-06-07,1,1,1,0,1,1,1,1,1,1,0,0,1,1
161,2.84581879709764,0.450864323058802,AZ,2024-06-08,0,0,0,0,1,1,1,0,0,0,1,1,0,1
162,1.16200567039559,0.3753522166912365,AZ,2024-06-09,1,1,1,1,1,1,0,1,0,1,1,0,1,0
163,6.34654660603,0.3856416836538045,AZ,2024-06-10,0,0,1,1,1,1,1,0,0,1,0,0,1,1
164,6.08585517313643,0.415279564341388,AZ,2024-06-11,0,1,1,0,1,0,1,0,0,1,0,0,0,1
165,9.18243694004227,0.4206036034944935,AZ,2024-06-12,0,1,1,0,1,1,0,0,1,1,0,0,0,0
166,2.85490934496007,0.408007849951283,AZ,2024-06-13,0,0,1,1,1,0,1,0,0,1,1,0,1,1
167,1.27790781243313,0.2618549861389725,AZ,2024-06-14,1,1,1,0,1,1,1,0,1,1,0,0,0,1
168,0.769045488400665,0.532964988963255,AZ,2024-06-15,0,1,1,1,1,1,1,0,1,1,1,0,1,1
169,2.26882570200288,0.2064450617889215,CA,2024-05-05,0,1,1,1,1,1,1,0,1,1,0,1,1,1
170,4.78553656192911,0.2745090138862195,CA,2024-05-06,0,0,1,1,0,1,1,0,0,0,0,0,0,1
171,7.11602333080646,0.406998639081554,CA,2024-05-07,0,0,1,0,1,0,1,0,0,0,0,1,0,1
172,3.33830313049871,0.300203245649317,CA,2024-05-08,0,0,1,1,0,1,1,0,0,1,0,0,1,1
173,3.82903952429502,0.327269663467005,CA,2024-05-09,0,0,1,1,1,0,1,0,0,0,0,0,0,1
174,2.21410456586663,0.328417901799671,CA,2024-05-10,1,1,1,0,1,0,1,0,0,0,0,1,0,1
175,3.05115632628327,0.3977799138806825,CA,2024-05-11,1,0,1,0,1,1,1,0,0,0,0,0,0,1
176,3.4690988458422,0.3670748603948685,CA,2024-05-12,0,1,1,0,1,1,1,0,1,0,0,1,0,1
177,2.96988347475438,0.4263200004190025,CA,2024-05-13,1,0,0,1,1,0,1,1,0,0,0,1,0,1
178,8.94884816932788,0.429086685857457,CA,2024-05-14,0,0,1,0,1,0,1,0,0,0,0,0,0,1
179,2.1722617272207,0.3416732558904155,CA,2024-05-15,1,1,0,1,0,1,1,0,0,0,0,1,1,1
180,5.69103741227699,0.3330923011055345,CA,2024-05-16,0,0,1,1,0,1,1,0,0,1,0,0,1,1
181,5.84941789896266,0.339979588910761,CA,2024-05-17,0,0,1,0,1,1,1,0,0,1,0,1,1,1
182,4.75086649750018,0.356202478945929,CA,2024-05-18,0,0,1,1,1,1,1,0,0,1,1,1,1,1
183,5.32553714694521,0.427226445598671,CA,2024-05-19,1,0,1,1,0,0,1,0,0,1,0,0,0,1
184,7.85842180721119,0.299631074037104,CA,2024-05-20,0,1,1,0,0,1,1,0,0,0,0,0,1,1
185,11.4812262547046,0.384361306693459,CA,2024-05-21,0,0,0,1,0,1,1,0,0,0,0,0,0,1
186,12.6627605613538,0.3816027203929655,CA,2024-05-22,0,0,1,0,0,0,1,0,0,1,0,1,0,1
187,5.22162991594512,0.3330678940910315,CA,2024-05-23,0,1,1,1,0,1,1,0,0,1,0,0,0,1
188,7.70243403170373,0.411558869627735,CA,2024-05-24,0,0,0,1,1,1,1,0,0,0,0,0,0,1
189,3.36781531956079,0.346254687312711,CA,2024-05-25,0,1,1,1,0,1,0,0,0,1,0,1,1,0
190,10.1960144315008,0.4478287318208635,CA,2024-05-26,0,0,1,0,1,0,0,0,0,0,0,0,0,0
191,8.1983924125671,0.391206728240224,CA,2024-05-27,0,0,0,0,0,1,1,0,0,0,0,0,0,1
192,8.69954219403224,0.3828796578137015,CA,2024-05-28,0,1,0,1,0,0,1,0,0,0,0,0,0,1
193,5.5139122555899,0.3816513151156495,CA,2024-05-29,0,1,1,1,0,1,1,0,0,0,0,0,0,1
194,5.512853278785,0.4058875652221005,CA,2024-05-30,1,1,0,1,0,0,0,0,0,0,0,0,0,0
195,23.7248827580053,0.449670609542426,CA,2024-05-31,0,0,1,0,0,0,0,0,0,0,0,0,0,0
196,1.86326398056395,0.36575816892973,CA,2024-06-01,1,1,1,1,1,1,1,0,0,1,0,0,0,1
197,5.00902706967974,0.40592591283916,CA,2024-06-02,0,1,1,1,0,0,0,0,0,0,0,0,0,0
198,11.0515642795334,0.429054648059294,CA,2024-06-03,0,0,0,1,0,0,1,0,0,0,0,0,0,1
199,11.8918745680166,0.432175694624646,CA,2024-06-04,0,0,1,1,0,0,0,0,0,0,0,0,0,0
200,23.7760445364514,0.4567813660324105,CA,2024-06-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0
201,23.2267452331967,0.42533977840895,CA,2024-06-06,0,0,0,1,0,1,0,0,0,0,0,0,0,0
202,8.78257576631234,0.3567754908415475,CA,2024-06-07,0,1,1,1,0,1,1,0,0,1,0,0,0,1
203,8.90403384847381,0.48461794538604003,CA,2024-06-08,0,0,1,1,0,1,0,0,0,0,0,0,0,0
204,11.5626251969549,0.464119007819972,CA,2024-06-09,0,0,0,1,0,1,0,0,0,0,0,0,0,0
205,13.472766594181,0.4244004241722005,CA,2024-06-10,0,0,1,1,0,1,1,0,0,1,0,0,0,1
206,19.0631250336184,0.4665519058324495,CA,2024-06-11,0,0,1,1,0,0,0,0,0,1,0,0,0,0
207,18.9825937226428,0.478162026461993,CA,2024-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,15.3122120916528,0.478735761718349,CA,2024-06-13,0,0,0,1,0,1,1,0,0,0,0,0,0,1
209,11.527297535026,0.510604647629665,CA,2024-06-14,0,0,1,1,0,0,0,0,0,0,0,0,0,0
210,5.20034309182633,0.451531837509534,CA,2024-06-15,0,0,1,1,1,1,0,0,0,1,0,0,0,0
211,NA,NA,CO,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.523101997793783,0.376967336750778,CO,2024-05-06,1,1,1,1,1,1,1,0,0,1,1,1,1,1
213,NA,NA,CO,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,NA,NA,CO,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,CO,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,0.321785981891466,0.2162173418278935,CO,2024-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217,NA,NA,CO,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.382962597853984,0.244528361596714,CO,2024-05-13,1,1,1,1,1,1,1,0,0,1,1,1,1,1
220,NA,NA,CO,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,0.402188067571887,0.263804989291088,CO,2024-05-15,1,1,1,1,1,1,1,0,0,1,1,1,1,1
222,NA,NA,CO,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,NA,NA,CO,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.784728367327173,0.59399972069948,CO,2024-05-20,1,1,1,1,1,0,1,0,1,1,1,1,0,1
227,NA,NA,CO,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,0.708882897149406,0.378215864201525,CO,2024-05-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1
229,NA,NA,CO,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,0.541156074457683,0.35088006359964,CO,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
231,NA,NA,CO,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
