"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","recombinant_50_CI","X23E_50_CI","X23F_50_CI","X23G_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","recombinant_95_CI","X23E_95_CI","X23F_95_CI","X23G_95_CI","other_95_CI"
"83",NA,NA,"AL",2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",0.408561538066778,0.107726250716233,"AR",2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"88",NA,NA,"AR",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.0797887552982747,0.128857446580033,"AR",2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"91",NA,NA,"AR",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.792767506749442,1.06761840443754,"AR",2023-05-29,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"94",0.766987496591293,1.04447851049946,"AR",2023-05-30,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"95",0.111851918305691,0.171994140029427,"AR",2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"96",NA,NA,"AR",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",0.16577484904572,0.250672553682637,"AR",2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"103",0.17958126450845,0.26371624237946,"AR",2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"104",0.186011622864203,0.27720765171985,"AR",2023-06-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"105",NA,NA,"AR",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.540447591476668,0.320311908811352,"AR",2023-06-12,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"108",0.555134769381353,0.721305356212151,"AR",2023-06-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"109",0.545866211682386,0.69955278123825,"AR",2023-06-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"110",NA,NA,"AR",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.504151536065625,0.657084893131634,"AR",2023-06-16,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"112",NA,NA,"AR",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.279923450265661,0.434907514109486,"AR",2023-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"115",NA,NA,"AR",2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",0.321449003092431,0.489022639417416,"AR",2023-06-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"118",0.322581844724819,0.507581019981419,"AR",2023-06-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"119",NA,NA,"AR",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",2.49224079612235,0.564484694109343,"AR",2023-06-26,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"122",0.387209891310594,0.455385919548846,"AR",2023-06-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"123",NA,NA,"AR",2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.0153783720984,0.388919913577605,"AZ",2023-05-21,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1
"128",1.44686137722527,0.408096348538172,"AZ",2023-05-22,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"129",1.20121919106858,0.338550788168156,"AZ",2023-05-23,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"130",1.26034374421622,0.556963924951806,"AZ",2023-05-24,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"131",0.513185276140222,0.117074684702665,"AZ",2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"132",0.862960598155768,0.552321860845904,"AZ",2023-05-26,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"133",0.552235094688222,0.129551005523395,"AZ",2023-05-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"134",2.15637103289915,0.603132058433297,"AZ",2023-05-28,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
"135",1.50983150746306,0.594476385860336,"AZ",2023-05-29,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
"136",1.66400037640899,0.71565319991948,"AZ",2023-05-30,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
"137",1.78978892840521,0.446564569012356,"AZ",2023-05-31,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0
"138",1.98190298240735,0.863635990329725,"AZ",2023-06-01,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"139",0.813989874433803,0.574479980615459,"AZ",2023-06-02,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
"140",0.780175614745853,0.434088463391977,"AZ",2023-06-03,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"141",0.94208615029581,0.403509244770139,"AZ",2023-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"142",0.718233395209493,0.467108590537767,"AZ",2023-06-05,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"143",1.15034190043269,0.755277554434869,"AZ",2023-06-06,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1
"144",1.15254893285245,0.572830011129369,"AZ",2023-06-07,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1
"145",1.72350730305258,0.743568620257189,"AZ",2023-06-08,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1
"146",1.24058293307913,0.791429197501828,"AZ",2023-06-09,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1
"147",0.964052646135446,0.861846774354846,"AZ",2023-06-10,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0
"148",1.22114922164588,0.45724110502397,"AZ",2023-06-11,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"149",1.21857591751835,0.704515339285234,"AZ",2023-06-12,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
"150",2.52111940926838,0.921378667873521,"AZ",2023-06-13,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1
"151",2.73309151186876,0.620697613660374,"AZ",2023-06-14,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
"152",1.37780335510103,1.28658277069149,"AZ",2023-06-15,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0
"153",1.15206979117662,0.507851978437861,"AZ",2023-06-16,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"154",0.60484242142216,0.699438829604941,"AZ",2023-06-17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"155",7.35282327790104,0.953415863888644,"AZ",2023-06-18,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1
"156",4.08840938402417,0.821954263671739,"AZ",2023-06-19,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
"157",3.74729422660588,0.941961163721407,"AZ",2023-06-20,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1
"158",2.21774159908118,0.735100222869409,"AZ",2023-06-21,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1
"159",2.20502659433995,0.832108407542482,"AZ",2023-06-22,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
"160",0.317816454144045,0.421436079984039,"AZ",2023-06-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"161",1.45670860449879,0.881859615398237,"AZ",2023-06-24,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
"162",1.45921349928905,0.756805492602003,"AZ",2023-06-25,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"163",3.27903167004829,0.749558751210312,"AZ",2023-06-26,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1
"164",4.69364314943214,0.709084058904839,"AZ",2023-06-27,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"165",2.1086773515378,0.692617705716762,"AZ",2023-06-28,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1
"166",2.99824405475904,0.779439900374612,"AZ",2023-06-29,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0
"167",1.43561983717837,0.796490319374741,"AZ",2023-06-30,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1
"168",1.25885168938301,0.58864525393187,"AZ",2023-07-01,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"169",1.07090520119537,0.903263366097608,"CA",2023-05-21,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"170",1.61423013184503,0.578952370162758,"CA",2023-05-22,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0
"171",1.1004802372341,0.560799973099177,"CA",2023-05-23,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"172",1.5270680605923,0.559150423877866,"CA",2023-05-24,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0
"173",2.21368944009818,0.552051094215128,"CA",2023-05-25,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1
"174",1.94446325608731,0.658904975534873,"CA",2023-05-26,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0
"175",1.11835270367065,0.628774537212824,"CA",2023-05-27,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1
"176",1.50757065095234,0.830350569604178,"CA",2023-05-28,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
"177",1.75287207793062,0.948827144490382,"CA",2023-05-29,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
"178",2.29882355749731,0.581198292458323,"CA",2023-05-30,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
"179",1.88037511717884,0.643408965920968,"CA",2023-05-31,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0
"180",2.30366111949995,0.645035240332598,"CA",2023-06-01,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"181",1.40893593776051,0.742507668829692,"CA",2023-06-02,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1
"182",1.57771330282557,0.622241553573618,"CA",2023-06-03,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1
"183",2.19147631692099,0.858558977237765,"CA",2023-06-04,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1
"184",1.57281662816642,0.596378142097183,"CA",2023-06-05,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"185",2.07215479217593,0.81134186051745,"CA",2023-06-06,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1
"186",2.0185243831614,0.801641246309346,"CA",2023-06-07,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0
"187",0.938408354288032,0.709788854977381,"CA",2023-06-08,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"188",3.57227556675732,0.942861343633703,"CA",2023-06-09,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1
"189",1.25646969877141,1.1866037397614,"CA",2023-06-10,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1
"190",0.783507116509994,0.684997524573987,"CA",2023-06-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"191",1.82454429863077,0.753008121219345,"CA",2023-06-12,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1
"192",1.82176187243678,0.659367649116238,"CA",2023-06-13,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
"193",3.0490568422623,0.792868147251731,"CA",2023-06-14,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0
"194",1.5956308414743,0.721252680923843,"CA",2023-06-15,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
