"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","X24D_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","X24D_95_CI","X24G_95_CI","other_95_CI"
"42",NA,NA,"AK",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",1.7837079062599,0.525202351933267,"AL",2024-05-06,0,1,0,1,1,1,0,1,0,1,1,1
"52",NA,NA,"AL",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",0.050943960518836,0.0212460838555938,"AR",2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1
"96",NA,NA,"AR",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.320900234687085,0.0456425944653856,"AZ",2024-04-28,1,1,1,1,1,1,0,1,0,1,1,1
"128",0.822211089309893,0.297927816725721,"AZ",2024-04-29,1,1,1,1,1,1,0,0,1,1,1,1
"129",1.16326926508814,0.300157266044876,"AZ",2024-04-30,1,1,0,1,1,1,1,1,1,1,1,1
"130",0.191412561139695,0.0502508150681052,"AZ",2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1
"131",0.194618423785596,0.0518049829103026,"AZ",2024-05-02,1,1,1,1,1,1,0,1,0,1,1,1
"132",0.349319518277153,0.0533716412444582,"AZ",2024-05-03,1,1,1,1,1,1,0,1,0,1,1,1
"133",NA,NA,"AZ",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",NA,NA,"AZ",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",0.795171228027852,0.0581761173942571,"AZ",2024-05-06,0,1,1,1,1,1,1,1,1,1,1,1
"136",0.638554914449581,0.0598244058968517,"AZ",2024-05-07,1,1,1,1,1,1,0,0,1,1,1,1
"137",1.15408468176986,0.123825803551933,"AZ",2024-05-08,1,1,1,1,1,1,0,0,0,1,1,1
"138",0.629543705937612,0.24795214213212,"AZ",2024-05-09,1,1,1,1,1,1,0,0,1,1,1,1
"139",2.39617448576881,0.435083801127805,"AZ",2024-05-10,0,0,1,1,1,1,0,0,1,1,1,1
"140",1.33797913584723,0.623790073845261,"AZ",2024-05-11,0,0,1,1,1,1,0,0,0,1,1,1
"141",0.0872702137359952,0.0686215383040306,"AZ",2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1
"142",1.59447540333158,0.448393062963181,"AZ",2024-05-13,0,1,1,0,0,1,0,1,0,0,0,1
"143",0.479584161880194,0.25860350176537,"AZ",2024-05-14,1,1,1,1,1,1,1,0,0,1,1,1
"144",0.462269465808464,0.25889157955873,"AZ",2024-05-15,1,1,1,1,1,1,0,1,0,1,1,1
"145",0.806727251245146,0.624304726340396,"AZ",2024-05-16,1,1,0,1,1,1,0,1,0,1,1,1
"146",0.945892724721931,0.575774374522506,"AZ",2024-05-17,1,0,1,1,1,1,0,0,1,1,1,1
"147",0.113983336131067,0.0811614621790872,"AZ",2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1
"148",0.110494584412159,0.0835545572029751,"AZ",2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1
"149",0.782581576988904,0.610327696397715,"AZ",2024-05-20,1,1,0,1,1,1,0,1,0,1,1,1
"150",0.306187461388072,0.0886668419283159,"AZ",2024-05-21,1,1,1,1,1,1,0,1,0,1,1,1
"151",0.511247997732003,0.34704224447295,"AZ",2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1
"152",NA,NA,"AZ",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",0.128019745143446,0.0972674906241456,"AZ",2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1
"154",NA,NA,"AZ",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",1.48051459513585,0.367800439148597,"AZ",2024-05-26,1,0,1,1,1,1,1,0,0,1,1,0
"156",1.73322102734102,0.394403465828195,"AZ",2024-05-27,1,1,1,0,1,1,1,1,0,0,1,1
"157",1.34850791063138,0.343643874328189,"AZ",2024-05-28,1,1,0,1,1,1,0,1,0,1,1,1
"158",1.41435290365681,0.464108755666239,"AZ",2024-05-29,0,1,1,1,1,0,0,0,1,1,1,0
"159",0.883086156895747,0.497019893719675,"AZ",2024-05-30,1,0,1,1,1,1,1,0,0,1,1,1
"160",NA,NA,"AZ",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",0.726189866628928,0.305405045280889,"AZ",2024-06-01,1,0,1,1,1,1,1,0,0,1,1,1
"162",2.24501794757899,0.550798610664332,"AZ",2024-06-02,0,1,0,1,1,1,1,1,1,1,1,1
"163",3.10995383480892,0.454658999257267,"AZ",2024-06-03,0,0,1,1,1,1,0,0,0,1,1,1
"164",1.70122623455442,0.393502792633528,"AZ",2024-06-04,1,1,1,0,1,1,0,0,1,0,1,1
"165",2.13839987208229,0.366115663873557,"AZ",2024-06-05,1,0,1,1,1,1,1,0,0,1,1,1
"166",1.32195632797798,0.286889493087665,"AZ",2024-06-06,1,0,1,1,1,1,0,0,0,1,1,1
"167",1.3741003832684,0.522433272029514,"AZ",2024-06-07,0,1,0,1,1,1,1,1,1,1,1,1
"168",1.02088115150386,0.299927557821892,"AZ",2024-06-08,1,1,1,1,1,0,0,1,0,1,1,0
"169",5.40688538656099,0.557851603557194,"CA",2024-04-28,0,1,0,0,1,1,0,0,0,0,1,0
"170",0.811234535367663,0.208986547508299,"CA",2024-04-29,1,1,1,1,1,0,0,0,1,1,1,1
"171",2.38471798540964,0.333754931674515,"CA",2024-04-30,0,1,1,1,0,0,0,0,0,0,0,1
"172",1.65410371055347,0.341235663486771,"CA",2024-05-01,1,1,1,0,1,1,0,1,1,0,1,1
"173",1.50197949359447,0.286273782385425,"CA",2024-05-02,1,1,1,1,0,1,0,0,1,0,0,0
"174",1.76552238252185,0.213631130210151,"CA",2024-05-03,1,1,1,0,1,1,0,0,0,0,1,0
"175",1.09042989540312,0.16623206162292,"CA",2024-05-04,1,1,0,1,1,1,0,0,0,1,1,0
"176",0.906812953442596,0.118001940559048,"CA",2024-05-05,1,1,1,1,1,1,0,0,0,0,1,1
"177",1.73258293026388,0.225247645426705,"CA",2024-05-06,1,1,1,0,1,1,0,0,1,0,1,1
"178",12.9315426648556,0.570840781701683,"CA",2024-05-07,0,0,0,1,0,1,0,0,0,0,0,0
"179",1.43208511979733,0.265151953200305,"CA",2024-05-08,1,1,1,0,1,1,0,0,0,1,1,1
"180",3.99141692342198,0.333850173399992,"CA",2024-05-09,1,1,0,1,0,1,0,0,0,1,0,0
"181",4.20948264160662,0.394103266386972,"CA",2024-05-10,0,0,1,1,0,1,0,0,1,1,0,0
"182",5.82795558401289,0.475373748239161,"CA",2024-05-11,0,1,0,1,1,1,0,1,0,0,1,0
"183",8.17051232141332,0.508477061126151,"CA",2024-05-12,0,0,0,1,1,1,0,0,0,0,1,0
"184",3.93059904177908,0.465699976808702,"CA",2024-05-13,0,1,0,1,0,0,0,0,0,1,0,0
"185",8.98293001837476,0.432839529496241,"CA",2024-05-14,0,0,0,1,0,1,0,0,0,0,0,0
"186",6.67420224435755,0.413600031418636,"CA",2024-05-15,0,0,0,1,1,1,0,0,0,0,1,0
"187",3.55145860913563,0.310841017222577,"CA",2024-05-16,1,1,0,1,1,1,0,0,0,1,1,0
"188",1.58787276520011,0.277016752967462,"CA",2024-05-17,1,1,1,1,0,1,0,0,0,0,0,1
"189",1.77644326426831,0.131355286978575,"CA",2024-05-18,0,0,1,1,1,1,0,0,1,1,1,1
"190",7.36439400443789,0.479464370294173,"CA",2024-05-19,0,1,0,1,0,1,0,0,0,1,0,1
"191",4.86036789423975,0.280596593370457,"CA",2024-05-20,1,0,1,1,1,1,0,0,0,1,1,1
"192",3.62688257568915,0.304830148707509,"CA",2024-05-21,1,1,0,1,1,0,0,0,0,0,1,0
"193",4.18154885338389,0.320078495294593,"CA",2024-05-22,1,1,0,1,0,1,0,0,0,1,0,0
"194",8.1193827843745,0.392662243245758,"CA",2024-05-23,0,0,0,1,1,1,0,0,0,0,1,0
"195",6.20870754796934,0.41656488749014,"CA",2024-05-24,0,1,0,1,0,0,0,0,0,1,0,0
"196",4.62841046322261,0.40801396434974,"CA",2024-05-25,0,0,0,1,1,1,0,1,1,1,0,1
"197",10.8676346109112,0.484186301665238,"CA",2024-05-26,0,1,0,0,0,0,0,0,0,0,0,1
"198",6.93425300004494,0.407547829193792,"CA",2024-05-27,0,1,0,1,0,1,1,0,0,0,0,0
"199",11.287256430785,0.432643177919392,"CA",2024-05-28,0,1,0,1,1,0,0,0,0,0,0,0
"200",8.28290391218257,0.442946031469664,"CA",2024-05-29,0,1,0,1,0,1,0,0,0,1,0,0
"201",18.825279086915,0.571800561231285,"CA",2024-05-30,0,1,0,1,0,0,0,0,0,1,0,0
"202",13.0794244368958,0.407605043890927,"CA",2024-05-31,1,1,0,1,0,0,0,0,0,0,0,0
"203",9.80756011808566,0.60477128304033,"CA",2024-06-01,0,0,0,1,0,1,0,0,0,0,0,0
"204",15.8580225507253,0.56638808959374,"CA",2024-06-02,0,1,0,1,0,0,0,0,0,0,0,0
"205",14.7507307038971,0.492642408892121,"CA",2024-06-03,0,1,0,1,0,0,0,0,0,0,0,0
"206",20.4096142827806,0.530219293737296,"CA",2024-06-04,0,1,0,1,0,1,0,0,0,1,0,0
"207",18.581873772918,0.455268436973164,"CA",2024-06-05,0,1,0,1,0,0,0,0,0,0,0,0
"208",20.5524776070631,0.450106788667751,"CA",2024-06-06,0,1,0,1,0,0,0,0,0,1,0,0
"209",19.5249936230028,0.51131761352231,"CA",2024-06-07,0,0,0,1,0,1,0,0,0,0,1,1
"210",8.05354325318636,0.493069406927106,"CA",2024-06-08,0,1,0,1,1,0,0,0,0,0,0,0
"211",NA,NA,"CO",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.138688176272224,0.187960820499999,"CO",2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1
"213",NA,NA,"CO",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,NA,"CO",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",NA,NA,"CO",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,"CO",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.676945593854392,0.337433574894973,"CO",2024-05-06,1,0,1,1,1,1,0,0,1,1,1,1
"220",NA,NA,"CO",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",NA,NA,"CO",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",NA,NA,"CO",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",0.184304058977912,0.262929042319555,"CO",2024-05-10,1,1,1,1,1,1,1,1,1,1,1,1
"224",NA,NA,"CO",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.191172045719173,0.279395365455115,"CO",2024-05-13,1,1,1,1,1,1,0,0,1,1,1,1
"227",NA,NA,"CO",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",0.196609371595809,0.289249963574517,"CO",2024-05-15,1,1,1,1,1,1,0,0,1,1,1,1
"229",NA,NA,"CO",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",NA,NA,"CO",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",NA,NA,"CO",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",0.924052784221658,0.593902904031065,"CO",2024-05-20,1,1,1,1,0,1,0,1,1,1,0,1
"234",NA,NA,"CO",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",0.655804351993688,0.391449886117709,"CO",2024-05-22,1,1,0,1,1,1,0,1,0,1,1,1
"236",NA,NA,"CO",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",0.228856594507892,0.323443712720633,"CO",2024-05-24,1,1,1,1,1,1,0,1,0,1,1,1
"238",NA,NA,"CO",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",NA,NA,"CO",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",NA,NA,"CO",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",0.223676825204127,0.337359956778376,"CO",2024-05-29,1,1,1,1,1,1,0,0,1,1,1,1
"243",NA,NA,"CO",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",NA,NA,"CO",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",NA,NA,"CO",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",NA,NA,"CO",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",0.53952572658493,0.212740252078347,"CO",2024-06-04,1,1,1,1,1,1,0,0,1,1,1,1
