"","es_score","brier_score","location","target_date","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","other_50_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","other_95_CI"
"15",NA,NA,"AK",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",NA,NA,"AK",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",NA,NA,"AK",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",NA,NA,"AK",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",NA,NA,"AK",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",NA,NA,"AK",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",NA,NA,"AK",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",NA,NA,"AK",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1.67802181724792,0.520013746632955,"AK",2023-06-06,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1
"25",NA,NA,"AK",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",0.814981860221778,0.513480937116665,"AK",2023-06-08,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"27",NA,NA,"AK",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.91334454297355,0.674666819981845,"AK",2023-06-19,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"38",NA,NA,"AK",2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",0.90202571501636,0.673917002310515,"AK",2023-06-21,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"40",NA,NA,"AK",2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",0.675620962428399,0.35052500678982,"AL",2023-05-19,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"49",NA,NA,"AL",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",0.096689611438141,0.0886797315709222,"AL",2023-05-23,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"53",NA,NA,"AL",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",0.310641135966828,0.0977404367781763,"AL",2023-05-31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"61",NA,NA,"AL",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",0.867467398468062,0.573141623702747,"AL",2023-06-07,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
"68",0.110906841794807,0.104047891994921,"AL",2023-06-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"69",NA,NA,"AL",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",0.116169201167679,0.107609081006409,"AL",2023-06-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"82",NA,NA,"AL",2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",0.29126828843785,0.0133752727494768,"AR",2023-05-23,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"95",NA,NA,"AR",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",0.052389711037562,0.015573537629085,"AR",2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"98",NA,NA,"AR",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.944534895859741,0.792725810742744,"AR",2023-05-29,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"101",0.953955877496415,0.787418206273959,"AR",2023-05-30,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"102",0.0689475921133809,0.0205943657063984,"AR",2023-05-31,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"103",NA,NA,"AR",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",0.104535201585417,0.0320246958836401,"AR",2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"110",0.105541994362722,0.0342504196836373,"AR",2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"111",0.113181462884796,0.0366624499000793,"AR",2023-06-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"112",NA,NA,"AR",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.353052470508241,0.0451697976956445,"AR",2023-06-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"115",0.789204296649144,0.688582291422522,"AR",2023-06-13,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"116",0.770816239358702,0.679695863688265,"AR",2023-06-14,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"117",NA,NA,"AR",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",0.745004663950703,0.661208452982317,"AR",2023-06-16,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"119",NA,NA,"AR",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.194491869612383,0.074828086807695,"AR",2023-06-19,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"122",NA,NA,"AR",2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",0.21355790087642,0.0932630448741949,"AR",2023-06-22,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"125",0.230514137646483,0.100381234597434,"AR",2023-06-23,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"126",NA,NA,"AR",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.60286521209868,0.387001989551443,"AZ",2023-05-14,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"128",1.81263383731325,0.211074555502755,"AZ",2023-05-15,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
"129",1.49118482944504,0.194107508859998,"AZ",2023-05-16,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0
"130",1.09401812045221,0.179665566049927,"AZ",2023-05-17,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
"131",1.2835390966184,0.267954347856808,"AZ",2023-05-18,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"132",0.937739373429165,0.659818224668718,"AZ",2023-05-19,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"133",1.84474593911249,0.653504323885883,"AZ",2023-05-20,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1
"134",1.13353734980263,0.196608154651863,"AZ",2023-05-21,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1
"135",1.27123436972262,0.203043126888797,"AZ",2023-05-22,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
"136",1.0737672582644,0.168681410665929,"AZ",2023-05-23,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"137",1.14811685100342,0.275810014136956,"AZ",2023-05-24,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
"138",0.487726205798967,0.0585794712722149,"AZ",2023-05-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"139",0.983267448909111,0.282116156341858,"AZ",2023-05-26,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1
"140",0.525220835893018,0.0638097983804616,"AZ",2023-05-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"141",1.82307697564116,0.296872728171207,"AZ",2023-05-28,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
"142",1.35559586344318,0.294861347250977,"AZ",2023-05-29,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0
"143",1.70380820727334,0.361458229996469,"AZ",2023-05-30,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
"144",1.64320136978576,0.220392827436778,"AZ",2023-05-31,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1
"145",2.13570445484248,0.44752738444242,"AZ",2023-06-01,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"146",0.782370098389076,0.28918933568872,"AZ",2023-06-02,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"147",0.914372928563032,0.220181232381259,"AZ",2023-06-03,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"148",0.863304228012937,0.195781157056228,"AZ",2023-06-04,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"149",0.731215744735056,0.23175400201104,"AZ",2023-06-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
"150",1.2586346986917,0.388909719427685,"AZ",2023-06-06,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1
"151",1.11405094820418,0.284098999543656,"AZ",2023-06-07,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
"152",1.58241638984854,0.37262164781067,"AZ",2023-06-08,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1
"153",1.02592307808808,0.392625464812774,"AZ",2023-06-09,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
"154",0.946806397890796,0.430211173991348,"AZ",2023-06-10,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0
"155",1.23278616828899,0.224508571326213,"AZ",2023-06-11,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"156",1.16398323902918,0.350330249934234,"AZ",2023-06-12,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"157",2.01021564686607,0.456092954948057,"AZ",2023-06-13,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1
"158",2.53871967915904,0.305270519219894,"AZ",2023-06-14,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1
"159",1.32231250440342,0.654424999037686,"AZ",2023-06-15,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
"160",1.17923691169958,0.249559005746485,"AZ",2023-06-16,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0
"161",0.623074953405919,0.347101650289563,"AZ",2023-06-17,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"162",6.38239160313083,0.472778245075558,"AZ",2023-06-18,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1
"163",2.76681431140467,0.402377442575851,"AZ",2023-06-19,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0
"164",3.23582540205479,0.475932046212969,"AZ",2023-06-20,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1
"165",2.37818355063891,0.375603781534658,"AZ",2023-06-21,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1
"166",2.07952090952921,0.417982452548467,"AZ",2023-06-22,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0
"167",0.347008707177914,0.19987149853819,"AZ",2023-06-23,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"168",1.39712626015696,0.451889328069284,"AZ",2023-06-24,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"169",4.54337308301083,0.538893655018035,"CA",2023-05-14,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0
"170",4.62077305441549,0.355237259213381,"CA",2023-05-15,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1
"171",1.81713529713886,0.236164511216537,"CA",2023-05-16,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1
"172",1.70397815993484,0.316838072191709,"CA",2023-05-17,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1
"173",1.75302997365286,0.325402277919419,"CA",2023-05-18,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
"174",1.96466420786526,0.236553544275987,"CA",2023-05-19,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0
"175",1.13280385606303,0.106686953695407,"CA",2023-05-20,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
"176",0.992240054391468,0.438063093954792,"CA",2023-05-21,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"177",1.68077076900838,0.288819573957621,"CA",2023-05-22,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
"178",1.5653012323438,0.282276201016774,"CA",2023-05-23,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
"179",1.42973141506425,0.274272942899043,"CA",2023-05-24,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
"180",2.13251843965182,0.272109642646225,"CA",2023-05-25,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0
"181",1.54591402320537,0.322920732902954,"CA",2023-05-26,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0
"182",1.17786757679766,0.314312915982943,"CA",2023-05-27,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"183",1.41850052716053,0.420569637533386,"CA",2023-05-28,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
"184",1.68805304382808,0.481263894119475,"CA",2023-05-29,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
"185",2.07511916633146,0.284513186053696,"CA",2023-05-30,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1
"186",1.73767233225188,0.319201228691409,"CA",2023-05-31,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"187",1.85981903850896,0.314465442399314,"CA",2023-06-01,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
"188",1.50713274115655,0.373119765836146,"CA",2023-06-02,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1
"189",1.42893905561953,0.296323305791555,"CA",2023-06-03,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
"190",2.3131742491481,0.449009306147023,"CA",2023-06-04,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1
"191",1.53084325620439,0.291780561745755,"CA",2023-06-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"192",2.11139819050676,0.409621798834015,"CA",2023-06-06,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1
"193",2.25709210098869,0.413874802815057,"CA",2023-06-07,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"194",1.11270617223417,0.364036258123933,"CA",2023-06-08,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
"195",3.09134403136487,0.475565316920516,"CA",2023-06-09,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
"196",1.21814110055138,0.592985614910084,"CA",2023-06-10,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0
"197",0.855812764567337,0.351488854848141,"CA",2023-06-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"198",1.41507766828127,0.363953545926089,"CA",2023-06-12,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0
"199",1.83389237192548,0.326551256042102,"CA",2023-06-13,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
"200",2.10232874144878,0.378838869136173,"CA",2023-06-14,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0
"201",1.30727432378286,0.346150528271431,"CA",2023-06-15,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
"202",1.64664574193928,0.380639841992357,"CA",2023-06-16,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0
"203",1.30714737959849,0.502786228215293,"CA",2023-06-17,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1
"204",0.586276049157879,0.434011762004904,"CA",2023-06-18,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
"205",2.05648654074122,0.34020187734399,"CA",2023-06-19,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0
"206",2.86973745657953,0.403140721675966,"CA",2023-06-20,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0
"207",2.93552224187096,0.444733901383372,"CA",2023-06-21,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0
"208",2.27303124597425,0.42657287867403,"CA",2023-06-22,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0
"209",2.41424069374823,0.395482132194338,"CA",2023-06-23,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
"210",1.39982642802809,0.402126555971137,"CA",2023-06-24,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0
