"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","X24D_50_CI","X24E_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","X24D_95_CI","X24E_95_CI","X24G_95_CI","other_95_CI"
"21",NA,NA,"AK",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",NA,NA,"AK",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",NA,NA,"AK",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",NA,NA,"AK",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.518600344065986,0.407400220564435,"AK",2024-07-22,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"38",NA,NA,"AK",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",0.607129052385419,0.405945273944963,"AL",2024-06-30,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"58",NA,NA,"AL",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",0.592950076494507,0.394009283800822,"AL",2024-07-09,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"67",NA,NA,"AL",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",0.750772675522604,0.513826492269939,"AL",2024-07-16,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"74",0.609633355895448,0.382335248694729,"AL",2024-07-17,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"75",NA,NA,"AL",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",0.739283038868081,0.509336646469657,"AL",2024-07-24,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"82",NA,NA,"AL",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",0.592306934596522,0.368319935538729,"AL",2024-07-26,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"84",NA,NA,"AL",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.279926561563206,0.163537272288894,"AR",2024-07-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"108",0.668165844953755,0.51744078096509,"AR",2024-07-09,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"109",0.656464189399709,0.517610268787193,"AR",2024-07-10,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"110",NA,NA,"AR",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",0.625133221281022,0.486407045713965,"AR",2024-07-17,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"117",NA,NA,"AR",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",0.74136555312109,0.567768504052416,"AR",2024-07-19,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"119",NA,NA,"AR",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",1.25013902082731,0.452192404476275,"AR",2024-07-22,1,0,1,1,1,1,1,0,0,0,1,1,0,1
"122",0.592840107196758,0.491498332969032,"AR",2024-07-23,1,1,0,1,1,1,1,1,1,0,1,0,1,1
"123",1.53478187219974,0.525415363518345,"AR",2024-07-24,0,0,1,1,1,1,1,0,0,1,1,1,0,0
"124",NA,NA,"AR",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.623843175731018,0.523448700108362,"AR",2024-07-26,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"126",NA,NA,"AR",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.40551910628217,0.345641865595658,"AZ",2024-06-16,1,1,1,1,1,1,1,0,0,1,0,1,0,1
"128",4.35605000974875,0.362482446292001,"AZ",2024-06-17,0,1,0,1,1,1,1,0,0,0,0,1,0,1
"129",2.95714139403093,0.375467900506451,"AZ",2024-06-18,1,1,1,1,1,1,1,1,0,0,1,1,0,0
"130",1.33705677403446,0.326876238440753,"AZ",2024-06-19,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"131",1.5172428889244,0.375207132474847,"AZ",2024-06-20,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"132",0.869894498481752,0.316442605812996,"AZ",2024-06-21,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"133",0.393578676893929,0.291365798371031,"AZ",2024-06-22,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"134",1.63955779105175,0.351726531369155,"AZ",2024-06-23,0,1,0,1,1,1,1,1,0,0,1,1,0,1
"135",0.992303484498258,0.36517451656468,"AZ",2024-06-24,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"136",2.4652932709891,0.354043416388222,"AZ",2024-06-25,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"137",2.56636351900907,0.424866569059589,"AZ",2024-06-26,1,0,0,1,1,1,1,0,0,0,1,1,0,0
"138",NA,NA,"AZ",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",0.410163015104419,0.293030131680002,"AZ",2024-06-28,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"140",0.999139678460411,0.278109399535897,"AZ",2024-06-29,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"141",2.56479848909422,0.395447980655588,"AZ",2024-06-30,1,1,0,1,1,0,0,0,0,0,1,0,0,0
"142",5.32721162551171,0.40023446881646,"AZ",2024-07-01,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"143",1.59383908028034,0.32731756705244,"AZ",2024-07-02,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"144",NA,NA,"AZ",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",0.991722997742469,0.305940111161599,"AZ",2024-07-04,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"146",0.723809279028964,0.393819310308661,"AZ",2024-07-05,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"147",2.14019928202653,0.472406420116731,"AZ",2024-07-06,1,1,1,1,0,1,1,0,0,0,0,0,1,1
"148",0.780510092975256,0.366957303342272,"AZ",2024-07-07,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"149",4.90088896399398,0.386341420244041,"AZ",2024-07-08,1,1,0,1,0,1,1,0,0,0,0,0,0,1
"150",3.49635116344663,0.36830046185175,"AZ",2024-07-09,1,0,1,1,1,1,1,0,0,0,1,1,0,1
"151",2.14655219879605,0.386591814440989,"AZ",2024-07-10,1,1,1,1,1,1,1,0,0,0,1,0,0,1
"152",1.03352150716049,0.416819269682249,"AZ",2024-07-11,1,1,1,1,1,1,1,0,0,0,1,1,0,1
"153",0.728109657427924,0.40815811112079,"AZ",2024-07-12,1,1,1,1,1,1,1,0,0,0,1,0,0,1
"154",NA,NA,"AZ",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",0.999037976488119,0.504836113931621,"AZ",2024-07-14,1,1,1,1,1,0,1,1,0,0,1,1,0,1
"156",1.33513629755374,0.353503257982295,"AZ",2024-07-15,1,0,1,1,1,1,1,0,0,0,1,1,0,1
"157",2.56405027309523,0.4157935497778,"AZ",2024-07-16,1,0,1,1,0,1,1,0,0,0,1,0,1,1
"158",2.00489106925857,0.374020886470187,"AZ",2024-07-17,1,1,1,1,1,0,1,0,0,0,1,0,0,0
"159",3.31525531346704,0.401119935266284,"AZ",2024-07-18,1,0,0,1,1,1,1,0,0,0,1,0,0,1
"160",0.880445901043839,0.438731120278206,"AZ",2024-07-19,1,1,1,1,0,1,1,1,0,0,1,0,1,1
"161",0.941151942746397,0.37199487923397,"AZ",2024-07-20,1,0,1,1,1,1,1,0,0,0,1,1,1,0
"162",2.7269019397689,0.37466454948244,"AZ",2024-07-21,0,1,0,1,1,0,1,0,0,0,1,1,0,1
"163",1.85061709516318,0.36053135233893,"AZ",2024-07-22,1,1,1,1,1,1,1,0,0,0,1,0,0,1
"164",1.96100811998815,0.416210520073075,"AZ",2024-07-23,1,1,1,1,1,1,0,0,0,0,1,1,0,0
"165",3.56015555913566,0.398141245571184,"AZ",2024-07-24,1,0,0,1,1,1,1,0,0,0,1,0,0,1
"166",1.22103244257183,0.398812490746915,"AZ",2024-07-25,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"167",1.07569518756171,0.405371034834763,"AZ",2024-07-26,1,1,1,1,1,1,1,0,0,0,1,0,0,1
"168",1.5431814476803,0.352318902908929,"AZ",2024-07-27,0,1,1,1,1,0,1,0,0,0,1,0,0,1
"169",3.06911104861726,0.34159676406649,"CA",2024-06-16,0,1,1,1,1,0,1,0,0,1,1,0,0,0
"170",2.81634960826571,0.377935328235015,"CA",2024-06-17,1,1,1,0,1,1,1,0,0,0,1,1,0,1
"171",4.44643540566227,0.364432757921024,"CA",2024-06-18,1,1,0,1,1,1,0,0,0,0,0,0,0,0
"172",5.59775087801958,0.383230589825833,"CA",2024-06-19,1,1,1,1,0,1,1,0,0,0,1,0,0,1
"173",5.45795385460705,0.383533088621739,"CA",2024-06-20,1,0,1,0,1,1,1,1,0,0,1,0,0,1
"174",4.65171699877834,0.360630571413066,"CA",2024-06-21,0,0,1,1,0,1,1,0,0,0,1,0,0,1
"175",2.80871849119316,0.360949493301511,"CA",2024-06-22,1,1,0,1,1,1,1,1,0,0,1,0,0,0
"176",2.61137828165266,0.377967002030005,"CA",2024-06-23,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"177",5.81743913646852,0.40416742319281,"CA",2024-06-24,0,1,1,1,1,0,1,1,0,0,1,0,0,0
"178",5.59559542802537,0.380856924559044,"CA",2024-06-25,1,0,0,1,1,1,0,0,0,0,0,0,0,0
"179",16.7398923030318,0.374983743195917,"CA",2024-06-26,0,0,0,1,1,1,1,0,0,0,0,0,0,1
"180",11.4078685350038,0.383876568663434,"CA",2024-06-27,1,0,1,1,0,1,1,0,0,0,0,0,0,0
"181",8.78287661614997,0.391254783399628,"CA",2024-06-28,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"182",5.81855344039764,0.383125428122331,"CA",2024-06-29,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"183",6.96753554460987,0.378905237841033,"CA",2024-06-30,1,0,1,1,1,1,1,0,0,0,0,0,0,1
"184",11.6437096662429,0.3687601811598,"CA",2024-07-01,1,0,1,1,0,1,1,0,0,0,1,0,0,0
"185",5.74194267035645,0.389407262500931,"CA",2024-07-02,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"186",7.37697223622933,0.390400119384632,"CA",2024-07-03,1,0,1,1,1,1,1,0,0,0,0,0,0,0
"187",2.23974246334098,0.381179584784837,"CA",2024-07-04,1,1,1,1,1,1,1,0,0,0,1,0,0,1
"188",4.6246343838193,0.39270777272731,"CA",2024-07-05,1,1,1,1,1,0,1,0,0,0,1,0,0,0
"189",3.53830758150802,0.388253533704617,"CA",2024-07-06,1,1,1,1,1,1,1,0,0,0,0,0,0,1
"190",4.41864111130883,0.381816565949201,"CA",2024-07-07,1,1,1,0,1,1,1,0,0,0,0,0,0,0
"191",6.0976420721253,0.400362056917404,"CA",2024-07-08,0,1,1,1,1,1,1,0,0,0,0,0,1,0
"192",9.20530513063458,0.39861301581566,"CA",2024-07-09,0,1,0,1,1,1,1,0,0,0,1,0,0,0
"193",10.5450574371761,0.416974322886421,"CA",2024-07-10,1,1,0,1,0,0,1,0,0,0,0,0,0,0
"194",8.22500505962667,0.415443736237503,"CA",2024-07-11,1,0,1,1,0,0,1,0,0,0,0,0,0,1
"195",9.16624998509013,0.398247297089975,"CA",2024-07-12,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"196",4.86585305030132,0.408783525725631,"CA",2024-07-13,1,1,1,1,0,1,0,1,0,0,1,0,0,0
"197",6.91011435825066,0.392299466457692,"CA",2024-07-14,0,1,1,1,0,1,1,0,0,0,1,0,0,1
"198",10.0202783916565,0.406827939267913,"CA",2024-07-15,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"199",9.87397757409015,0.411464507022546,"CA",2024-07-16,1,1,0,0,1,1,1,0,0,0,0,0,0,0
"200",4.6359536041489,0.400839021401902,"CA",2024-07-17,1,1,1,1,1,1,1,0,0,0,0,0,0,1
"201",7.11312024952351,0.397594668946668,"CA",2024-07-18,1,0,1,1,1,0,1,0,0,0,1,1,0,0
"202",2.88488327079438,0.408242372666313,"CA",2024-07-19,1,1,1,1,0,1,1,0,0,0,1,0,0,1
"203",5.32324532556037,0.400477381975397,"CA",2024-07-20,1,1,1,1,0,1,1,0,1,0,0,0,0,1
"204",10.047345701913,0.413418548413691,"CA",2024-07-21,1,0,0,1,1,0,1,0,0,0,1,0,0,1
"205",16.1550637619446,0.415569479906123,"CA",2024-07-22,1,1,0,1,0,1,1,0,0,0,1,0,0,1
"206",6.63355357349671,0.403953564669009,"CA",2024-07-23,1,1,1,1,1,1,1,0,0,0,1,0,0,1
"207",13.5200780261833,0.440557526960032,"CA",2024-07-24,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"208",11.3240171036959,0.437958726894484,"CA",2024-07-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"209",8.56556221701497,0.409972923819155,"CA",2024-07-26,1,0,0,1,0,1,0,0,0,0,1,0,0,0
"210",7.06469535768023,0.42205417168361,"CA",2024-07-27,1,1,0,1,0,1,1,0,1,0,1,0,0,1
"211",NA,NA,"CO",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.649317234922368,0.489898499962767,"CO",2024-06-17,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"213",NA,NA,"CO",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",0.403398450621263,0.249849385712757,"CO",2024-06-19,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"215",NA,NA,"CO",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",0.732529546776614,0.539541827099984,"CO",2024-06-21,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"217",NA,NA,"CO",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",NA,NA,"CO",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",1.01662540391417,0.544526825065174,"CO",2024-06-25,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"221",0.904875201193008,0.45592521838241,"CO",2024-06-26,1,1,1,1,1,1,1,0,0,1,1,1,0,0
"222",0.437082698379656,0.326455070512186,"CO",2024-06-27,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"223",0.65984734185537,0.502174188322714,"CO",2024-06-28,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"224",NA,NA,"CO",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.64776192529989,0.505947066485777,"CO",2024-07-01,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"227",NA,NA,"CO",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
