"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23H_50_CI","X23I_50_CI","X24A_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23H_95_CI","X23I_95_CI","X24A_95_CI","other_95_CI"
"47",NA,NA,"AL",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.259800676232201,0.175484889581607,"AL",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"52",NA,NA,"AL",2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",0.269305846017114,0.174460186204922,"AL",2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56",NA,NA,"AL",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",0.580155940867338,0.42344607173128,"AL",2023-12-03,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"58",NA,NA,"AL",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",0.594907701530255,0.425406330597842,"AL",2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"62",NA,NA,"AL",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.272010430485648,0.174915302324931,"AL",2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"66",NA,NA,"AL",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",0.780782947421692,0.39381499291093,"AL",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"70",NA,NA,"AL",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.829357553296388,0.591015132079791,"AL",2023-12-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"73",NA,NA,"AL",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",0.304929475632438,0.18945902780572,"AL",2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"83",NA,NA,"AL",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.462598604115138,0.323473968764308,"AR",2023-11-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"87",0.683748331458673,0.371900180741739,"AR",2023-11-21,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1
"88",NA,NA,"AR",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.401302614421512,0.302464708327155,"AR",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"94",1.13855431087097,0.46529432697294,"AR",2023-11-28,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0
"95",0.974877375447338,0.315172602828879,"AR",2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"96",NA,NA,"AR",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",0.719258496054569,0.459379460034206,"AR",2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
"98",NA,NA,"AR",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",0.408391062964511,0.28739493006129,"AR",2023-12-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"102",NA,NA,"AR",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",1.63582046670427,0.556465040801803,"AR",2023-12-07,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1
"104",NA,NA,"AR",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",0.386690776111992,0.287008225360992,"AR",2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"107",NA,NA,"AR",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",1.03282995205101,0.460523267477352,"AR",2023-12-12,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0
"109",0.804182755915456,0.555342132735112,"AR",2023-12-13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"110",1.60407980146863,0.34192514247903,"AR",2023-12-14,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1
"111",0.599797274334263,0.336565904252428,"AR",2023-12-15,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
"112",NA,NA,"AR",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",1.59477435010038,0.484745409504953,"AR",2023-12-18,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1
"115",0.821268779774804,0.364035566229614,"AR",2023-12-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
"116",NA,NA,"AR",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",1.37810857026286,0.378619010388347,"AR",2023-12-21,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"118",0.882446300596922,0.329926338570584,"AR",2023-12-22,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"119",NA,NA,"AR",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",0.923288414803625,0.401426806235395,"AR",2023-12-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"124",1.07624279527432,0.330506306093558,"AR",2023-12-28,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1
"125",NA,NA,"AR",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2.47715698010627,0.399020416551603,"AZ",2023-11-19,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0
"128",3.79493447074672,0.303117213663646,"AZ",2023-11-20,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0
"129",2.30789399441799,0.383157201472003,"AZ",2023-11-21,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
"130",1.79287720152276,0.400118587803497,"AZ",2023-11-22,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0
"131",0.942486461635196,0.430229286166442,"AZ",2023-11-23,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1
"132",2.40808281438219,0.337402877481911,"AZ",2023-11-24,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1
"133",1.75372627373415,0.380069639177031,"AZ",2023-11-25,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0
"134",3.8436053645868,0.462825496733024,"AZ",2023-11-26,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
"135",2.33065018966232,0.322996019230938,"AZ",2023-11-27,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0
"136",3.36127115324962,0.348408713403988,"AZ",2023-11-28,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"137",2.5357653269647,0.335484198060436,"AZ",2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0
"138",0.856822455032194,0.357031692808319,"AZ",2023-11-30,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
"139",1.13849498829259,0.334213103350038,"AZ",2023-12-01,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1
"140",1.19167194074759,0.315099247632714,"AZ",2023-12-02,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0
"141",2.72852409565358,0.331117657912915,"AZ",2023-12-03,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
"142",2.27829174078322,0.363657024071823,"AZ",2023-12-04,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1
"143",4.11143334709983,0.301933048684727,"AZ",2023-12-05,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
"144",2.89539456097239,0.406803555909359,"AZ",2023-12-06,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
"145",1.72409875419479,0.30167145022499,"AZ",2023-12-07,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1
"146",0.867572439741631,0.320335555779695,"AZ",2023-12-08,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
"147",1.16353976769778,0.206116233216662,"AZ",2023-12-09,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"148",1.13730535736748,0.472141227918342,"AZ",2023-12-10,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
"149",2.09148194507226,0.407457625456324,"AZ",2023-12-11,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1
"150",4.196962773756,0.502600428870674,"AZ",2023-12-12,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
"151",3.81241480926405,0.446274156440342,"AZ",2023-12-13,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
"152",2.40514002013132,0.413920230456329,"AZ",2023-12-14,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1
"153",1.26259419616475,0.387092367836246,"AZ",2023-12-15,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"154",1.76866126685172,0.37892108695723,"AZ",2023-12-16,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
"155",2.34769579426524,0.287820140900351,"AZ",2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"156",5.80131410362159,0.42330528406508,"AZ",2023-12-18,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1
"157",3.08674729419981,0.359775763013064,"AZ",2023-12-19,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1
"158",1.05412257403608,0.341208327421786,"AZ",2023-12-20,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1
"159",2.48420714945919,0.437010800982708,"AZ",2023-12-21,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1
"160",1.11952063441709,0.399329868307512,"AZ",2023-12-22,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1
"161",1.61486375226211,0.409187864503116,"AZ",2023-12-23,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0
"162",2.17229993763709,0.326561373991585,"AZ",2023-12-24,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1
"163",1.62683418838799,0.321948761726992,"AZ",2023-12-25,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
"164",2.88578571714643,0.297912475628272,"AZ",2023-12-26,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
"165",1.81029811078767,0.319342143957367,"AZ",2023-12-27,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1
"166",1.14185088399938,0.325045975692464,"AZ",2023-12-28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
"167",0.764684688833916,0.35104383920841,"AZ",2023-12-29,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1
"168",0.375743363754506,0.0725667227049046,"AZ",2023-12-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
"169",0.662743972691049,0.356077795850687,"CA",2023-11-19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"170",2.27399054490203,0.291358988980153,"CA",2023-11-20,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
"171",1.78625234919554,0.346002316204224,"CA",2023-11-21,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"172",1.98152336820179,0.308420284260419,"CA",2023-11-22,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1
"173",0.95998421842855,0.432973393530174,"CA",2023-11-23,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"174",1.47959281722603,0.342070653301366,"CA",2023-11-24,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1
"175",1.9425663334908,0.319055700128683,"CA",2023-11-25,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1
"176",1.16875285002372,0.258706946000743,"CA",2023-11-26,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
"177",2.11429962409295,0.370033872723504,"CA",2023-11-27,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
"178",2.70519435008739,0.351811356816279,"CA",2023-11-28,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
"179",2.47626014960454,0.328664170864707,"CA",2023-11-29,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
"180",3.52294018587871,0.299889503929303,"CA",2023-11-30,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
