"","es_score","brier_score","location","target_date","X22F_50_CI","X24A_50_CI","recombinant_50_CI","X23I_50_CI","X24B_50_CI","other_50_CI","X22F_95_CI","X24A_95_CI","recombinant_95_CI","X23I_95_CI","X24B_95_CI","other_95_CI"
"25",NA,NA,"AK",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.0394615080743962,0.00979982792228009,"AL",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"45",0.10966818872532,0.00950144011607613,"AL",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"46",NA,NA,"AL",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",0.900581687970945,0.302296832079724,"AL",2024-03-13,1,1,1,1,0,1,1,1,1,1,0,0
"54",NA,NA,"AL",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.0991470940948113,0.00834027018487708,"AL",2024-03-18,1,1,1,1,1,1,1,0,1,1,1,0
"59",NA,NA,"AL",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",0.0306918425022644,0.0105112095640991,"AL",2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"67",NA,NA,"AL",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.0394338884807645,0.0151084231209206,"AL",2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
"73",NA,NA,"AL",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.0474791262200362,0.00552951672148946,"AR",2024-03-04,1,1,1,1,1,1,1,0,1,1,1,0
"87",NA,NA,"AR",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.00747820573900258,0.00516231150715424,"AR",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"91",NA,NA,"AR",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",0.00749746732718017,0.00495062525204858,"AR",2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
"95",NA,NA,"AR",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",0.0256172916086762,0.00504895080179022,"AR",2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
"104",NA,NA,"AR",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",0.0106095291147134,0.00568623451739212,"AR",2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"110",NA,NA,"AR",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.0511980490167724,0.00266817125332846,"AZ",2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
"128",0.168374611242606,0.00277787767911535,"AZ",2024-03-04,1,1,1,1,1,1,1,0,0,1,1,1
"129",0.0925858917987305,0.00289944569829639,"AZ",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"130",0.0290602243780797,0.00303359912634528,"AZ",2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
"131",0.00438252054639851,0.00318115197537437,"AZ",2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"132",NA,NA,"AZ",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",0.0296104871063604,0.00352019302248017,"AZ",2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"134",0.989833539659539,0.296960946021724,"AZ",2024-03-10,1,0,0,1,1,1,1,0,0,1,1,1
"135",0.0549080861790445,0.00392508771452453,"AZ",2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
"136",1.15958327621218,0.313186655810705,"AZ",2024-03-12,1,0,1,1,0,1,1,0,1,1,0,1
"137",0.262943946481507,0.0044061804209365,"AZ",2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"138",0.0813344601826407,0.00467909336160318,"AZ",2024-03-14,1,1,1,1,1,1,1,0,0,1,1,1
"139",NA,NA,"AZ",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",NA,NA,"AZ",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",NA,NA,"AZ",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",0.00728976178536934,0.00602965515008882,"AZ",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"143",0.136084499090087,0.00644293135161438,"AZ",2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
"144",0.910455862879844,0.0940730529582332,"AZ",2024-03-20,1,1,1,1,0,1,1,1,0,1,0,1
"145",0.308703997709925,0.00737812366403796,"AZ",2024-03-21,1,1,1,1,1,1,1,0,0,1,1,1
"146",0.0930017354826271,0.00790595834902026,"AZ",2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
"147",0.0749657649428275,0.00847825920578568,"AZ",2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
"148",0.0372731468398605,0.00909853581461606,"AZ",2024-03-24,1,1,1,1,1,1,1,0,0,1,1,1
"149",0.0419070151700887,0.00977052446613345,"AZ",2024-03-25,1,1,1,1,1,1,1,0,0,1,1,1
"150",0.0456403920242106,0.0104981874672641,"AZ",2024-03-26,1,1,1,1,1,1,1,0,0,1,1,1
"151",0.0836272204529252,0.0112857086664374,"AZ",2024-03-27,1,1,1,1,1,1,1,0,0,1,1,1
"152",0.0869963668243316,0.0121374844309039,"AZ",2024-03-28,1,1,1,1,1,1,1,0,0,1,1,1
"153",1.06362511340866,0.305407577465558,"AZ",2024-03-29,1,1,1,1,0,1,1,0,1,1,0,1
"154",1.5584428502877,0.268559745558354,"AZ",2024-03-30,1,0,0,1,1,1,1,1,1,1,1,1
"155",NA,NA,"AZ",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",0.935560034924765,0.112202714950878,"AZ",2024-04-01,1,1,1,1,0,1,1,0,0,1,0,1
"157",0.976600593786295,0.112381641988052,"AZ",2024-04-02,1,1,1,1,1,0,1,0,0,1,1,0
"158",0.172770766303072,0.0188654501373395,"AZ",2024-04-03,1,1,1,1,1,1,1,0,0,1,1,1
"159",0.972973194110315,0.188924961695789,"AZ",2024-04-04,1,1,1,1,1,0,1,0,0,1,1,0
"160",1.04065236775299,0.30258398120351,"AZ",2024-04-05,1,1,1,1,0,1,1,1,0,1,0,1
"161",0.201485337500988,0.0234952252806092,"AZ",2024-04-06,1,1,1,1,1,1,1,0,0,1,1,1
"162",0.991035114749087,0.231673383307688,"AZ",2024-04-07,1,1,1,1,1,0,1,1,0,1,1,0
"163",0.964953696532521,0.191024465242156,"AZ",2024-04-08,1,1,1,1,1,0,1,0,0,1,1,0
"164",0.0297220738471866,0.0291415800712121,"AZ",2024-04-09,1,1,1,1,1,1,1,1,1,1,1,1
"165",NA,NA,"AZ",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",NA,NA,"AZ",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",0.0331771389974894,0.0359025942842555,"AZ",2024-04-12,1,1,1,1,1,1,1,0,0,1,1,1
"168",0.09814423994583,0.0384142227563389,"AZ",2024-04-13,1,1,1,1,1,1,1,0,0,1,1,1
"169",0.587866927834255,0.0439190709214866,"CA",2024-03-03,1,1,1,1,1,1,1,0,0,0,1,1
"170",1.71820295657666,0.0827111816896509,"CA",2024-03-04,1,1,1,1,1,0,1,0,0,1,1,0
"171",2.76777434625243,0.111507819191703,"CA",2024-03-05,1,0,1,1,1,0,1,0,0,1,0,0
"172",1.53110232652969,0.0722471031637689,"CA",2024-03-06,1,1,1,1,0,1,1,0,1,1,0,1
"173",3.11030682576901,0.1158720945975,"CA",2024-03-07,1,0,1,1,0,1,1,0,0,1,0,1
"174",1.08162338101329,0.073518027499314,"CA",2024-03-08,1,1,1,1,1,1,1,0,0,1,0,0
"175",1.94760295220891,0.136752293163728,"CA",2024-03-09,1,0,1,0,1,1,1,0,1,0,1,1
"176",1.5957181359676,0.105877507234652,"CA",2024-03-10,1,1,1,1,0,1,1,0,1,1,0,0
"177",2.64243292931548,0.235678592839742,"CA",2024-03-11,1,0,1,1,0,0,1,0,1,1,0,0
"178",1.58731879363353,0.105447699247612,"CA",2024-03-12,1,1,1,1,0,1,1,1,0,1,1,0
"179",4.1342188094369,0.12181781081125,"CA",2024-03-13,1,0,1,1,0,1,1,1,0,1,0,0
"180",2.36464816214623,0.108436492178622,"CA",2024-03-14,1,0,1,1,0,1,1,0,0,1,0,1
"181",0.705903807865506,0.0336940193805343,"CA",2024-03-15,1,1,1,1,1,1,1,1,0,1,0,1
"182",1.29658334769719,0.144736055074553,"CA",2024-03-16,1,0,1,1,0,1,1,0,0,0,0,1
"183",2.68561137843771,0.149374576848431,"CA",2024-03-17,1,0,1,1,0,1,1,0,0,1,0,1
"184",1.65733906781483,0.117463372784817,"CA",2024-03-18,1,0,0,1,1,0,1,0,0,1,1,0
"185",0.812490774256345,0.0866561924687831,"CA",2024-03-19,1,1,1,1,1,0,1,0,1,1,1,0
"186",1.1084611458524,0.110822766003896,"CA",2024-03-20,1,1,1,1,0,1,1,0,1,0,0,1
"187",1.32549069721101,0.15594123910433,"CA",2024-03-21,1,0,1,1,0,1,1,0,0,1,0,1
"188",1.84043801644435,0.175332769402392,"CA",2024-03-22,1,0,1,1,0,0,1,0,1,1,0,0
"189",0.730252699782729,0.103610550338849,"CA",2024-03-23,1,1,0,1,1,1,1,0,0,1,1,1
"190",0.189176847222859,0.00255174107629276,"CA",2024-03-24,1,1,1,1,1,1,1,0,1,1,0,1
"191",1.64488838408941,0.153626083891346,"CA",2024-03-25,1,0,0,1,1,1,1,0,0,0,0,0
"192",0.71125008318256,0.0737743478552849,"CA",2024-03-26,1,1,1,1,0,1,0,0,1,0,0,1
"193",1.37611645082259,0.168464776398155,"CA",2024-03-27,1,0,0,1,0,1,1,0,0,1,1,1
"194",0.978187425852065,0.135571138856751,"CA",2024-03-28,1,1,1,0,1,1,1,1,1,0,0,1
"195",0.0961549104468783,0.00339685793054338,"CA",2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
"196",0.0822205547328166,0.00363152597043637,"CA",2024-03-30,1,1,1,1,1,1,1,1,1,1,1,1
"197",1.19264091097444,0.459294245241604,"CA",2024-03-31,1,0,1,1,0,1,1,0,1,1,0,1
"198",1.22365473772117,0.153215105239771,"CA",2024-04-01,1,0,1,1,0,1,0,0,0,1,0,1
"199",0.0927500227013588,0.00452223225895405,"CA",2024-04-02,1,1,1,1,1,1,1,0,1,1,0,1
"200",0.149872355465646,0.00489530410939113,"CA",2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
"201",3.78839507402415,0.452763117795846,"CA",2024-04-04,1,0,1,1,0,0,0,0,1,0,0,0
"202",2.23617448146522,0.206618072938558,"CA",2024-04-05,1,0,0,1,0,1,1,0,0,1,0,1
"203",0.0953656484073798,0.00631801631202079,"CA",2024-04-06,1,1,1,1,1,1,1,0,1,0,1,1
"204",0.0472716230117205,0.00691597273769709,"CA",2024-04-07,1,1,1,1,1,1,1,1,1,1,1,1
"205",0.167809547342952,0.00758913261650769,"CA",2024-04-08,1,1,1,1,1,1,1,1,1,1,1,1
"206",0.959188117377138,0.227037452574656,"CA",2024-04-09,1,1,1,1,0,1,1,0,1,1,0,1
"207",1.74614539447041,0.354733158276522,"CA",2024-04-10,1,0,1,1,0,0,1,0,1,1,1,0
"208",3.80531440631873,0.440206042765983,"CA",2024-04-11,1,0,1,1,0,0,1,0,1,1,0,0
"209",1.59393505173193,0.29459775052653,"CA",2024-04-12,1,0,1,1,0,0,1,0,1,1,0,0
"210",0.86949605880551,0.182347510882194,"CA",2024-04-13,1,1,1,1,0,1,1,1,1,1,0,0
"211",NA,NA,"CO",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.00738903490166248,0.00244919833624472,"CO",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"213",NA,NA,"CO",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,NA,"CO",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",0.00216047992019489,0.00337953035834761,"CO",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"217",NA,NA,"CO",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",NA,NA,"CO",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",0.00848992855233863,0.0048627253324137,"CO",2024-03-12,1,1,1,1,1,1,1,0,0,1,1,1
"221",0.00251526367425285,0.00534229277122529,"CO",2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"222",NA,NA,"CO",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",0.00231286143072071,0.00645291962697275,"CO",2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"224",NA,NA,"CO",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.00276549462097751,0.0085358388161641,"CO",2024-03-18,1,1,1,1,1,1,1,0,1,1,1,0
"227",NA,NA,"CO",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",NA,NA,"CO",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",NA,NA,"CO",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",NA,NA,"CO",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",NA,NA,"CO",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",1.32963879715681,0.886416767694989,"CO",2024-03-25,1,0,1,0,1,1,1,0,1,0,1,1
"234",NA,NA,"CO",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",NA,NA,"CO",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",0.00491548106417232,0.0193384901236882,"CO",2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"237",NA,NA,"CO",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",NA,NA,"CO",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",0.0187918619335791,0.0265372869084659,"CO",2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
"242",NA,NA,"CO",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",1.17030350183191,0.441514280655848,"CO",2024-04-04,1,0,1,1,0,1,1,0,1,1,0,1
"244",NA,NA,"CO",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",0.00681639621746727,0.0327504591732443,"CO",2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
"246",NA,NA,"CO",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
