"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","recombinant_50_CI","X23H_50_CI","X23G_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","recombinant_95_CI","X23H_95_CI","X23G_95_CI","other_95_CI"
"33",NA,NA,"AK",2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2023-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",1.83277825607864,0.309160468234213,"AL",2023-10-17,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1
"53",1.02532767742334,0.322244538205419,"AL",2023-10-18,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"54",1.45437725903142,0.37016014448245,"AL",2023-10-19,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"55",2.21163294865231,0.339995994910685,"AL",2023-10-20,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1
"56",0.436508584281417,0.318652676004484,"AL",2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"57",1.07873575546671,0.366498121085076,"AL",2023-10-22,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"58",1.40961246725595,0.329338939341425,"AL",2023-10-23,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"59",0.749109051254751,0.563365984548602,"AL",2023-10-24,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"60",1.6000111727444,0.313911486955406,"AL",2023-10-25,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"61",0.838366496425494,0.422737863528144,"AL",2023-10-26,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"62",NA,NA,"AL",2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.754242688911425,0.562606117371952,"AL",2023-10-30,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"66",0.436821719469297,0.30688910684872,"AL",2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"67",0.413848414116967,0.305730290469996,"AL",2023-11-01,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"68",NA,NA,"AL",2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",0.411877952307564,0.286958559642316,"AL",2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"70",NA,NA,"AL",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.406081737076637,0.300007137866418,"AL",2023-11-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"73",NA,NA,"AL",2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",0.402200781500313,0.296653155513883,"AL",2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"76",NA,NA,"AL",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.396759736235675,0.292325972213719,"AL",2023-11-13,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"80",NA,NA,"AL",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",0.275701018710494,0.20760324302866,"AR",2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"86",1.17327875703349,0.206325705372669,"AR",2023-10-09,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"87",1.13176000765655,0.205053661641721,"AR",2023-10-10,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
"88",1.17584659347591,0.245568505674327,"AR",2023-10-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"89",1.59116934349085,0.389424876963981,"AR",2023-10-12,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"90",1.41724728056345,0.261339364391588,"AR",2023-10-13,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0
"91",NA,NA,"AR",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",2.14177574887924,0.241084781639738,"AR",2023-10-16,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1
"94",0.816880342917921,0.552958244117683,"AR",2023-10-17,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"95",NA,NA,"AR",2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",1.54261526974631,0.194015044690551,"AR",2023-10-19,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
"97",0.252434009468064,0.192851870273099,"AR",2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"98",0.239453876541108,0.191704855158554,"AR",2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"99",NA,NA,"AR",2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",2.50168823732101,0.404777348539554,"AR",2023-10-23,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1
"101",0.591200086061629,0.434776931736449,"AR",2023-10-24,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"102",1.1546485973734,0.532815286359683,"AR",2023-10-25,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"103",NA,NA,"AR",2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",0.428929087397664,0.3124238434401,"AR",2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"105",NA,NA,"AR",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.827396703653377,0.567240950076226,"AR",2023-10-30,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"108",NA,NA,"AR",2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",0.913445376384243,0.633985388688859,"AR",2023-11-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
"110",NA,NA,"AR",2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.848754849838094,0.571425050529654,"AR",2023-11-03,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"112",NA,NA,"AR",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",2.81781506976378,0.525912844276491,"AR",2023-11-06,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1
"115",0.834491516113218,0.575444927595633,"AR",2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"116",0.234142415670638,0.174832812361866,"AR",2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"117",NA,NA,"AR",2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",0.636716068723341,0.463720648983111,"AR",2023-11-15,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"124",NA,NA,"AR",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2.51643904676885,0.358816553736354,"AZ",2023-10-08,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1
"128",3.15824839728056,0.356895936151255,"AZ",2023-10-09,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1
"129",2.81994798631356,0.36395701494381,"AZ",2023-10-10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
"130",1.20711050964191,0.340305308243448,"AZ",2023-10-11,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1
"131",0.514163560093682,0.38442213180104,"AZ",2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"132",1.18589188191106,0.577173351315659,"AZ",2023-10-13,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1
"133",1.2729853167702,0.383888144924885,"AZ",2023-10-14,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
"134",1.76845950202921,0.410030349893146,"AZ",2023-10-15,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1
"135",3.74118783035662,0.349977920630873,"AZ",2023-10-16,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0
"136",4.72780815858397,0.357608970666667,"AZ",2023-10-17,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1
"137",4.14024883330447,0.340165280508661,"AZ",2023-10-18,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1
"138",2.36762057340679,0.39551035415355,"AZ",2023-10-19,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
"139",1.63534392301286,0.332714997067368,"AZ",2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
"140",2.3617877451821,0.3314427897176,"AZ",2023-10-21,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1
"141",2.96080083323177,0.342510874511313,"AZ",2023-10-22,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1
"142",4.21850409495218,0.377184235138032,"AZ",2023-10-23,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0
"143",3.13487602611705,0.311318150782369,"AZ",2023-10-24,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1
"144",1.59266482934591,0.334019587924605,"AZ",2023-10-25,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1
"145",0.35062267337374,0.232368262451764,"AZ",2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"146",1.36216256530916,0.335594957289245,"AZ",2023-10-27,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1
"147",2.04268442842768,0.4632827364819,"AZ",2023-10-28,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1
"148",3.39998439663773,0.34825908560327,"AZ",2023-10-29,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
"149",4.51170953993476,0.374279867851788,"AZ",2023-10-30,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1
"150",2.39625703026277,0.359906916956899,"AZ",2023-10-31,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1
"151",1.41725608033931,0.324845253626042,"AZ",2023-11-01,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"152",3.20038404705038,0.366407617078329,"AZ",2023-11-02,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1
"153",1.92693042298517,0.405680999574769,"AZ",2023-11-03,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0
"154",0.732910703902143,0.373369502794905,"AZ",2023-11-04,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
"155",3.52455085342452,0.378196111314977,"AZ",2023-11-05,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0
"156",6.43196933577606,0.364496320748115,"AZ",2023-11-06,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"157",3.43597231469609,0.335295682118858,"AZ",2023-11-07,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0
"158",2.77051604599259,0.381117014910247,"AZ",2023-11-08,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
"159",2.18365634278301,0.380380843148344,"AZ",2023-11-09,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
"160",1.13319873881562,0.367871778198325,"AZ",2023-11-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"161",1.49616631519081,0.34766128366956,"AZ",2023-11-11,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1
"162",6.20126081866688,0.339891565621465,"AZ",2023-11-12,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1
"163",7.56682381196364,0.336406393915621,"AZ",2023-11-13,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
"164",3.21671106166799,0.380172120677448,"AZ",2023-11-14,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
"165",4.26845781540645,0.339368725816389,"AZ",2023-11-15,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"166",2.00410597148188,0.228607243821141,"AZ",2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
"167",0.51678395640364,0.428091349626998,"AZ",2023-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"168",0.799516714277863,0.374419379322643,"AZ",2023-11-18,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
"169",0.733001537587728,0.302010593257018,"CA",2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"170",1.84916419676742,0.341985216854916,"CA",2023-10-09,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1
"171",3.11025182957868,0.386786166026898,"CA",2023-10-10,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"172",2.99772196416823,0.377855692114193,"CA",2023-10-11,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0
"173",1.73174590711229,0.333660964691164,"CA",2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
"174",2.31707571658007,0.379431418954882,"CA",2023-10-13,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1
"175",1.52416218075184,0.37047882932515,"CA",2023-10-14,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1
"176",1.80708796382441,0.411729587722893,"CA",2023-10-15,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1
"177",3.57944220470324,0.356596795956888,"CA",2023-10-16,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"178",1.71228496816251,0.350416293033068,"CA",2023-10-17,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
"179",4.66966360882222,0.409670934686983,"CA",2023-10-18,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"180",2.04366568752334,0.384422951258902,"CA",2023-10-19,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1
"181",1.42342973877621,0.393607142999715,"CA",2023-10-20,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0
