"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","recombinant_50_CI","X24C_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","recombinant_95_CI","X24C_95_CI","other_95_CI"
"29",NA,NA,"AK",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.0627299872569179,0.0126914335406395,"AL",2024-03-18,1,1,1,1,1,0,0,1,1,1
"45",NA,NA,"AL",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",0.0204768082470276,0.0166507331817849,"AL",2024-03-26,1,1,1,1,1,1,1,1,1,1
"53",NA,NA,"AL",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.0264511817152863,0.021584722849951,"AL",2024-04-01,1,1,1,1,1,1,1,1,1,1
"59",NA,NA,"AL",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",0.0277911020236855,0.0133416220023833,"AR",2024-03-21,1,1,1,1,1,1,1,1,1,1
"90",NA,NA,"AR",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",0.0107393680617605,0.0164516248689941,"AR",2024-03-27,1,1,1,1,1,0,0,1,1,1
"96",NA,NA,"AR",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",NA,NA,"AZ",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",0.00298120461551031,0.0033639125806124,"AZ",2024-03-18,1,1,1,1,1,1,1,1,1,1
"129",0.0716119741097518,0.00343886107617426,"AZ",2024-03-19,1,1,1,1,1,1,1,1,1,1
"130",0.929583975465821,0.0934282096178434,"AZ",2024-03-20,1,1,1,1,1,0,0,0,1,1
"131",0.161390310780952,0.00359326725613334,"AZ",2024-03-21,1,1,1,1,1,1,1,1,1,1
"132",0.0575995474585475,0.00367230619745402,"AZ",2024-03-22,1,1,1,1,1,0,1,1,1,0
"133",0.0353629635337702,0.00375228676295408,"AZ",2024-03-23,1,1,1,1,1,1,1,1,1,1
"134",0.0161105580762,0.00383299558568567,"AZ",2024-03-24,1,1,1,1,1,1,1,1,1,1
"135",0.0205682831344684,0.00391421915060009,"AZ",2024-03-25,1,1,1,1,1,1,1,1,1,1
"136",0.0165950112662741,0.00399574531921866,"AZ",2024-03-26,1,1,1,1,1,1,1,1,1,1
"137",0.0345584216461008,0.00407736529795513,"AZ",2024-03-27,1,1,1,1,1,1,1,1,1,1
"138",0.0383765121553565,0.00415887600532603,"AZ",2024-03-28,1,1,1,1,1,1,1,1,1,1
"139",1.10186899275004,0.301940207640561,"AZ",2024-03-29,0,0,1,1,1,0,0,1,1,1
"140",1.99054326053658,0.29884148372305,"AZ",2024-03-30,0,1,0,1,1,0,1,0,1,1
"141",NA,NA,"AZ",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",0.71192079667559,0.103497623943833,"AZ",2024-04-01,1,0,1,1,1,0,0,1,1,1
"143",0.895143266139802,0.105590717715849,"AZ",2024-04-02,1,1,1,0,1,0,1,1,0,1
"144",0.0719183521317287,0.00463571232845171,"AZ",2024-04-03,1,1,1,1,1,1,1,1,1,1
"145",0.998981728053144,0.186084709846729,"AZ",2024-04-04,1,1,1,0,1,0,1,1,0,1
"146",1.03777644761112,0.301204375337468,"AZ",2024-04-05,0,0,1,1,1,0,0,1,1,1
"147",0.0812729974282047,0.00486059436691166,"AZ",2024-04-06,1,1,1,1,1,1,1,1,1,1
"148",1.03351241987754,0.230764732826113,"AZ",2024-04-07,1,1,1,0,1,0,1,1,0,1
"149",0.987390422531765,0.185966363529744,"AZ",2024-04-08,1,1,1,1,0,0,1,1,1,0
"150",0.00715056073997551,0.00507495805929235,"AZ",2024-04-09,1,1,1,1,1,1,1,1,1,1
"151",NA,NA,"AZ",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",NA,NA,"AZ",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",0.0278619464370366,0.00528089947886818,"AZ",2024-04-12,1,1,1,1,1,1,1,1,1,1
"154",0.0627525833522367,0.00534844211080839,"AZ",2024-04-13,1,1,1,1,1,0,1,0,1,1
"155",NA,NA,"AZ",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",1.7534367720566,0.258986992089143,"AZ",2024-04-15,0,0,1,1,1,0,0,1,1,1
"157",0.730785369107967,0.153415562123213,"AZ",2024-04-16,1,0,1,1,1,1,0,0,1,1
"158",1.18864730194506,0.167359288940183,"AZ",2024-04-17,1,1,1,0,1,0,0,1,0,1
"159",0.013177231820408,0.00569018295708095,"AZ",2024-04-18,1,1,1,1,1,1,1,1,1,1
"160",0.0116502771566436,0.00576194980986036,"AZ",2024-04-19,1,1,1,1,1,1,1,1,1,1
"161",NA,NA,"AZ",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",1.02176072168377,0.301594933660833,"AZ",2024-04-21,1,1,1,0,1,0,1,1,0,1
"163",1.19582605845603,0.224094079530819,"AZ",2024-04-22,0,1,0,1,1,0,0,0,1,1
"164",0.149252430715121,0.00607741309446991,"AZ",2024-04-23,1,1,1,1,1,1,1,1,1,1
"165",NA,NA,"AZ",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",0.0533141739044547,0.00626217591937195,"AZ",2024-04-25,1,1,1,1,1,1,1,1,1,1
"167",NA,NA,"AZ",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",1.05517268125645,0.445218228263727,"AZ",2024-04-27,0,1,1,0,1,0,1,1,0,1
"169",4.58611018481489,0.205610790842315,"CA",2024-03-17,0,0,1,1,1,1,0,0,0,1
"170",1.35894068859276,0.115247755616025,"CA",2024-03-18,1,1,1,0,1,1,1,1,0,0
"171",0.759351741470217,0.0742340560176723,"CA",2024-03-19,1,1,1,1,0,0,1,0,1,0
"172",4.89361458798097,0.255431604454641,"CA",2024-03-20,0,1,0,0,0,0,0,0,0,0
"173",0.816400495070409,0.0889970630883231,"CA",2024-03-21,1,1,1,1,1,0,0,0,1,1
"174",4.15108396178132,0.223750151186811,"CA",2024-03-22,0,0,1,0,1,0,0,0,0,1
"175",4.06037188151024,0.260795769955863,"CA",2024-03-23,0,0,1,1,1,0,0,0,0,1
"176",0.388692160102522,0.00796646120831059,"CA",2024-03-24,1,1,1,1,1,0,1,0,0,1
"177",2.19022012078078,0.178103085863706,"CA",2024-03-25,0,0,0,1,1,0,0,0,0,1
"178",2.39803324704851,0.159941154426598,"CA",2024-03-26,1,0,1,1,1,0,0,1,0,1
"179",3.9762978185601,0.259000189609922,"CA",2024-03-27,0,0,1,1,1,0,0,1,1,0
"180",3.78578087555384,0.222924714107262,"CA",2024-03-28,0,0,1,1,0,0,0,0,0,1
"181",0.794163224959077,0.105271611468078,"CA",2024-03-29,1,1,1,1,0,1,1,0,1,0
"182",1.28465472867586,0.199517592074702,"CA",2024-03-30,1,0,1,1,0,0,0,1,0,0
"183",0.881213174982192,0.221833856400506,"CA",2024-03-31,1,0,1,1,1,1,0,0,1,1
"184",1.74218255847424,0.189229249157479,"CA",2024-04-01,0,0,1,1,1,0,0,0,0,1
"185",0.784661318749253,0.132891032315791,"CA",2024-04-02,1,1,1,1,0,0,1,0,0,0
"186",2.87452656205174,0.292452488780881,"CA",2024-04-03,0,0,1,1,0,0,0,1,0,0
"187",2.76465844743001,0.347138497655838,"CA",2024-04-04,0,0,1,0,0,0,0,0,0,0
"188",3.52635715661003,0.204141872603491,"CA",2024-04-05,0,1,0,1,1,0,0,0,1,1
"189",0.817833540921685,0.0977409678921003,"CA",2024-04-06,1,1,1,1,0,0,1,0,0,0
"190",1.83263501974945,0.170403617451254,"CA",2024-04-07,1,0,1,1,0,0,1,1,1,0
"191",1.01733126327839,0.175323466777978,"CA",2024-04-08,1,1,1,1,0,0,1,0,0,0
"192",1.16769608377237,0.220859990061885,"CA",2024-04-09,1,0,1,0,1,0,0,1,1,1
"193",3.26836172277658,0.379055739306544,"CA",2024-04-10,0,0,1,0,1,1,0,0,1,0
"194",2.79374257938446,0.267605372772107,"CA",2024-04-11,0,0,1,1,1,0,0,0,1,1
"195",2.04775210402341,0.28814811921306,"CA",2024-04-12,0,0,1,1,1,1,0,0,1,1
"196",1.17055786059559,0.144417372861018,"CA",2024-04-13,1,0,1,1,0,0,0,0,1,0
"197",0.772160397079118,0.15478130231819,"CA",2024-04-14,1,0,1,1,1,0,0,1,0,1
"198",2.60706746297478,0.235004991946079,"CA",2024-04-15,1,0,1,1,0,0,0,0,0,0
"199",1.15822346061295,0.141296470671635,"CA",2024-04-16,1,1,0,1,1,0,1,1,0,1
"200",3.44105513940806,0.218552237245393,"CA",2024-04-17,0,1,0,1,0,0,1,0,1,1
"201",3.4738613797829,0.231102376045086,"CA",2024-04-18,0,0,1,1,1,0,0,0,0,1
"202",1.4096554334072,0.170291849448765,"CA",2024-04-19,1,0,0,1,1,1,0,0,0,1
"203",0.0342397931967945,0.0326546812712621,"CA",2024-04-20,1,1,1,1,1,1,1,1,1,1
"204",2.89346118135104,0.310991612633166,"CA",2024-04-21,0,0,1,1,0,1,0,0,0,0
"205",6.32785084810506,0.394129033053889,"CA",2024-04-22,0,0,0,1,0,1,0,0,0,0
"206",2.00745904064199,0.288744859296952,"CA",2024-04-23,1,0,1,1,0,1,0,0,0,1
"207",6.56860274449053,0.375755924482425,"CA",2024-04-24,0,0,0,1,1,0,0,0,0,1
"208",6.00606538710808,0.320084911131279,"CA",2024-04-25,0,0,1,1,0,0,0,0,0,0
"209",2.48127760762803,0.291419708577174,"CA",2024-04-26,1,0,1,1,1,0,0,0,0,1
"210",8.01877107353567,0.48883536559299,"CA",2024-04-27,0,0,1,1,0,0,0,0,0,0
"211",NA,NA,"CO",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.00280075096477152,0.00242186721229486,"CO",2024-03-18,1,1,1,1,1,1,1,1,1,1
"213",NA,NA,"CO",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,NA,"CO",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",NA,NA,"CO",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,"CO",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",1.30186309124513,0.89711801904968,"CO",2024-03-25,0,1,1,1,0,0,1,1,1,0
"220",NA,NA,"CO",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",NA,NA,"CO",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",0.00464631379734565,0.0047182655709839,"CO",2024-03-28,1,1,1,1,1,1,1,1,1,1
"223",NA,NA,"CO",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",NA,NA,"CO",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",NA,NA,"CO",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",0.0212730499702441,0.00591231271711658,"CO",2024-04-02,1,1,1,1,1,1,1,1,1,1
"228",NA,NA,"CO",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",1.15512727983631,0.450364441095716,"CO",2024-04-04,0,0,1,1,1,0,0,1,1,1
"230",NA,NA,"CO",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",0.00684510475241,0.00678457444173839,"CO",2024-04-06,1,1,1,1,1,1,1,1,1,1
"232",NA,NA,"CO",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",NA,NA,"CO",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",NA,NA,"CO",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",NA,NA,"CO",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",NA,NA,"CO",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",NA,NA,"CO",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",1.0728465582354,0.437885130262553,"CO",2024-04-15,0,0,1,1,1,0,0,1,1,1
"241",NA,NA,"CO",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",1.04792335219352,0.427256703616011,"CO",2024-04-17,0,1,1,0,1,0,1,1,0,0
"243",NA,NA,"CO",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",NA,NA,"CO",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",NA,NA,"CO",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.0184547656972878,0.0153432797103542,"CO",2024-04-22,1,1,1,1,1,1,1,1,1,1
"248",0.0224110281317087,0.0166838165211214,"CO",2024-04-23,1,1,1,1,1,0,1,1,1,0
"249",NA,NA,"CO",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",NA,NA,"CO",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",NA,NA,"CO",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,NA,"CO",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",NA,NA,"CT",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",NA,NA,"CT",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",NA,NA,"CT",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",NA,NA,"CT",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",0.00393709984113701,0.00126733003271959,"CT",2024-03-21,1,1,1,1,1,1,1,1,1,1
"258",0.00527746316592487,0.00131760099304397,"CT",2024-03-22,1,1,1,1,1,1,1,1,1,1
"259",0.00443556769324284,0.00137497898077212,"CT",2024-03-23,1,1,1,1,1,1,1,1,1,1
"260",0.00430700153917157,0.00143992650954942,"CT",2024-03-24,1,1,1,1,1,1,1,1,1,1
"261",NA,NA,"CT",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",0.0167908711704764,0.00159417875913,"CT",2024-03-26,1,1,1,1,1,1,1,1,1,1
"263",NA,NA,"CT",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",NA,NA,"CT",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",NA,NA,"CT",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",NA,NA,"CT",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,NA,"CT",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",NA,NA,"CT",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",NA,NA,"CT",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",NA,NA,"CT",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",NA,NA,"CT",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",NA,NA,"CT",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",NA,NA,"CT",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
