"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","recombinant_50_CI","X23H_50_CI","X24A_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","recombinant_95_CI","X23H_95_CI","X24A_95_CI","other_95_CI"
"16",NA,NA,"AK",2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",NA,NA,"AK",2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",NA,NA,"AK",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",0.615695778302424,0.481172041834274,"AK",2023-11-30,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"20",NA,NA,"AK",2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",NA,NA,"AK",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",NA,NA,"AK",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",NA,NA,"AK",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",0.294436279689303,0.171623459282119,"AK",2023-12-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26",NA,NA,"AK",2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",0.752503503263228,0.543315724458315,"AK",2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"41",NA,NA,"AK",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.284020045185941,0.184648161947183,"AL",2023-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"45",NA,NA,"AL",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",0.802486548068188,0.576877525649405,"AL",2023-11-21,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"53",NA,NA,"AL",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.265581571170815,0.188503417821674,"AL",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"59",NA,NA,"AL",2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",0.255022996153429,0.191920826738839,"AL",2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"63",NA,NA,"AL",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",0.602161627182108,0.415190307906147,"AL",2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"65",NA,NA,"AL",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",0.60262202444273,0.410503999143159,"AL",2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"69",NA,NA,"AL",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.25274369402888,0.20609093145292,"AL",2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"73",NA,NA,"AL",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",0.780026758349551,0.387065983872103,"AL",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
"77",NA,NA,"AL",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.825665423526747,0.575851240293995,"AL",2023-12-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"80",NA,NA,"AL",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",0.552809943697605,0.416164169429051,"AR",2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"89",NA,NA,"AR",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.560873761133974,0.406563027422089,"AR",2023-11-20,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"94",0.733427627147299,0.394958574245079,"AR",2023-11-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
"95",NA,NA,"AR",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.307281920803149,0.198789727047501,"AR",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"101",1.28297062564121,0.517525509831225,"AR",2023-11-28,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0
"102",0.741067062534831,0.20372652082718,"AR",2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"103",NA,NA,"AR",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",0.778499378856915,0.569371670744505,"AR",2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
"105",NA,NA,"AR",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",0.489163785686558,0.366426886169097,"AR",2023-12-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"109",NA,NA,"AR",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",1.65877265443898,0.595062838591863,"AR",2023-12-07,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1
"111",NA,NA,"AR",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",0.470696871874796,0.349338464221188,"AR",2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"114",NA,NA,"AR",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",1.09929560909262,0.566564087746586,"AR",2023-12-12,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1
"116",0.815440871662498,0.58751708668306,"AR",2023-12-13,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
"117",2.00569305713714,0.403156275580272,"AR",2023-12-14,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1
"118",0.690248747424808,0.538115075123393,"AR",2023-12-15,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
"119",NA,NA,"AR",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",1.51374493503544,0.438318103574962,"AR",2023-12-18,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
"122",0.784613549514577,0.301493601945362,"AR",2023-12-19,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"123",NA,NA,"AR",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",1.52250899316756,0.363373534645981,"AR",2023-12-21,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"125",0.93506123081754,0.3024512384161,"AR",2023-12-22,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
"126",NA,NA,"AR",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",3.40871695027643,0.32465244212556,"AZ",2023-11-12,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0
"128",3.47040331898868,0.31544023050159,"AZ",2023-11-13,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0
"129",2.39053097960044,0.37304726565096,"AZ",2023-11-14,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
"130",2.06019965876478,0.3145913810502,"AZ",2023-11-15,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0
"131",1.44420373918711,0.156941490888776,"AZ",2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
"132",0.702216373960503,0.487941986235749,"AZ",2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"133",1.28564326081044,0.413224815366743,"AZ",2023-11-18,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"134",2.28890779618281,0.39426144470213,"AZ",2023-11-19,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1
"135",4.1685281082383,0.314039096711192,"AZ",2023-11-20,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1
"136",2.03772441041736,0.38126375401354,"AZ",2023-11-21,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
"137",1.64423731808355,0.389568717431099,"AZ",2023-11-22,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
"138",1.06250986718191,0.456394318314245,"AZ",2023-11-23,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1
"139",2.21661368229416,0.326670651021494,"AZ",2023-11-24,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
"140",1.89180426842234,0.385036190238786,"AZ",2023-11-25,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0
"141",4.50230634170037,0.483264997701587,"AZ",2023-11-26,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1
"142",2.20916680565171,0.32314287613645,"AZ",2023-11-27,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1
"143",4.83457037520068,0.358104803537005,"AZ",2023-11-28,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"144",2.16810214851335,0.332944932895314,"AZ",2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1
"145",0.822295279441274,0.349351897938804,"AZ",2023-11-30,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
"146",0.944145128432898,0.313303606847859,"AZ",2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
"147",1.64228992716769,0.343694608345488,"AZ",2023-12-02,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0
"148",2.88626862464829,0.334511089394767,"AZ",2023-12-03,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1
"149",3.99858728741945,0.386344023438116,"AZ",2023-12-04,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0
"150",3.89553533312555,0.30060599038788,"AZ",2023-12-05,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0
"151",3.2544620659923,0.413938349062977,"AZ",2023-12-06,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"152",1.80851900397166,0.301899953159333,"AZ",2023-12-07,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0
"153",0.644221526328265,0.267289923154037,"AZ",2023-12-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"154",0.891270253860358,0.124657431204215,"AZ",2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"155",0.981796965614765,0.437166695047274,"AZ",2023-12-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0
"156",2.20048419561706,0.413304593528558,"AZ",2023-12-11,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1
"157",3.60085743486821,0.478379140989938,"AZ",2023-12-12,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"158",2.38748020090772,0.413452075715646,"AZ",2023-12-13,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1
"159",1.61603195572453,0.33702671505751,"AZ",2023-12-14,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0
"160",1.12221622094251,0.368127583459954,"AZ",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1
"161",4.23665461179844,0.488239306428992,"AZ",2023-12-16,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0
"162",1.71913329245195,0.244736001521335,"AZ",2023-12-17,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0
"163",8.08054352188431,0.444313531886328,"AZ",2023-12-18,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"164",9.6735570785559,0.52108296567606,"AZ",2023-12-19,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1
"165",2.89181992603638,0.44723794933256,"AZ",2023-12-20,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1
"166",2.01749319121907,0.406137068742723,"AZ",2023-12-21,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1
"167",1.71593594718549,0.450673389264708,"AZ",2023-12-22,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"168",0.891122909969513,0.310748139324101,"AZ",2023-12-23,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"169",1.42420258826607,0.239626866122354,"CA",2023-11-12,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1
"170",3.72082895457645,0.372155218112077,"CA",2023-11-13,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"171",2.48139118071146,0.302196178222121,"CA",2023-11-14,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1
"172",2.29420576765976,0.314288708392036,"CA",2023-11-15,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0
"173",1.7895039500305,0.348645400637799,"CA",2023-11-16,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0
"174",1.86085905534372,0.385212895307612,"CA",2023-11-17,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
"175",1.24811728865105,0.35392880487526,"CA",2023-11-18,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
"176",0.651291459418962,0.354967749175652,"CA",2023-11-19,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"177",2.40407257173223,0.292946402932882,"CA",2023-11-20,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1
"178",1.84210868643743,0.346494435815577,"CA",2023-11-21,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0
"179",2.03625105940681,0.308979970409992,"CA",2023-11-22,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
"180",0.952242335336431,0.431029755006261,"CA",2023-11-23,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
