"","es_score","brier_score","location","target_date","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","X23D_50_CI","X23E_50_CI","X23B_50_CI","other_50_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","X23D_95_CI","X23E_95_CI","X23B_95_CI","other_95_CI"
"34",NA,NA,"AK",2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.0353808938336427,0.00856811034928224,"AK",2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"38",0.101059791249789,0.00935560351906037,"AK",2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"39",NA,NA,"AK",2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",0.0407881252414825,0.0112598589934287,"AK",2023-04-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"41",NA,NA,"AK",2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",0.0306425430120754,0.0270088667897558,"AL",2023-03-14,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"46",0.100227453191294,0.026731823189277,"AL",2023-03-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"47",0.0312835635944008,0.0265132984201915,"AL",2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"48",0.0292677294419286,0.0263524324727432,"AL",2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"49",NA,NA,"AL",2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.972279888225905,0.41028034195181,"AL",2023-03-20,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"52",NA,NA,"AL",2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",0.029601582837453,0.0264084221401912,"AL",2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54",NA,NA,"AL",2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",0.0252540216514293,0.0268476191694405,"AL",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56",0.990981814336758,0.407914713799626,"AL",2023-03-25,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"57",NA,NA,"AL",2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.102556382066334,0.0280083949715897,"AL",2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"59",NA,NA,"AL",2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.0326754608627939,0.0337616979995488,"AL",2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"66",NA,NA,"AL",2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",0.0354418464362812,0.036472647151523,"AL",2023-04-05,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"68",1.8160085650782,0.76165631822837,"AL",2023-04-06,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0
"69",NA,NA,"AL",2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",0.123718487038115,0.0417681434636879,"AL",2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"71",NA,NA,"AL",2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.935247411688659,0.400436547332267,"AL",2023-04-10,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"73",1.00056958689674,0.666009820899558,"AL",2023-04-11,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"74",0.0495634193796377,0.0517362748544922,"AL",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"75",NA,NA,"AL",2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",0.0470423432905551,0.0582473457560821,"AL",2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"77",0.0526821562608432,0.0619373764464943,"AL",2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"78",NA,NA,"AL",2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.0591295417450918,0.0702512109737359,"AL",2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80",0.0625491667050438,0.0748963762002913,"AL",2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81",0.066815170195386,0.0798782881142926,"AL",2023-04-19,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"82",NA,NA,"AL",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",1.11567518649676,0.775718718021133,"AR",2023-03-12,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"86",0.0584596389259257,0.0141943537694147,"AR",2023-03-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"87",0.965159593378506,0.227677429839113,"AR",2023-03-14,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"88",0.0442900137246433,0.0120134374371588,"AR",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"89",0.0350064393343927,0.0110718448677928,"AR",2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"90",0.672457214091763,0.171451525700377,"AR",2023-03-17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"91",1.01467164194304,0.416403565235513,"AR",2023-03-18,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"92",NA,NA,"AR",2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.0652268551290459,0.00810471307678626,"AR",2023-03-20,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"94",0.450568472499647,0.0075279032254987,"AR",2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"95",1.27664566541158,0.00700523263988324,"AR",2023-03-22,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
"96",0.0233183596871068,0.006531717244987,"AR",2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"97",0.0221961683027273,0.00610285165348148,"AR",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"98",NA,NA,"AR",2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",1.21988542083413,0.458262213590988,"AR",2023-03-26,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"100",0.00376456578755931,0.00504552503043084,"AR",2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"101",2.0527597495457,0.294916295950264,"AR",2023-03-28,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"102",0.347043339083777,0.00449961137732565,"AR",2023-03-29,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"103",0.0127079939014313,0.00426641554463922,"AR",2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"104",0.00281280006383314,0.00405684839849228,"AR",2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"105",0.00214226484906491,0.00386904513481081,"AR",2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"106",0.00893782721555114,0.003701348806992,"AR",2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"107",0.00277867509072464,0.00355228969518117,"AR",2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"108",0.121709545406713,0.00342056651829393,"AR",2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"109",0.0527390233191271,0.00330502936707869,"AR",2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"110",0.00350572227979691,0.00320466421843255,"AR",2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"111",1.25844116269297,0.466342845019288,"AR",2023-04-07,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"112",NA,NA,"AR",2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",0.0123860128963542,0.00298621244471333,"AR",2023-04-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"114",0.02173052107357,0.00293864652502299,"AR",2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"115",0.00325762679698076,0.00290277021063562,"AR",2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"116",0.0128140677652317,0.00287812893059601,"AR",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"117",NA,NA,"AR",2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",1.11456539348467,0.458177664062154,"AR",2023-04-16,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"121",0.0207040297233132,0.00291123549086721,"AR",2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"122",NA,NA,"AR",2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.0130989975339069,0.00311017045400359,"AR",2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"126",0.0671143821271033,0.00318220183930442,"AR",2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"127",1.26702527796546,0.0755165615390222,"AZ",2023-03-12,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"128",2.3293265030104,0.150838498134441,"AZ",2023-03-13,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0
"129",0.733282791466438,0.0806682453243286,"AZ",2023-03-14,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"130",0.876784258800005,0.115235233806801,"AZ",2023-03-15,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
"131",0.883751070769966,0.0111734121730822,"AZ",2023-03-16,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
"132",1.7991640675068,0.573211898718347,"AZ",2023-03-17,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
"133",2.06435247118364,0.552743180411784,"AZ",2023-03-18,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"134",1.29953040220287,0.16924956603344,"AZ",2023-03-19,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
"135",1.85790321922467,0.0915297041346075,"AZ",2023-03-20,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0
"136",0.997513086656387,0.167136893812355,"AZ",2023-03-21,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1
"137",0.733818981083495,0.0977158826198465,"AZ",2023-03-22,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"138",0.50202736471496,0.112763187562799,"AZ",2023-03-23,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
"139",0.36776920310332,0.0114299789673111,"AZ",2023-03-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"140",0.0171408340200895,0.0116106896564918,"AZ",2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"141",0.702008733147516,0.102663065711348,"AZ",2023-03-26,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0
"142",1.65637937623296,0.113405212024792,"AZ",2023-03-27,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
"143",3.08817259077817,0.0512378110261148,"AZ",2023-03-28,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0
"144",1.10754558448588,0.0127213809398657,"AZ",2023-03-29,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0
"145",1.31320361805392,0.219969479324669,"AZ",2023-03-30,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
"146",0.068642413216045,0.0135466352509834,"AZ",2023-03-31,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"147",0.775546608947259,0.277711600846285,"AZ",2023-04-01,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"148",0.699201604769114,0.151916430545323,"AZ",2023-04-02,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"149",1.65736794524986,0.059250245577319,"AZ",2023-04-03,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1
"150",1.46572112411363,0.170467497100403,"AZ",2023-04-04,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0
"151",1.43653155324876,0.0862519655539341,"AZ",2023-04-05,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
"152",0.265734429442027,0.0175199217576356,"AZ",2023-04-06,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"153",0.643228855064077,0.0184704092034434,"AZ",2023-04-07,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"154",0.805974960751114,0.0990649984091191,"AZ",2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"155",2.0614386881996,0.143584390207075,"AZ",2023-04-09,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1
"156",2.1218978350003,0.143185270373723,"AZ",2023-04-10,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0
"157",1.80173182715578,0.210069020226566,"AZ",2023-04-11,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0
"158",0.119654956137196,0.0250790137763706,"AZ",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"159",0.643619315830286,0.0268767875823394,"AZ",2023-04-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
"160",0.676762211997241,0.260691628969127,"AZ",2023-04-14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"161",0.918577662178776,0.0311008283200893,"AZ",2023-04-15,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"162",1.14967416690006,0.247933926854163,"AZ",2023-04-16,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0
"163",2.39405844828634,0.119500625619586,"AZ",2023-04-17,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
"164",1.59198988298338,0.183358704089626,"AZ",2023-04-18,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
"165",3.93506809620528,0.0713060458607027,"AZ",2023-04-19,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0
"166",2.82671879582822,0.242178879579357,"AZ",2023-04-20,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
"167",1.06114739653528,0.747419865323934,"AZ",2023-04-21,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
"168",0.415006235063253,0.0552441323417627,"AZ",2023-04-22,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"169",3.67134750423714,0.146439405751817,"CA",2023-03-12,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0
"170",4.18023265487653,0.165217063916215,"CA",2023-03-13,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1
"171",2.4399388302914,0.131117696532807,"CA",2023-03-14,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0
"172",3.27458648599664,0.129881379741955,"CA",2023-03-15,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0
"173",3.44035531941243,0.0987735172787943,"CA",2023-03-16,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0
"174",3.88769510655643,0.150481592270274,"CA",2023-03-17,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
"175",1.607756914002,0.130990801383808,"CA",2023-03-18,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0
"176",3.04032509363766,0.167927136093009,"CA",2023-03-19,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0
"177",4.98724619263027,0.0649232450810181,"CA",2023-03-20,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0
"178",3.22514329116328,0.0914444728277892,"CA",2023-03-21,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0
"179",2.32607723601448,0.12222531128017,"CA",2023-03-22,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0
"180",2.92258750584312,0.13543172088572,"CA",2023-03-23,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0
"181",2.74436128232096,0.132695701229387,"CA",2023-03-24,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
"182",5.67488022043052,0.227588385129173,"CA",2023-03-25,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1
"183",3.23941619711412,0.170659713555273,"CA",2023-03-26,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0
"184",3.75603927297747,0.0993367673337673,"CA",2023-03-27,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0
"185",4.12686994457452,0.0570669485216451,"CA",2023-03-28,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1
"186",3.85796500042672,0.196056172189327,"CA",2023-03-29,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
"187",3.98161365500153,0.0749010870769044,"CA",2023-03-30,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0
"188",2.47701559501299,0.119489980882624,"CA",2023-03-31,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
"189",4.03097449113803,0.19558292511005,"CA",2023-04-01,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
"190",2.49168402701596,0.166269960447668,"CA",2023-04-02,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1
"191",3.54767511321459,0.156136698905049,"CA",2023-04-03,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0
"192",4.91709044354417,0.0868656896723104,"CA",2023-04-04,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1
"193",3.45582706851257,0.162562075061522,"CA",2023-04-05,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0
"194",4.32888513988467,0.199426940756879,"CA",2023-04-06,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0
"195",3.22698237649828,0.146301917725247,"CA",2023-04-07,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0
"196",4.44308134674944,0.133934458039331,"CA",2023-04-08,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1
"197",1.32937019911973,0.0805513578826671,"CA",2023-04-09,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"198",4.59990081232561,0.18861801150426,"CA",2023-04-10,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"199",8.76564247850927,0.115654685140989,"CA",2023-04-11,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1
"200",3.48517674855363,0.207424789187441,"CA",2023-04-12,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"201",6.19813648231374,0.150241083052684,"CA",2023-04-13,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0
"202",11.5767469336225,0.0971500621469259,"CA",2023-04-14,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0
"203",6.15452345332721,0.15796527978626,"CA",2023-04-15,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1
"204",4.54638388964601,0.15797786778674,"CA",2023-04-16,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1
"205",10.0197552546762,0.161372165815946,"CA",2023-04-17,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0
"206",7.08539876678681,0.148759539692192,"CA",2023-04-18,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0
"207",4.37470602645503,0.216898714148497,"CA",2023-04-19,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
"208",4.95364656823946,0.213847323148463,"CA",2023-04-20,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1
"209",10.819056920706,0.125085330511347,"CA",2023-04-21,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1
"210",3.41837925575242,0.302927346962361,"CA",2023-04-22,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"211",0.015079344435809,0.00256504853438078,"CO",2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"212",0.0184801513211023,0.00256434143579574,"CO",2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
