"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23G_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23G_95_CI","other_95_CI"
"19",NA,NA,"AK",2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",NA,NA,"AK",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",NA,NA,"AK",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",NA,NA,"AK",2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",NA,NA,"AK",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",NA,NA,"AK",2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",0.765177854979575,0.537532414356216,"AK",2023-08-18,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"28",NA,NA,"AK",2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",0.430656413107055,0.351142790716052,"AK",2023-08-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"33",NA,NA,"AK",2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",0.617538640117102,0.408371920683737,"AK",2023-08-29,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"39",NA,NA,"AK",2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",0.705457737535492,0.509248046566358,"AL",2023-07-23,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
"44",0.4988393258933,0.359861648234154,"AL",2023-07-24,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"45",0.740969102370957,0.391843008525134,"AL",2023-07-25,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"46",0.940277024314489,0.476415752437242,"AL",2023-07-26,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
"47",NA,NA,"AL",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.743991147418193,0.396705194715242,"AL",2023-07-31,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"52",0.959862918366452,0.435412190139273,"AL",2023-08-01,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
"53",0.666321713134361,0.37109975176732,"AL",2023-08-02,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"54",0.436847557234524,0.309533144612879,"AL",2023-08-03,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"55",0.733037009203499,0.509411724626553,"AL",2023-08-04,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"56",NA,NA,"AL",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",0.740319954487033,0.505777652128958,"AL",2023-08-08,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"60",0.463034026519908,0.315760389546998,"AL",2023-08-09,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"61",0.459508802223802,0.316576798385703,"AL",2023-08-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"62",NA,NA,"AL",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.491049484050901,0.362435563797022,"AL",2023-08-14,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"66",NA,NA,"AL",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",0.886358330691404,0.459709078554403,"AL",2023-08-16,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
"68",0.556102416771086,0.34267398543063,"AL",2023-08-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"69",1.16392451466918,0.400882834099478,"AL",2023-08-18,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"70",1.09031205830179,0.366773534319169,"AL",2023-08-19,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"71",1.15291404789109,0.393819441178942,"AL",2023-08-20,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
"72",NA,NA,"AL",2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",0.502777500562166,0.37008979615425,"AL",2023-08-22,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"74",0.907488522346897,0.455289966472774,"AL",2023-08-23,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1
"75",1.21341020024726,0.400387470125564,"AL",2023-08-24,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
"76",0.891003011599398,0.454067807950748,"AL",2023-08-25,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
"77",0.645639403001372,0.44635413349901,"AL",2023-08-26,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"78",NA,NA,"AL",2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",1.14986266055705,0.415309418752446,"AL",2023-08-28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
"80",0.685575860640677,0.468233612459724,"AL",2023-08-29,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"81",0.976986738056043,0.423001266790617,"AL",2023-08-30,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1
"82",NA,NA,"AL",2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",0.759742136083956,0.418641658362708,"AL",2023-09-01,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
"84",0.496952185205722,0.38696059299441,"AL",2023-09-02,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"85",NA,NA,"AR",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",0.799786296846369,0.381672581524986,"AR",2023-07-26,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"89",NA,NA,"AR",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",1.19337141234743,0.377734174091627,"AR",2023-07-28,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"91",NA,NA,"AR",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.432028610301108,0.264598872175659,"AR",2023-07-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94",1.57820868775875,0.422356227319048,"AR",2023-08-01,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"95",1.22001996101233,0.330266894482895,"AR",2023-08-02,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
"96",NA,NA,"AR",2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",0.683270211610499,0.482543394812329,"AR",2023-08-04,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"98",NA,NA,"AR",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.702897798811088,0.463789611326016,"AR",2023-08-07,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"101",1.77842381780382,0.344186863708874,"AR",2023-08-08,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0
"102",1.42305943271618,0.434102342717074,"AR",2023-08-09,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0
"103",0.45713733572468,0.416624559791678,"AR",2023-08-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"104",0.486404048944882,0.335077237281984,"AR",2023-08-11,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
"105",NA,NA,"AR",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.48939930053327,0.339052895531809,"AR",2023-08-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"108",0.714944395120765,0.348671015210559,"AR",2023-08-15,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"109",1.26114938335154,0.458743817582987,"AR",2023-08-16,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
"110",1.25246664374938,0.294086941924715,"AR",2023-08-17,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
"111",1.01374981366606,0.410534757961706,"AR",2023-08-18,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"112",0.719210045182638,0.510026352248257,"AR",2023-08-19,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
"113",NA,NA,"AR",2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",2.86311044812766,0.417296023726211,"AR",2023-08-21,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1
"115",0.662536016500434,0.441166490050553,"AR",2023-08-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"116",2.7240868308366,0.4185638573874,"AR",2023-08-23,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
"117",2.10433246962064,0.494155593639275,"AR",2023-08-24,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0
"118",0.423921602827714,0.242227975922098,"AR",2023-08-25,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"119",NA,NA,"AR",2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",0.407357400203314,0.241932252799725,"AR",2023-08-27,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"121",2.5591382394054,0.358679616302502,"AR",2023-08-28,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0
"122",2.80939040521532,0.334895599619668,"AR",2023-08-29,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
"123",2.16684698321436,0.488943534771994,"AR",2023-08-30,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
"124",0.942314288728369,0.491944885943535,"AR",2023-08-31,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
"125",NA,NA,"AR",2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.715862072027785,0.393672234386039,"AZ",2023-07-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"128",2.76906359272373,0.396579877249974,"AZ",2023-07-24,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
"129",3.29634463357107,0.42043679051221,"AZ",2023-07-25,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0
"130",1.92328191137203,0.418643752404828,"AZ",2023-07-26,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0
"131",1.55508522527263,0.439925249453596,"AZ",2023-07-27,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
"132",0.887485570427736,0.36967067247788,"AZ",2023-07-28,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
"133",0.652268577565444,0.376439905339397,"AZ",2023-07-29,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"134",5.98265221028317,0.40782774620719,"AZ",2023-07-30,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
"135",2.10278654264332,0.413839890143824,"AZ",2023-07-31,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
"136",1.66339665101223,0.38482804056718,"AZ",2023-08-01,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
"137",2.18713614430683,0.385674234003521,"AZ",2023-08-02,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
"138",1.93677641887433,0.381738549430399,"AZ",2023-08-03,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
"139",0.675110902027339,0.39637419615927,"AZ",2023-08-04,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1
"140",1.83328825670727,0.381644056685172,"AZ",2023-08-05,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0
"141",0.821528302445956,0.376921776136398,"AZ",2023-08-06,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
"142",2.34017568247197,0.383905926527857,"AZ",2023-08-07,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0
"143",6.45989669049202,0.418450458027851,"AZ",2023-08-08,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"144",2.63336396859249,0.418524507510307,"AZ",2023-08-09,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1
"145",0.977265433781805,0.435556029899723,"AZ",2023-08-10,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
"146",0.881848317737974,0.433149769386249,"AZ",2023-08-11,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
"147",0.402866720600868,0.27161177391661,"AZ",2023-08-12,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"148",1.5372038721877,0.380462616689103,"AZ",2023-08-13,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
"149",6.83504058867162,0.436679105324085,"AZ",2023-08-14,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
"150",2.70755883295899,0.374241446876647,"AZ",2023-08-15,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1
"151",3.57242743937051,0.387831261152182,"AZ",2023-08-16,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1
"152",1.70767752151926,0.443027236084001,"AZ",2023-08-17,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0
"153",1.21974859332175,0.412205070034152,"AZ",2023-08-18,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1
"154",1.00272161803326,0.388296936117575,"AZ",2023-08-19,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1
"155",2.69063864011409,0.420679041155455,"AZ",2023-08-20,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"156",4.10592545518406,0.38173587141003,"AZ",2023-08-21,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1
"157",3.68036174826364,0.409268035981917,"AZ",2023-08-22,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1
"158",3.30731851439014,0.427143325915946,"AZ",2023-08-23,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0
"159",2.09667810437003,0.388855548663629,"AZ",2023-08-24,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
"160",0.951786541651741,0.4582405295025,"AZ",2023-08-25,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"161",1.944166317046,0.481041473754255,"AZ",2023-08-26,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1
"162",5.1328565234766,0.44954036649661,"AZ",2023-08-27,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
"163",4.78272165680451,0.373304038604302,"AZ",2023-08-28,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1
"164",1.32850091953768,0.415699802742147,"AZ",2023-08-29,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
"165",2.28615492472308,0.384065692135681,"AZ",2023-08-30,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0
"166",1.16612239100137,0.476861047436649,"AZ",2023-08-31,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0
"167",0.57319758600606,0.419914246921053,"AZ",2023-09-01,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"168",NA,NA,"AZ",2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",1.66574553643337,0.408156802316848,"CA",2023-07-23,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0
"170",4.36282659670779,0.457503498791493,"CA",2023-07-24,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"171",2.93272786967627,0.409615924688149,"CA",2023-07-25,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
"172",2.67726362403528,0.398428213261687,"CA",2023-07-26,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1
"173",2.84003856663721,0.410740406254667,"CA",2023-07-27,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1
"174",3.33942838948958,0.401802807627396,"CA",2023-07-28,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0
"175",2.46760089778007,0.390452862965849,"CA",2023-07-29,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0
"176",4.1057721958386,0.426973644412276,"CA",2023-07-30,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0
"177",4.37765112135079,0.414240969326242,"CA",2023-07-31,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1
"178",6.61731198521181,0.421378152137185,"CA",2023-08-01,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
"179",6.76597664898267,0.418184752818995,"CA",2023-08-02,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"180",4.45219859533545,0.415767838987442,"CA",2023-08-03,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"181",4.027585361403,0.416017966345311,"CA",2023-08-04,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1
"182",4.34966695930537,0.423421006959183,"CA",2023-08-05,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0
"183",0.912539444183334,0.428769407118219,"CA",2023-08-06,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"184",2.4020971216903,0.412847165451071,"CA",2023-08-07,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
"185",2.8566976044308,0.41105891265932,"CA",2023-08-08,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1
"186",2.65722827016777,0.413013373617584,"CA",2023-08-09,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1
"187",4.12064738045901,0.418541965580867,"CA",2023-08-10,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
"188",3.58213126844371,0.401516709098735,"CA",2023-08-11,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0
"189",2.57076551643853,0.409473168686558,"CA",2023-08-12,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0
"190",1.52062609868103,0.413011229952594,"CA",2023-08-13,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1
"191",3.53957382085071,0.411004265292649,"CA",2023-08-14,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
"192",3.68681254797388,0.40951364346923,"CA",2023-08-15,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
"193",6.84022184488371,0.428004025672092,"CA",2023-08-16,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"194",6.07281276665692,0.426749928308029,"CA",2023-08-17,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0
"195",8.07101779150019,0.407929671835201,"CA",2023-08-18,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"196",3.29227561838855,0.419208093354879,"CA",2023-08-19,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0
"197",2.09258648334943,0.424185415869906,"CA",2023-08-20,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
"198",5.37644421826907,0.398961117651289,"CA",2023-08-21,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1
"199",4.74127916520254,0.42632968399528,"CA",2023-08-22,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"200",4.58476834206032,0.404540787924567,"CA",2023-08-23,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"201",6.50106217300569,0.40899969929703,"CA",2023-08-24,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0
"202",4.59435237165377,0.407162031814822,"CA",2023-08-25,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
"203",2.70665524295685,0.400264582695364,"CA",2023-08-26,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0
"204",3.42963703808798,0.394100274671304,"CA",2023-08-27,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
"205",6.68276475630026,0.420706265928588,"CA",2023-08-28,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"206",7.65063635302043,0.397707762458893,"CA",2023-08-29,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1
"207",11.4338000537338,0.392834241703464,"CA",2023-08-30,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0
"208",6.22523415192534,0.404091241228499,"CA",2023-08-31,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1
"209",4.921655797437,0.400046846228671,"CA",2023-09-01,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
"210",1.47896307346923,0.40533477899816,"CA",2023-09-02,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0
"211",0.651237625874897,0.388561986562304,"CO",2023-07-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"212",NA,NA,"CO",2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",0.725509659177822,0.381058778297775,"CO",2023-07-25,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
