"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23C_50_CI","X23D_50_CI","X23B_50_CI","X23E_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","X23D_95_CI","X23B_95_CI","X23E_95_CI","other_95_CI"
"75",NA,NA,"AL",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",0.838681025785766,0.396189866837007,"AL",2023-05-19,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"77",NA,NA,"AL",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",0.0575868751647986,0.0227009620488873,"AL",2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81",NA,NA,"AL",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",1.24391295351976,0.47086910997385,"AR",2023-04-16,1,0,1,0,1,1,1,1,1,1,0,1,1,0
"86",0.0150547709638619,0.00288950851937668,"AR",2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"87",NA,NA,"AR",2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.00378798516471072,0.00272707851553299,"AR",2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"91",0.0248705469546961,0.00270168235453242,"AR",2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"92",0.00342095432070337,0.00268197567579759,"AR",2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"93",0.00394435475720928,0.00266782994489186,"AR",2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94",NA,NA,"AR",2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",0.0248932985237362,0.00269723961965496,"AR",2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"100",NA,NA,"AR",2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",1.28839256564314,0.906540712164019,"AR",2023-05-02,1,0,1,1,1,1,0,1,1,1,1,0,1,0
"102",0.0028793670962399,0.00278810625761097,"AR",2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"103",NA,NA,"AR",2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",1.29315675414596,0.911593261089156,"AR",2023-05-08,1,0,1,1,0,1,1,1,0,1,1,0,1,1
"108",0.0172051622802866,0.00315390375606775,"AR",2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"109",2.48527741708511,0.623264928708318,"AR",2023-05-10,0,0,1,1,1,1,1,0,0,1,1,1,1,1
"110",NA,NA,"AR",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",0.0591214622450343,0.00584051357638086,"AR",2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"123",NA,NA,"AR",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.0124083521906831,0.00714394831046883,"AR",2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"126",NA,NA,"AR",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.25194859415222,0.252666614137154,"AZ",2023-04-16,1,1,1,1,0,1,0,1,1,1,0,0,1,0
"128",1.00964787027647,0.106205985666891,"AZ",2023-04-17,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"129",1.17620473143475,0.174714572811346,"AZ",2023-04-18,1,1,1,0,1,1,1,1,0,1,0,0,1,1
"130",1.87518467617098,0.0458618344199262,"AZ",2023-04-19,1,0,1,0,1,1,1,1,0,1,0,0,1,0
"131",3.27352600269021,0.240706364757869,"AZ",2023-04-20,1,0,0,0,1,1,1,1,0,0,0,0,0,1
"132",1.19400888583267,0.84696997061601,"AZ",2023-04-21,1,0,1,1,0,1,1,1,0,1,1,0,1,1
"133",0.126255970901794,0.013598982667523,"AZ",2023-04-22,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"134",1.79340066543899,0.0778451153146778,"AZ",2023-04-23,1,1,1,0,0,1,1,1,0,1,0,0,1,0
"135",1.38062758802458,0.0483074261915901,"AZ",2023-04-24,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"136",1.21669812319208,0.131389129721051,"AZ",2023-04-25,1,1,1,1,1,1,1,1,0,1,0,0,0,0
"137",1.27164829940316,0.0977166539686063,"AZ",2023-04-26,1,1,1,1,1,1,1,0,0,1,0,0,0,1
"138",0.613794012794416,0.0748150541565692,"AZ",2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"139",0.594370139618704,0.0171761759032138,"AZ",2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"140",0.32218010526105,0.017914369526964,"AZ",2023-04-29,1,1,1,1,1,1,1,1,0,0,0,0,1,1
"141",1.73294595754897,0.203813997615647,"AZ",2023-04-30,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"142",1.44512703066285,0.0935258525949127,"AZ",2023-05-01,0,1,1,0,1,1,1,1,0,1,0,0,1,0
"143",4.05140555393176,0.20718202718011,"AZ",2023-05-02,1,0,1,0,1,0,1,1,0,1,0,1,0,0
"144",1.54978294725238,0.140707062547204,"AZ",2023-05-03,1,1,1,1,1,0,1,1,0,1,0,0,0,0
"145",1.09677877870891,0.0791334289379189,"AZ",2023-05-04,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"146",1.53788009324921,0.245587816652291,"AZ",2023-05-05,0,0,1,0,1,1,1,0,0,0,1,0,1,1
"147",0.573390801404001,0.0247448879435534,"AZ",2023-05-06,1,1,1,1,1,1,1,1,0,1,0,0,1,1
"148",4.7174064864713,0.310583126454707,"AZ",2023-05-07,0,0,1,1,0,0,1,0,0,1,1,0,0,0
"149",7.33321622438585,0.302652751346416,"AZ",2023-05-08,0,0,1,0,1,1,1,0,0,1,0,0,1,0
"150",1.55455973296194,0.103225606026884,"AZ",2023-05-09,1,1,1,1,1,1,1,1,0,1,0,1,1,0
"151",1.46447288384436,0.141253987124153,"AZ",2023-05-10,0,1,1,1,1,1,1,0,0,1,0,1,1,1
"152",0.0815366155788843,0.0321981198530197,"AZ",2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"153",0.87889587570602,0.145478996282323,"AZ",2023-05-12,0,1,1,1,1,1,1,0,0,1,1,0,1,0
"154",NA,NA,"AZ",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",1.97361052669392,0.411671170904008,"AZ",2023-05-14,1,0,1,1,0,1,1,1,0,1,0,0,1,1
"156",3.2758485161157,0.210684593161218,"AZ",2023-05-15,0,0,1,0,1,1,1,0,0,0,0,0,1,0
"157",1.64787007176237,0.192319426915505,"AZ",2023-05-16,1,1,1,1,1,0,1,1,0,1,0,0,0,0
"158",1.40734453154623,0.183477466796561,"AZ",2023-05-17,1,1,1,1,0,1,1,1,0,1,0,1,1,1
"159",1.74665195459152,0.289277544647878,"AZ",2023-05-18,1,1,1,1,0,1,1,1,1,1,0,0,1,0
"160",1.04524473477872,0.604579510621817,"AZ",2023-05-19,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"161",2.10881113707349,0.593314006174622,"AZ",2023-05-20,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"162",1.0850381301515,0.193976691608925,"AZ",2023-05-21,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"163",1.69781212171709,0.215628227962356,"AZ",2023-05-22,1,1,1,1,0,0,1,1,0,1,0,0,0,1
"164",0.898763887899335,0.17532795478144,"AZ",2023-05-23,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"165",2.43396177780773,0.285265346632323,"AZ",2023-05-24,0,0,1,1,0,1,1,1,0,1,0,0,1,1
"166",0.183537557329428,0.0748237563385885,"AZ",2023-05-25,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"167",1.34000123931432,0.256038474720696,"AZ",2023-05-26,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"168",0.200496154980075,0.0845183279166968,"AZ",2023-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"169",2.74996007405943,0.147871991270139,"CA",2023-04-16,1,1,0,0,0,1,1,1,0,0,0,0,1,0
"170",3.63925197641672,0.147694188381969,"CA",2023-04-17,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"171",2.78214834239891,0.128711590983496,"CA",2023-04-18,1,0,1,1,1,1,1,0,0,0,0,0,0,0
"172",2.76548509767247,0.211644874157384,"CA",2023-04-19,1,1,1,1,1,0,0,1,0,0,0,0,0,0
"173",1.94180047526468,0.205112919186738,"CA",2023-04-20,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"174",5.27655248942611,0.0801326818967218,"CA",2023-04-21,1,0,1,0,0,1,1,0,0,1,0,1,1,0
"175",4.69600393502634,0.318384745739158,"CA",2023-04-22,1,0,0,1,1,0,0,1,0,1,0,0,0,0
"176",1.81922629666269,0.267253138367137,"CA",2023-04-23,1,1,1,1,0,1,1,1,0,1,0,0,0,1
"177",2.4531346599866,0.158759066672002,"CA",2023-04-24,1,1,0,0,1,1,1,1,0,1,0,0,0,1
"178",4.40434143532593,0.240339734176182,"CA",2023-04-25,0,1,1,1,1,1,1,0,0,1,1,0,0,0
"179",5.71121142816862,0.142529179849163,"CA",2023-04-26,1,0,1,1,0,0,1,0,0,1,0,0,0,0
"180",3.81251699128315,0.16935057611939,"CA",2023-04-27,1,0,1,1,1,1,1,0,0,0,0,0,0,1
"181",2.85965102916346,0.178914773972215,"CA",2023-04-28,1,1,1,1,1,1,1,0,0,1,0,0,0,0
"182",4.09830712680793,0.278405273905167,"CA",2023-04-29,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"183",2.71328956543601,0.188184563452395,"CA",2023-04-30,1,1,0,1,0,1,1,0,0,0,0,0,0,1
"184",3.75634875312043,0.24891407424446,"CA",2023-05-01,1,1,1,0,1,1,1,0,0,1,0,0,1,0
"185",4.8182060787745,0.277453769309882,"CA",2023-05-02,1,0,1,1,1,1,1,0,0,0,1,0,0,0
"186",3.58461194577078,0.192624262853636,"CA",2023-05-03,1,0,1,1,1,1,1,0,0,1,0,1,1,1
"187",1.78801212406292,0.23296968487632,"CA",2023-05-04,1,1,1,1,1,1,1,1,0,1,0,1,0,1
"188",4.43895250877368,0.20359552797305,"CA",2023-05-05,1,1,1,1,0,0,1,0,0,1,0,0,0,1
"189",2.53508248184592,0.192308527619458,"CA",2023-05-06,1,0,0,1,1,1,1,1,0,0,0,0,0,1
"190",1.16125153860122,0.269932224328859,"CA",2023-05-07,1,1,1,1,1,1,1,1,0,1,0,1,0,1
"191",7.26456690889311,0.360598444498191,"CA",2023-05-08,1,0,1,0,1,0,0,1,0,1,0,0,0,0
"192",5.56840000987601,0.193569319324601,"CA",2023-05-09,1,0,1,1,0,1,0,0,0,1,0,0,0,0
"193",2.52286923400061,0.284124441441338,"CA",2023-05-10,1,1,1,1,1,1,1,0,0,1,0,0,0,0
"194",4.15006880774985,0.289236761786602,"CA",2023-05-11,1,1,1,1,0,0,0,0,0,1,1,0,0,0
"195",1.86649831162002,0.222735874741805,"CA",2023-05-12,1,1,0,1,1,1,1,1,0,0,0,0,0,1
"196",1.25615147375315,0.39550256374343,"CA",2023-05-13,1,1,1,0,1,1,1,1,0,1,0,0,0,1
"197",4.01567435256261,0.539380365331445,"CA",2023-05-14,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"198",5.03414182795451,0.367825861469159,"CA",2023-05-15,1,0,1,1,0,1,1,1,0,1,0,0,1,1
"199",2.21000237338842,0.238219413642565,"CA",2023-05-16,1,0,1,1,1,1,1,0,0,1,1,0,0,1
"200",1.42686773249001,0.313490000617794,"CA",2023-05-17,1,1,1,1,1,1,0,0,0,1,0,0,0,0
"201",1.8851709315492,0.328178653302721,"CA",2023-05-18,1,1,1,1,0,1,1,1,0,1,0,0,1,1
"202",2.02612684768958,0.232533916300287,"CA",2023-05-19,1,0,1,1,1,1,1,1,1,1,0,0,1,1
"203",1.28501252938202,0.110382636023887,"CA",2023-05-20,1,0,1,1,1,1,1,1,0,1,0,0,1,1
"204",1.06879510304398,0.45691963344947,"CA",2023-05-21,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"205",2.58910085053618,0.299956796844127,"CA",2023-05-22,1,1,0,1,0,1,1,0,1,0,0,0,0,1
"206",2.01784573779855,0.284311853785465,"CA",2023-05-23,1,1,1,1,1,1,1,0,0,1,0,1,0,1
"207",2.02761972940723,0.294374596259233,"CA",2023-05-24,1,1,0,0,1,1,1,1,0,0,1,0,0,1
"208",2.65878286949422,0.276101099194202,"CA",2023-05-25,1,0,1,1,1,0,0,0,0,1,0,0,1,0
"209",2.58303440146872,0.335354208169451,"CA",2023-05-26,1,1,1,1,1,0,0,0,0,1,0,0,0,1
"210",1.56897774253897,0.330718846076921,"CA",2023-05-27,1,1,1,0,0,1,1,0,1,1,1,1,0,1
"211",NA,NA,"CO",2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.758525524499118,0.181707022478525,"CO",2023-04-17,1,1,1,1,1,0,1,1,1,1,0,1,0,1
"213",0.645403962766342,0.272197683408057,"CO",2023-04-18,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"214",0.25848049606524,0.0219771887532792,"CO",2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"215",NA,NA,"CO",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",1.09771241146959,0.807976046675375,"CO",2023-04-21,1,0,1,1,1,0,1,1,0,1,1,1,0,1
"217",1.07959899445937,0.765479628670063,"CO",2023-04-22,1,0,1,1,0,1,1,1,0,1,1,0,1,1
"218",NA,NA,"CO",2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.792169128469979,0.18365686787691,"CO",2023-04-24,1,1,1,1,1,0,1,1,1,1,1,0,0,1
"220",0.78699480552128,0.273101286574997,"CO",2023-04-25,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"221",0.399310156406585,0.0388416889797825,"CO",2023-04-26,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"222",NA,NA,"CO",2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",0.892975070214852,0.254603574627175,"CO",2023-04-28,1,1,1,0,1,1,1,1,1,1,0,1,0,1
"224",0.0803162003773814,0.0496969501320032,"CO",2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"225",0.282055630997164,0.0539272360429116,"CO",2023-04-30,1,1,1,1,1,1,1,1,0,1,0,1,0,1
"226",1.03294061345959,0.0584915454285277,"CO",2023-05-01,1,0,1,1,1,1,1,0,0,1,0,1,0,1
"227",0.563995487174434,0.174835867203057,"CO",2023-05-02,1,1,1,1,1,1,1,1,1,1,0,0,1,1
