"","es_score","brier_score","location","target_date","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23C_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","other_50_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23C_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","other_95_CI"
"21",0.522564554285378,0.309538774806427,"AK",2023-07-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22",0.50898653431154,0.310167999837383,"AK",2023-07-02,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"23",0.828939045066849,0.582310705969579,"AK",2023-07-03,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
"24",NA,NA,"AK",2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",NA,NA,"AK",2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",0.767182771264654,0.586830792196622,"AK",2023-07-16,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
"37",NA,NA,"AK",2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",0.0942814320182263,0.0814066838723546,"AL",2023-06-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54",NA,NA,"AL",2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",1.03461909768641,0.707110003521256,"AL",2023-06-26,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
"59",0.998565617960849,0.68685243773699,"AL",2023-06-27,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
"60",0.869821979203109,0.568016735421172,"AL",2023-06-28,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"61",NA,NA,"AL",2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",0.0938937395124714,0.0894142159670097,"AL",2023-07-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"65",NA,NA,"AL",2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",1.37111213226833,0.48049007836493,"AL",2023-07-05,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1
"68",0.913509313027576,0.604128036609226,"AL",2023-07-06,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
"69",0.856123086389598,0.551375698543726,"AL",2023-07-07,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"70",NA,NA,"AL",2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",0.991120009828371,0.666342833669532,"AL",2023-07-09,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
"72",NA,NA,"AL",2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",0.097771187828379,0.103236809872282,"AL",2023-07-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"75",0.870639479491782,0.535950713121882,"AL",2023-07-13,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"76",0.9799180100529,0.652251282643431,"AL",2023-07-14,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
"77",NA,NA,"AL",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",0.0997752981501946,0.111434338820067,"AL",2023-07-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79",0.977183345289403,0.64181253697436,"AL",2023-07-17,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
"80",NA,NA,"AL",2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",0.85949030059678,0.517192064210304,"AL",2023-07-19,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"82",NA,NA,"AL",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",0.845448022589592,0.506952476839186,"AL",2023-07-22,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"85",NA,NA,"AR",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.352288984229816,0.0944441421109348,"AR",2023-06-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"87",0.750042912925663,0.513134382457174,"AR",2023-06-13,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"88",0.703457091833633,0.505161630084465,"AR",2023-06-14,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"89",NA,NA,"AR",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.72349444740652,0.489309720763851,"AR",2023-06-16,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"91",NA,NA,"AR",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.164018650349889,0.123215340324607,"AR",2023-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94",NA,NA,"AR",2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",0.162299108081369,0.136985299736708,"AR",2023-06-22,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"97",0.165154475971576,0.141746117085622,"AR",2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"98",NA,NA,"AR",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",1.54418523508891,0.156469686385036,"AR",2023-06-26,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"101",0.645453730671962,0.406581690646975,"AR",2023-06-27,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"102",NA,NA,"AR",2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",1.98614670835099,0.568223277820438,"AR",2023-07-10,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1
"115",NA,NA,"AR",2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",0.26568083475636,0.240617905141431,"AR",2023-07-13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"118",NA,NA,"AR",2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.281640319657852,0.256297458813889,"AR",2023-07-17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"122",NA,NA,"AR",2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",0.820177644468434,0.433602269868822,"AR",2023-07-19,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"124",NA,NA,"AR",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.503302357370782,0.295229529917138,"AR",2023-07-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"126",NA,NA,"AR",2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.17039219072503,0.230446857133001,"AZ",2023-06-11,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"128",1.2432163523389,0.349416587124054,"AZ",2023-06-12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
"129",2.02520229988383,0.442261908328377,"AZ",2023-06-13,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1
"130",2.14627795813269,0.293025776883642,"AZ",2023-06-14,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
"131",1.3186402869694,0.62790496904261,"AZ",2023-06-15,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1
"132",1.15542337647029,0.255138082405827,"AZ",2023-06-16,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"133",0.531590135114368,0.325675590209816,"AZ",2023-06-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"134",5.97195553912602,0.43761331758002,"AZ",2023-06-18,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0
"135",3.27870483666115,0.404024658289869,"AZ",2023-06-19,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0
"136",3.02212430222165,0.452888682468939,"AZ",2023-06-20,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1
"137",2.03192743541485,0.366011679379078,"AZ",2023-06-21,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1
"138",1.75981429298559,0.406161822480645,"AZ",2023-06-22,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
"139",0.342494000084127,0.211888691923597,"AZ",2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"140",1.19210358562391,0.409745983607517,"AZ",2023-06-24,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1
"141",1.30139126452928,0.369741108111239,"AZ",2023-06-25,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1
"142",2.43386304512302,0.365561261908882,"AZ",2023-06-26,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
"143",4.49763789439962,0.348525258492224,"AZ",2023-06-27,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1
"144",2.1723372845906,0.346965057500573,"AZ",2023-06-28,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1
"145",2.50029506119027,0.377982385989275,"AZ",2023-06-29,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1
"146",1.12200121943948,0.369146758960599,"AZ",2023-06-30,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"147",1.44731949204404,0.306411877141254,"AZ",2023-07-01,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"148",2.55727073241945,0.367974992987001,"AZ",2023-07-02,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
"149",4.78869912201296,0.339478757930293,"AZ",2023-07-03,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
"150",3.42685991447828,0.355046264846362,"AZ",2023-07-04,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
"151",1.56199309639939,0.39988596628635,"AZ",2023-07-05,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1
"152",1.03685644860113,0.421049944885943,"AZ",2023-07-06,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1
"153",0.52426924748903,0.315145063766445,"AZ",2023-07-07,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"154",1.74510319270667,0.39601922420809,"AZ",2023-07-08,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0
"155",3.45587720765764,0.395685476161561,"AZ",2023-07-09,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0
"156",4.03558643813864,0.396927151138793,"AZ",2023-07-10,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0
"157",4.68323092851854,0.399612347588065,"AZ",2023-07-11,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0
"158",4.49683655044086,0.397544928335201,"AZ",2023-07-12,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0
"159",4.35141125080086,0.397483953246927,"AZ",2023-07-13,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0
"160",1.21188293360929,0.392931920169502,"AZ",2023-07-14,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"161",2.42686545062217,0.442725351890616,"AZ",2023-07-15,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1
"162",3.34678403922501,0.38114593652359,"AZ",2023-07-16,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
"163",6.96436057164599,0.405246542029835,"AZ",2023-07-17,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1
"164",3.65563150887502,0.408679655847528,"AZ",2023-07-18,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
"165",4.62835058106043,0.408401699832581,"AZ",2023-07-19,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1
"166",1.12215139249175,0.399526909097268,"AZ",2023-07-20,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1
"167",1.51534187180641,0.37514762531386,"AZ",2023-07-21,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"168",2.1529810546399,0.422037809433053,"AZ",2023-07-22,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1
"169",0.870251409102461,0.350454047091269,"CA",2023-06-11,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
"170",1.46174490466056,0.366123384289903,"CA",2023-06-12,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1
"171",1.85291170712751,0.330634149925637,"CA",2023-06-13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"172",2.14096691778815,0.383454633094042,"CA",2023-06-14,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
"173",1.28682405110311,0.352434350649004,"CA",2023-06-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"174",1.45994329581183,0.388678054745041,"CA",2023-06-16,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0
"175",1.29442025151466,0.479825656511634,"CA",2023-06-17,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1
"176",0.591219050826519,0.420589233815968,"CA",2023-06-18,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
"177",2.1087229743238,0.359524062690918,"CA",2023-06-19,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1
"178",2.67124843535523,0.388568011941684,"CA",2023-06-20,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1
"179",2.77894930484789,0.430559183997887,"CA",2023-06-21,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0
"180",2.2864368928267,0.416179440911197,"CA",2023-06-22,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1
"181",2.7674244192695,0.399332420178783,"CA",2023-06-23,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
"182",1.41959287099597,0.405176608608706,"CA",2023-06-24,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0
"183",1.22148016316107,0.357617482661217,"CA",2023-06-25,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1
"184",1.83283629381758,0.396503630969989,"CA",2023-06-26,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0
"185",1.49206102484485,0.374720635635189,"CA",2023-06-27,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
"186",2.44250485851426,0.419172920152049,"CA",2023-06-28,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0
"187",3.01073310658351,0.401977701125391,"CA",2023-06-29,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
"188",1.85791515044747,0.388193178871623,"CA",2023-06-30,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1
"189",1.19589745891247,0.414412535584434,"CA",2023-07-01,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"190",1.82441866114859,0.40211618898005,"CA",2023-07-02,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1
"191",2.56442281457676,0.400242213822073,"CA",2023-07-03,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1
"192",1.65629998035034,0.377329697489429,"CA",2023-07-04,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
"193",4.80897066617458,0.41425182522557,"CA",2023-07-05,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1
"194",3.55799519022853,0.385239949822341,"CA",2023-07-06,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1
"195",1.81493391089483,0.425390366825858,"CA",2023-07-07,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1
