...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,other_95_CI
20,0.150234904741179,0.075659674057437,AK,2022-12-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21,NA,NA,AK,2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,0.129931408325863,0.0615833082672635,AK,2022-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24,0.123697201389638,0.057583264950329,AK,2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25,NA,NA,AK,2022-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,0.114577433102264,0.050538082625208,AK,2022-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27,1.37301949826891,0.704945230016465,AK,2022-12-16,0,1,1,0,1,1,1,0,1,1,0,1,1,1
28,NA,NA,AK,2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,0.836840199619115,0.660160776682595,AK,2022-12-19,1,0,1,1,1,1,1,1,0,1,0,1,1,1
31,NA,NA,AK,2022-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.837390993374259,0.679191093928195,AK,2022-12-21,1,0,1,1,1,1,1,1,0,1,0,1,1,1
33,NA,NA,AK,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2022-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,0.101979137860866,0.03082095990387395,AK,2022-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,1.04830345238181,0.811457169893775,AK,2022-12-29,1,1,1,1,1,1,0,1,1,1,0,1,1,0
41,0.924007585983994,0.73573740146487,AK,2022-12-30,1,0,1,1,1,1,1,1,0,1,0,1,1,1
42,NA,NA,AK,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.982111348545549,0.4499101924296305,AL,2022-11-21,1,1,1,1,1,1,0,1,0,1,0,1,1,1
45,0.881223175825557,0.4231141802834485,AL,2022-11-22,0,1,1,1,1,1,1,0,0,0,0,1,1,1
46,0.257304009447467,0.1804215808400775,AL,2022-11-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,NA,NA,AL,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,0.845910345009736,0.402498780069298,AL,2022-11-25,1,1,0,1,1,1,1,1,1,1,1,1,1,1
49,NA,NA,AL,2022-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.620884356552716,0.1873255450627625,AL,2022-11-28,1,1,1,1,1,1,1,1,0,1,0,1,1,1
52,0.919000681065673,0.3360788758146965,AL,2022-11-29,1,0,1,1,1,1,1,1,0,0,0,1,1,1
53,0.875302569013957,0.2532875984579605,AL,2022-11-30,1,1,1,1,0,1,1,1,0,1,0,1,1,1
54,1.08453651180478,0.2902651029124825,AL,2022-12-01,1,0,1,1,1,1,1,0,0,1,0,1,1,1
55,0.750385739859866,0.294878973141574,AL,2022-12-02,1,1,1,1,1,1,1,1,0,1,0,1,1,1
56,NA,NA,AL,2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,1.04502513228578,0.272609674343615,AL,2022-12-04,1,0,1,1,1,1,1,1,0,1,0,1,1,1
58,1.35338036357808,0.309457289322641,AL,2022-12-05,1,0,1,1,1,1,1,1,0,0,0,1,1,1
59,1.4149961299057,0.355803174615539,AL,2022-12-06,1,1,0,0,0,1,1,1,1,0,0,0,1,1
60,0.360819191709997,0.2346269610788185,AL,2022-12-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1
61,1.62347468636321,0.324485418195154,AL,2022-12-08,1,0,1,0,1,1,1,1,0,1,0,1,1,1
62,0.877614424469458,0.2306203102068915,AL,2022-12-09,1,1,1,1,1,0,1,1,1,1,0,1,0,1
63,0.560701961871068,0.132973291465209,AL,2022-12-10,1,1,1,1,1,1,1,0,1,1,0,1,1,1
64,1.84539875951806,0.549316302085685,AL,2022-12-11,0,1,0,0,1,1,1,0,0,0,0,1,1,1
65,1.64888173813943,0.4471020684289195,AL,2022-12-12,1,1,0,0,0,1,1,1,0,0,0,0,1,1
66,0.0606156963581152,0.0431674160405292,AL,2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,1.32018156255972,0.3529167366488875,AL,2022-12-14,1,0,1,0,1,1,1,1,0,1,0,1,1,1
68,1.83963113376373,0.3116709686838585,AL,2022-12-15,1,0,1,0,1,1,1,1,0,0,0,0,1,1
69,0.907521416581585,0.2907005866237155,AL,2022-12-16,1,1,1,1,1,1,0,1,0,1,1,1,1,0
70,0.14221622959063,0.035120532545096,AL,2022-12-17,1,1,1,1,1,1,1,0,1,1,0,1,1,1
71,0.133396207197946,0.03378235107078465,AL,2022-12-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,0.496319609971478,0.202532153330779,AL,2022-12-19,1,1,1,1,1,1,1,1,0,1,0,1,1,1
73,1.72254825167061,0.2293996363473245,AL,2022-12-20,0,1,0,1,1,1,1,0,1,0,0,1,1,1
74,3.01141636647583,0.4591639799312405,AL,2022-12-21,1,1,1,0,1,0,0,1,0,0,0,1,0,0
75,NA,NA,AL,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,0.0341252843225164,0.0307662106113813,AL,2022-12-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1
78,NA,NA,AL,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2.04666627300594,0.2898606128092865,AL,2022-12-26,1,0,0,0,1,1,1,1,0,1,0,0,0,1
80,1.24979193454639,0.2159356333302915,AL,2022-12-27,1,1,0,1,1,1,1,1,0,0,0,0,1,1
81,2.94813927663456,0.3893621369432035,AL,2022-12-28,1,0,1,0,0,1,1,1,0,0,0,0,1,1
82,3.02175368765163,0.3038670537228705,AL,2022-12-29,1,1,1,0,0,1,0,1,0,1,0,0,0,0
83,2.66907458490997,0.429513823467135,AL,2022-12-30,1,0,1,0,1,0,1,1,0,0,0,1,0,1
84,NA,NA,AL,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.782348076163897,0.313120708696637,AR,2022-11-20,1,1,1,0,1,1,1,1,0,1,0,1,1,1
86,1.84217317949501,0.247179624768371,AR,2022-11-21,1,0,1,1,1,1,1,0,1,0,1,1,1,1
87,3.93789289779037,0.3683815464363835,AR,2022-11-22,1,0,1,0,1,1,1,1,0,1,0,1,1,1
88,2.07938838081658,0.3753551923714165,AR,2022-11-23,1,0,1,0,1,1,0,0,0,0,1,1,1,0
89,0.830928580129234,0.4001705388811155,AR,2022-11-24,1,1,1,1,1,1,0,0,0,1,0,1,1,0
90,2.81410649839942,0.310060503177332,AR,2022-11-25,1,0,1,0,1,1,1,0,0,1,0,1,0,1
91,1.85095927943616,0.65305782175095,AR,2022-11-26,1,0,0,0,1,0,0,1,1,0,0,1,0,0
92,0.694464121404401,0.3793817977317925,AR,2022-11-27,0,1,1,1,1,1,1,0,0,0,0,1,1,1
93,3.80245396825384,0.277303465459177,AR,2022-11-28,1,0,1,1,1,1,1,0,0,0,0,0,0,1
94,2.4635095421848,0.2641838483761985,AR,2022-11-29,1,0,1,1,1,1,1,1,0,1,0,0,1,1
95,1.44725509464061,0.311185719955129,AR,2022-11-30,0,1,1,1,1,1,1,0,1,1,0,1,1,1
96,1.48592742293648,0.3146927129181465,AR,2022-12-01,1,1,1,1,1,1,1,1,0,1,0,0,1,1
97,2.36279138148672,0.2688199495121485,AR,2022-12-02,1,0,1,0,1,1,1,1,0,0,0,1,1,1
98,0.734268055764504,0.3845933691440065,AR,2022-12-03,1,1,0,1,1,1,1,1,0,0,1,1,1,1
99,0.294310363684093,0.2675351340018975,AR,2022-12-04,1,1,1,1,1,1,1,1,1,1,0,0,1,1
100,2.25988715392651,0.323696771123049,AR,2022-12-05,1,0,0,1,1,1,1,0,0,0,0,1,0,1
101,3.28647219230706,0.3587309806593445,AR,2022-12-06,0,0,0,1,1,1,1,0,0,0,0,1,0,1
102,1.72163496814519,0.276128780423025,AR,2022-12-07,1,0,1,1,1,1,1,0,0,0,0,1,1,1
103,3.06257755396822,0.355085105625684,AR,2022-12-08,1,1,0,0,1,1,1,1,0,0,0,1,0,1
104,1.61506488970822,0.271243048818526,AR,2022-12-09,1,1,0,1,1,1,1,1,1,1,1,1,1,1
105,0.685164903106266,0.2567458102144855,AR,2022-12-10,1,1,1,1,1,1,1,1,1,0,0,1,1,1
106,0.816166408732847,0.268094111060123,AR,2022-12-11,1,1,1,1,1,1,1,1,1,0,0,1,1,1
107,5.03003250606893,0.334059597723687,AR,2022-12-12,1,0,0,0,1,1,1,0,0,0,0,0,0,1
108,1.59009404522871,0.2880734659761645,AR,2022-12-13,1,1,0,1,1,1,1,0,0,1,0,1,1,1
109,3.70811179980705,0.298620472350462,AR,2022-12-14,1,0,0,1,1,1,1,0,0,0,0,0,0,1
110,1.72174506788836,0.19597732463341,AR,2022-12-15,1,1,1,0,1,1,1,1,0,0,0,1,0,1
111,3.11919861648789,0.4414140709426155,AR,2022-12-16,1,0,0,0,1,1,0,1,0,0,0,1,1,0
112,0.817169492599368,0.270204133048873,AR,2022-12-17,1,1,1,1,0,1,1,1,0,1,0,0,1,1
113,0.847297722602714,0.2710180799395235,AR,2022-12-18,1,1,0,1,1,1,1,1,0,0,0,1,1,0
114,2.67329521350291,0.243962533459697,AR,2022-12-19,1,0,1,1,1,1,1,0,0,1,0,1,1,1
115,3.74048146414463,0.334490440421915,AR,2022-12-20,1,0,0,1,1,0,0,1,1,0,1,1,0,0
116,2.90233265620579,0.2563076303813335,AR,2022-12-21,1,1,1,1,1,1,0,1,0,0,0,0,0,0
117,1.74827538237761,0.3142197429820995,AR,2022-12-22,1,0,1,1,1,1,1,1,0,1,0,1,1,1
118,2.08358507774999,0.401323871795457,AR,2022-12-23,1,0,1,1,1,1,1,1,0,1,0,1,1,1
119,2.07863293100698,0.121527857613934,AR,2022-12-24,1,1,1,0,1,1,1,1,1,1,0,1,0,1
120,0.983945638570501,0.26196096610902,AR,2022-12-25,1,1,0,1,1,1,1,1,0,0,0,1,0,1
121,4.86019034147124,0.1822855532591555,AR,2022-12-26,1,1,1,0,1,0,1,1,1,1,0,1,0,1
122,1.22934323132477,0.3179730543163405,AR,2022-12-27,1,0,1,1,1,1,1,1,0,0,1,1,1,1
123,1.85349304598701,0.3344995640624075,AR,2022-12-28,1,0,0,1,1,0,1,1,0,0,1,0,0,1
124,6.65203580989247,0.4457333686158115,AR,2022-12-29,1,0,1,1,1,0,1,0,0,0,0,0,0,1
125,2.27168687408299,0.23697173075107,AR,2022-12-30,1,1,1,0,1,1,1,1,1,1,1,1,1,1
126,1.34051926019841,0.3740115106461145,AR,2022-12-31,1,1,0,1,1,1,1,1,0,0,1,1,0,1
127,2.48858636171995,0.2926742134718505,AZ,2022-11-20,1,0,1,1,1,1,1,0,0,0,0,0,1,1
128,6.4223790488551,0.273400841728288,AZ,2022-11-21,1,1,1,0,0,1,1,0,0,0,0,0,1,0
129,11.9331550176407,0.3105565725961105,AZ,2022-11-22,0,0,0,0,1,1,1,1,0,0,0,0,1,0
130,7.96479380285305,0.2867452202214305,AZ,2022-11-23,1,0,1,0,0,1,1,0,0,0,0,0,1,0
131,2.68674495495354,0.3511694556797105,AZ,2022-11-24,1,1,0,0,1,1,0,1,0,0,0,1,1,0
132,3.82115145993608,0.2719043183323435,AZ,2022-11-25,1,1,1,1,1,1,1,0,0,0,0,0,0,1
133,4.78354097912717,0.3067672338013075,AZ,2022-11-26,0,0,1,0,1,1,0,0,0,0,0,1,1,0
134,3.45252555921117,0.275551761745475,AZ,2022-11-27,1,0,1,1,1,1,1,1,0,0,0,1,1,1
135,4.0481208797702,0.269124088346012,AZ,2022-11-28,1,1,1,1,1,1,0,1,0,0,0,0,1,1
136,6.35058929191444,0.3119806483298285,AZ,2022-11-29,1,0,1,0,1,0,0,0,1,0,1,0,0,0
137,4.91865734120997,0.294100775917907,AZ,2022-11-30,1,0,1,0,1,1,1,1,0,0,0,0,1,0
138,11.1212675327982,0.349922366963602,AZ,2022-12-01,1,0,0,0,1,1,0,1,0,0,0,0,1,0
139,7.28570210950145,0.3370998052546615,AZ,2022-12-02,1,0,0,0,1,1,0,1,0,0,0,0,1,0
140,1.80964521501449,0.273812137114073,AZ,2022-12-03,1,1,0,1,1,1,0,1,0,0,0,0,0,0
141,4.33028691981741,0.295361523142691,AZ,2022-12-04,1,0,0,0,1,1,1,1,0,0,0,1,1,0
142,13.2974582802112,0.319364195775183,AZ,2022-12-05,1,0,1,0,1,1,0,1,0,0,0,1,1,0
143,4.80555277059126,0.2902496263134195,AZ,2022-12-06,1,1,0,0,1,1,1,0,1,0,0,0,0,1
144,6.43000469375359,0.264661341819305,AZ,2022-12-07,1,0,1,0,1,0,0,0,0,0,0,0,1,0
145,2.09325792430088,0.237762813728674,AZ,2022-12-08,1,1,0,1,1,1,0,0,1,0,0,1,1,0
146,4.0681093911952,0.2749826533424635,AZ,2022-12-09,0,0,1,0,0,0,1,0,1,0,0,0,0,1
147,2.76352428974664,0.3039225378587805,AZ,2022-12-10,1,1,1,0,0,1,1,1,0,0,0,0,1,1
148,2.17707559955484,0.2111912572145765,AZ,2022-12-11,1,1,1,1,1,1,0,1,0,1,0,0,1,0
149,6.61409092915275,0.300400586258898,AZ,2022-12-12,1,0,1,0,1,1,0,1,0,0,0,0,1,0
150,7.26351815732363,0.287524785618458,AZ,2022-12-13,1,0,0,0,0,1,0,1,0,0,0,0,1,0
151,3.44880970443912,0.2420182981896385,AZ,2022-12-14,1,0,1,1,1,1,1,0,0,0,0,0,1,1
152,5.15470785583606,0.2707143216982175,AZ,2022-12-15,1,0,1,0,1,0,1,1,0,0,0,0,0,1
153,2.56350138756722,0.2405592876913395,AZ,2022-12-16,1,0,1,1,1,1,0,1,0,1,0,0,1,0
154,3.14739588392612,0.313925021390084,AZ,2022-12-17,1,0,0,0,1,1,1,1,0,0,0,1,1,1
155,2.14467938424892,0.2211120179644165,AZ,2022-12-18,1,0,1,1,0,1,0,1,0,0,0,0,1,0
156,8.4174174577097,0.25195809556077853,AZ,2022-12-19,1,0,0,0,1,1,0,1,0,0,0,0,0,0
157,6.97035856560599,0.3168777430570305,AZ,2022-12-20,1,0,1,0,1,0,1,1,0,1,0,1,0,1
158,6.19768105166973,0.3054719457075425,AZ,2022-12-21,1,0,1,0,1,0,1,1,0,0,0,1,1,1
159,1.65805742066265,0.1987090502419245,AZ,2022-12-22,1,1,1,1,1,0,1,1,1,0,0,0,0,1
160,1.89138151380741,0.2475430431577355,AZ,2022-12-23,1,1,1,0,1,1,0,1,0,1,0,0,1,0
161,0.862320463227858,0.240619505364538,AZ,2022-12-24,1,1,0,1,1,1,1,1,0,0,0,0,1,1
162,0.0420730938256255,0.0235905837595033,AZ,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
163,3.55295910894997,0.2476698665540495,AZ,2022-12-26,1,0,1,0,1,1,0,1,0,0,0,0,0,0
164,5.47574491760211,0.2081679197911,AZ,2022-12-27,1,0,1,1,0,0,1,1,0,0,0,0,0,1
165,5.37619369612987,0.3161078370324075,AZ,2022-12-28,1,0,1,0,1,0,1,1,0,1,0,0,0,1
166,4.74075180507759,0.319628508828914,AZ,2022-12-29,1,0,1,0,0,0,0,1,0,1,0,1,0,0
167,3.45090768084777,0.2802409451141645,AZ,2022-12-30,1,1,0,0,1,0,1,1,1,0,0,1,1,1
168,1.22306213364154,0.243748253999448,AZ,2022-12-31,1,1,1,1,1,0,1,1,0,0,0,1,0,1
169,8.42301867305286,0.2857300297687445,CA,2022-11-20,1,0,1,1,0,1,1,0,0,0,0,1,1,0
170,10.914070236011,0.310713038492599,CA,2022-11-21,1,1,1,1,0,1,0,0,0,0,0,0,1,0
171,8.39466993508356,0.2915440793922965,CA,2022-11-22,1,1,1,1,1,1,1,0,0,0,0,0,1,0
172,8.74739551334376,0.2957157469729175,CA,2022-11-23,1,1,1,1,0,1,1,0,0,0,0,0,0,1
173,1.16944248500366,0.267369270327153,CA,2022-11-24,1,1,1,1,1,1,1,1,0,1,0,0,1,1
174,13.9130411007916,0.274653347479493,CA,2022-11-25,1,1,1,1,1,1,0,0,0,0,0,0,0,0
175,14.8076163258003,0.271435632514649,CA,2022-11-26,1,1,1,1,0,1,0,0,0,0,0,0,0,0
176,22.8100388632571,0.30051107359465,CA,2022-11-27,1,0,1,0,1,1,0,1,0,0,0,0,0,0
177,14.8995851700123,0.272951028443197,CA,2022-11-28,1,1,1,1,1,1,0,0,0,0,0,0,0,0
178,9.85686810090696,0.268524105116396,CA,2022-11-29,1,1,1,1,1,1,0,0,0,1,0,0,0,0
179,9.27125866988694,0.260982876326013,CA,2022-11-30,0,0,1,1,1,1,0,0,0,0,0,0,0,0
180,13.1630511529852,0.268357692213627,CA,2022-12-01,1,0,1,1,1,0,0,0,0,0,0,0,0,0
181,29.1243230618831,0.291407164152535,CA,2022-12-02,1,0,0,0,1,1,0,0,0,0,0,0,0,0
182,35.4634064210841,0.2905526160593645,CA,2022-12-03,1,0,0,0,0,1,0,0,0,0,0,0,0,0
183,13.3051383151957,0.275657035710658,CA,2022-12-04,1,0,1,0,1,1,0,0,0,0,1,0,0,0
184,29.0640207098259,0.261535233618585,CA,2022-12-05,0,0,1,0,0,1,0,0,0,0,0,0,0,0
185,11.1310045785602,0.2452951868468605,CA,2022-12-06,1,1,1,1,1,1,0,0,0,0,0,0,0,0
186,30.9803697469595,0.2657384271206245,CA,2022-12-07,1,0,0,0,0,1,0,0,0,0,0,0,0,0
187,22.0722366661937,0.2370484491680115,CA,2022-12-08,0,0,1,0,1,1,1,0,0,0,0,0,0,0
188,11.9822084091551,0.2196732598473005,CA,2022-12-09,1,1,1,1,0,1,0,0,0,0,0,0,1,0
189,45.9753254175047,0.282036103817821,CA,2022-12-10,1,0,0,0,0,1,0,0,0,0,0,0,0,0
190,28.3723035781588,0.2483440369886055,CA,2022-12-11,1,0,0,0,0,1,0,0,0,0,0,0,0,0
191,14.4361511558515,0.229758363588028,CA,2022-12-12,1,0,0,0,0,1,0,0,0,0,0,0,0,0
192,28.2189531208079,0.2492491403778975,CA,2022-12-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
193,37.391181365569,0.2905701526627845,CA,2022-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,21.4580560897507,0.227356768268452,CA,2022-12-15,1,0,0,0,0,1,0,0,0,0,0,0,0,0
195,14.8280027914276,0.2383509104271285,CA,2022-12-16,1,0,1,0,0,1,0,0,0,0,0,0,0,0
196,23.9784100036751,0.263570443265665,CA,2022-12-17,1,0,0,0,0,1,0,0,0,0,0,0,0,0
197,14.6819814792221,0.2001534068932055,CA,2022-12-18,0,0,1,1,0,1,0,1,0,0,0,0,0,0
198,22.0741446344235,0.225384978842571,CA,2022-12-19,0,0,0,0,0,1,0,0,0,0,0,0,0,0
199,8.9315661548263,0.1754216464350065,CA,2022-12-20,1,0,1,1,0,1,0,0,0,0,0,0,0,0
200,22.6943724550637,0.226786317950811,CA,2022-12-21,1,0,1,0,0,1,0,0,0,0,0,0,0,0
201,51.1145867451012,0.254830690156826,CA,2022-12-22,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202,53.2515342526757,0.222875304810085,CA,2022-12-23,1,0,0,0,0,1,0,1,0,0,0,0,0,0
203,17.4335645690025,0.246955639114371,CA,2022-12-24,1,0,0,0,0,1,0,1,0,0,0,0,0,0
204,0.237438389458438,0.02368651130590365,CA,2022-12-25,1,1,1,1,1,1,1,1,1,1,0,0,1,1
205,34.8489001491886,0.2366095189493065,CA,2022-12-26,0,0,0,0,0,1,0,0,0,0,0,0,0,0
206,42.3929280971907,0.232735255841805,CA,2022-12-27,1,0,0,0,0,1,0,0,0,0,0,0,0,0
207,32.7267945529988,0.221536408634441,CA,2022-12-28,1,0,1,1,0,1,0,0,0,0,0,0,0,0
208,30.8811725071946,0.237832992943044,CA,2022-12-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0
209,43.4839442781341,0.266586139671783,CA,2022-12-30,1,0,0,0,0,0,0,1,0,0,0,0,0,0
210,15.1003427060352,0.285949358823526,CA,2022-12-31,1,0,0,0,1,1,0,1,0,0,0,0,0,0
211,1.42745895839416,0.162526979765087,CO,2022-11-20,1,0,1,0,1,1,1,1,0,1,0,1,1,1
212,1.95748391535312,0.2980540246291255,CO,2022-11-21,1,1,1,1,1,1,1,1,0,1,0,1,1,1
213,1.2296712633248,0.290597159890147,CO,2022-11-22,1,1,1,1,1,1,1,0,0,0,0,0,1,0
214,5.95481195367713,0.176264145418356,CO,2022-11-23,1,0,1,0,1,1,1,1,0,1,0,0,1,0
215,0.156434972570624,0.12052776334578,CO,2022-11-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216,3.37827555747671,0.1743923460302945,CO,2022-11-25,1,0,1,0,1,1,1,0,0,1,0,1,1,1
217,2.22799082459032,0.3986628630001335,CO,2022-11-26,1,1,1,0,0,1,1,1,0,1,0,0,1,1
218,0.828060347484976,0.240239583847947,CO,2022-11-27,1,1,0,1,1,1,1,0,1,0,0,1,1,0
219,3.90214848520606,0.2962347292967575,CO,2022-11-28,1,0,1,0,1,1,1,1,0,0,0,0,1,1
220,1.84976933137226,0.34321151490552,CO,2022-11-29,1,1,0,0,1,1,1,1,0,0,0,1,1,1
221,5.01090345605611,0.3671907143824495,CO,2022-11-30,1,0,1,0,0,1,1,1,0,1,0,0,1,1
222,2.93260961844565,0.21300910983674,CO,2022-12-01,1,0,0,1,1,1,1,1,0,0,1,1,1,1
223,4.19364949369286,0.3663067637985155,CO,2022-12-02,1,0,1,0,1,1,1,1,0,1,0,1,1,1
224,1.67341187734142,0.32248301750361,CO,2022-12-03,1,0,1,0,1,1,1,1,0,1,0,0,1,1
225,2.32676647659992,0.332931825667373,CO,2022-12-04,1,0,1,0,0,1,1,1,0,1,0,0,1,1
226,2.18783248121298,0.315903681560403,CO,2022-12-05,1,1,1,0,1,1,0,1,0,1,1,1,1,0
227,1.8285632414074,0.2046840377672975,CO,2022-12-06,1,0,1,1,1,1,1,0,0,1,0,0,1,1
228,2.09556321466328,0.243005303083134,CO,2022-12-07,1,0,1,1,1,1,1,1,0,1,0,0,1,1
229,1.66404483689034,0.37586536713988,CO,2022-12-08,1,0,1,0,1,1,0,1,0,1,0,1,1,0
230,2.63903033035719,0.51706109097197,CO,2022-12-09,1,0,1,0,1,1,1,1,0,1,0,0,1,1
231,0.875712925193715,0.2294534153073725,CO,2022-12-10,1,1,1,1,1,0,1,1,1,1,0,1,0,1
232,4.30563207127468,0.450864148886638,CO,2022-12-11,1,0,1,0,1,1,1,1,0,1,0,1,1,1
233,1.26866041187343,0.2360295549068675,CO,2022-12-12,1,1,1,1,1,0,0,1,1,0,0,1,0,0
234,1.36937896263123,0.187645192873065,CO,2022-12-13,1,1,0,1,1,1,1,1,0,0,0,1,1,1
235,0.995337607688935,0.2755571730969935,CO,2022-12-14,1,1,0,1,1,1,1,1,1,0,1,0,1,1
236,1.87728323803268,0.26342292372414,CO,2022-12-15,1,0,1,0,1,1,1,1,0,0,1,0,1,1
237,9.87408742974818,0.68811508843967,CO,2022-12-16,1,0,1,0,1,1,1,0,0,1,0,1,1,1
238,1.44112231939455,0.318687869157944,CO,2022-12-17,1,0,1,0,1,1,1,1,0,0,0,1,1,1
239,1.742738699173,0.398464909040428,CO,2022-12-18,1,0,1,0,1,1,1,1,0,1,0,1,1,1
