...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,X23H_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,X23H_95_CI,other_95_CI
28,NA,NA,AK,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2023-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,0.750275368555668,0.3878373622730595,AK,2023-10-17,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
39,NA,NA,AK,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1.07326480758643,0.52241522775851,AK,2023-10-19,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
41,NA,NA,AK,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.370459337912134,0.271137826613561,AL,2023-09-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,0.483640051373725,0.3410649898932895,AL,2023-09-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
45,NA,NA,AL,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0.379579827442799,0.2753391960704475,AL,2023-09-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,0.387457421266939,0.276869419564616,AL,2023-09-14,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
48,NA,NA,AL,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,0.384364083608111,0.287387219582934,AL,2023-09-20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
54,NA,NA,AL,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,0.415510058408815,0.2870551038655895,AL,2023-09-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,0.419101425467993,0.302450060916359,AL,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
61,NA,NA,AL,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,0.360528914043499,0.2629769917643645,AL,2023-10-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,NA,NA,AL,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,1.26755379006027,0.248545142190911,AL,2023-10-17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,0.759999336274058,0.218152327382403,AL,2023-10-18,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
82,1.98976191319107,0.4429665538014435,AL,2023-10-19,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
83,1.50395219709524,0.28352889011624,AL,2023-10-20,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
84,0.296213832845288,0.210849893312391,AL,2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,NA,NA,AR,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,2.71375900191124,0.438021327985236,AR,2023-09-11,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
87,0.78901693177298,0.3119823673779305,AR,2023-09-12,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,1.02976604979038,0.5127460660036,AR,2023-09-13,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
89,0.691939496312694,0.4905283481763575,AR,2023-09-14,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
90,0.919391271191112,0.274688663005398,AR,2023-09-15,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
91,NA,NA,AR,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.460556338369455,0.3389322619743885,AR,2023-09-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,1.18150812959571,0.40378722768434,AR,2023-09-19,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
95,2.00070853022945,0.472934608783919,AR,2023-09-20,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1
96,1.55742209375937,0.4504704319442515,AR,2023-09-21,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
97,NA,NA,AR,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,0.501400084670466,0.361962477209644,AR,2023-09-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102,0.336161986111202,0.2277573135116775,AR,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
103,0.726416395418171,0.384612937681764,AR,2023-09-28,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104,2.05584280182647,0.3413524303339835,AR,2023-09-29,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
105,NA,NA,AR,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,3.28714816378485,0.3816785860839205,AR,2023-10-02,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
108,1.88076099442884,0.38513716200805,AR,2023-10-03,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
109,1.80818148658814,0.459016431841787,AR,2023-10-04,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1
110,3.57465214227096,0.39402866417055,AR,2023-10-05,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1
111,0.553616243460729,0.3957675323391335,AR,2023-10-06,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112,0.55943813641286,0.3993884808635965,AR,2023-10-07,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113,0.53423663859792,0.4030443520659715,AR,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,1.90767577010862,0.4067327818230035,AR,2023-10-09,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1
115,1.92719278198842,0.4104513645830535,AR,2023-10-10,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
116,2.17348568898323,0.3675059072887085,AR,2023-10-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1
117,0.725682830122291,0.2998461054107455,AR,2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
118,2.73012971875807,0.447425799922711,AR,2023-10-13,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1
119,NA,NA,AR,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,4.3443914590676,0.450947790974581,AR,2023-10-16,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1
122,0.825304912087139,0.589917639231705,AR,2023-10-17,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
123,NA,NA,AR,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,2.8545239982760102,0.444864358054391,AR,2023-10-19,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1
125,0.629754659033992,0.448746669463005,AR,2023-10-20,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
126,0.631603969537624,0.4526314588679765,AR,2023-10-21,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127,2.33428255236458,0.3920707376204355,AZ,2023-09-10,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1
128,4.2980638503248,0.379021581067615,AZ,2023-09-11,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
129,2.40495151202737,0.3813635902680555,AZ,2023-09-12,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
130,1.60775459622746,0.399220350202556,AZ,2023-09-13,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1
131,1.43939938159502,0.4479538597708285,AZ,2023-09-14,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
132,1.1887551697847,0.3712166382244485,AZ,2023-09-15,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1
133,1.24510411452264,0.378936678753535,AZ,2023-09-16,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1
134,4.27002005242655,0.34720645205755,AZ,2023-09-17,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
135,4.53059616331489,0.400029891514557,AZ,2023-09-18,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
136,3.25442417450902,0.4087255120097315,AZ,2023-09-19,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1
137,1.65093680503464,0.384971560878192,AZ,2023-09-20,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1
138,2.35253019901886,0.4620262458160295,AZ,2023-09-21,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1
139,1.3759401540957,0.3093406616359685,AZ,2023-09-22,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
140,1.78545548779052,0.475097317298351,AZ,2023-09-23,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1
141,2.19078701126697,0.3714825889723775,AZ,2023-09-24,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1
142,4.75746158730664,0.4225161889626055,AZ,2023-09-25,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0
143,4.10237014494188,0.4024896499281335,AZ,2023-09-26,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1
144,2.46674758656157,0.3620127273255635,AZ,2023-09-27,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
145,1.22539957408596,0.3737801293586075,AZ,2023-09-28,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
146,0.77375105714923,0.395490641242751,AZ,2023-09-29,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
147,1.27876975942793,0.370226826941381,AZ,2023-09-30,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1
148,8.58488447644313,0.401847196727159,AZ,2023-10-01,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
149,11.9495177536226,0.4516216771364455,AZ,2023-10-02,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
150,0.928954617961186,0.315299402142853,AZ,2023-10-03,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
151,2.95948970824482,0.50933635031098,AZ,2023-10-04,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1
152,2.33734313117779,0.380134583730206,AZ,2023-10-05,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
153,3.14183202062454,0.4239435490124475,AZ,2023-10-06,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1
154,1.67901888620814,0.607798563372745,AZ,2023-10-07,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
155,4.25267080829216,0.372771497419401,AZ,2023-10-08,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
156,4.05936411423274,0.3610755601494465,AZ,2023-10-09,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1
157,3.58657450170289,0.371420900010561,AZ,2023-10-10,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
158,0.812902635868224,0.3035172868016735,AZ,2023-10-11,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1
159,0.625884168652479,0.458086310493398,AZ,2023-10-12,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
160,1.38338398216009,0.654352593015025,AZ,2023-10-13,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1
161,1.3137390425446,0.3609562188838585,AZ,2023-10-14,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
162,2.66207537899609,0.4302655447951715,AZ,2023-10-15,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
163,3.80756718456292,0.350285204945469,AZ,2023-10-16,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0
164,3.52651740899356,0.402279945660859,AZ,2023-10-17,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1
165,3.04311342198886,0.4330907416355315,AZ,2023-10-18,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1
166,4.19015896497813,0.4704383868065665,AZ,2023-10-19,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1
167,1.04803933991934,0.296134573113611,AZ,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
168,1.34518808391181,0.309045651664333,AZ,2023-10-21,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
169,2.13031773955991,0.372061409477997,CA,2023-09-10,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
170,4.85349927936837,0.4278063249044125,CA,2023-09-11,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1
171,7.28345643860375,0.413965624701068,CA,2023-09-12,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1
172,6.43548499717092,0.407071473661643,CA,2023-09-13,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1
173,3.61592678398591,0.3998627699006415,CA,2023-09-14,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
174,2.33016969887329,0.376967825145646,CA,2023-09-15,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
175,1.93200446453317,0.4033085039880865,CA,2023-09-16,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1
176,2.98933092121013,0.3843404490897565,CA,2023-09-17,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1
177,3.9510500809874,0.4106203926851005,CA,2023-09-18,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1
178,2.15830168673305,0.379474139106838,CA,2023-09-19,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1
179,3.23525114634341,0.3715184820432145,CA,2023-09-20,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1
180,2.04326532240165,0.378279326395148,CA,2023-09-21,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0
181,3.21160076486006,0.343081806611867,CA,2023-09-22,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
182,1.33963725520517,0.358947411759185,CA,2023-09-23,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
183,1.70749963503759,0.3512785300289905,CA,2023-09-24,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0
184,2.15797253476947,0.333481694830747,CA,2023-09-25,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
185,2.54682177542818,0.3349269357919995,CA,2023-09-26,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1
186,3.42862305219054,0.387985535651808,CA,2023-09-27,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0
187,2.79467113271224,0.3654010798176625,CA,2023-09-28,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
