...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI
39,NA,NA,AK,2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.0896106523232234,0.067303817852344,AK,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
41,0.838951981941945,0.287975260310293,AK,2024-01-05,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
42,NA,NA,AK,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.218396689146545,0.158601129447623,AL,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,NA,NA,AL,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,0.222898484469943,0.159608014771695,AL,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
49,NA,NA,AL,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,0.650830811042237,0.4524889992250305,AL,2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
51,NA,NA,AL,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,0.655669316482129,0.462303789436116,AL,2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,NA,NA,AL,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.267540624621292,0.1816934881659335,AL,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,0.8550046306799,0.412146918284254,AL,2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
63,NA,NA,AL,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.883387752078451,0.61868103599253,AL,2023-12-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
66,NA,NA,AL,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.499219395546066,0.3421107124794055,AL,2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,NA,NA,AL,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.188391107888344,0.1419175866453405,AL,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,1.22792440846878,0.565055904232135,AL,2024-01-03,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
82,0.168651189720427,0.119801936474236,AL,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,NA,NA,AL,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.349600380767007,0.2484162747862645,AR,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,1.2748515003311,0.5001527414641,AR,2023-11-28,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0
88,0.839498353305901,0.255008870454235,AR,2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
89,NA,NA,AR,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,0.667860403136148,0.468680793024606,AR,2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
91,NA,NA,AR,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,0.486623942977826,0.3362734570611325,AR,2023-12-05,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
95,NA,NA,AR,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,1.65749770435504,0.586195614822445,AR,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1
97,NA,NA,AR,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,0.539194899700881,0.360104662382011,AR,2023-12-10,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,NA,NA,AR,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,0.898627763858679,0.4492914249133305,AR,2023-12-12,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
102,0.834304557177889,0.592615430753995,AR,2023-12-13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
103,2.34664161717085,0.4059118079296085,AR,2023-12-14,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1
104,0.381215054228896,0.260812762695903,AR,2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
105,NA,NA,AR,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,1.94629870902837,0.52871559128071,AR,2023-12-18,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1
108,1.32869816579208,0.435427757514953,AR,2023-12-19,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1
109,NA,NA,AR,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,2.37128228694981,0.51094898549984,AR,2023-12-21,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1
111,1.42391472874628,0.482131077957856,AR,2023-12-22,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1
112,NA,NA,AR,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,0.814168160732305,0.392071072945329,AR,2023-12-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
117,2.16228846598565,0.452473436656813,AR,2023-12-28,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1
118,NA,NA,AR,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,0.0857960092304911,0.0567583932781,AR,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
123,0.44466269821278,0.0509039234436715,AR,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,1.25084224056303,0.3341935378243515,AR,2024-01-04,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1
125,0.0658750293080274,0.04068415318688175,AR,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,NA,NA,AR,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,3.93863926075164,0.4682241431118815,AZ,2023-11-26,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0
128,2.00982375183828,0.3212478638514365,AZ,2023-11-27,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0
129,3.92107388592295,0.3526143592797465,AZ,2023-11-28,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0
130,2.57286053201139,0.3368672777958205,AZ,2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1
131,0.791600346336599,0.346439788238631,AZ,2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1
132,1.06609495735911,0.328024563099668,AZ,2023-12-01,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
133,1.36353557763836,0.3250669998285245,AZ,2023-12-02,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0
134,2.39451112796075,0.3276101104250425,AZ,2023-12-03,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
135,2.61218405486353,0.3680410081315125,AZ,2023-12-04,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0
136,4.10472369371739,0.301210971598906,AZ,2023-12-05,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1
137,2.67748105539895,0.405076885550339,AZ,2023-12-06,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
138,1.65062209509348,0.298462786511747,AZ,2023-12-07,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0
139,0.737870576517619,0.2894612823910295,AZ,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
140,1.08462754107354,0.174271602133184,AZ,2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
141,1.07650930664512,0.4555213376491205,AZ,2023-12-10,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1
142,1.7961234406169,0.3965375925238255,AZ,2023-12-11,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
143,3.72656498059992,0.4785790629755615,AZ,2023-12-12,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
144,3.04349471268204,0.4216602956997405,AZ,2023-12-13,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1
145,2.20152401046645,0.3779262893041445,AZ,2023-12-14,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0
146,1.10246088191989,0.363467615959667,AZ,2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1
147,1.97718906797423,0.3908585546931515,AZ,2023-12-16,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0
148,1.97342751715405,0.2575249178546975,AZ,2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0
149,4.8138673897471,0.4091062740721275,AZ,2023-12-18,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1
150,4.00581097576157,0.3813190060427835,AZ,2023-12-19,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1
151,0.96621841096861,0.3420022140325585,AZ,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
152,1.91008646695879,0.3925335003623695,AZ,2023-12-21,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0
153,0.957850997488055,0.382549097401173,AZ,2023-12-22,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1
154,1.24199351641317,0.347143641685797,AZ,2023-12-23,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1
155,2.17341779428077,0.3323407239739085,AZ,2023-12-24,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
156,2.12688643809476,0.351051850841793,AZ,2023-12-25,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1
157,4.21378028524962,0.316385267912044,AZ,2023-12-26,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0
158,2.10432226919253,0.328111928522422,AZ,2023-12-27,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1
159,1.05666895108454,0.311005864005129,AZ,2023-12-28,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
160,0.803984320104434,0.345128176006515,AZ,2023-12-29,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1
161,0.538610356020988,0.1459825534539405,AZ,2023-12-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
162,1.02888803128205,0.1844294193657275,AZ,2023-12-31,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
163,3.27609578006258,0.306670589954221,AZ,2024-01-01,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0
164,2.77404720952219,0.3020627562961435,AZ,2024-01-02,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1
165,0.925644943264888,0.315096020488362,AZ,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
166,0.837738545156856,0.23676132282463,AZ,2024-01-04,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
167,0.356822554681987,0.23323224593578,AZ,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
168,0.975006113278166,0.135622925621104,AZ,2024-01-06,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1
169,1.12908327997472,0.254403189163816,CA,2023-11-26,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
170,2.37504426362628,0.370945621296085,CA,2023-11-27,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
171,2.60442436910396,0.351596590368217,CA,2023-11-28,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
172,2.46800910071906,0.327716210208284,CA,2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0
173,3.27957903094297,0.2966747924806915,CA,2023-11-30,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
174,1.63916803168616,0.3185933457534365,CA,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
175,1.08752545346131,0.372351004364313,CA,2023-12-02,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0
176,1.40023247011302,0.284427937663507,CA,2023-12-03,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1
177,4.16334741104287,0.3801820222824455,CA,2023-12-04,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
178,2.62183833039251,0.339965573434489,CA,2023-12-05,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
179,3.11313364047162,0.4094780622832075,CA,2023-12-06,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
180,2.54789700634359,0.53418417050092,CA,2023-12-07,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0
181,1.09187251151833,0.3867094327144695,CA,2023-12-08,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
182,1.2784593113343,0.3971165061854045,CA,2023-12-09,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
183,2.14270783217952,0.391452106055443,CA,2023-12-10,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1
184,3.19422826496296,0.3456945547157005,CA,2023-12-11,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0
185,2.94221771681562,0.34796592442284,CA,2023-12-12,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1
