...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,recombinant_50_CI,X24C_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,recombinant_95_CI,X24C_95_CI,other_95_CI
30,NA,NA,AK,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.0491115255162247,0.007054724562795,AL,2024-03-18,1,1,1,1,1,0,1,1,1,0
45,NA,NA,AL,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.0316631243806851,0.01355586503886535,AL,2024-03-26,1,1,1,1,1,1,1,1,1,1
53,NA,NA,AL,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.049436776566289,0.02195068162608605,AL,2024-04-01,1,1,1,1,1,0,1,1,0,1
59,NA,NA,AL,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,0.0134011750177525,0.00156548337971633,AR,2024-03-21,1,1,1,1,1,1,1,1,1,1
90,NA,NA,AR,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.00882412692507127,0.00264221442461618,AR,2024-03-27,1,1,1,1,1,1,1,1,1,1
96,NA,NA,AR,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,NA,NA,AZ,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,0.00139027093023203,8.60789512768495e-4,AZ,2024-03-18,1,1,1,1,1,1,1,1,1,1
129,0.0403704222022897,9.071038889476e-4,AZ,2024-03-19,1,1,1,1,1,0,0,1,1,1
130,1.21971704069323,0.0957443168962085,AZ,2024-03-20,0,1,0,1,1,1,0,0,1,1
131,0.0819481543595812,0.00102286509927463,AZ,2024-03-21,1,1,1,1,1,1,1,1,1,1
132,0.0301502716093066,0.00109430101392219,AZ,2024-03-22,1,1,1,1,1,0,1,0,1,1
133,0.0173255291077735,0.001176430506228575,AZ,2024-03-23,1,1,1,1,1,0,0,1,1,1
134,0.00894171629740786,0.00127080552530532,AZ,2024-03-24,1,1,1,1,1,1,1,1,1,1
135,0.0102253712412566,0.001379288943744755,AZ,2024-03-25,1,1,1,1,1,1,1,1,1,1
136,0.0100304158860629,0.001504122674724325,AZ,2024-03-26,1,1,1,1,1,1,1,1,1,1
137,0.0237993555811369,0.00164801266177746,AZ,2024-03-27,1,1,1,1,1,1,1,1,1,1
138,0.0297861603457633,0.00181423492695478,AZ,2024-03-28,1,1,1,1,1,1,1,1,1,1
139,1.06929901285729,0.3069459306588475,AZ,2024-03-29,0,0,1,1,1,0,0,1,1,1
140,2.17673532896967,0.3142781343642875,AZ,2024-03-30,0,1,0,1,1,0,1,0,1,1
141,NA,NA,AZ,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,0.688766318868505,0.1028220260042415,AZ,2024-04-01,1,0,1,1,1,1,0,0,1,1
143,0.862360197047111,0.104931353237442,AZ,2024-04-02,1,1,1,0,1,0,1,1,0,1
144,0.0773166106205562,0.00357694802499517,AZ,2024-04-03,1,1,1,1,1,0,0,1,1,1
145,0.941117689651488,0.184291218802144,AZ,2024-04-04,1,1,1,0,1,0,1,1,0,1
146,0.937226060511634,0.2960604206919165,AZ,2024-04-05,0,0,1,1,1,0,0,1,1,1
147,0.0927647286085871,0.0053785201790245,AZ,2024-04-06,1,1,1,1,1,0,1,0,1,1
148,0.945496960788894,0.223992142387718,AZ,2024-04-07,1,1,1,0,1,0,1,1,0,1
149,1.00999853650337,0.1868870085520335,AZ,2024-04-08,1,1,1,1,0,0,1,1,1,0
150,0.0112527982960541,0.008461564553734,AZ,2024-04-09,1,1,1,1,1,1,1,1,1,1
151,NA,NA,AZ,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,NA,NA,AZ,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,0.0586294720591969,0.013840671130859,AZ,2024-04-12,1,1,1,1,1,1,1,1,1,1
154,0.125847452586739,0.0164149785744956,AZ,2024-04-13,1,1,1,1,1,1,1,1,1,1
155,NA,NA,AZ,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,1.39882038167209,0.238948487224943,AZ,2024-04-15,1,0,1,1,1,0,0,1,1,1
157,0.609225189686956,0.1505520828521315,AZ,2024-04-16,1,1,1,1,1,0,0,1,1,1
158,0.806622120278666,0.1583435963099925,AZ,2024-04-17,1,1,1,1,1,0,1,1,0,1
159,0.0458181576156783,0.03921245023693915,AZ,2024-04-18,1,1,1,1,1,1,1,1,1,1
160,0.048665747332608,0.04657149381296875,AZ,2024-04-19,1,1,1,1,1,1,1,1,1,1
161,NA,NA,AZ,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,0.647486837723293,0.235195763878647,AZ,2024-04-21,1,1,1,1,1,0,1,1,0,1
163,1.18597403887979,0.2379703181598025,AZ,2024-04-22,1,1,0,1,1,0,0,0,1,1
164,0.549990293471568,0.0895233630830835,AZ,2024-04-23,1,1,1,1,1,0,0,1,1,1
165,NA,NA,AZ,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,0.253831105728293,0.1204201569510265,AZ,2024-04-25,1,1,1,1,1,1,1,1,1,1
167,NA,NA,AZ,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,0.566508169730854,0.2682592432027455,AZ,2024-04-27,1,1,1,1,1,0,1,1,0,1
169,4.30485902943601,0.201833338610623,CA,2024-03-17,0,0,1,1,1,0,0,1,1,0
170,1.56436782359362,0.1157428716250455,CA,2024-03-18,1,1,0,0,1,0,0,0,0,1
171,0.8943327253355,0.075782423498272,CA,2024-03-19,1,1,1,1,0,0,0,1,1,0
172,5.28067362466438,0.257882086939118,CA,2024-03-20,0,1,0,0,0,0,0,0,0,0
173,0.707195791264697,0.0888586955624455,CA,2024-03-21,1,1,1,1,1,0,0,1,1,1
174,3.67291794644584,0.21892886734468,CA,2024-03-22,0,0,1,0,1,0,0,0,0,1
175,3.75956449164941,0.2529284422461145,CA,2024-03-23,0,0,1,1,1,0,0,0,1,1
176,0.419935497139431,0.01031772607986805,CA,2024-03-24,1,1,1,1,1,0,0,1,1,1
177,1.91901824943175,0.1761502578180115,CA,2024-03-25,0,1,0,1,1,0,0,0,1,1
178,1.56557367470869,0.152507551443242,CA,2024-03-26,1,0,1,1,1,1,0,0,0,1
179,3.07718230763563,0.246724471141505,CA,2024-03-27,0,0,1,1,1,0,0,0,0,1
180,2.79750690439046,0.2120510600663905,CA,2024-03-28,0,0,1,1,0,0,0,1,1,0
181,0.90983644353598,0.1113901142958175,CA,2024-03-29,1,1,1,1,0,1,1,1,0,0
182,1.08699178741949,0.194923708019205,CA,2024-03-30,1,1,1,1,0,0,1,1,1,0
183,0.642695091738638,0.2052593935790265,CA,2024-03-31,1,1,1,1,1,0,0,1,1,1
184,1.30249122879874,0.1845016252870865,CA,2024-04-01,1,1,0,1,1,0,1,0,1,1
185,0.939380339618364,0.144631476979752,CA,2024-04-02,1,1,1,1,0,1,0,1,1,0
186,2.35488307142658,0.2772804431068015,CA,2024-04-03,0,0,1,1,0,0,0,1,0,0
187,1.89237086614964,0.311432498111405,CA,2024-04-04,0,0,1,1,0,0,0,1,0,0
188,4.13513431380715,0.218857381993316,CA,2024-04-05,1,1,0,1,1,0,0,1,1,1
189,1.43511134828424,0.1316939067931775,CA,2024-04-06,1,1,1,1,0,1,1,1,0,0
190,2.21238726774594,0.193030854050717,CA,2024-04-07,1,1,1,1,0,0,1,0,0,0
191,1.5835061239202,0.2139800065155835,CA,2024-04-08,1,1,0,1,0,1,0,0,0,0
192,0.757996985910441,0.2142282734963665,CA,2024-04-09,1,1,1,1,1,0,0,1,0,1
193,1.88593419288271,0.3184708059232605,CA,2024-04-10,1,0,1,1,1,0,0,1,0,1
194,1.74455665069862,0.262103262660085,CA,2024-04-11,1,0,1,1,1,0,0,1,0,1
195,1.2155541004352,0.276059290071284,CA,2024-04-12,1,0,1,1,1,0,0,1,0,1
196,2.61946672577972,0.2440039570208475,CA,2024-04-13,1,1,1,1,0,0,0,1,0,0
197,1.24142312999302,0.2589032150690745,CA,2024-04-14,1,1,1,1,1,0,1,1,0,1
198,3.19203957779794,0.3232395008028385,CA,2024-04-15,1,0,1,0,0,0,0,1,0,0
199,3.4055934676275,0.320796808990168,CA,2024-04-16,0,1,0,1,1,0,1,0,0,1
200,6.68475190146535,0.3888273230980685,CA,2024-04-17,1,0,0,0,0,0,0,0,0,0
201,5.68863220543028,0.391363777621415,CA,2024-04-18,1,1,0,0,1,0,0,0,0,1
202,4.9523151712408104,0.4024258155287525,CA,2024-04-19,0,1,0,0,1,0,0,0,0,1
203,0.327366440351712,0.371141174035087,CA,2024-04-20,1,1,1,1,1,0,1,1,0,1
204,3.54257399907346,0.485750812110928,CA,2024-04-21,1,0,1,0,0,0,0,1,0,0
205,6.94728009579496,0.5509178693486,CA,2024-04-22,1,0,0,0,0,0,0,0,0,0
206,3.12941735004095,0.533148108398255,CA,2024-04-23,1,1,1,0,0,0,1,1,0,0
207,8.15476380045487,0.59475915857255,CA,2024-04-24,1,0,0,0,1,0,0,0,0,1
208,10.1074819780433,0.600007202451165,CA,2024-04-25,0,1,1,0,0,0,0,1,0,0
209,3.93794044373852,0.599957467196295,CA,2024-04-26,0,0,1,0,1,0,0,1,0,1
210,7.56727007225895,0.64173229810718,CA,2024-04-27,1,0,1,0,0,0,0,1,0,0
211,NA,NA,CO,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.00194093740811832,0.00489309220656047,CO,2024-03-18,1,1,1,1,1,1,1,1,1,1
213,NA,NA,CO,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,NA,NA,CO,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,CO,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,NA,NA,CO,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,NA,NA,CO,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,1.3219374002148,0.916790420082055,CO,2024-03-25,0,1,1,1,0,0,1,1,1,0
220,NA,NA,CO,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,NA,NA,CO,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,0.006435916202971,0.00656072558001975,CO,2024-03-28,1,1,1,1,1,1,1,1,1,1
223,NA,NA,CO,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,CO,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,0.0311162614770382,0.0081540698669242,CO,2024-04-02,1,1,1,1,1,1,1,1,1,1
228,NA,NA,CO,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,1.04883642733448,0.4361338845173285,CO,2024-04-04,0,0,1,1,1,0,0,1,1,1
230,NA,NA,CO,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.0186197195713867,0.01026848323154025,CO,2024-04-06,1,1,1,1,1,1,1,1,1,1
232,NA,NA,CO,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,NA,NA,CO,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,NA,NA,CO,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,NA,NA,CO,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,NA,NA,CO,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.857181424027053,0.404802730805584,CO,2024-04-15,1,0,1,1,1,0,0,1,1,1
241,NA,NA,CO,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,0.655697652851562,0.37847868758231,CO,2024-04-17,1,1,1,1,1,0,1,1,0,1
243,NA,NA,CO,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,NA,NA,CO,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.142277096754445,0.04961241688879565,CO,2024-04-22,1,1,1,1,1,1,1,1,1,1
248,0.159465618092952,0.055313813302191,CO,2024-04-23,1,1,1,1,1,1,1,1,1,1
249,NA,NA,CO,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,NA,NA,CO,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,NA,NA,CO,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,NA,NA,CT,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,7.7586584673492e-4,4.02997809184045e-4,CT,2024-03-21,1,1,1,1,1,1,1,1,1,1
258,6.8423894976364e-4,4.62060998211015e-4,CT,2024-03-22,1,1,1,1,1,1,1,1,1,1
259,6.3594355645462e-4,5.3521765915222e-4,CT,2024-03-23,1,1,1,1,1,1,1,1,1,1
260,0.00102886865368217,6.26210798345915e-4,CT,2024-03-24,1,1,1,1,1,1,1,1,1,1
261,NA,NA,CT,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,0.00383179584809297,8.82305614604175e-4,CT,2024-03-26,1,1,1,1,1,1,1,1,1,1
263,NA,NA,CT,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,NA,NA,CT,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,NA,NA,CT,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,NA,NA,CT,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,NA,NA,CT,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,NA,NA,CT,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,NA,NA,CT,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,NA,NA,CT,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,NA,NA,CT,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.0179661973464385,0.0215735805666487,CT,2024-04-10,1,1,1,1,1,1,1,1,1,1
278,0.0187007964397827,0.02647073031965025,CT,2024-04-11,1,1,1,1,1,1,1,1,1,1
279,0.0211543579707363,0.0322728418287145,CT,2024-04-12,1,1,1,1,1,1,1,1,1,1
280,NA,NA,CT,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,NA,NA,CT,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
