"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","recombinant_50_CI","X24D_50_CI","X24G_50_CI","X24E_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","recombinant_95_CI","X24D_95_CI","X24G_95_CI","X24E_95_CI","other_95_CI"
"34",NA,NA,"AK",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",0.729720678246375,1.12416276850458,"AK",2024-07-02,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"39",NA,NA,"AK",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",0.646890939397646,1.05338899563939,"AL",2024-06-30,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"79",NA,NA,"AL",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.53701517239243,0.773640418279881,"AR",2024-06-10,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"101",NA,NA,"AR",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.781334536880326,0.694366802164903,"AZ",2024-05-26,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"128",1.82145875129076,0.894916993760121,"AZ",2024-05-27,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"129",1.26911636261175,0.582435413432618,"AZ",2024-05-28,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
"130",0.901542248780556,0.840613500859485,"AZ",2024-05-29,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1
"131",0.587809947441586,0.887814571655001,"AZ",2024-05-30,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"132",NA,NA,"AZ",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",0.605037034298139,0.764758751507813,"AZ",2024-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"134",1.55020353567539,0.507405103559384,"AZ",2024-06-02,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"135",1.23669749882654,0.687340044865934,"AZ",2024-06-03,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
"136",1.06262574880081,0.716793777928226,"AZ",2024-06-04,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1
"137",1.37736489548469,0.770307913531011,"AZ",2024-06-05,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"138",2.7361739147169,0.733144750503439,"AZ",2024-06-06,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
"139",0.833641520942037,0.407940090405795,"AZ",2024-06-07,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"140",2.44106661171445,0.840015749948184,"AZ",2024-06-08,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
"141",1.25242620963735,0.775271303978658,"AZ",2024-06-09,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1
"142",5.2576348288014,0.738254366479785,"AZ",2024-06-10,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
"143",5.26595106711987,0.854084916454969,"AZ",2024-06-11,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1
"144",7.086045092711,0.829152755662515,"AZ",2024-06-12,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
"145",2.63566661648562,0.814337952476559,"AZ",2024-06-13,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1
"146",1.22977762627351,0.440165028105535,"AZ",2024-06-14,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"147",0.699638234355299,1.01477361801065,"AZ",2024-06-15,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"148",3.63031401536409,0.863651056871596,"AZ",2024-06-16,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1
"149",3.25373863110595,0.708983364847393,"AZ",2024-06-17,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1
"150",4.827047090768,0.780883141864767,"AZ",2024-06-18,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1
"151",3.29322317597419,0.774888804511537,"AZ",2024-06-19,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"152",2.08041497793667,0.914992043312153,"AZ",2024-06-20,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1
"153",1.66568207099856,0.735541038806992,"AZ",2024-06-21,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"154",0.614786346097866,0.696208585241264,"AZ",2024-06-22,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"155",0.887887570472305,0.599359835692815,"AZ",2024-06-23,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
"156",1.89934807631384,0.83028415785559,"AZ",2024-06-24,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1
"157",4.2574287443607,0.746265991336899,"AZ",2024-06-25,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1
"158",3.6093046548799,1.12576628574673,"AZ",2024-06-26,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1
"159",NA,NA,"AZ",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",0.718005998923041,0.753841458052449,"AZ",2024-06-28,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"161",1.64457537335535,1.22625685262521,"AZ",2024-06-29,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"162",6.57693447353958,1.04566849762122,"AZ",2024-06-30,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1
"163",13.3723539068534,0.981657673901739,"AZ",2024-07-01,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1
"164",4.55404650080483,0.886616250462249,"AZ",2024-07-02,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
"165",NA,NA,"AZ",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",0.620714988368527,0.453481514005435,"AZ",2024-07-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"167",0.900899940847987,0.782646397418537,"AZ",2024-07-05,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
"168",1.67533188679756,0.681731783653116,"AZ",2024-07-06,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1
"169",7.63819000268218,0.842155811106602,"CA",2024-05-26,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
"170",3.87034634420801,0.722606167651677,"CA",2024-05-27,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
"171",3.93759330455201,0.714831645759684,"CA",2024-05-28,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
"172",2.70423600342555,0.706531710016365,"CA",2024-05-29,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1
"173",5.24241116225269,0.780875995746978,"CA",2024-05-30,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1
"174",15.255218073171,0.804951862371718,"CA",2024-05-31,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1
"175",3.07016194986209,0.727675685550056,"CA",2024-06-01,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1
"176",4.40172010005276,0.785095539488424,"CA",2024-06-02,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
"177",5.8737665916165,0.796230942231314,"CA",2024-06-03,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
"178",8.31227959897938,0.803051115381503,"CA",2024-06-04,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1
"179",15.1878303671682,0.820828997460996,"CA",2024-06-05,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"180",11.8375505966186,0.770960073201693,"CA",2024-06-06,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1
"181",5.821587508711,0.689314527676464,"CA",2024-06-07,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
"182",5.56076037660739,0.846039159674622,"CA",2024-06-08,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1
"183",7.41491786550798,0.829538568696011,"CA",2024-06-09,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
"184",9.41693087784573,0.792672554311752,"CA",2024-06-10,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1
"185",12.5654500431417,0.849401893230945,"CA",2024-06-11,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
"186",12.7512414052983,0.864638073679407,"CA",2024-06-12,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
"187",12.2997375114069,0.884307796835049,"CA",2024-06-13,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
"188",8.36754313689352,0.911850391590855,"CA",2024-06-14,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
"189",4.14613277548642,0.900110703462321,"CA",2024-06-15,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"190",6.16962931029668,0.888558778203987,"CA",2024-06-16,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1
"191",9.05318363043054,0.974035335931674,"CA",2024-06-17,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1
"192",12.8436909038014,0.968132029364642,"CA",2024-06-18,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
"193",18.6327155154166,0.980720161723134,"CA",2024-06-19,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1
"194",11.4116609135984,1.02316759163006,"CA",2024-06-20,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1
"195",14.3432242366538,1.1308289849228,"CA",2024-06-21,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
"196",5.40406791344554,1.17648254102101,"CA",2024-06-22,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1
"197",7.65659876987953,1.14651541535113,"CA",2024-06-23,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1
"198",10.5204639131132,1.16955078074194,"CA",2024-06-24,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1
"199",18.5571663711537,1.25577708885513,"CA",2024-06-25,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
"200",43.1065130628909,1.30939345014678,"CA",2024-06-26,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1
"201",48.6501638491544,1.36615691647845,"CA",2024-06-27,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
"202",43.7474454411146,1.33856919393934,"CA",2024-06-28,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
"203",31.028297089844,1.41296977920468,"CA",2024-06-29,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
"204",28.7517020051899,1.40728844381699,"CA",2024-06-30,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
"205",48.2875256370069,1.46291136933165,"CA",2024-07-01,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1
"206",30.0240954623259,1.39319620870189,"CA",2024-07-02,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
"207",31.8069927138082,1.39250161251825,"CA",2024-07-03,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1
"208",11.1298207052191,1.44246363639294,"CA",2024-07-04,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1
