...1,es_score,brier_score,location,target_date,X24A_50_CI,recombinant_50_CI,X24B_50_CI,X24C_50_CI,other_50_CI,X24A_95_CI,recombinant_95_CI,X24B_95_CI,X24C_95_CI,other_95_CI
100,NA,NA,AR,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,0.0116878952438988,0.055287551295357,AR,2024-03-27,1,1,1,1,1,1,1,1,1,1
103,NA,NA,AR,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.2330669337518,0.3187488817562845,AZ,2024-03-10,0,0,1,1,1,0,0,1,1,1
128,0.0186932458701395,7.24467496160735e-4,AZ,2024-03-11,1,1,1,1,1,0,0,1,1,1
129,1.20919770067666,0.31827778368331,AZ,2024-03-12,0,1,0,1,1,0,1,0,1,1
130,0.0797682947478752,7.6310278072328e-4,AZ,2024-03-13,1,1,1,1,1,1,1,1,1,1
131,0.0162310525353947,7.87838457737705e-4,AZ,2024-03-14,1,1,1,1,1,1,1,1,1,1
132,NA,NA,AZ,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,NA,NA,AZ,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,NA,NA,AZ,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,0.00139179828069143,9.28508253675375e-4,AZ,2024-03-18,1,1,1,1,1,1,1,1,1,1
136,0.0391364275680824,9.75699772212615e-4,AZ,2024-03-19,1,1,1,1,1,0,1,0,1,1
137,1.20716273824666,0.0955474199677615,AZ,2024-03-20,0,0,1,1,1,0,0,0,1,1
138,0.106754486598859,0.0010873611520397,AZ,2024-03-21,1,1,1,1,1,0,1,0,1,1
139,0.0340356992054872,0.001152846211622025,AZ,2024-03-22,1,1,1,1,1,1,1,1,1,1
140,0.0154420861998564,0.00122554004422526,AZ,2024-03-23,1,1,1,1,1,0,1,0,1,1
141,0.00946106827601517,0.001306100870518295,AZ,2024-03-24,1,1,1,1,1,1,1,1,1,1
142,0.0152213824893724,0.001395256216038235,AZ,2024-03-25,1,1,1,1,1,1,1,1,1,1
143,0.0129615874949845,0.001493808648909145,AZ,2024-03-26,1,1,1,1,1,0,1,0,1,1
144,0.0246480614863799,0.001602641988573195,AZ,2024-03-27,1,1,1,1,1,0,1,0,1,1
145,0.0325884411742717,0.001722727994710635,AZ,2024-03-28,1,1,1,1,1,0,0,1,1,1
146,1.01402557269043,0.3073412433716115,AZ,2024-03-29,0,1,0,1,1,0,1,0,1,1
147,2.22780682087954,0.3148614006550425,AZ,2024-03-30,0,0,1,1,1,0,0,1,1,1
148,NA,NA,AZ,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,0.535244629846974,0.1029424570301375,AZ,2024-04-01,1,1,1,1,1,0,0,1,1,1
150,0.994032165063096,0.107488451881749,AZ,2024-04-02,1,1,1,0,1,0,1,1,0,1
151,0.0823275097731446,0.00274695910089535,AZ,2024-04-03,1,1,1,1,1,1,1,1,1,1
152,1.06134148699073,0.1910549301826385,AZ,2024-04-04,1,1,1,0,1,0,1,1,0,1
153,0.911727201151443,0.2991798996789005,AZ,2024-04-05,0,1,0,1,1,1,1,1,1,1
154,0.118876239603294,0.00352380103273145,AZ,2024-04-06,1,1,1,1,1,0,0,0,1,1
155,1.07001824768495,0.237115051699082,AZ,2024-04-07,1,1,1,0,1,1,1,0,0,1
156,1.03295771991564,0.1901484819530475,AZ,2024-04-08,1,1,1,1,0,1,1,0,1,0
157,0.0110275989340069,0.00455034643454752,AZ,2024-04-09,1,1,1,1,1,1,1,1,1,1
158,NA,NA,AZ,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,NA,NA,AZ,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,0.0529224155594736,0.0059001467228024,AZ,2024-04-12,1,1,1,1,1,0,1,0,1,1
161,0.112194199234109,0.00643716835786975,AZ,2024-04-13,1,1,1,1,1,1,1,1,1,1
162,NA,NA,AZ,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,1.12053724296603,0.243599850537469,AZ,2024-04-15,1,1,0,1,1,0,1,0,1,1
164,0.407791131116182,0.1446817040398935,AZ,2024-04-16,1,1,1,1,1,1,1,1,1,1
165,1.02335452312043,0.164538023697085,AZ,2024-04-17,1,1,1,0,1,0,1,1,0,1
166,0.0317092843165421,0.0099556052127608,AZ,2024-04-18,1,1,1,1,1,0,1,0,1,1
167,0.0333826949386954,0.0108585510011406,AZ,2024-04-19,1,1,1,1,1,1,1,1,1,1
168,NA,NA,AZ,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,1.56762567106003,0.1026659222811165,CA,2024-03-10,0,1,0,1,1,0,0,0,1,1
170,3.6482645766433,0.286872906048015,CA,2024-03-11,0,0,1,1,0,0,0,0,1,0
171,1.97010360731247,0.0997777628432135,CA,2024-03-12,0,0,0,1,1,0,0,0,1,1
172,4.57565966937755,0.1339866390427455,CA,2024-03-13,0,1,0,1,1,0,0,0,1,1
173,2.36431917504847,0.102682776088819,CA,2024-03-14,0,1,0,1,1,0,1,0,1,1
174,0.859917575304673,0.0345482926210533,CA,2024-03-15,1,0,1,1,1,0,0,1,1,1
175,1.50194346423995,0.141731528850381,CA,2024-03-16,0,0,1,1,1,0,0,0,1,1
176,2.23713002953122,0.141297937115713,CA,2024-03-17,0,1,0,1,1,0,1,0,1,1
177,2.33878393118246,0.119395016292125,CA,2024-03-18,0,0,1,0,1,0,0,1,0,1
178,0.978375681810259,0.088925723607667,CA,2024-03-19,1,1,1,1,0,0,1,1,1,0
179,1.16722554409328,0.109030956427386,CA,2024-03-20,0,0,1,1,1,0,0,0,1,1
180,1.4009765818397,0.151647583338301,CA,2024-03-21,0,0,1,1,1,0,0,0,1,1
181,1.98703572509548,0.172155889091812,CA,2024-03-22,0,0,1,0,1,0,0,0,0,1
182,0.888198060784427,0.0973493798238265,CA,2024-03-23,1,0,1,1,1,1,0,1,1,0
183,0.233696709303423,0.0085922229056545,CA,2024-03-24,1,1,1,1,1,1,1,1,1,1
184,1.90469132410042,0.1572779388487465,CA,2024-03-25,0,0,1,1,1,0,0,1,1,1
185,0.442441385329536,0.0716673149116745,CA,2024-03-26,1,1,1,1,1,1,1,1,1,1
186,1.16850296149691,0.1502082853731525,CA,2024-03-27,1,0,1,1,1,0,0,0,1,1
187,0.985380750070933,0.1384217976555025,CA,2024-03-28,1,1,1,1,0,0,1,1,1,0
188,0.200739692484208,0.01342307133957015,CA,2024-03-29,1,1,1,1,1,1,1,1,1,1
189,0.15031586282148,0.01466785298205695,CA,2024-03-30,1,1,1,1,1,1,1,1,1,1
190,0.955833881407451,0.3897075723351265,CA,2024-03-31,0,1,0,1,1,0,1,0,1,1
191,1.08180468887697,0.1500109851407775,CA,2024-04-01,1,0,1,1,1,0,0,0,1,1
192,0.266922683284041,0.01908692923723785,CA,2024-04-02,1,1,1,1,1,1,1,1,1,1
193,0.366201078719376,0.0208139604796468,CA,2024-04-03,1,1,1,1,1,0,1,0,1,1
194,2.88526672739574,0.408665657917945,CA,2024-04-04,0,1,0,0,0,0,1,0,0,0
195,1.96139829967095,0.2052564396969945,CA,2024-04-05,0,0,1,1,1,0,0,0,1,1
196,0.298928908836675,0.02687026831450035,CA,2024-04-06,1,1,1,1,1,1,1,1,1,1
197,0.127906949383314,0.0292083901479889,CA,2024-04-07,1,1,1,1,1,1,1,1,1,1
198,0.500164311515041,0.03172000291671385,CA,2024-04-08,1,1,1,1,1,1,1,1,1,1
199,0.531367155755488,0.1917149425750615,CA,2024-04-09,1,1,1,1,1,0,1,0,1,1
200,1.28256680319644,0.320734793758055,CA,2024-04-10,0,1,1,0,1,0,1,0,0,1
201,2.6798341384923,0.364181265746061,CA,2024-04-11,0,1,0,0,1,0,1,0,0,1
202,1.17387290411077,0.271972675327071,CA,2024-04-12,1,1,1,0,1,0,1,0,0,1
203,0.402139238848156,0.16032469399683,CA,2024-04-13,1,1,1,1,1,0,1,0,1,1
204,0.510788815528889,0.2338851464673165,CA,2024-04-14,1,1,1,1,1,1,1,1,1,1
205,1.41263291246593,0.2321071182120225,CA,2024-04-15,1,1,0,1,1,0,1,0,1,1
206,0.943616533670834,0.058980011464829,CA,2024-04-16,1,1,1,1,1,0,1,0,1,1
207,4.25835945677493,0.2812123254014465,CA,2024-04-17,1,0,0,1,0,0,0,0,1,0
208,1.91171737427449,0.3087057247190465,CA,2024-04-18,0,0,1,1,1,0,0,0,1,1
209,0.344256674036227,0.0729008396463375,CA,2024-04-19,1,1,1,1,1,1,1,1,1,1
210,0.0788526873540009,0.0780224169550835,CA,2024-04-20,1,1,1,1,1,1,1,1,1,1
211,NA,NA,CO,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,NA,NA,CO,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,0.00409141167820695,7.39101633662445e-4,CO,2024-03-12,1,1,1,1,1,1,1,1,1,1
214,0.00146597378236259,7.8236693318776e-4,CO,2024-03-13,1,1,1,1,1,1,1,1,1,1
215,NA,NA,CO,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,0.00194701852642146,8.8739616743196e-4,CO,2024-03-15,1,1,1,1,1,1,1,1,1,1
217,NA,NA,CO,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.00262794821166076,0.001100200876831735,CO,2024-03-18,1,1,1,1,1,1,1,1,1,1
220,NA,NA,CO,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,NA,NA,CO,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,NA,NA,CO,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,1.32836770200558,0.95234220051239,CO,2024-03-25,0,1,1,1,0,0,1,1,1,0
227,NA,NA,CO,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,NA,NA,CO,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,0.00565463392359583,0.002601999579379645,CO,2024-03-28,1,1,1,1,1,1,1,1,1,1
230,NA,NA,CO,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,0.0333908042962309,0.00417315536220152,CO,2024-04-02,1,1,1,1,1,1,1,1,1,1
235,NA,NA,CO,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,1.05346692967344,0.4340730264578005,CO,2024-04-04,0,1,0,1,1,0,1,0,1,1
237,NA,NA,CO,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,0.0137560411495831,0.0061252455550642,CO,2024-04-06,1,1,1,1,1,1,1,1,1,1
239,NA,NA,CO,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,NA,NA,CO,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,NA,NA,CO,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,NA,NA,CO,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.865885316068796,0.3945214040318715,CO,2024-04-15,1,1,0,1,1,0,1,0,1,1
248,NA,NA,CO,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,1.01373190678126,0.450711347187486,CO,2024-04-17,1,1,1,0,1,0,1,1,0,1
250,NA,NA,CO,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,NA,NA,CO,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,2.4911371934776e-4,1.46490426885375e-4,CT,2024-03-13,1,1,1,1,1,1,1,1,1,1
257,NA,NA,CT,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,3.2348721084547e-4,1.6463881367833e-4,CT,2024-03-15,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,NA,NA,CT,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,4.4423276532321e-4,2.58659571485285e-4,CT,2024-03-21,1,1,1,1,1,1,1,1,1,1
265,4.2816729914069e-4,2.8211334928607e-4,CT,2024-03-22,1,1,1,1,1,1,1,1,1,1
266,8.9006359200045e-4,3.08469152506565e-4,CT,2024-03-23,1,1,1,1,1,1,1,1,1,1
267,7.34188972796e-4,3.3804942937025e-4,CT,2024-03-24,1,1,1,1,1,1,1,1,1,1
268,NA,NA,CT,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,0.00230831693580097,4.08355398833055e-4,CT,2024-03-26,1,1,1,1,1,1,1,1,1,1
270,NA,NA,CT,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,NA,NA,CT,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,NA,NA,CT,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,NA,NA,CT,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,NA,NA,CT,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,NA,NA,CT,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,NA,NA,CT,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,NA,NA,CT,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
