...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,recombinant_50_CI,X24C_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,recombinant_95_CI,X24C_95_CI,other_95_CI
26,NA,NA,AK,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0.120157806690406,0.0457528968052206,AK,2024-05-02,1,1,1,1,1,1,1,1,1,1
34,NA,NA,AK,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.0497751271685823,0.0130315376722281,AL,2024-04-01,1,1,1,1,1,1,1,1,1,1
45,NA,NA,AL,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1.62037084747074,0.553052941199935,AL,2024-05-06,1,0,1,0,1,0,0,1,0,1
80,NA,NA,AL,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,0.21551107125554,0.0710507080535045,AR,2024-05-08,1,1,1,1,1,1,1,1,1,1
124,NA,NA,AR,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,NA,NA,AZ,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,0.597303694058228,0.1016267267110765,AZ,2024-04-01,1,1,1,1,1,0,0,1,1,1
129,0.968217837886421,0.106299842962984,AZ,2024-04-02,1,1,1,0,1,0,1,1,0,1
130,0.0830402591469558,0.00463088521532845,AZ,2024-04-03,1,1,1,1,1,1,1,1,1,1
131,1.06075699307504,0.1872618686058645,AZ,2024-04-04,1,1,1,0,1,1,1,0,0,1
132,0.930738573762697,0.29130500887705,AZ,2024-04-05,0,0,1,1,1,0,0,1,1,1
133,0.0948473700179483,0.0058380513117333,AZ,2024-04-06,1,1,1,1,1,1,1,1,1,1
134,1.07499379218085,0.2312486413842085,AZ,2024-04-07,1,1,1,0,1,0,1,1,0,1
135,1.03256107096601,0.187884746228352,AZ,2024-04-08,1,1,1,1,0,0,1,1,1,0
136,0.00938971335721335,0.007413252249072,AZ,2024-04-09,1,1,1,1,1,1,1,1,1,1
137,NA,NA,AZ,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,NA,NA,AZ,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,0.0459564113617607,0.00946233551507255,AZ,2024-04-12,1,1,1,1,1,1,1,1,1,1
140,0.106172626753419,0.01027269507231415,AZ,2024-04-13,1,1,1,1,1,1,1,1,1,1
141,NA,NA,AZ,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,1.37315583531322,0.2363787406453035,AZ,2024-04-15,0,0,1,1,1,0,0,1,1,1
143,0.471504334053236,0.1424599463771445,AZ,2024-04-16,1,1,1,1,1,0,1,1,0,1
144,0.965888808678131,0.1607445048304035,AZ,2024-04-17,1,1,1,0,1,0,1,1,0,1
145,0.0201803608091958,0.01554156904161235,AZ,2024-04-18,1,1,1,1,1,1,1,1,1,1
146,0.025316614755424,0.0168865631435079,AZ,2024-04-19,1,1,1,1,1,1,1,1,1,1
147,NA,NA,AZ,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,0.959420884407269,0.291137952054648,AZ,2024-04-21,1,1,1,0,1,0,1,1,0,1
149,1.01691985488775,0.213289240291306,AZ,2024-04-22,1,1,0,1,1,0,0,0,1,1
150,0.319300639085051,0.02350324123426975,AZ,2024-04-23,1,1,1,1,1,0,0,1,0,1
151,NA,NA,AZ,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,0.125244181452241,0.027682269283209,AZ,2024-04-25,1,1,1,1,1,0,0,1,1,1
153,NA,NA,AZ,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,0.970253828509555,0.4102219552899315,AZ,2024-04-27,1,1,1,0,1,0,0,1,0,1
155,0.260155458230072,0.03526495797872745,AZ,2024-04-28,1,1,1,1,1,1,1,1,1,1
156,1.06087376309364,0.308715933247442,AZ,2024-04-29,1,1,1,0,1,0,0,1,0,1
157,1.68893478509966,0.32948494595318,AZ,2024-04-30,1,1,1,0,1,0,1,1,0,1
158,0.197928149307289,0.0446811234529886,AZ,2024-05-01,1,1,1,1,1,0,0,1,0,1
159,0.208627640760681,0.0482775840162858,AZ,2024-05-02,1,1,1,1,1,1,1,1,1,1
160,0.407608644506514,0.0521204104063295,AZ,2024-05-03,1,1,1,1,1,0,0,1,1,1
161,NA,NA,AZ,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,NA,NA,AZ,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,0.934575918450703,0.0652245002773755,AZ,2024-05-06,1,1,1,1,1,0,0,1,0,1
164,0.694084477902593,0.0701472408634735,AZ,2024-05-07,1,1,1,1,1,0,1,1,0,1
165,1.0252902838112,0.127739639227974,AZ,2024-05-08,1,1,1,1,1,1,1,1,1,1
166,0.374395212868519,0.2319007516827,AZ,2024-05-09,1,1,1,1,1,0,1,1,0,1
167,1.84250356014943,0.3999084897950155,AZ,2024-05-10,0,0,1,1,1,0,0,1,0,1
168,1.2602253026678,0.5802717222765,AZ,2024-05-11,0,1,1,0,1,0,0,1,0,1
169,0.479119195155498,0.202762538003983,CA,2024-03-31,1,1,1,1,1,0,0,1,1,1
170,1.21222249296992,0.2064309206331025,CA,2024-04-01,1,1,1,1,1,0,1,0,1,1
171,1.77974057957161,0.2055333621287025,CA,2024-04-02,1,1,1,1,0,0,0,1,1,0
172,2.76949207692208,0.3000178539671225,CA,2024-04-03,0,0,1,1,0,0,0,1,0,0
173,1.61584034771113,0.284518610423781,CA,2024-04-04,0,1,1,1,0,0,0,1,0,0
174,3.87075088656957,0.2110071916097695,CA,2024-04-05,1,0,0,1,1,0,0,0,0,1
175,1.52596629389842,0.1136132423319035,CA,2024-04-06,1,0,1,1,0,0,0,0,0,0
176,2.0596045917166,0.174450457385544,CA,2024-04-07,1,1,1,1,0,0,0,1,0,0
177,1.58681640721992,0.191826237384583,CA,2024-04-08,1,0,0,1,0,0,0,0,1,0
178,0.680078447765085,0.20488687652804,CA,2024-04-09,1,1,1,1,1,0,0,1,0,1
179,1.28433377978093,0.3152799003886405,CA,2024-04-10,1,1,1,1,1,0,1,1,0,1
180,0.814098501929874,0.233819039687664,CA,2024-04-11,1,1,1,1,1,0,0,1,0,1
181,0.693698792944822,0.249307783290944,CA,2024-04-12,1,1,1,1,1,0,0,1,0,1
182,2.01878650388982,0.162857869887718,CA,2024-04-13,0,1,1,1,0,0,1,0,1,0
183,0.740366303049159,0.159489318663533,CA,2024-04-14,1,1,1,1,1,1,1,1,1,1
184,1.53145178421137,0.2229979052779195,CA,2024-04-15,1,1,1,1,0,0,0,0,0,0
185,2.87039309118721,0.1965043818076075,CA,2024-04-16,0,0,0,1,1,0,0,0,0,1
186,6.2107114129686,0.2605100913504205,CA,2024-04-17,0,0,0,0,0,0,0,0,0,0
187,2.86244600670369,0.2386075031886445,CA,2024-04-18,0,1,0,0,1,0,0,0,0,1
188,3.44506989982751,0.2235978872948795,CA,2024-04-19,0,0,0,0,1,0,0,0,0,1
189,0.20040944829879,0.1333615179481945,CA,2024-04-20,1,1,1,1,1,1,1,1,1,1
190,1.66279804757012,0.2749620763365845,CA,2024-04-21,1,1,1,1,0,1,0,1,1,0
191,3.42087935317355,0.3666906114598765,CA,2024-04-22,1,1,0,0,0,1,0,1,0,0
192,1.61815886436581,0.2926042738084415,CA,2024-04-23,1,1,1,1,0,0,0,1,0,0
193,4.14434464089271,0.374504609169306,CA,2024-04-24,1,1,0,0,1,0,0,0,0,1
194,5.90719909887388,0.3402336583316475,CA,2024-04-25,0,0,1,0,0,0,0,0,0,0
195,1.5411474209409,0.288947735650008,CA,2024-04-26,0,1,1,1,1,0,0,1,0,1
196,4.42605629061502,0.4165930198398595,CA,2024-04-27,1,1,1,0,0,0,0,1,0,0
197,2.35792874801703,0.365204521151096,CA,2024-04-28,1,1,1,0,0,0,0,1,1,0
198,2.43829491602859,0.334323382623971,CA,2024-04-29,0,1,0,0,1,0,0,0,0,1
199,4.53941153381367,0.3828624763190935,CA,2024-04-30,0,0,0,0,0,0,0,1,0,0
200,2.53932639623818,0.4088323123312425,CA,2024-05-01,1,1,1,0,0,0,0,0,0,0
201,5.11848790246015,0.375408399877951,CA,2024-05-02,0,1,1,0,0,0,0,1,0,0
202,7.95668210075256,0.377100162706401,CA,2024-05-03,0,0,1,0,0,0,0,0,0,0
203,2.59757388245986,0.3412048424932945,CA,2024-05-04,0,0,1,1,1,0,0,1,0,1
204,3.88643212090996,0.3842658951513255,CA,2024-05-05,0,0,1,0,1,0,0,1,0,1
205,8.59186384465603,0.4197777403254445,CA,2024-05-06,0,0,1,0,0,0,0,1,0,0
206,4.69363495691336,0.4202910593184075,CA,2024-05-07,1,1,1,1,0,0,0,1,0,0
207,7.55227959426059,0.450961294417054,CA,2024-05-08,0,0,1,0,0,0,0,1,0,0
208,8.81832431311104,0.422910311623385,CA,2024-05-09,0,1,1,0,0,0,0,0,0,0
209,5.24529771583108,0.497477744484526,CA,2024-05-10,0,1,0,0,0,0,0,0,0,0
210,3.20836656501098,0.412410672525908,CA,2024-05-11,0,1,0,1,0,0,0,0,0,0
211,NA,NA,CO,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,NA,NA,CO,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,0.0603703570020601,0.0117904978795356,CO,2024-04-02,1,1,1,1,1,1,1,1,1,1
214,NA,NA,CO,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,0.915203307973969,0.4265581347933795,CO,2024-04-04,0,0,1,1,1,0,0,1,1,1
216,NA,NA,CO,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,0.0186356860446543,0.01367240357532655,CO,2024-04-06,1,1,1,1,1,1,1,1,1,1
218,NA,NA,CO,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,NA,NA,CO,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,NA,NA,CO,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,NA,NA,CO,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,NA,NA,CO,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.714562557070067,0.401571260737859,CO,2024-04-15,1,1,1,1,1,0,0,1,1,1
227,NA,NA,CO,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,0.971051384036153,0.434603983562385,CO,2024-04-17,1,1,1,0,1,0,1,1,0,1
229,NA,NA,CO,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,NA,NA,CO,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.0797975517125164,0.02787322691899985,CO,2024-04-22,1,1,1,1,1,1,1,1,1,1
234,0.0850014616408662,0.02930302885481215,CO,2024-04-23,1,1,1,1,1,0,0,1,1,1
235,NA,NA,CO,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,NA,NA,CO,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,NA,NA,CO,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.132650743025872,0.03991311738048645,CO,2024-04-29,1,1,1,1,1,1,1,1,1,1
241,NA,NA,CO,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,NA,NA,CO,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,NA,NA,CO,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.584189235487482,0.60515325518267,CO,2024-05-06,1,1,1,1,1,0,0,1,1,1
248,NA,NA,CO,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,NA,NA,CO,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,NA,NA,CO,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,0.269727126053176,0.0714086043628835,CO,2024-05-10,1,1,1,1,1,0,0,1,1,1
252,NA,NA,CO,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,NA,NA,CT,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,NA,NA,CT,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,NA,NA,CT,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,NA,NA,CT,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.00209155115214894,4.5104666527723e-4,CT,2024-04-10,1,1,1,1,1,1,1,1,1,1
264,0.00208827017691572,4.85072142162125e-4,CT,2024-04-11,1,1,1,1,1,1,1,1,1,1
265,0.00247560912902527,5.22432041439145e-4,CT,2024-04-12,1,1,1,1,1,1,1,1,1,1
266,NA,NA,CT,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,NA,NA,CT,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,NA,NA,CT,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,0.00470565420190723,8.38761595576515e-4,CT,2024-04-18,1,1,1,1,1,1,1,1,1,1
272,0.00436833598452722,9.1157100545999e-4,CT,2024-04-19,1,1,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,0.977420273349398,0.3121005360063535,CT,2024-04-22,0,0,1,1,1,0,0,1,1,1
276,1.22813735223109,0.931072774361495,CT,2024-04-23,0,0,1,1,1,0,0,1,1,1
277,NA,NA,CT,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,1.29370107079498,0.95738340665926,CT,2024-04-25,0,1,1,1,0,0,1,1,1,0
279,NA,NA,CT,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,NA,NA,CT,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,1.15015941243369,0.90214114464214,CT,2024-05-01,0,0,1,1,1,0,0,1,1,1
