...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,other_95_CI
38,NA,NA,AK,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.393667006836223,0.2831806293112345,AL,2023-08-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,NA,NA,AL,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0.831606777287688,0.425242183474528,AL,2023-08-16,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
47,0.661551818704252,0.379552272381481,AL,2023-08-17,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
48,0.847234051473246,0.3134605168928555,AL,2023-08-18,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
49,0.916099253460553,0.28529660996253,AL,2023-08-19,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
50,0.967616640974414,0.349758211222197,AL,2023-08-20,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
51,NA,NA,AL,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.401052496734793,0.2879234337802,AL,2023-08-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,0.82508251571092,0.4151060341502635,AL,2023-08-23,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
54,1.5839667604423,0.4706649312263505,AL,2023-08-24,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
55,0.803545145462315,0.4123514619353135,AL,2023-08-25,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
56,0.704231883062817,0.4895615100550935,AL,2023-08-26,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
57,NA,NA,AL,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.83001549355543,0.352286223822679,AL,2023-08-28,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
59,0.690831120610257,0.504946599085115,AL,2023-08-29,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
60,1.05471857740915,0.460578787860779,AL,2023-08-30,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
61,NA,NA,AL,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,0.465882321209833,0.303378130594376,AL,2023-09-01,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
63,0.427690821333352,0.3061788220155505,AL,2023-09-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,NA,NA,AL,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.421456614402564,0.310924538697908,AL,2023-09-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,0.422761381944722,0.313457377306714,AL,2023-09-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
67,1.08306087388013,0.3834494972822515,AL,2023-09-06,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
68,NA,NA,AL,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,0.440524979080126,0.327683110684815,AL,2023-09-10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
72,0.40049606017198,0.25349593013672,AL,2023-09-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,NA,NA,AL,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.44658646810215,0.3374267290884475,AL,2023-09-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,0.460589756230814,0.340868105365902,AL,2023-09-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
76,NA,NA,AL,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.478498239517166,0.3634387785701825,AL,2023-09-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
82,NA,NA,AL,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.564065455323494,0.355465999492491,AR,2023-08-14,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
87,0.560027071128226,0.336233650849752,AR,2023-08-15,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
88,1.38177060271509,0.4283797752635145,AR,2023-08-16,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1
89,1.30982120911984,0.3313547505347055,AR,2023-08-17,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
90,1.2341823257549,0.416569432180478,AR,2023-08-18,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
91,0.73352430470843,0.4987949236878375,AR,2023-08-19,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
92,NA,NA,AR,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,1.97375460285923,0.3832112569444665,AR,2023-08-21,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1
94,0.519948358315252,0.336596604472613,AR,2023-08-22,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
95,1.98135249740901,0.3550526793716645,AR,2023-08-23,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1
96,2.19438896417104,0.4837864558798945,AR,2023-08-24,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1
97,0.38513847874488,0.3066598289199625,AR,2023-08-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,NA,NA,AR,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,0.399667331068373,0.310044119753435,AR,2023-08-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,1.99324963700931,0.3733909380481475,AR,2023-08-28,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0
101,2.64569649339957,0.361514701518526,AR,2023-08-29,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
102,1.78253404129205,0.4394800910166695,AR,2023-08-30,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1
103,1.05450594284176,0.516610143206925,AR,2023-08-31,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1
104,NA,NA,AR,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,1.89552824273371,0.334779689204142,AR,2023-09-05,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
109,0.777769941664897,0.3894922207685155,AR,2023-09-06,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1
110,0.806721073546614,0.4315006941964735,AR,2023-09-07,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
111,1.981188144778,0.454581196171677,AR,2023-09-08,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1
112,NA,NA,AR,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,2.63994848042862,0.430811724833288,AR,2023-09-11,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
115,0.732644090139537,0.3125508514942585,AR,2023-09-12,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
116,1.15885559590201,0.55087085225264,AR,2023-09-13,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1
117,0.765028556262721,0.541743675985165,AR,2023-09-14,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
118,0.804300046866092,0.2108117698100515,AR,2023-09-15,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
119,NA,NA,AR,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.489322955326392,0.380896663112287,AR,2023-09-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,0.771509053959405,0.3846403419117125,AR,2023-09-19,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
123,1.53497231592821,0.493797054978361,AR,2023-09-20,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1
124,1.02225739379656,0.4391243749009515,AR,2023-09-21,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1
125,NA,NA,AR,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.78649704220875,0.3836617585954695,AZ,2023-08-13,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
128,8.18552615931965,0.4434930023821105,AZ,2023-08-14,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
129,2.28501806396386,0.3681938272299265,AZ,2023-08-15,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
130,3.13745689861856,0.379316677206999,AZ,2023-08-16,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1
131,2.03821491112333,0.467387278191479,AZ,2023-08-17,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1
132,1.47499897947052,0.4232169214861325,AZ,2023-08-18,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1
133,1.09652713906814,0.394366942921244,AZ,2023-08-19,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
134,2.26519949433653,0.408748470798357,AZ,2023-08-20,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1
135,2.6288955578579,0.3690646259407205,AZ,2023-08-21,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0
136,2.84992608895168,0.34690230636185,AZ,2023-08-22,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1
137,2.65979024930658,0.3329462959341275,AZ,2023-08-23,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1
138,2.61208078387774,0.417870545406643,AZ,2023-08-24,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
139,0.95190747313342,0.4350997690522405,AZ,2023-08-25,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
140,1.63964127064904,0.43283454584805803,AZ,2023-08-26,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1
141,3.89398532262814,0.4307987810232025,AZ,2023-08-27,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
142,3.62380570442519,0.3645568506218395,AZ,2023-08-28,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
143,1.60286303834969,0.4267353751748745,AZ,2023-08-29,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
144,1.96453721572069,0.3821107946138385,AZ,2023-08-30,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1
145,1.30391363930599,0.514554891731565,AZ,2023-08-31,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0
146,0.351590575246532,0.254297208155423,AZ,2023-09-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147,NA,NA,AZ,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,2.8339483759192,0.391840815787922,AZ,2023-09-03,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1
149,6.54164862513168,0.4154598000547445,AZ,2023-09-04,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
150,3.0051453106594,0.384921816585524,AZ,2023-09-05,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0
151,NA,NA,AZ,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,NA,NA,AZ,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,AZ,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,2.32236903383009,0.55176449941128,AZ,2023-09-09,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1
155,2.61340143937226,0.3948482255778325,AZ,2023-09-10,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1
156,6.58366036307541,0.3880136032600965,AZ,2023-09-11,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1
157,3.36229705252591,0.4007598342412435,AZ,2023-09-12,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1
158,2.01392461134609,0.4074823308763135,AZ,2023-09-13,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1
159,1.55384116868324,0.4644826861802825,AZ,2023-09-14,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
160,1.00817079440439,0.35972284782554,AZ,2023-09-15,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1
161,1.45864608995583,0.3897227604593325,AZ,2023-09-16,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1
162,4.31244338495167,0.3492098464510395,AZ,2023-09-17,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1
163,6.51350269577985,0.416413441338769,AZ,2023-09-18,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1
164,5.69489219600275,0.4230331517691055,AZ,2023-09-19,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
165,2.1945252921712,0.3964235100505635,AZ,2023-09-20,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0
166,3.06961711788147,0.50547473006031,AZ,2023-09-21,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1
167,1.08576925203309,0.300980528555661,AZ,2023-09-22,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
168,2.15271696904763,0.513417586112735,AZ,2023-09-23,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
169,1.72032108423655,0.422917514610453,CA,2023-08-13,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
170,3.16741806763335,0.408694699728359,CA,2023-08-14,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
171,3.74731444312629,0.4111447307730615,CA,2023-08-15,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1
172,7.53229105911056,0.4294005660456895,CA,2023-08-16,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
173,6.90300920718535,0.4288386491871755,CA,2023-08-17,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1
174,7.64517409069342,0.409143471157586,CA,2023-08-18,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1
175,2.68625616111216,0.414138245456581,CA,2023-08-19,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1
176,2.316961115447,0.434895230594453,CA,2023-08-20,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
177,6.77556356636175,0.4048652922781445,CA,2023-08-21,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1
178,4.91056320619771,0.430886405663692,CA,2023-08-22,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
179,5.21118940613641,0.4067731045562975,CA,2023-08-23,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
180,4.90605998670648,0.405355565963699,CA,2023-08-24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
181,3.41601533016583,0.4047835019691535,CA,2023-08-25,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
182,2.80687064610024,0.403358806680847,CA,2023-08-26,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
183,2.24929295737937,0.381912811517732,CA,2023-08-27,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0
184,7.08187620991944,0.4169292482051415,CA,2023-08-28,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
185,4.87921454459869,0.393049047243972,CA,2023-08-29,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
186,14.8140119512422,0.410395599835942,CA,2023-08-30,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
187,4.61216709536848,0.3936274177057025,CA,2023-08-31,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
188,3.79105945674773,0.3877305705623615,CA,2023-09-01,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
189,1.48080999738873,0.409909025241752,CA,2023-09-02,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1
190,1.58863258103641,0.4311667175809,CA,2023-09-03,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
191,1.60192210751447,0.381464490927991,CA,2023-09-04,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1
192,6.68811069770103,0.4345169484683995,CA,2023-09-05,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1
193,4.76991670673378,0.378224936812921,CA,2023-09-06,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
194,4.725874910361,0.401290952059223,CA,2023-09-07,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1
195,4.79360361801669,0.353593239294824,CA,2023-09-08,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1
196,3.19505355148707,0.3863072955759945,CA,2023-09-09,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1
197,2.50983550262051,0.3761556710440215,CA,2023-09-10,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1
198,6.39031437942575,0.438457035689475,CA,2023-09-11,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
199,10.412162667797,0.4269578705851075,CA,2023-09-12,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
200,9.02683907098395,0.426563266213105,CA,2023-09-13,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
201,5.39227721959999,0.4080944229954675,CA,2023-09-14,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
202,2.23472583233051,0.3771330572600545,CA,2023-09-15,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
