...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,other_95_CI
21,0.314916680038859,0.230150907918744,AK,2023-07-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
22,0.326198738451933,0.2262064492579135,AK,2023-07-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23,0.750551478336072,0.5401952207386,AK,2023-07-03,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
24,NA,NA,AK,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,AK,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,AK,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,0.746489814518366,0.53031118397632,AK,2023-07-16,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
37,NA,NA,AK,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,0.384974712751417,0.311992865648866,AL,2023-06-21,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
54,NA,NA,AL,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.869074850267211,0.60578363122054,AL,2023-06-26,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
59,0.737597055868377,0.516189762257555,AL,2023-06-27,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
60,0.428749445014351,0.2775818126100535,AL,2023-06-28,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
61,NA,NA,AL,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,0.516186932038777,0.4012535628839885,AL,2023-07-02,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
65,NA,NA,AL,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,1.20078866443203,0.4891320047207605,AL,2023-07-05,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
68,0.610260757608045,0.4425963737036925,AL,2023-07-06,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
69,0.349541238414055,0.2461885903926345,AL,2023-07-07,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
70,NA,NA,AL,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,0.719460205349265,0.51161240099974,AL,2023-07-09,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
72,NA,NA,AL,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.6209226409173,0.4735630302793915,AL,2023-07-12,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,0.340555919416204,0.235620684832226,AL,2023-07-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,0.712760071605354,0.514302352419615,AL,2023-07-14,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
77,NA,NA,AL,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,0.660140140625285,0.498970326653478,AL,2023-07-16,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
79,0.719359074911763,0.517033350108035,AL,2023-07-17,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
80,NA,NA,AL,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.337694541105569,0.233452656142299,AL,2023-07-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,NA,NA,AL,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,0.326853561745399,0.2355188987932125,AL,2023-07-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,NA,NA,AR,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.514264201705652,0.090592465919974,AR,2023-06-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
87,0.626087504285412,0.551337946271975,AR,2023-06-13,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
88,0.606408369011523,0.542815170108685,AR,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
89,NA,NA,AR,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,0.598471844921657,0.525716306094715,AR,2023-06-16,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
91,NA,NA,AR,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.26387942366298,0.122038257330146,AR,2023-06-19,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
94,NA,NA,AR,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,0.282598152361554,0.137801043675218,AR,2023-06-22,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
97,0.292046640450373,0.1433621372432595,AR,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,NA,NA,AR,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2.3331566131901,0.160952500212261,AR,2023-06-26,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
101,0.478266888243287,0.4335166403902805,AR,2023-06-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
102,NA,NA,AR,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,1.67813728353745,0.508588770239115,AR,2023-07-10,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1
115,NA,NA,AR,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,0.512534159752395,0.282427307276158,AR,2023-07-13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
118,NA,NA,AR,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.55162005276274,0.3145714806000635,AR,2023-07-17,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
122,NA,NA,AR,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,1.06433699223118,0.462257751486674,AR,2023-07-19,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
124,NA,NA,AR,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.307535206457776,0.2918459188356285,AR,2023-07-21,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
126,NA,NA,AR,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.18335411843966,0.225984850357056,AZ,2023-06-11,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
128,1.27374677960168,0.3525381738848065,AZ,2023-06-12,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
129,2.18769678629566,0.4497961369292465,AZ,2023-06-13,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
130,2.16988778443879,0.289920708516108,AZ,2023-06-14,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1
131,1.35162794153855,0.63650601203738,AZ,2023-06-15,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1
132,1.09904651860287,0.249634782947752,AZ,2023-06-16,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
133,0.515578155625654,0.3236074190873995,AZ,2023-06-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
134,6.49418624620315,0.445798018797156,AZ,2023-06-18,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
135,4.08497470111053,0.411554750847183,AZ,2023-06-19,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0
136,3.34572485740791,0.4599116701916865,AZ,2023-06-20,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1
137,1.86996910181908,0.3633707907639595,AZ,2023-06-21,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
138,1.82517569207063,0.4086268899352105,AZ,2023-06-22,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
139,0.294292482336253,0.1972904516217785,AZ,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140,1.23311332729442,0.4108963382679045,AZ,2023-06-24,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1
141,1.40572464879243,0.370580224426239,AZ,2023-06-25,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
142,1.93023709319739,0.363688435280689,AZ,2023-06-26,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1
143,4.20018408668041,0.3500983273311335,AZ,2023-06-27,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1
144,1.90147457526139,0.342824057952734,AZ,2023-06-28,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1
145,2.15282815886371,0.3720564240302185,AZ,2023-06-29,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1
146,1.09581112141524,0.3666073731944115,AZ,2023-06-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
147,1.22385068808575,0.296792861414304,AZ,2023-07-01,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
148,2.26148920109752,0.3628628354762905,AZ,2023-07-02,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1
149,3.94302177108881,0.332216605396719,AZ,2023-07-03,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1
150,3.20412851829385,0.3545465908144865,AZ,2023-07-04,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0
151,1.2007787751544,0.38587715811613,AZ,2023-07-05,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
152,1.17894553817539,0.428636993685919,AZ,2023-07-06,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
153,0.429061915511856,0.3008218023739595,AZ,2023-07-07,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
154,1.99508183754432,0.395739789412268,AZ,2023-07-08,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0
155,3.7892450070082,0.3920293625419265,AZ,2023-07-09,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0
156,2.4586558231671,0.3862180480827155,AZ,2023-07-10,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0
157,2.41719579121009,0.386859624293509,AZ,2023-07-11,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1
158,3.31698095489326,0.392981852134385,AZ,2023-07-12,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0
159,3.48091777768027,0.387560443502425,AZ,2023-07-13,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0
160,1.39808394719551,0.4148972824438655,AZ,2023-07-14,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
161,1.67180596964858,0.4060488257735825,AZ,2023-07-15,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1
162,3.17394777824766,0.3863060301522,AZ,2023-07-16,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1
163,5.52443794359618,0.409234743449203,AZ,2023-07-17,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1
164,2.63568168762727,0.4032420035531325,AZ,2023-07-18,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1
165,3.25210893653563,0.3908573747612125,AZ,2023-07-19,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
166,1.21260004473815,0.396116560698403,AZ,2023-07-20,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
167,1.6727125314566,0.3704252948345025,AZ,2023-07-21,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
168,1.66937365092873,0.390379704419283,AZ,2023-07-22,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
169,0.834686433566819,0.346659368625457,CA,2023-06-11,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
170,1.62671728226072,0.371204374449446,CA,2023-06-12,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0
171,1.78663364715193,0.331112497996264,CA,2023-06-13,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1
172,2.58112673359467,0.3892921875896735,CA,2023-06-14,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
173,1.50118370506299,0.357647780250314,CA,2023-06-15,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
174,1.79216384435766,0.39734354721048,CA,2023-06-16,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0
175,1.27592897194997,0.481323867732922,CA,2023-06-17,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1
176,0.575290042200388,0.4088311158246325,CA,2023-06-18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
177,2.39614365717593,0.372124200376661,CA,2023-06-19,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1
178,2.59336847483044,0.385797116606916,CA,2023-06-20,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1
179,3.08610322250488,0.438008156171123,CA,2023-06-21,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0
180,2.5571882705315,0.423872047520683,CA,2023-06-22,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1
181,3.80485878376716,0.4131586518445695,CA,2023-06-23,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1
182,1.57190634612531,0.416332577499458,CA,2023-06-24,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1
183,1.31127394653632,0.3613252287867365,CA,2023-06-25,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1
184,1.84423725040815,0.396638682672609,CA,2023-06-26,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1
185,1.72970804624457,0.3809572097758695,CA,2023-06-27,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
186,3.33754409335863,0.453128976567753,CA,2023-06-28,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1
187,2.55028279379527,0.393454333406211,CA,2023-06-29,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1
188,1.9336318210479,0.388293522823389,CA,2023-06-30,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1
189,1.42157128988208,0.4453089428816565,CA,2023-07-01,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1
190,1.66739578582073,0.3848201074336515,CA,2023-07-02,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1
191,2.89209343814092,0.415119014260973,CA,2023-07-03,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1
192,1.7350000260248,0.380561451709999,CA,2023-07-04,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
193,6.19236766761203,0.4401966124296455,CA,2023-07-05,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1
194,2.87353763151007,0.376416199440873,CA,2023-07-06,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1
195,2.06029020793464,0.443151715148006,CA,2023-07-07,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
196,1.69860909342824,0.3432618251617195,CA,2023-07-08,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1
197,0.945057378211646,0.4266621174433775,CA,2023-07-09,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1
198,4.03710701453872,0.44203504370235,CA,2023-07-10,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0
199,2.67371800555329,0.439201851568426,CA,2023-07-11,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1
200,2.23825537442759,0.4205073730336,CA,2023-07-12,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1
