...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,X24A_95_CI,other_95_CI
90,0.853280304959727,0.60461968606605,AR,2023-11-03,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
91,NA,NA,AR,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,2.56524879578191,0.4788840951718105,AR,2023-11-06,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0
94,0.850961857385491,0.604220010463235,AR,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
95,0.257359220317595,0.18781435552609901,AR,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,NA,NA,AR,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,0.524018549591894,0.3648288194000295,AR,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,NA,NA,AR,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.536933275175765,0.370219234163421,AR,2023-11-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
108,0.534674927896943,0.3522649583234785,AR,2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109,NA,NA,AR,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.396538468306966,0.288082156849605,AR,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
115,1.41641644745394,0.54344303382652,AR,2023-11-28,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
116,0.997934240618645,0.3140553696208285,AR,2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
117,NA,NA,AR,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.389340036393115,0.254783676168617,AR,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
119,NA,NA,AR,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,0.682377743679614,0.4952489514805225,AR,2023-12-05,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
123,NA,NA,AR,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,1.75876872691322,0.636361521938465,AR,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
125,NA,NA,AR,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.07324896220977,0.330038624201382,AZ,2023-10-29,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0
128,3.34080354414888,0.3686732487434725,AZ,2023-10-30,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0
129,1.87476574202295,0.359788401763586,AZ,2023-10-31,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
130,1.28541123441835,0.3261771053447925,AZ,2023-11-01,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
131,2.30015638532817,0.351864579010906,AZ,2023-11-02,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1
132,1.87551909517728,0.3994159020107005,AZ,2023-11-03,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1
133,0.840110188165188,0.3828037828355965,AZ,2023-11-04,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
134,2.49566706704222,0.3768692260695265,AZ,2023-11-05,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
135,3.73720906979839,0.3533542392509775,AZ,2023-11-06,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1
136,1.60553361631909,0.315866329114044,AZ,2023-11-07,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1
137,2.63970402529993,0.3826984593025505,AZ,2023-11-08,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
138,1.55041618640596,0.36164329074799,AZ,2023-11-09,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1
139,1.51701060930509,0.378187328562861,AZ,2023-11-10,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1
140,1.32245308332073,0.3528971823198325,AZ,2023-11-11,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
141,3.62501975839114,0.3259944103898475,AZ,2023-11-12,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0
142,3.26117067356791,0.313558121904582,AZ,2023-11-13,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0
143,2.98709189928596,0.3822487784906735,AZ,2023-11-14,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1
144,1.91074217090089,0.3119446737113995,AZ,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1
145,1.41399382474031,0.1509809001745835,AZ,2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146,0.687957367725781,0.4856204985051605,AZ,2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
147,1.22884212032788,0.415004680678161,AZ,2023-11-18,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
148,2.37538443698719,0.3971320307727075,AZ,2023-11-19,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1
149,3.86927399897222,0.306135966396716,AZ,2023-11-20,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0
150,2.63107606206961,0.385796387670964,AZ,2023-11-21,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
151,1.61450899557423,0.392399460096903,AZ,2023-11-22,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
152,0.944044336594046,0.420844544679687,AZ,2023-11-23,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1
153,2.22476529429695,0.3296596384258225,AZ,2023-11-24,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1
154,1.83676317653453,0.381315246152247,AZ,2023-11-25,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1
155,3.80966791372927,0.452468340250844,AZ,2023-11-26,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
156,2.4618567672368,0.331663617360279,AZ,2023-11-27,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0
157,4.09053022193707,0.3524167624459695,AZ,2023-11-28,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1
158,3.11854980136531,0.3525712639030555,AZ,2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
159,0.785505306105547,0.3586542933997055,AZ,2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160,1.17118457333108,0.34898672955813,AZ,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0
161,1.3529637137756,0.319982599042655,AZ,2023-12-02,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1
162,2.78481767861075,0.342074570758636,AZ,2023-12-03,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
163,2.32254277784686,0.365517631308405,AZ,2023-12-04,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1
164,5.16501115411787,0.326730210138285,AZ,2023-12-05,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1
165,3.55987256877331,0.42056022410589,AZ,2023-12-06,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0
166,2.05524306357911,0.3268444909446985,AZ,2023-12-07,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0
167,0.92790842540549,0.3605857975898035,AZ,2023-12-08,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
168,1.30884976772969,0.28213514988381,AZ,2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1
169,1.31514138354501,0.139440386716174,CA,2023-10-29,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
170,3.3103106406155,0.4466117802523265,CA,2023-10-30,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
171,1.13438227607226,0.330782378616634,CA,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
172,2.23618867546962,0.479920360097561,CA,2023-11-01,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
173,1.31473522689831,0.3090697767747895,CA,2023-11-02,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0
174,1.77085701129192,0.2503189679890895,CA,2023-11-03,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1
175,1.36041779172229,0.638502719328605,CA,2023-11-04,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0
176,1.2676089790716,0.4330248898658405,CA,2023-11-05,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0
177,2.18815379494098,0.311973575364774,CA,2023-11-06,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1
178,2.55063944333476,0.375501116362856,CA,2023-11-07,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0
179,3.6880620149975,0.4366509257405565,CA,2023-11-08,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0
180,3.24972992313192,0.373318214466051,CA,2023-11-09,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0
181,1.88090656886613,0.3096539137891435,CA,2023-11-10,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1
182,1.15130296967875,0.225114505062622,CA,2023-11-11,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
183,1.23757294805271,0.2329683223722205,CA,2023-11-12,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1
184,3.85457176869388,0.372342069840788,CA,2023-11-13,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
