...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,X23H_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,X23H_95_CI,other_95_CI
32,NA,NA,AK,2023-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,0.412678435169432,0.2902594837210945,AL,2023-09-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,0.401338775841167,0.2714446959984635,AL,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
47,NA,NA,AL,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.373584947797802,0.266048698218762,AL,2023-10-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,NA,NA,AL,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2023-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,1.29287563506855,0.2418463713889605,AL,2023-10-17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
67,0.784664398697193,0.2177238533752325,AL,2023-10-18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,1.87472084475413,0.436411916775665,AL,2023-10-19,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
69,1.60646026326007,0.282489042364349,AL,2023-10-20,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1
70,0.312491204675982,0.208981241840943,AL,2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
71,1.27303126730126,0.378120116301249,AL,2023-10-22,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
72,0.949256306916798,0.2989576166790635,AL,2023-10-23,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
73,0.838471325205448,0.610517801698725,AL,2023-10-24,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
74,1.22657893730457,0.1979663135267245,AL,2023-10-25,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
75,0.999957879063026,0.496899253075709,AL,2023-10-26,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1
76,NA,NA,AL,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.853750021846867,0.618776115816435,AL,2023-10-30,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
80,0.266770033757648,0.1830352437329085,AL,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,0.285052053304859,0.1807540054531585,AL,2023-11-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
82,NA,NA,AL,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.357642087308203,0.280243872202274,AL,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
84,NA,NA,AL,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,0.349030537540194,0.247967222879328,AR,2023-09-26,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
88,0.433000839579858,0.319068287114238,AR,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
89,0.847750922214768,0.4332563955788015,AR,2023-09-28,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
90,1.47203007280935,0.264921943594031,AR,2023-09-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
91,NA,NA,AR,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,2.58151026197223,0.2583506717810805,AR,2023-10-02,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
94,1.43737620109264,0.2602352270363405,AR,2023-10-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
95,1.61746761154934,0.400284999402247,AR,2023-10-04,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
96,2.47940340176514,0.311859477775082,AR,2023-10-05,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1
97,0.369397503815312,0.2661433191043525,AR,2023-10-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,0.369924340788339,0.268195773435385,AR,2023-10-07,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
99,0.378078823475373,0.2702888756265355,AR,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
100,1.50561906582679,0.272422063488556,AR,2023-10-09,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101,1.51638794935891,0.2745947583507045,AR,2023-10-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
102,1.52774294109502,0.2765185925101085,AR,2023-10-11,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
103,1.0456308455452,0.3289735782115915,AR,2023-10-12,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
104,2.07864151923065,0.3351219877978675,AR,2023-10-13,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
105,NA,NA,AR,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,3.24331969441578,0.3264104429982135,AR,2023-10-16,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
108,0.823378456232649,0.577574135105045,AR,2023-10-17,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
109,NA,NA,AR,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,2.17914323156887,0.2958227267376305,AR,2023-10-19,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1
111,0.416859882730813,0.2983547936114645,AR,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
112,0.417943919852926,0.3009188233027775,AR,2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113,NA,NA,AR,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,3.0037895161866,0.4661427503138895,AR,2023-10-23,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1
115,0.327198955010987,0.236957158292669,AR,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,1.23466150247517,0.577941756105925,AR,2023-10-25,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
117,NA,NA,AR,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.320802937390559,0.272784583955299,AR,2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
119,NA,NA,AR,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.85667511046886,0.5961110051756,AR,2023-10-30,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
122,NA,NA,AR,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,0.913134376679291,0.653168948685385,AR,2023-11-01,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
124,NA,NA,AR,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.849756098898123,0.601630615896715,AR,2023-11-03,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
126,NA,NA,AR,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.9741793635866,0.369988824592178,AZ,2023-09-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1
128,3.71512067363226,0.4025457778547775,AZ,2023-09-25,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0
129,3.10868027102507,0.3917405244027475,AZ,2023-09-26,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1
130,2.02065916331123,0.356355193505982,AZ,2023-09-27,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1
131,0.968059627625799,0.3590454998164635,AZ,2023-09-28,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
132,0.752558115519241,0.3908997546591545,AZ,2023-09-29,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
133,1.19286306601721,0.3671017825267135,AZ,2023-09-30,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
134,6.39411500890877,0.3861484840966965,AZ,2023-10-01,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
135,8.69710353554659,0.426246841559511,AZ,2023-10-02,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
136,1.14730724097245,0.323735700506126,AZ,2023-10-03,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
137,2.59892301001543,0.474237078030768,AZ,2023-10-04,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1
138,2.01883464634918,0.3640636360865385,AZ,2023-10-05,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
139,2.41755680984436,0.402480857841834,AZ,2023-10-06,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1
140,1.4926947801274,0.562908956946055,AZ,2023-10-07,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
141,2.80308017265041,0.3604487580650665,AZ,2023-10-08,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
142,2.8382501852172,0.355575179844175,AZ,2023-10-09,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1
143,2.79370705981665,0.36435777167534,AZ,2023-10-10,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1
144,0.952696891337292,0.318006408420218,AZ,2023-10-11,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1
145,0.567485647971915,0.408282212493381,AZ,2023-10-12,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146,1.2950244165149,0.61338014121528,AZ,2023-10-13,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
147,1.18439196878589,0.3479189578012495,AZ,2023-10-14,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
148,2.23368711081739,0.4129470298688945,AZ,2023-10-15,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
149,2.80626751512923,0.34546682614651,AZ,2023-10-16,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0
150,2.52688877043059,0.3900304473154435,AZ,2023-10-17,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1
151,2.69863222597372,0.4187653878337235,AZ,2023-10-18,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1
152,3.25878772307546,0.4274280258608645,AZ,2023-10-19,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1
153,1.06487742744691,0.29654499488758,AZ,2023-10-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
154,1.56488412791017,0.3135170182306865,AZ,2023-10-21,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0
155,2.03661099698121,0.329292337274762,AZ,2023-10-22,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1
156,5.30041150302102,0.386361308799337,AZ,2023-10-23,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1
157,2.19672103186698,0.286103253677581,AZ,2023-10-24,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1
158,1.1458088485747,0.3238407305948155,AZ,2023-10-25,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
159,0.222509533316761,0.1536829000776875,AZ,2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
160,0.878069891553266,0.304934110195953,AZ,2023-10-27,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
161,2.10148662280411,0.470328963314818,AZ,2023-10-28,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1
162,1.70936807046958,0.3254674325551445,AZ,2023-10-29,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1
163,3.1987334811201,0.367727390438601,AZ,2023-10-30,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1
164,2.39124626123224,0.364339611017647,AZ,2023-10-31,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1
165,1.43031433037457,0.332805594409452,AZ,2023-11-01,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
166,2.34232076975643,0.3501084067640915,AZ,2023-11-02,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1
167,1.90635121666965,0.4018398847640525,AZ,2023-11-03,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
168,0.944623706990332,0.3916178782375705,AZ,2023-11-04,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
169,1.70756422486818,0.3547225166914665,CA,2023-09-24,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0
170,2.37650763180869,0.335741437389993,CA,2023-09-25,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
171,2.9598784454091,0.337649469284692,CA,2023-09-26,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1
172,3.06038603693349,0.383863220715041,CA,2023-09-27,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
173,2.74166408791104,0.3650937445302655,CA,2023-09-28,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
174,2.35639751785518,0.4154076694656675,CA,2023-09-29,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
175,0.954550477034697,0.3644681902928905,CA,2023-09-30,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
176,1.29888887957972,0.407502710024572,CA,2023-10-01,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
177,2.79499079782495,0.332086802552978,CA,2023-10-02,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1
178,2.62305516401408,0.346570432329484,CA,2023-10-03,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1
179,3.2284326537746,0.337370719692406,CA,2023-10-04,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1
180,6.033891423074,0.443889593323079,CA,2023-10-05,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1
181,2.47731794104885,0.4105761828917495,CA,2023-10-06,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
182,1.64768813709236,0.231741443106008,CA,2023-10-07,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
183,0.680073256484538,0.2969718367679795,CA,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
184,1.7242649872902,0.339188358078828,CA,2023-10-09,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1
185,3.76719987336393,0.3902395115145995,CA,2023-10-10,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1
186,3.12865961637238,0.3779757576699545,CA,2023-10-11,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
187,1.66354241413361,0.3330885171845925,CA,2023-10-12,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1
