...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
43,NA,NA,AL,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,0.540949163260946,0.3145658152197605,AL,2023-05-19,1,1,1,1,1,1,1,1,0,1,1,0,1,1
56,NA,NA,AL,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,0.215771739087258,0.159588256796055,AL,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,NA,NA,AL,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.700284604537308,0.2174798378689285,AL,2023-05-31,1,0,1,1,1,1,1,1,0,1,0,1,1,1
68,NA,NA,AL,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.521823067890903,0.3065484260605175,AL,2023-06-07,1,1,1,1,1,1,1,1,0,1,1,0,1,1
75,0.361845108393098,0.285265589232129,AL,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,NA,NA,AL,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,1.12348843357982,0.857673768845455,AR,2023-05-08,1,0,1,1,0,1,1,1,0,1,1,0,1,1
87,0.0790020947934134,0.00726907494409275,AR,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,2.22237700432254,0.60229390326877,AR,2023-05-10,0,0,1,1,1,1,1,0,1,1,0,0,1,1
89,NA,NA,AR,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,0.262802326696036,0.0158732700456083,AR,2023-05-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1
102,NA,NA,AR,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.0518020063190888,0.0188411774135747,AR,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.912803436643177,0.74238335667136,AR,2023-05-29,1,0,1,1,0,1,1,1,0,1,1,0,1,1
108,0.924025786946223,0.735190020094855,AR,2023-05-30,1,0,1,1,0,1,1,1,0,1,1,0,1,1
109,0.0682123707788188,0.0250459730141288,AR,2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,NA,NA,AR,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,0.101433619129513,0.0370565581818904,AR,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,0.105488027990967,0.0391504020756377,AR,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118,0.107771530345098,0.04134995877709595,AR,2023-06-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,NA,NA,AR,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.373064648058704,0.048620892443501,AR,2023-06-12,1,1,1,1,1,1,1,1,0,1,1,0,1,1
122,0.727370835078005,0.619115375526375,AR,2023-06-13,1,1,1,1,0,1,1,1,0,1,1,0,1,1
123,0.702541572412402,0.60985676416946,AR,2023-06-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1
124,NA,NA,AR,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.683790670348451,0.591033176568625,AR,2023-06-16,1,1,1,1,0,1,1,1,0,1,1,0,1,1
126,NA,NA,AR,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,3.5165406055666,0.3078957737619605,AZ,2023-05-07,0,0,1,1,1,0,0,0,0,1,0,1,0,0
128,6.03499198794066,0.304507945748707,AZ,2023-05-08,0,0,1,0,1,1,0,1,0,1,0,0,1,0
129,2.93102427845757,0.1040217919572115,AZ,2023-05-09,1,0,1,0,1,1,0,1,0,1,0,0,1,0
130,1.69251058695347,0.142878110945598,AZ,2023-05-10,0,1,1,1,1,1,1,0,0,1,0,0,0,1
131,0.154625875447066,0.03370994069342985,AZ,2023-05-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1
132,1.00750778673804,0.145258353199858,AZ,2023-05-12,0,1,1,1,1,1,1,0,1,1,0,1,1,1
133,NA,NA,AZ,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,1.66876542131202,0.388989918773442,AZ,2023-05-14,1,0,1,1,0,1,1,1,0,1,1,0,1,1
135,1.79601783577946,0.210942409331128,AZ,2023-05-15,0,1,1,1,1,1,0,0,0,1,0,0,1,0
136,1.39206255236871,0.1938565257855115,AZ,2023-05-16,1,1,1,1,1,1,0,1,0,1,0,0,0,0
137,1.12153441768486,0.1801816677551725,AZ,2023-05-17,1,1,1,1,1,1,1,1,0,1,0,0,0,1
138,1.35287728134593,0.269197198379559,AZ,2023-05-18,1,1,1,1,0,1,1,1,0,1,1,0,1,1
139,0.909557816512759,0.629494174826415,AZ,2023-05-19,1,1,1,0,1,1,1,1,0,1,0,1,1,1
140,1.78961361594972,0.62158402627248,AZ,2023-05-20,1,0,1,0,1,1,1,1,0,1,0,1,1,1
141,1.16520247890525,0.198027835029046,AZ,2023-05-21,1,1,1,1,1,1,0,1,0,1,0,1,1,0
142,1.34440463722044,0.20487943947262,AZ,2023-05-22,1,1,1,1,1,1,1,1,0,1,0,0,0,1
143,1.26749235520316,0.175631638242631,AZ,2023-05-23,0,1,1,1,1,1,1,0,0,1,0,1,0,1
144,1.25748208306576,0.27585715589882,AZ,2023-05-24,0,1,1,1,1,1,1,0,0,1,0,0,1,1
145,0.511938238583767,0.0711217990680005,AZ,2023-05-25,1,1,1,1,1,1,1,1,0,1,1,0,1,1
146,0.925567330262337,0.274259928035997,AZ,2023-05-26,1,1,1,0,1,1,1,1,0,1,0,1,1,1
147,0.554164494783602,0.0787463087080235,AZ,2023-05-27,1,1,1,1,1,1,1,1,0,1,1,0,1,1
148,2.14366945592977,0.2986682072479165,AZ,2023-05-28,0,1,1,1,1,1,1,0,1,1,0,0,1,1
149,1.63062882556786,0.3013500787377695,AZ,2023-05-29,0,1,1,1,1,1,0,0,0,1,1,0,1,0
150,1.66326559913469,0.3520490857652355,AZ,2023-05-30,1,1,1,1,1,0,1,1,0,1,0,1,0,1
151,2.20794078530391,0.235824971979596,AZ,2023-05-31,1,1,1,0,1,1,0,1,1,1,1,0,1,0
152,2.00752117591533,0.41929056486663,AZ,2023-06-01,1,0,1,0,1,1,1,1,0,1,0,1,1,1
153,0.798219853003907,0.2936030410717555,AZ,2023-06-02,1,1,1,1,1,0,1,1,1,1,0,1,0,1
154,0.889329489260072,0.224855519182015,AZ,2023-06-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155,0.851405918753154,0.205533174826646,AZ,2023-06-04,1,1,1,1,1,1,1,1,0,1,0,0,1,1
156,0.72479148466763,0.2366809101459095,AZ,2023-06-05,1,1,1,1,1,1,1,1,0,1,0,0,1,1
157,1.22503461769959,0.3755573386527765,AZ,2023-06-06,1,1,1,1,1,0,1,1,0,1,0,1,0,1
158,1.2033341482927,0.294014671963219,AZ,2023-06-07,1,1,1,1,1,1,0,1,1,1,0,1,1,0
159,1.66824800330112,0.3674094475606845,AZ,2023-06-08,1,1,1,0,1,1,0,1,0,1,0,0,0,0
160,1.19965049053397,0.391301226188999,AZ,2023-06-09,0,1,1,1,1,1,1,0,0,1,0,1,0,1
161,1.0157414329863,0.4321473607461925,AZ,2023-06-10,1,1,0,1,1,1,1,1,0,0,0,0,1,1
162,1.14037828721801,0.2375573796672175,AZ,2023-06-11,1,0,1,1,1,1,1,1,0,1,0,1,1,1
163,1.1621345764372,0.3471825324897965,AZ,2023-06-12,0,1,1,1,1,1,1,0,0,1,0,0,0,1
164,2.47696377715024,0.4553041644053375,AZ,2023-06-13,0,0,1,1,1,1,0,0,0,1,0,1,1,0
165,2.25539541189131,0.295466957193655,AZ,2023-06-14,1,1,1,0,0,1,1,0,0,1,0,0,0,1
166,1.38918206191793,0.638109568471105,AZ,2023-06-15,1,1,1,1,1,0,0,1,0,1,1,1,0,0
167,1.09439170100104,0.2632863428118145,AZ,2023-06-16,1,0,1,1,1,1,1,1,1,1,0,0,1,1
168,0.505807934425128,0.321991319588863,AZ,2023-06-17,1,1,1,1,1,1,1,1,0,1,1,0,1,1
169,1.20928390863335,0.2701936374059605,CA,2023-05-07,1,1,1,1,1,1,1,1,0,1,0,0,0,1
170,8.47404105685266,0.3652255944032045,CA,2023-05-08,1,0,1,0,1,1,0,0,0,0,0,0,1,0
171,5.29228392364621,0.1945938463312235,CA,2023-05-09,1,0,1,1,0,1,0,0,0,1,0,0,0,0
172,3.24509021561328,0.285990105048811,CA,2023-05-10,1,1,1,1,1,1,0,0,0,1,0,0,0,0
173,4.02864713117536,0.288186919947108,CA,2023-05-11,0,1,1,1,1,1,0,0,0,0,0,0,0,0
174,1.67163665237548,0.22267826370337,CA,2023-05-12,0,1,0,1,1,1,1,0,0,0,0,0,0,1
175,1.48214385291438,0.410203077010507,CA,2023-05-13,1,0,1,0,1,0,1,1,0,1,0,0,0,1
176,4.75985842374763,0.553117918203435,CA,2023-05-14,1,0,0,0,1,0,0,1,0,0,0,1,0,0
177,4.69713038288302,0.352658881822723,CA,2023-05-15,1,0,1,1,0,1,1,1,0,1,0,0,0,1
178,1.33445256585974,0.233141794339011,CA,2023-05-16,1,1,1,1,1,1,1,1,0,1,0,0,0,1
179,1.96484324856757,0.32074209813749,CA,2023-05-17,0,1,1,1,1,1,0,0,1,1,0,0,1,0
180,1.71860190625576,0.323520136067199,CA,2023-05-18,1,1,1,1,1,1,1,1,0,1,1,0,1,1
181,2.11849445033939,0.240961417417286,CA,2023-05-19,0,1,1,1,0,1,1,0,1,1,0,0,0,1
182,1.13232917430296,0.106754429045761,CA,2023-05-20,1,0,1,1,1,1,1,1,0,1,0,1,0,1
183,1.08048970505074,0.4450635089309855,CA,2023-05-21,0,1,1,1,1,1,1,0,1,1,0,1,1,1
184,1.52434428486597,0.2858196716467325,CA,2023-05-22,1,1,0,1,1,1,1,1,0,0,0,0,1,1
185,1.24755470038398,0.281794132428328,CA,2023-05-23,1,1,1,1,1,1,1,1,0,1,0,0,0,1
186,1.44408484216883,0.272643026787146,CA,2023-05-24,1,1,0,0,1,1,1,1,0,0,1,0,1,1
187,2.45710641473149,0.281557307114713,CA,2023-05-25,0,1,1,1,0,1,0,0,0,1,0,0,0,0
188,2.05759231098887,0.3292113247079565,CA,2023-05-26,0,1,1,1,1,1,0,0,0,1,0,0,1,0
189,1.0172937151646,0.3050178831875565,CA,2023-05-27,1,1,1,1,1,1,1,1,0,1,0,0,0,1
190,1.54064456225925,0.4160813088978565,CA,2023-05-28,0,0,1,1,1,1,1,0,0,1,0,1,1,1
191,1.8439958674119,0.484185815629393,CA,2023-05-29,0,0,1,1,1,1,1,0,0,1,0,1,0,1
192,2.35887369074976,0.2930493297328765,CA,2023-05-30,0,0,1,1,1,1,1,0,0,1,0,0,0,1
193,2.19803529538884,0.3255485429277165,CA,2023-05-31,0,1,1,1,1,0,0,0,0,1,0,0,0,0
194,2.26087626769894,0.32180056514365,CA,2023-06-01,0,1,1,1,1,1,1,0,0,0,0,0,0,1
195,1.51973131469456,0.37317272663742,CA,2023-06-02,1,1,1,1,1,0,0,1,0,1,1,0,0,0
196,1.57518124268065,0.303492838803651,CA,2023-06-03,0,1,1,0,1,1,1,0,0,1,0,0,0,1
197,2.26265652727611,0.4344010727473025,CA,2023-06-04,1,0,1,1,1,0,1,1,0,1,0,1,0,1
198,1.78660636101999,0.3126911456961185,CA,2023-06-05,1,1,1,1,0,1,1,1,0,1,0,0,1,1
199,2.26599521727714,0.421069253743583,CA,2023-06-06,1,1,1,1,0,0,0,1,0,1,0,0,0,0
200,1.89985778673118,0.3930478018760965,CA,2023-06-07,0,0,1,1,1,1,0,0,1,0,0,0,0,0
201,1.11946237724288,0.365892979220308,CA,2023-06-08,1,1,1,1,1,1,1,1,0,1,0,0,1,1
202,3.9858372690014,0.4817912953024675,CA,2023-06-09,0,0,1,1,1,1,0,0,0,1,0,0,0,0
203,1.3057789073607,0.613462328034,CA,2023-06-10,1,1,1,1,1,0,0,1,0,1,1,1,0,0
204,0.881705668744104,0.360322665478089,CA,2023-06-11,1,1,1,1,1,1,1,1,0,1,0,0,1,1
205,1.81405445822967,0.3780772439811595,CA,2023-06-12,0,1,1,1,1,1,0,0,0,1,0,0,1,0
206,2.00262667106543,0.342719944530152,CA,2023-06-13,1,0,1,1,1,1,1,1,0,1,0,0,1,1
207,3.7208800567631,0.4186776363287445,CA,2023-06-14,0,1,0,1,0,1,1,0,0,0,1,0,1,1
208,1.82213195226175,0.3790447826107095,CA,2023-06-15,0,1,1,1,0,1,1,0,0,1,0,0,1,1
209,2.31551450409862,0.419427696422439,CA,2023-06-16,0,1,0,1,0,1,0,0,0,0,0,0,0,0
210,1.49431274412951,0.50777269632703,CA,2023-06-17,0,0,1,1,1,1,0,0,1,1,1,0,0,0
211,0.626427672931318,0.352698893104915,CO,2023-05-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1
212,1.01645008796846,0.729650700136855,CO,2023-05-08,1,1,1,1,0,1,1,1,0,1,1,0,1,1
213,0.605803688491251,0.346611968628847,CO,2023-05-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1
214,2.89497748673306,0.699680219189515,CO,2023-05-10,1,0,1,0,1,0,0,1,0,1,0,1,0,0
215,0.237030645715441,0.052332744250681,CO,2023-05-11,1,1,1,1,1,1,1,1,0,1,1,1,0,1
216,NA,NA,CO,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,0.478263317754055,0.0590851119252695,CO,2023-05-13,1,1,1,1,1,1,1,1,0,1,1,0,1,1
218,0.0899748547473037,0.0627315665235195,CO,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,0.884124526463423,0.1668756328475275,CO,2023-05-15,1,1,1,1,1,1,1,1,0,1,0,0,0,1
220,0.689864365325338,0.364854260447327,CO,2023-05-16,1,1,1,1,0,1,1,0,1,1,1,0,1,1
221,0.116528114439354,0.0748110056121805,CO,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222,1.05114836899987,0.443818627277377,CO,2023-05-18,1,1,1,1,1,0,1,1,1,1,0,0,1,1
223,1.03010767156672,0.73217584529061,CO,2023-05-19,0,1,1,1,1,1,1,0,0,1,1,1,1,1
224,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,0.142636024142536,0.0937276791243635,CO,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226,1.67793120813619,0.4724214222176595,CO,2023-05-22,1,1,1,1,1,0,1,1,1,1,0,0,0,1
227,0.444161871987,0.1044427109783045,CO,2023-05-23,1,1,1,1,1,1,1,1,0,1,1,1,0,1
228,NA,NA,CO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,NA,NA,CO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,0.68786748033887,0.494613128988326,CO,2023-05-26,1,1,1,0,1,1,1,1,1,1,0,0,1,1
231,NA,NA,CO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,0.200833174960028,0.134953365516674,CO,2023-05-28,1,1,1,1,1,1,1,1,0,1,1,0,1,1
233,0.2048097172204,0.141685117641852,CO,2023-05-29,1,1,1,1,1,1,1,1,0,1,1,0,1,1
234,0.232604104885155,0.1486205184224495,CO,2023-05-30,1,1,1,1,1,1,1,1,0,1,1,0,1,1
235,0.631207121479741,0.1557554609993665,CO,2023-05-31,1,1,1,1,1,1,1,1,0,1,0,1,0,1
