...1,es_score,brier_score,location,target_date,X23E_50_CI,X23F_50_CI,X24A_50_CI,recombinant_50_CI,X24B_50_CI,other_50_CI,X23E_95_CI,X23F_95_CI,X24A_95_CI,recombinant_95_CI,X24B_95_CI,other_95_CI
50,NA,NA,AL,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.0191553201318631,0.002481299585499095,AL,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
52,NA,NA,AL,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,0.00414223151744995,0.00213394363277031,AL,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
55,NA,NA,AL,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.00485256270319744,0.001896407967420805,AL,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
59,0.0175204936488609,0.00187098366423464,AL,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
60,NA,NA,AL,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.964758773800344,0.3060107530546845,AL,2024-03-13,1,1,0,1,0,1,1,1,0,1,0,1
68,NA,NA,AL,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.027398552721035,0.002661902974635285,AL,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
73,NA,NA,AL,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.0137256214218867,0.00453439045923298,AL,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
81,NA,NA,AL,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.00694408780231656,0.001571888390902325,AR,2024-02-19,1,1,1,1,1,1,1,0,0,1,1,1
87,0.00543886570609126,0.0015239650279803851,AR,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
88,NA,NA,AR,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.00399847627731964,0.001518728967421375,AR,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
94,NA,NA,AR,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,1.35395761358112,0.94659672907871,AR,2024-02-29,1,1,0,1,1,0,1,1,0,1,1,0
97,6.5752445571761e-4,0.001783365639772065,AR,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
98,NA,NA,AR,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.00552940298598223,0.002146493522114175,AR,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
101,NA,NA,AR,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.00104100260604609,0.002907263822664055,AR,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,0.00670656077256546,0.00880497776704315,AR,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
118,NA,NA,AR,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.849658987302695,0.0513625648166405,AZ,2024-02-18,1,1,1,1,0,1,1,1,0,1,0,1
128,0.159224910130029,7.70276524425445e-4,AZ,2024-02-19,1,1,1,1,1,1,1,1,0,0,1,1
129,1.29426635206829,0.066748570222108,AZ,2024-02-20,1,1,0,0,1,0,1,0,0,0,0,0
130,0.716956229928759,0.03485654184228775,AZ,2024-02-21,1,1,1,0,1,1,1,1,1,0,1,0
131,1.22523755332061,0.2404448713559295,AZ,2024-02-22,1,1,0,0,1,1,1,1,0,0,1,1
132,0.00591378742047315,5.49645761424085e-4,AZ,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
133,0.00329293281725111,5.0914051436909e-4,AZ,2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
134,2.04136020621396,0.2147426204185715,AZ,2024-02-25,1,0,0,0,1,1,1,0,0,0,1,1
135,0.0214525092143562,4.4152359797444e-4,AZ,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
136,1.06425755008079,0.088199941521087,AZ,2024-02-27,1,1,0,0,1,1,1,1,0,0,1,1
137,0.00843918412538452,3.88790500269655e-4,AZ,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
138,0.00491724425738277,3.67088701699275e-4,AZ,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
139,3.6840263407316e-4,3.4809746144784e-4,AZ,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
140,0.00767689937353971,3.31564721417715e-4,AZ,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
141,0.00843019129790476,3.17271378385915e-4,AZ,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
142,0.029710801703501,3.0502773991648e-4,AZ,2024-03-04,1,1,1,1,1,1,1,1,0,1,0,1
143,0.0167290952845291,2.9467042466538e-4,AZ,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
144,0.00310807460330466,2.86059658433365e-4,AZ,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
145,3.1791520961259e-4,2.7907692275957e-4,AZ,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
146,NA,NA,AZ,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,0.00562676069229957,2.69615805483455e-4,AZ,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
148,1.30945465614528,0.3247742707547865,AZ,2024-03-10,1,1,0,0,1,1,1,1,0,0,1,1
149,0.00655121941629017,2.65693404059935e-4,AZ,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
150,1.27738750750373,0.323791537914737,AZ,2024-03-12,1,1,0,1,0,1,1,1,1,1,1,1
151,0.0342872455414595,2.6695244823082e-4,AZ,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
152,0.0060270806616019,2.69469911713905e-4,AZ,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
153,NA,NA,AZ,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,NA,NA,AZ,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,NA,NA,AZ,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,5.8245799931443e-4,2.92213064880405e-4,AZ,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
157,0.0103549383813054,3.01192458094245e-4,AZ,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
158,1.66336123682011,0.097351907470301,AZ,2024-03-20,1,1,0,0,0,1,1,1,0,0,0,1
159,0.031566316170353,3.23423664979055e-4,AZ,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
160,0.0104958220681282,3.3680843380677e-4,AZ,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
161,0.00629691916942378,3.5181242892217e-4,AZ,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
162,0.0024191807677616,3.6852931889495e-4,AZ,2024-03-24,1,1,1,1,1,1,1,1,0,1,0,1
163,0.00318875184717247,3.8706432699788e-4,AZ,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
164,0.00424640331764461,4.0753472943701e-4,AZ,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
165,0.0113289830008007,4.30070429222205e-4,AZ,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
166,0.00927414600105433,4.548146045292e-4,AZ,2024-03-28,1,1,1,1,1,1,1,1,0,1,0,1
167,1.14836297883043,0.3194023070761055,AZ,2024-03-29,1,1,0,1,0,1,1,1,0,1,0,1
168,2.50827261531658,0.3243202076657415,AZ,2024-03-30,1,1,0,0,1,1,1,1,0,0,1,1
169,1.01081841708184,0.0539028737371625,CA,2024-02-18,1,1,1,1,1,1,1,0,0,0,0,1
170,0.945908941858868,0.03822300426783405,CA,2024-02-19,1,1,1,1,1,1,1,0,0,1,1,1
171,0.196198453437378,6.0897419295552e-4,CA,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
172,3.43976706089134,0.0854965933835795,CA,2024-02-21,1,1,0,0,0,0,1,1,0,0,0,0
173,1.90473189111741,0.063760764598591,CA,2024-02-22,1,0,0,1,1,0,1,1,0,1,0,0
174,2.35850275301858,0.0637910405172635,CA,2024-02-23,1,1,0,0,1,0,1,1,0,1,1,0
175,1.52779393578063,0.0571178848455715,CA,2024-02-24,1,1,1,0,1,1,1,1,0,0,1,1
176,0.459789688629364,4.9883167921622e-4,CA,2024-02-25,1,1,1,1,1,1,1,1,0,1,0,1
177,2.64947838570884,0.077203406945781,CA,2024-02-26,1,0,0,1,1,0,1,0,0,0,1,0
178,5.18730802792968,0.1139715608754945,CA,2024-02-27,1,0,0,0,0,0,1,0,0,1,1,0
179,3.75028251322519,0.075945462506256,CA,2024-02-28,1,1,0,0,1,0,1,1,0,0,0,0
180,0.0474333495229241,4.6892221203473e-4,CA,2024-02-29,1,1,1,1,1,1,1,1,0,0,1,1
181,0.0748167705685673,4.68263581191555e-4,CA,2024-03-01,1,1,1,1,1,1,1,1,0,1,0,1
182,0.364827719560366,4.7020447942694e-4,CA,2024-03-02,1,1,1,1,1,1,1,1,0,1,0,1
183,0.797186843717661,0.04439366481794385,CA,2024-03-03,1,1,1,0,1,1,1,1,1,1,1,1
184,2.56907009302547,0.0885532377058265,CA,2024-03-04,1,0,0,0,1,0,1,0,0,0,0,0
185,3.91126241109697,0.1143398289105735,CA,2024-03-05,1,0,0,0,1,0,1,0,0,0,0,0
186,1.40471000953741,0.058432281342189,CA,2024-03-06,1,1,1,0,1,0,1,1,0,1,0,0
187,3.48663420022136,0.117447208368915,CA,2024-03-07,1,1,0,0,0,1,1,1,1,0,0,1
188,1.05244607442633,0.0512631467519775,CA,2024-03-08,1,1,1,1,1,0,1,1,0,0,0,0
189,2.07821097155149,0.1393406939907025,CA,2024-03-09,1,1,0,1,1,0,1,1,0,1,0,0
190,1.31403427095339,0.1127611663873635,CA,2024-03-10,1,1,0,1,0,1,1,1,0,1,0,1
191,1.62315207111836,0.192908116060998,CA,2024-03-11,1,1,0,1,1,0,1,1,0,1,1,0
192,1.69197562522102,0.106829653345173,CA,2024-03-12,1,1,0,0,1,1,1,1,0,0,1,1
193,2.62053214773968,0.1091661013383865,CA,2024-03-13,1,1,0,1,0,1,1,1,0,1,0,1
194,2.23345557354554,0.1160980077611775,CA,2024-03-14,1,1,0,0,0,1,1,1,0,0,0,1
195,0.972833652773892,0.0351904838741584,CA,2024-03-15,1,1,1,0,1,1,1,1,0,1,0,1
196,1.4081718145122,0.1475448062689645,CA,2024-03-16,1,1,0,0,1,1,1,1,0,0,0,1
197,2.31453620140301,0.167125602345376,CA,2024-03-17,1,1,0,1,0,1,1,1,0,1,0,1
198,2.34488439325253,0.1213514771273605,CA,2024-03-18,1,1,0,0,1,0,1,1,1,0,0,0
199,0.293097932306582,9.84509060675065e-4,CA,2024-03-19,1,1,1,1,1,1,1,1,0,0,0,1
200,0.959244600995018,0.0749297473447635,CA,2024-03-20,1,1,1,0,1,1,1,1,1,0,0,1
201,1.34950769780193,0.1588496924721955,CA,2024-03-21,1,1,0,0,1,1,1,1,1,0,0,1
202,1.91659298915178,0.1794158617499625,CA,2024-03-22,1,1,0,0,1,0,1,1,0,0,0,0
203,1.00618791587086,0.1209714751752255,CA,2024-03-23,1,1,1,0,1,1,1,1,0,0,0,1
204,0.245980244414363,0.00141823122636171,CA,2024-03-24,1,1,1,1,1,1,1,1,0,1,0,1
205,2.02407883946801,0.175129399795773,CA,2024-03-25,1,1,0,0,1,1,1,1,0,0,1,1
206,0.437683347482007,0.0723428728543605,CA,2024-03-26,1,1,1,1,1,1,1,1,0,1,0,1
207,1.03174604411575,0.160455811774433,CA,2024-03-27,1,1,1,0,1,1,1,1,0,0,1,1
208,1.02814194535,0.1381771465516975,CA,2024-03-28,1,1,1,1,1,0,1,1,1,1,0,0
209,0.162219610969802,0.002101084253572405,CA,2024-03-29,1,1,1,1,1,1,1,1,0,1,0,1
210,0.203731224620503,0.00227790044574966,CA,2024-03-30,1,1,1,1,1,1,1,1,1,1,1,1
211,NA,NA,CO,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,NA,NA,CO,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,8.0020446242981e-4,3.871876370985e-4,CO,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
214,0.0126456023181565,3.55969811623515e-4,CO,2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
215,NA,NA,CO,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,1.32008805507965,0.487991187998044,CO,2024-02-23,1,1,0,0,1,1,1,1,0,0,1,1
217,NA,NA,CO,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.00445998842169702,2.53381734933625e-4,CO,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
220,4.4741474611276e-4,2.4120090696161e-4,CO,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
221,3.3867586487951e-4,2.31217999865845e-4,CO,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
222,0.00150760222720898,2.23256496177965e-4,CO,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
223,NA,NA,CO,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.00174797829832864,2.09085630298685e-4,CO,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
227,NA,NA,CO,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,NA,NA,CO,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,NA,NA,CO,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,5.5246252970291e-4,2.19930821056025e-4,CO,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
231,NA,NA,CO,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,0.00140124605108098,2.5555850402453e-4,CO,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
235,5.9290903769822e-4,2.6874670585171e-4,CO,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
236,NA,NA,CO,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,4.0372968877093e-4,3.00982680132965e-4,CO,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
238,NA,NA,CO,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,4.8722485771611e-4,3.6624963671939e-4,CO,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
241,NA,NA,CO,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,NA,NA,CO,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,NA,NA,CO,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,1.37357240213701,0.97381940201669,CO,2024-03-25,1,1,0,1,1,0,1,1,0,1,1,0
248,NA,NA,CO,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,NA,NA,CO,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,0.00116860709550594,8.10657275679705e-4,CO,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
251,NA,NA,CO,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
