...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,other_95_CI
16,NA,NA,AK,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,NA,AK,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,AK,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,AK,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,NA,NA,AK,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,AK,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,AK,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,2.19273257342121,0.732318607431595,AK,2023-06-06,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
25,NA,NA,AK,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,1.05991983091926,0.718960595676085,AK,2023-06-08,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
27,NA,NA,AK,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,1.13293849141005,0.78673095685303,AK,2023-06-19,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
38,NA,NA,AK,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,1.12226717527544,0.77952419819752,AK,2023-06-21,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
40,NA,NA,AK,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,0.554760234009733,0.3280752028953685,AL,2023-05-19,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
49,NA,NA,AL,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.168092532932214,0.1334865684738345,AL,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,NA,NA,AL,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.607845044681629,0.1838724611612205,AL,2023-05-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
61,NA,NA,AL,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.523859210153105,0.370135668507266,AL,2023-06-07,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
68,0.339206306979586,0.244128431333421,AL,2023-06-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
69,NA,NA,AL,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.455174718274971,0.3551255599896575,AL,2023-06-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,NA,NA,AL,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,0.288028338055572,0.03147418001435,AR,2023-05-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
95,NA,NA,AR,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,0.0563641885539903,0.0366872271096483,AR,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,NA,NA,AR,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.917980504797616,0.6522208693799,AR,2023-05-29,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
101,0.905736059924044,0.64396797332344,AR,2023-05-30,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
102,0.0761149113060535,0.04727895064268465,AR,2023-05-31,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
103,NA,NA,AR,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,0.105020248566637,0.066855981509528,AR,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,0.112373593403793,0.070165445110787,AR,2023-06-08,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
111,0.117262204416695,0.0736127634727615,AR,2023-06-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112,NA,NA,AR,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.39221446191791,0.084809861013909,AR,2023-06-12,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
115,0.72236123808409,0.518825138731805,AR,2023-06-13,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
116,0.683348997306336,0.509506248295705,AR,2023-06-14,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
117,NA,NA,AR,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.694298163976201,0.4908744481881955,AR,2023-06-16,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
119,NA,NA,AR,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.183258163198395,0.1161993355074425,AR,2023-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,NA,NA,AR,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,0.190232880638569,0.1319820371275195,AR,2023-06-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125,0.19982649532272,0.1375532611812435,AR,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,NA,NA,AR,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.6467517311141,0.38792157080829,AZ,2023-05-14,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
128,1.9674554811314,0.211790016184481,AZ,2023-05-15,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
129,1.45393794391435,0.1942013245343545,AZ,2023-05-16,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
130,1.01000144411094,0.1790453044084315,AZ,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131,1.31607620393089,0.26596032993663,AZ,2023-05-18,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
132,0.91690854505763,0.66555668172054006,AZ,2023-05-19,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
133,1.8489368964286,0.658648782179185,AZ,2023-05-20,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
134,1.13522124852614,0.1968757621957725,AZ,2023-05-21,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
135,1.22365031351779,0.2015307406788875,AZ,2023-05-22,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
136,1.23213768103587,0.1715347829239545,AZ,2023-05-23,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
137,1.21222700255921,0.276010194119,AZ,2023-05-24,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
138,0.497207584874744,0.0609277725603655,AZ,2023-05-25,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
139,0.956724416653858,0.2849015250755565,AZ,2023-05-26,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0
140,0.536078198305461,0.0675493149409755,AZ,2023-05-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
141,1.86254997599368,0.296973399443656,AZ,2023-05-28,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
142,1.54170640739519,0.2983946802880105,AZ,2023-05-29,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1
143,1.65832409681893,0.3567763172878995,AZ,2023-05-30,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
144,1.75823542486114,0.222923993638874,AZ,2023-05-31,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1
145,2.14401991602801,0.451362076451195,AZ,2023-06-01,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
146,0.78271268435282,0.2861624607194735,AZ,2023-06-02,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
147,0.960178036554808,0.228283661690904,AZ,2023-06-03,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
148,0.811410599651069,0.1942772556188,AZ,2023-06-04,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
149,0.657649319235186,0.233274114792799,AZ,2023-06-05,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
150,1.30797297728027,0.390192885396829,AZ,2023-06-06,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1
151,0.974264174295735,0.275835822487174,AZ,2023-06-07,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
152,1.39032901792583,0.353936279135236,AZ,2023-06-08,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1
153,1.2038338670762,0.3910447134230355,AZ,2023-06-09,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1
154,1.00735449352345,0.4421484062293145,AZ,2023-06-10,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
155,1.07315324820783,0.231304514444995,AZ,2023-06-11,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
156,1.27267323102725,0.3533085785449075,AZ,2023-06-12,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
157,2.31011253946442,0.446301814539067,AZ,2023-06-13,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
158,2.1414160092228,0.285820835358727,AZ,2023-06-14,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1
159,1.37074838667287,0.632270098682995,AZ,2023-06-15,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1
160,1.09959618843164,0.258438068994112,AZ,2023-06-16,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
161,0.477516699545059,0.314707571966558,AZ,2023-06-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
162,6.26869436132965,0.424452135063602,AZ,2023-06-18,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
163,4.34327450655753,0.414844516488753,AZ,2023-06-19,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
164,3.21523141188437,0.450680572849207,AZ,2023-06-20,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
165,2.06863580619017,0.367749707282043,AZ,2023-06-21,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
166,1.95566550390609,0.4061570566520995,AZ,2023-06-22,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0
167,0.309274957776401,0.2310017016649625,AZ,2023-06-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
168,1.17904087914116,0.3974470001935765,AZ,2023-06-24,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1
169,4.78362580644817,0.546914047572425,CA,2023-05-14,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0
170,4.46442051706252,0.353229993727091,CA,2023-05-15,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
171,1.60093340584116,0.2340645564513725,CA,2023-05-16,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
172,1.85043148934487,0.3186357968796135,CA,2023-05-17,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
173,1.63002509836215,0.323493669469593,CA,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
174,2.02913799109587,0.2396177871577665,CA,2023-05-19,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
175,1.16801084265392,0.1087595660328625,CA,2023-05-20,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
176,1.02430689579236,0.442174631992613,CA,2023-05-21,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
177,1.54810527114071,0.2872677970266785,CA,2023-05-22,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
178,1.39233842070281,0.2817672726747525,CA,2023-05-23,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
179,1.48317639352595,0.2747114649056355,CA,2023-05-24,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0
180,2.44066197000221,0.279172925352909,CA,2023-05-25,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1
181,1.92868719528617,0.3280356556974795,CA,2023-05-26,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0
182,1.0600745910307,0.3068827741626105,CA,2023-05-27,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
183,1.43932707227258,0.4148147703480635,CA,2023-05-28,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
184,1.73024716966366,0.4778353775592865,CA,2023-05-29,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
185,2.52089940818582,0.2916147576833925,CA,2023-05-30,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
186,2.17371655928419,0.3240594703710005,CA,2023-05-31,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0
187,2.38195632731975,0.3205682026884495,CA,2023-06-01,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
188,1.38344526421285,0.368741508914459,CA,2023-06-02,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1
189,1.55714638204352,0.304456964867946,CA,2023-06-03,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1
190,2.14975398560548,0.429778382669965,CA,2023-06-04,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1
191,1.79370274774062,0.307707607611195,CA,2023-06-05,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1
192,2.16379924645214,0.41001562868988,CA,2023-06-06,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1
193,1.81256972344493,0.394671184281696,CA,2023-06-07,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0
194,1.12391371168337,0.36135994645464953,CA,2023-06-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
195,3.52098694477449,0.4725077415565785,CA,2023-06-09,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0
196,1.24921169478317,0.59513631928082,CA,2023-06-10,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0
197,0.860080521569608,0.354326606958556,CA,2023-06-11,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
198,1.88577338958168,0.3741164815236645,CA,2023-06-12,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0
199,2.0430096341737,0.337434893854287,CA,2023-06-13,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
200,3.50057659065653,0.405869864292224,CA,2023-06-14,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
201,1.81221928007161,0.3698239908320525,CA,2023-06-15,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
202,2.48827584192441,0.4090581825281165,CA,2023-06-16,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0
203,1.34823489497291,0.4858216447429425,CA,2023-06-17,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1
204,0.611832203352685,0.4507004280217225,CA,2023-06-18,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
205,2.79298443321888,0.3880508279348745,CA,2023-06-19,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0
206,2.6982246042682,0.390712738502929,CA,2023-06-20,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1
207,3.51472221687495,0.448807964915669,CA,2023-06-21,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
208,3.45862820376542,0.4444279059700485,CA,2023-06-22,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1
209,5.3546123754045,0.4362745113341385,CA,2023-06-23,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1
210,1.82584298098624,0.4252671821326665,CA,2023-06-24,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0
211,0.0858198952991626,0.05519810560933,CO,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,0.847015331986464,0.1612303032889065,CO,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
213,0.710048361341208,0.3636105427316835,CO,2023-05-16,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
214,0.0972518886152181,0.0659778632628255,CO,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,1.08044100524938,0.454729736510714,CO,2023-05-18,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
216,1.03084873361846,0.72522376256533,CO,2023-05-19,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
