...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
34,0.810624484501133,0.550845366699095,AK,2023-08-18,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
35,NA,NA,AK,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,0.440401560637466,0.294980464648107,AK,2023-08-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
40,NA,NA,AK,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.55989427707027,0.376030449802927,AL,2023-07-16,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
44,0.648500484314158,0.455872520845468,AL,2023-07-17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
45,NA,NA,AL,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0.424301517190777,0.3077780528464885,AL,2023-07-19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
47,NA,NA,AL,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,0.400283744403647,0.303956347528416,AL,2023-07-22,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
50,0.6310372944236,0.4404277430825405,AL,2023-07-23,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1
51,0.414452438966486,0.3021572109297485,AL,2023-07-24,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
52,0.852028271027687,0.416126429858631,AL,2023-07-25,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
53,0.839804647573473,0.439437919779365,AL,2023-07-26,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
54,NA,NA,AL,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.879658139975814,0.450633686168787,AL,2023-07-31,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
59,1.14435386121628,0.476905742073543,AL,2023-08-01,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
60,0.839012176612526,0.41161340136122,AL,2023-08-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
61,0.690311580994195,0.4718542003859775,AL,2023-08-03,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,0.733213630325174,0.527287875308725,AL,2023-08-04,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
63,NA,NA,AL,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,0.757701035124943,0.531914607130365,AL,2023-08-08,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
67,0.724827753992862,0.4999590666043905,AL,2023-08-09,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
68,0.735550165650876,0.504479128180405,AL,2023-08-10,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
69,NA,NA,AL,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.420882599276267,0.3203917621113905,AL,2023-08-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,NA,NA,AL,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.763797504844081,0.403912736202893,AL,2023-08-16,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1
75,0.807158666805525,0.431819902334737,AL,2023-08-17,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
76,0.812811922141994,0.3188649532734895,AL,2023-08-18,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
77,1.01186230764674,0.3347912205948265,AL,2023-08-19,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
78,1.10473932896547,0.397129030341347,AL,2023-08-20,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
79,NA,NA,AL,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.456392356274911,0.3452330151799785,AL,2023-08-22,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
81,0.758089879105265,0.394295334019488,AL,2023-08-23,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1
82,1.74327726668377,0.487105842272283,AL,2023-08-24,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
83,0.751557729118186,0.391902144251008,AL,2023-08-25,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
84,0.768654557456947,0.53632408080994,AL,2023-08-26,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
85,NA,NA,AR,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.394327090952607,0.307932749354987,AR,2023-07-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,NA,NA,AR,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,0.800926853595306,0.4390424889523165,AR,2023-07-19,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
89,NA,NA,AR,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,0.458814748579721,0.2747048431362555,AR,2023-07-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91,NA,NA,AR,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.707924695055235,0.382910707853788,AR,2023-07-26,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1
96,NA,NA,AR,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,1.04697951852599,0.3743092505269565,AR,2023-07-28,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
98,NA,NA,AR,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.419092671634119,0.2425005209092125,AR,2023-07-31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
101,1.44499601594396,0.4165841622628315,AR,2023-08-01,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1
102,1.26013839330503,0.3255138624952225,AR,2023-08-02,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
103,NA,NA,AR,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.668888451704131,0.501123873886725,AR,2023-08-04,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
105,NA,NA,AR,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.563706911974633,0.460664697738723,AR,2023-08-07,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
108,1.72490270010987,0.3395866078172745,AR,2023-08-08,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1
109,1.20426790191416,0.43993975013289,AR,2023-08-09,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0
110,0.613787947735035,0.462055909012884,AR,2023-08-10,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
111,0.655883849225289,0.3466613932395345,AR,2023-08-11,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
112,NA,NA,AR,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.675352951214268,0.354045770633759,AR,2023-08-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
115,0.50442164845716,0.324349616371083,AR,2023-08-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
116,1.44029836684578,0.4775543405265175,AR,2023-08-16,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
117,1.48199397905274,0.293069871185554,AR,2023-08-17,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1
118,1.38530135232837,0.4340151798265495,AR,2023-08-18,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
119,0.69905436236396,0.504239454685455,AR,2023-08-19,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1
120,NA,NA,AR,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,1.63064228608311,0.40903568826618403,AR,2023-08-21,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1
122,0.44109335156135,0.390105670610574,AR,2023-08-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
123,1.63686443105233,0.379288540564146,AR,2023-08-23,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
124,2.11073000627107,0.506500487047385,AR,2023-08-24,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1
125,0.432467256914196,0.230863569711226,AR,2023-08-25,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
126,NA,NA,AR,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.16861426150413,0.3601463853840585,AZ,2023-07-16,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1
128,3.8601718752954,0.389705222663753,AZ,2023-07-17,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1
129,1.82691883645453,0.395108573633835,AZ,2023-07-18,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
130,2.46121964539567,0.3701103164029985,AZ,2023-07-19,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
131,1.16817912119731,0.3955868691608495,AZ,2023-07-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
132,1.57879268941867,0.3607456722973505,AZ,2023-07-21,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133,1.43496651170484,0.3650015698519835,AZ,2023-07-22,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
134,0.679593281552973,0.3817727045784565,AZ,2023-07-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
135,3.06062151294475,0.3987750099473815,AZ,2023-07-24,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1
136,3.25743428822782,0.423157311057891,AZ,2023-07-25,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
137,1.76580490561763,0.416537614650339,AZ,2023-07-26,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1
138,1.56105866834464,0.445060758317685,AZ,2023-07-27,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
139,1.03832421423978,0.383484117240944,AZ,2023-07-28,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
140,0.692502195599035,0.383154244259343,AZ,2023-07-29,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
141,5.54884833931688,0.394283170733156,AZ,2023-07-30,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0
142,1.79217311602989,0.4088733625957885,AZ,2023-07-31,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
143,2.13584087225953,0.39188037900572,AZ,2023-08-01,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0
144,2.11573007316753,0.3831865087929605,AZ,2023-08-02,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1
145,2.35148405284614,0.3860163842676125,AZ,2023-08-03,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1
146,0.675150234026347,0.394406910063128,AZ,2023-08-04,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1
147,1.91726474077036,0.3884435675796695,AZ,2023-08-05,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1
148,1.03078101701087,0.386934570241426,AZ,2023-08-06,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1
149,3.08722005449106,0.391781954777386,AZ,2023-08-07,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1
150,5.10263770627428,0.408066236171222,AZ,2023-08-08,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1
151,2.57517324061423,0.417916082282972,AZ,2023-08-09,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
152,1.00973837336626,0.4478287872797005,AZ,2023-08-10,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1
153,0.910101716360355,0.445919780958045,AZ,2023-08-11,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1
154,0.411609558493157,0.296308123195037,AZ,2023-08-12,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
155,2.28758159209065,0.39262137867415853,AZ,2023-08-13,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1
156,9.52796348264521,0.4512026129977485,AZ,2023-08-14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
157,2.35550011631931,0.3697741650995535,AZ,2023-08-15,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
158,3.1804689209595,0.379700546856782,AZ,2023-08-16,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1
159,2.11686370265605,0.478492338066303,AZ,2023-08-17,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0
160,1.83837274557337,0.4385356831308125,AZ,2023-08-18,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1
161,1.24485745857015,0.4117371054767315,AZ,2023-08-19,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1
162,2.46210547257749,0.4147506581099275,AZ,2023-08-20,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1
163,2.72532220469307,0.368646942094569,AZ,2023-08-21,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
164,2.64837882200726,0.3381653041334105,AZ,2023-08-22,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1
165,1.94887434832734,0.323635463934655,AZ,2023-08-23,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1
166,2.93917199619972,0.443656484584311,AZ,2023-08-24,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1
167,0.992433218608529,0.4462416113735315,AZ,2023-08-25,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
168,1.65178069805141,0.4337519706170705,AZ,2023-08-26,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1
169,1.73379673442542,0.383249112981793,CA,2023-07-16,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
170,1.80707246632041,0.419571843492565,CA,2023-07-17,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
171,2.27958890508996,0.411413847998888,CA,2023-07-18,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
172,2.94025714888995,0.4047215100960565,CA,2023-07-19,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1
173,2.17361585698129,0.412723221379955,CA,2023-07-20,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1
174,2.50750275429735,0.3871596019951725,CA,2023-07-21,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1
175,2.09145819863128,0.401084772905785,CA,2023-07-22,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1
176,1.93669126432425,0.4289422226920185,CA,2023-07-23,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1
177,4.70089328180799,0.473346198681373,CA,2023-07-24,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
178,4.04624985588908,0.428460151377593,CA,2023-07-25,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
179,3.21856834711186,0.410276478201796,CA,2023-07-26,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
180,3.03216803125612,0.415135032724472,CA,2023-07-27,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1
181,3.00033856632648,0.39656842553909,CA,2023-07-28,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1
182,2.7209032087451,0.3975544003604565,CA,2023-07-29,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1
183,4.34537429969567,0.4338322306731415,CA,2023-07-30,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1
184,3.82040799171183,0.410459063162916,CA,2023-07-31,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
185,4.95036955942625,0.414280937232219,CA,2023-08-01,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
186,9.3416646271354,0.430028844542441,CA,2023-08-02,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
187,4.83107412463617,0.415587687373984,CA,2023-08-03,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1
188,4.41015052827509,0.4239772475318845,CA,2023-08-04,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1
189,5.13533439106625,0.435188902707487,CA,2023-08-05,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1
190,0.944806071385882,0.43213668779426,CA,2023-08-06,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
191,2.70657512048381,0.4170690657329665,CA,2023-08-07,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1
192,2.49688479981731,0.405818003862634,CA,2023-08-08,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1
193,2.03326354141037,0.4086763387394315,CA,2023-08-09,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1
194,4.36685241495788,0.422118855398965,CA,2023-08-10,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0
195,2.78168661169289,0.3972855469349025,CA,2023-08-11,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1
196,2.75120950969445,0.4172106585719425,CA,2023-08-12,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1
197,2.04061253994649,0.437907882320212,CA,2023-08-13,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
198,4.43793573423238,0.4150497291018535,CA,2023-08-14,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
199,3.69318769773205,0.4109915106856375,CA,2023-08-15,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
200,9.69062496442557,0.436366983978395,CA,2023-08-16,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1
201,9.2624242830899,0.4377579002547685,CA,2023-08-17,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1
202,8.4191092252396,0.410138087058468,CA,2023-08-18,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0
