...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,recombinant_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,recombinant_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
90,NA,NA,AR,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,0.210748169673002,0.1261777541997025,AR,2024-05-08,1,1,1,1,1,1,1,0,0,1,1,1,1,1
103,NA,NA,AR,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.740694543493986,0.276334496008103,AZ,2024-04-21,1,1,1,0,1,1,1,0,1,1,0,1,1,1
128,0.859929845247052,0.210945446684931,AZ,2024-04-22,1,1,0,1,1,1,1,0,0,0,0,1,1,1
129,0.515242412381481,0.0371315354747082,AZ,2024-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130,NA,NA,AZ,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,0.223897892166046,0.04411367949582245,AZ,2024-04-25,1,1,1,1,1,1,1,0,1,1,1,1,0,1
132,NA,NA,AZ,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,0.705719958972495,0.3775451425776775,AZ,2024-04-27,1,1,1,0,1,1,1,1,1,0,0,1,1,1
134,0.468698017362421,0.0567952229200305,AZ,2024-04-28,1,1,1,1,1,1,1,0,0,1,1,1,1,1
135,0.576904417223243,0.2925470727630535,AZ,2024-04-29,1,1,1,1,1,1,1,0,0,1,1,1,1,1
136,1.16629697838646,0.307123750761709,AZ,2024-04-30,1,1,1,0,1,1,1,0,1,1,0,1,1,1
137,0.344754528532153,0.072487243396456,AZ,2024-05-01,1,1,1,1,1,1,1,0,0,1,1,1,1,1
138,0.329389514605973,0.0784497824249645,AZ,2024-05-02,1,1,1,1,1,1,1,0,1,1,0,1,1,1
139,0.672943381315048,0.084796862763946,AZ,2024-05-03,1,1,1,1,1,1,1,0,1,1,1,1,0,1
140,NA,NA,AZ,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,NA,NA,AZ,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,1.50631157425549,0.1062227153962855,AZ,2024-05-06,0,1,1,1,1,1,1,0,0,1,0,1,1,1
143,1.20113095886881,0.1141744346126945,AZ,2024-05-07,0,1,1,1,1,1,1,0,0,1,1,1,1,1
144,2.26553231715937,0.1621402470133315,AZ,2024-05-08,0,1,1,0,1,1,1,0,0,0,0,1,1,1
145,0.546663002718226,0.2430190450873055,AZ,2024-05-09,1,1,1,1,1,1,1,0,1,1,0,1,1,1
146,1.46270658503782,0.364254090609526,AZ,2024-05-10,1,0,1,1,1,1,1,0,0,1,0,1,1,1
147,0.899997640424306,0.485908804692698,AZ,2024-05-11,0,1,1,1,1,1,1,0,0,1,0,1,1,1
148,0.254948368038333,0.159906327718469,AZ,2024-05-12,1,1,1,1,1,1,1,0,0,1,1,1,1,1
149,1.24486973006127,0.4302722796780965,AZ,2024-05-13,1,1,1,1,0,0,1,1,0,1,0,0,0,1
150,0.61505919129795406,0.284923397964494,AZ,2024-05-14,1,1,1,1,1,1,1,0,0,1,1,1,1,1
151,0.628059925408121,0.2883190385900135,AZ,2024-05-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1
152,0.527526152782594,0.470139200181275,AZ,2024-05-16,1,1,1,1,1,1,1,0,1,1,0,1,1,1
153,0.604056192430484,0.3798369107052145,AZ,2024-05-17,1,0,1,1,1,1,1,1,1,1,1,1,1,1
154,0.370704534116667,0.2260963145041195,AZ,2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155,0.38711318738789,0.23799279075871,AZ,2024-05-19,1,1,1,1,1,1,1,0,0,1,1,1,1,1
156,0.455269923108646,0.4276637489360255,AZ,2024-05-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1
157,1.00058977210777,0.262230518288085,AZ,2024-05-21,0,1,1,1,1,1,1,0,0,1,1,1,1,1
158,0.452046370140003,0.3415218951379975,AZ,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
159,NA,NA,AZ,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,0.488521336677176,0.2991399071640745,AZ,2024-05-24,1,1,1,1,1,1,1,0,1,1,0,1,1,1
161,NA,NA,AZ,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,0.983541111981367,0.333478756734365,AZ,2024-05-26,1,1,1,1,1,1,1,1,0,1,0,1,1,1
163,2.01738627367151,0.4618369674662185,AZ,2024-05-27,1,1,1,0,0,1,1,0,1,1,0,0,1,1
164,1.53393579759782,0.3542313754170235,AZ,2024-05-28,0,1,1,1,1,1,1,0,1,1,0,1,1,1
165,0.938348644878153,0.413826438133451,AZ,2024-05-29,1,1,1,1,1,1,0,0,0,1,1,1,0,0
166,0.547026503208597,0.311635228364214,AZ,2024-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167,NA,NA,AZ,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,0.801645532469081,0.3515457315105265,AZ,2024-06-01,1,1,1,1,1,1,1,0,0,1,1,1,1,1
169,1.00947014141363,0.24700271548586,CA,2024-04-21,1,1,1,1,1,0,1,0,1,0,1,1,0,1
170,3.01420779099983,0.3493481475665255,CA,2024-04-22,0,1,0,1,0,1,0,0,0,0,0,0,1,0
171,1.35819187878667,0.272743193236874,CA,2024-04-23,1,1,1,1,0,0,1,0,0,1,0,0,0,1
172,3.95884505295036,0.3619277129076035,CA,2024-04-24,0,1,0,1,1,1,1,0,1,0,0,1,0,1
173,3.19432458252543,0.294559290914371,CA,2024-04-25,1,1,1,1,0,0,1,0,0,1,0,0,0,1
174,0.818658716204315,0.227076619426967,CA,2024-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
175,4.43058338479124,0.4002511850485,CA,2024-04-27,0,1,1,1,0,1,1,0,0,1,0,0,1,1
176,4.17705425437743,0.484584443566774,CA,2024-04-28,0,1,1,0,0,1,1,0,0,1,0,0,1,1
177,1.56512846460995,0.2598898791608325,CA,2024-04-29,0,1,0,1,1,1,1,0,0,0,1,1,1,1
178,2.29007275317886,0.3319923011172205,CA,2024-04-30,1,0,0,1,0,1,1,0,0,0,0,0,0,1
179,1.58126881748664,0.3341715905912825,CA,2024-05-01,1,1,1,1,0,1,1,0,1,1,1,0,1,1
180,2.37158835343867,0.302341389796403,CA,2024-05-02,0,1,1,1,1,1,1,0,0,0,0,0,0,1
181,4.9962616820124,0.2959197458185775,CA,2024-05-03,0,0,1,1,0,1,1,0,0,1,0,0,1,1
182,2.03769482800501,0.3027888246147675,CA,2024-05-04,0,0,1,1,1,1,1,1,0,1,0,1,1,1
183,2.44035334008367,0.248299974550115,CA,2024-05-05,0,0,1,1,1,1,1,0,0,1,1,1,1,1
184,5.56289391221511,0.3133903217217445,CA,2024-05-06,0,0,1,1,0,1,1,0,0,1,0,0,1,1
185,5.64212249507719,0.3864268644634985,CA,2024-05-07,0,1,1,0,1,0,1,0,0,0,0,1,0,1
186,4.24898368596411,0.3384463652686865,CA,2024-05-08,0,0,1,1,0,1,1,0,0,1,1,0,1,1
187,4.85246973115222,0.3548485331622635,CA,2024-05-09,0,0,1,1,1,1,1,0,0,1,0,0,0,1
188,2.09132462399163,0.3275209013964755,CA,2024-05-10,1,1,1,0,1,0,1,0,0,0,0,1,0,1
189,3.54056781197827,0.430613848967841,CA,2024-05-11,1,0,1,0,1,1,1,0,0,0,0,0,1,1
190,3.32056027831112,0.379339536642302,CA,2024-05-12,1,1,1,0,1,1,1,0,0,1,0,1,0,1
191,3.51872802040032,0.4594342353800585,CA,2024-05-13,1,0,0,1,1,0,1,0,0,0,0,1,0,1
192,9.61091565016424,0.4889332681986685,CA,2024-05-14,0,0,1,0,1,1,1,0,0,0,0,0,0,1
193,3.46338325034037,0.362997802867538,CA,2024-05-15,0,1,0,1,1,1,1,0,0,0,1,1,0,1
194,6.97348520848224,0.3767318481151255,CA,2024-05-16,0,0,1,1,1,1,1,0,0,1,0,1,0,1
195,6.69912701781008,0.3793671780528955,CA,2024-05-17,0,0,0,1,1,1,1,0,0,0,0,1,0,1
196,5.24160763843306,0.440029518327452,CA,2024-05-18,0,0,1,1,1,1,1,0,0,1,0,1,1,1
197,5.65799851799133,0.4560441751213405,CA,2024-05-19,0,0,1,0,1,0,1,0,0,1,0,1,0,1
198,7.86701722434859,0.3220907915053275,CA,2024-05-20,0,1,1,0,1,1,1,0,0,1,0,1,0,1
199,12.4346592413561,0.441903893498611,CA,2024-05-21,0,0,0,1,1,1,1,0,0,0,0,0,1,1
200,13.8786217378067,0.424495177790936,CA,2024-05-22,0,0,1,1,1,1,1,0,0,0,0,1,0,1
201,6.43062697224343,0.362271060900806,CA,2024-05-23,0,1,1,1,1,1,1,0,0,1,0,1,1,1
202,9.08577321437872,0.4520255733578965,CA,2024-05-24,0,0,0,1,1,1,1,0,0,0,0,0,0,1
203,3.97573379883758,0.374349012159084,CA,2024-05-25,0,1,1,1,1,1,0,0,1,1,0,1,1,0
204,10.7833668238977,0.4713125470397885,CA,2024-05-26,0,0,1,1,1,0,0,0,0,1,0,0,0,0
205,9.17796061276271,0.427694697531588,CA,2024-05-27,0,0,0,1,1,1,1,0,0,0,0,1,1,1
206,10.8916300240977,0.4279780471143935,CA,2024-05-28,0,1,0,1,1,1,1,0,0,0,0,0,0,1
207,6.45259853930184,0.4184336256628535,CA,2024-05-29,0,1,1,1,1,1,1,0,0,1,0,0,0,1
208,6.86587068478478,0.4263812808442935,CA,2024-05-30,0,1,0,1,1,1,0,0,0,0,0,1,0,0
209,24.4625807446366,0.489443754719442,CA,2024-05-31,0,0,0,1,1,1,0,0,0,0,0,0,0,0
210,2.73011826405208,0.3939028144492825,CA,2024-06-01,1,1,1,0,1,1,1,0,0,1,0,0,0,1
211,NA,NA,CO,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.131800008706717,0.1257344639167345,CO,2024-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213,0.153928307306756,0.1352062472072575,CO,2024-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214,NA,NA,CO,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,CO,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,NA,NA,CO,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,NA,NA,CO,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.216418939785821,0.2020450033456835,CO,2024-04-29,1,1,1,1,1,1,1,0,0,1,1,1,1,1
220,NA,NA,CO,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,NA,NA,CO,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,NA,NA,CO,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.461690240532211,0.2850960887404045,CO,2024-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227,NA,NA,CO,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,NA,NA,CO,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,NA,NA,CO,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,0.40663296906973,0.3523007421020005,CO,2024-05-10,1,1,1,1,1,1,1,0,0,1,1,1,1,1
231,NA,NA,CO,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
