...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,X24A_95_CI,other_95_CI
72,NA,NA,AL,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.705748061274599,0.52255580625866,AL,2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
76,NA,NA,AL,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.384555186197091,0.1882260685964255,AL,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
80,NA,NA,AL,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,1.0235898728073,0.432430950033321,AL,2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
84,NA,NA,AL,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,2.57373866671566,0.4712368734876605,AR,2023-11-06,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0
87,0.857003999980044,0.582569276805275,AR,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
88,0.268746142654544,0.1963673100006895,AR,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,NA,NA,AR,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.498034341143054,0.351436540972501,AR,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,NA,NA,AR,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.506087905540467,0.3500450159090215,AR,2023-11-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101,0.620722348375563,0.361135194213893,AR,2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
102,NA,NA,AR,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.323294947820194,0.263561552543215,AR,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
108,1.38270131740313,0.51770638380593,AR,2023-11-28,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1
109,0.834650123512669,0.2787505944618505,AR,2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
110,NA,NA,AR,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,0.589157113202674,0.353667584967075,AR,2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
112,NA,NA,AR,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,0.554985258787325,0.401429803803166,AR,2023-12-05,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
116,NA,NA,AR,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,1.63812649027937,0.57756412929249,AR,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1
118,NA,NA,AR,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0.61488338320933,0.44862845266702,AR,2023-12-10,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121,NA,NA,AR,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,0.796602062278287,0.391555400101532,AR,2023-12-12,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1
123,0.855654189697677,0.608003410627695,AR,2023-12-13,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
124,2.83728964450593,0.4648427996431295,AR,2023-12-14,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1
125,0.251172799660189,0.144007718439569,AR,2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,NA,NA,AR,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.36830010331221,0.3753844267128175,AZ,2023-11-05,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
128,3.50246491677367,0.3538886199403245,AZ,2023-11-06,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
129,1.74558972972253,0.3172272876165175,AZ,2023-11-07,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1
130,2.67286945182029,0.381885288397158,AZ,2023-11-08,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1
131,1.57487199857219,0.3644299741932425,AZ,2023-11-09,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1
132,1.37574423499401,0.374848150748152,AZ,2023-11-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
133,1.30877048594614,0.350534487068552,AZ,2023-11-11,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
134,3.38556304392751,0.325408709335484,AZ,2023-11-12,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
135,3.31111867667106,0.3141491604723465,AZ,2023-11-13,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1
136,2.87453823353608,0.3798936112249095,AZ,2023-11-14,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
137,2.04276644835276,0.3132729081572105,AZ,2023-11-15,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1
138,1.45062761578196,0.1551135170782605,AZ,2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
139,0.687114807567398,0.4790757354590575,AZ,2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
140,1.17635626111457,0.4088585927589945,AZ,2023-11-18,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
141,2.17704799618087,0.39418318619777,AZ,2023-11-19,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
142,4.14394308989155,0.3124961499739935,AZ,2023-11-20,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1
143,2.46983256203835,0.3840828477131035,AZ,2023-11-21,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0
144,1.65280441506986,0.3861819020457055,AZ,2023-11-22,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
145,0.967412480765008,0.438825992946042,AZ,2023-11-23,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1
146,2.10012845497167,0.322616765276871,AZ,2023-11-24,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
147,1.8753411599473,0.384108008511069,AZ,2023-11-25,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1
148,3.95440726328899,0.468721336586925,AZ,2023-11-26,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1
149,2.3856297519008,0.3268007749347775,AZ,2023-11-27,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0
150,4.584739194736,0.3552143786329785,AZ,2023-11-28,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1
151,3.03126890695305,0.3430787053398335,AZ,2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
152,0.736026368959005,0.3427619937764035,AZ,2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
153,1.10873591426397,0.328063755145462,AZ,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0
154,1.4501995865987,0.3331381369081925,AZ,2023-12-02,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1
155,2.80438331001728,0.3325256479060375,AZ,2023-12-03,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1
156,2.53416347295518,0.367512171221374,AZ,2023-12-04,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0
157,4.84813071995042,0.308968564829763,AZ,2023-12-05,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1
158,3.01193242243067,0.4063636787951985,AZ,2023-12-06,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
159,1.89207555750169,0.3063905431663365,AZ,2023-12-07,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1
160,0.799990594135106,0.2982426919850955,AZ,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
161,1.21982962560757,0.1959818978665925,AZ,2023-12-09,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1
162,1.09491391615947,0.452132240294866,AZ,2023-12-10,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0
163,1.88087860848578,0.398167862335207,AZ,2023-12-11,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
164,3.6428419196649102,0.471889473376305,AZ,2023-12-12,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
165,3.3971624539314,0.426099728354614,AZ,2023-12-13,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
166,2.43803178064228,0.3920909205279785,AZ,2023-12-14,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0
167,1.24890603851811,0.373066012972972,AZ,2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1
168,1.63553472755929,0.382914626413609,AZ,2023-12-16,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1
169,1.29364698411767,0.433455724574663,CA,2023-11-05,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0
170,2.26965970736684,0.311724290490886,CA,2023-11-06,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
171,2.53944736533319,0.3758424257094135,CA,2023-11-07,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
172,3.63403053033272,0.4381607774334,CA,2023-11-08,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
173,3.25872138766692,0.3737094467144675,CA,2023-11-09,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1
174,1.82626356072622,0.3091080562855475,CA,2023-11-10,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1
175,1.18293128894156,0.223714890442739,CA,2023-11-11,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
176,1.24346676723798,0.2315147030525995,CA,2023-11-12,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1
177,3.76310952805128,0.372505423421669,CA,2023-11-13,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
178,2.42570857684237,0.3009626533105045,CA,2023-11-14,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1
179,2.13129603440874,0.3103199924189345,CA,2023-11-15,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
180,1.92952242220933,0.3498555148233165,CA,2023-11-16,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1
181,1.81005657310807,0.390450796471363,CA,2023-11-17,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0
182,1.27106520797851,0.355279235995607,CA,2023-11-18,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1
183,0.673022796062064,0.3593586981862085,CA,2023-11-19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
184,2.23530714704055,0.291804533429541,CA,2023-11-20,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0
