...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,other_95_CI
21,0.262472507452727,0.1636614803643045,AK,2023-07-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
22,0.247502943744846,0.160728968570424,AK,2023-07-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23,0.807328914208072,0.549840679569075,AK,2023-07-03,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
24,NA,NA,AK,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,AK,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,AK,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,0.790787324864451,0.58024717807655,AK,2023-07-16,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
37,NA,NA,AK,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,0.360270735239472,0.2515023626729935,AL,2023-06-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,NA,NA,AL,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.871180416263738,0.626602717921395,AL,2023-06-26,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
59,0.744528286227686,0.548133644090975,AL,2023-06-27,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
60,0.431659274253454,0.286443191283104,AL,2023-06-28,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
61,NA,NA,AL,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,0.466984759257584,0.339478267958637,AL,2023-07-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65,NA,NA,AL,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,1.16432445051622,0.50271320862703,AL,2023-07-05,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1
68,0.667625162911546,0.467056220430722,AL,2023-07-06,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
69,0.356748848551886,0.2388397632387545,AL,2023-07-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70,NA,NA,AL,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,0.714520555379262,0.536427821629995,AL,2023-07-09,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
72,NA,NA,AL,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.588552437982487,0.4181117861542345,AL,2023-07-12,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
75,0.334261254839834,0.2159278358853585,AL,2023-07-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,0.704927082104819,0.53645393615576,AL,2023-07-14,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
77,NA,NA,AL,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,0.646665697675401,0.4474376252329005,AL,2023-07-16,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
79,0.715374712061131,0.53758243712829,AL,2023-07-17,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
80,NA,NA,AL,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.32740596772255,0.1998935830216455,AL,2023-07-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,NA,NA,AL,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,0.33996303864204,0.1943498607784095,AL,2023-07-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,NA,NA,AR,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.511201636661108,0.1315724491117365,AR,2023-06-12,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
87,0.629281477338924,0.430035060869286,AR,2023-06-13,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
88,0.602117800630264,0.41985844350855,AR,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
89,NA,NA,AR,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,0.542709319306339,0.3996944529322995,AR,2023-06-16,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
91,NA,NA,AR,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.262085182636595,0.1774022434197435,AR,2023-06-19,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
94,NA,NA,AR,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,0.291694105300936,0.199776073789673,AR,2023-06-22,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
97,0.294590952075329,0.2075656646959655,AR,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,NA,NA,AR,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2.34893408172078,0.231835074097505,AR,2023-06-26,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1
101,0.452428881177036,0.297472497594684,AR,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102,NA,NA,AR,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,1.82282862835094,0.56571536223753,AR,2023-07-10,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1
115,NA,NA,AR,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,0.524648355489733,0.383243667689858,AR,2023-07-13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
118,NA,NA,AR,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.565129327746017,0.4184980150388515,AR,2023-07-17,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
122,NA,NA,AR,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,1.09588242376921,0.541310893690855,AR,2023-07-19,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
124,NA,NA,AR,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.277009929897374,0.1716120717647355,AR,2023-07-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
126,NA,NA,AR,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.17276082371623,0.2301161842094745,AZ,2023-06-11,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
128,1.19772287154622,0.3488142254239865,AZ,2023-06-12,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
129,2.206330548288,0.445113964979279,AZ,2023-06-13,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1
130,2.19163141769112,0.287451382398125,AZ,2023-06-14,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
131,1.35759942803188,0.64112290690376,AZ,2023-06-15,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1
132,1.00249377545597,0.2542568102153395,AZ,2023-06-16,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
133,0.511733294956027,0.317394602186686,AZ,2023-06-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
134,6.39075904237213,0.4302213306561955,AZ,2023-06-18,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1
135,4.08310843440604,0.408355170783658,AZ,2023-06-19,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0
136,3.42503441912377,0.4548624638778795,AZ,2023-06-20,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1
137,1.85623900257309,0.3692078533226825,AZ,2023-06-21,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1
138,1.79371778782904,0.4092976651798285,AZ,2023-06-22,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0
139,0.29664973593459,0.215362971522223,AZ,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140,1.25943083922769,0.406404001449646,AZ,2023-06-24,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1
141,1.34302110833137,0.3606865431583915,AZ,2023-06-25,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1
142,2.0614117659761,0.364987957485137,AZ,2023-06-26,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1
143,4.23834130301649,0.3585042077761065,AZ,2023-06-27,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1
144,1.94481134092426,0.3546297157233115,AZ,2023-06-28,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1
145,2.14375668255219,0.3688462962538325,AZ,2023-06-29,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
146,1.08964036958705,0.369007489041682,AZ,2023-06-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147,1.23252678760857,0.311740895315289,AZ,2023-07-01,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1
148,2.38745374540341,0.359111284422247,AZ,2023-07-02,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1
149,3.96603972543901,0.340552815294452,AZ,2023-07-03,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1
150,3.22598347429923,0.3637926980226825,AZ,2023-07-04,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0
151,1.23915838124968,0.3777409692436285,AZ,2023-07-05,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
152,1.14863796736775,0.424205052488779,AZ,2023-07-06,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
153,0.445641716907293,0.325592859323876,AZ,2023-07-07,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
154,1.95835046772253,0.3843813611267105,AZ,2023-07-08,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0
155,3.98752327785748,0.3857076514218145,AZ,2023-07-09,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0
156,2.59389684768792,0.3886798873557555,AZ,2023-07-10,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0
157,2.33547037873935,0.3934652289623475,AZ,2023-07-11,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
158,3.48194011100509,0.4005887171307855,AZ,2023-07-12,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
159,3.6076438763667,0.4006582986529845,AZ,2023-07-13,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0
160,1.48862948570157,0.4223457148664425,AZ,2023-07-14,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
161,1.65580454419265,0.4109894708419445,AZ,2023-07-15,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1
162,3.33761150302773,0.3926506925877575,AZ,2023-07-16,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1
163,5.98285734581227,0.424204053507142,AZ,2023-07-17,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1
164,2.62367547789546,0.4141208442151995,AZ,2023-07-18,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0
165,3.44734235281368,0.401799884519166,AZ,2023-07-19,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1
166,1.18230391699204,0.3898245941084065,AZ,2023-07-20,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1
167,1.67920547045368,0.36605598939198303,AZ,2023-07-21,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1
168,1.67323636197585,0.4003908930064375,AZ,2023-07-22,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
169,0.814668271451497,0.3472456136760705,CA,2023-06-11,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
170,1.60750810149761,0.3687578135220805,CA,2023-06-12,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0
171,1.76001491034292,0.3289401223690565,CA,2023-06-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1
172,2.48703736787794,0.3887620232365565,CA,2023-06-14,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
173,1.38611781354384,0.3557150779288285,CA,2023-06-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
174,1.74340750401983,0.3951500976787675,CA,2023-06-16,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0
175,1.31701450224652,0.486280247013285,CA,2023-06-17,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1
176,0.572142313925149,0.4195807174703075,CA,2023-06-18,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
177,2.23559901420267,0.3665949934406545,CA,2023-06-19,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
178,2.64348946438439,0.3860132846351815,CA,2023-06-20,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1
179,3.11859193868857,0.439647887065157,CA,2023-06-21,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0
180,2.58076010471236,0.426847997876234,CA,2023-06-22,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
181,3.56300421877341,0.4133552417253095,CA,2023-06-23,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
182,1.62903340316498,0.413540146055958,CA,2023-06-24,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1
183,1.28491288043143,0.3580217293887315,CA,2023-06-25,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1
184,1.9054873830167,0.395889661469507,CA,2023-06-26,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
185,1.66537661975207,0.378882729000704,CA,2023-06-27,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1
186,3.35773583169406,0.454048145904983,CA,2023-06-28,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1
187,2.7801712195293,0.390444760778022,CA,2023-06-29,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
188,1.87857262206774,0.386865912399528,CA,2023-06-30,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1
189,1.37210514274913,0.447791666507229,CA,2023-07-01,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1
190,1.58833232716788,0.388201847657575,CA,2023-07-02,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1
191,2.76114221841661,0.417720792253007,CA,2023-07-03,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1
192,1.70863013627792,0.3703627829994665,CA,2023-07-04,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
193,6.00354386117771,0.4390516679500335,CA,2023-07-05,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1
194,2.90242487668581,0.372554036772358,CA,2023-07-06,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1
195,2.06774690874879,0.4405695715556345,CA,2023-07-07,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1
196,1.75522793420401,0.3392699203193695,CA,2023-07-08,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1
197,0.906869817797244,0.4245565311708585,CA,2023-07-09,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1
198,4.02712110117979,0.4373647548782155,CA,2023-07-10,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0
199,2.5982706134878,0.4366441499497895,CA,2023-07-11,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1
200,2.23681165957826,0.417112697071856,CA,2023-07-12,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1
