...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI
39,NA,NA,AK,2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.0918239531176297,0.0817582889094195,AK,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,0.850005452056713,0.291147161273054,AK,2024-01-05,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1
42,NA,NA,AK,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.156495557448719,0.0998507483607285,AL,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,NA,NA,AL,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,0.159790972032923,0.1019157519721895,AL,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
49,NA,NA,AL,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,0.750577429064764,0.565096073863345,AL,2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
51,NA,NA,AL,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,0.75186170467675,0.5722397711578,AL,2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
55,NA,NA,AL,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.183166705989365,0.1274334518367065,AL,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
59,NA,NA,AL,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,0.837972487431564,0.4064121393204735,AL,2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
63,NA,NA,AL,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.913552814194541,0.65584349316347,AL,2023-12-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
66,NA,NA,AL,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.377646795358043,0.2894373381906185,AL,2023-12-28,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
76,NA,NA,AL,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.253279907173543,0.161838948789249,AL,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
81,1.1254066352994,0.545689950031895,AL,2024-01-03,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1
82,0.232792704413765,0.138653272344242,AL,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,NA,NA,AL,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.412720833355902,0.303946264592401,AR,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
87,1.15381381820085,0.481653629759681,AR,2023-11-28,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0
88,0.98982222820557,0.3145814682836955,AR,2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1
89,NA,NA,AR,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,0.592143635376563,0.3876243431905285,AR,2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
91,NA,NA,AR,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,0.473838900899914,0.3424066701433635,AR,2023-12-05,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
95,NA,NA,AR,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,1.61657239887605,0.576127566732785,AR,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0
97,NA,NA,AR,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,0.530930433654998,0.386147148123584,AR,2023-12-10,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,NA,NA,AR,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,0.823457967709957,0.4069040780487615,AR,2023-12-12,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
102,0.825761689027089,0.60165692489693,AR,2023-12-13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
103,2.31409876490328,0.423643498144839,AR,2023-12-14,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1
104,0.311459748077932,0.175562116502288,AR,2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,2.06665457673386,0.58623379700978,AR,2023-12-18,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1
108,1.48095796819232,0.51538957492646,AR,2023-12-19,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1
109,NA,NA,AR,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,2.45801000598674,0.573626930952765,AR,2023-12-21,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1
111,1.5278310516035,0.554519575750035,AR,2023-12-22,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1
112,NA,NA,AR,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,0.804734490726041,0.3938034235267095,AR,2023-12-27,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1
117,2.30835129705823,0.502760490206705,AR,2023-12-28,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1
118,NA,NA,AR,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,0.0597103168279879,0.02886018888073865,AR,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123,0.312856156271022,0.02553557440772445,AR,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
124,1.29604159004198,0.3416848279967705,AR,2024-01-04,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1
125,0.0443640490806168,0.01988180847013915,AR,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,NA,NA,AR,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,4.03287460064974,0.469257311281443,AZ,2023-11-26,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0
128,2.03458862395219,0.322614280208695,AZ,2023-11-27,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0
129,3.87168838573725,0.351221588004008,AZ,2023-11-28,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0
130,2.48611052142038,0.336452620823208,AZ,2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1
131,0.763541281461891,0.347895675069296,AZ,2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
132,1.05644372510331,0.326757190527868,AZ,2023-12-01,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1
133,1.38271199791342,0.324842089573056,AZ,2023-12-02,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0
134,2.37930000482295,0.329365791534686,AZ,2023-12-03,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
135,2.50645413598721,0.366670953968371,AZ,2023-12-04,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1
136,3.93616138194313,0.3011406404479835,AZ,2023-12-05,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0
137,2.79337042247073,0.405377221809737,AZ,2023-12-06,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1
138,1.55086103997811,0.298652384859155,AZ,2023-12-07,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0
139,0.738868774003391,0.2947889866505405,AZ,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0
140,1.08532448140165,0.1778652388928385,AZ,2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
141,1.07831557597412,0.453206516838909,AZ,2023-12-10,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1
142,1.76544316214343,0.3984028005333505,AZ,2023-12-11,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1
143,3.67166651417822,0.4768084945563975,AZ,2023-12-12,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
144,3.08496691633145,0.4229200629950835,AZ,2023-12-13,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1
145,2.10895002330424,0.379452186602411,AZ,2023-12-14,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1
146,1.07917282034559,0.3663421803768165,AZ,2023-12-15,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1
147,2.03813335963081,0.3905175546852835,AZ,2023-12-16,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0
148,1.97232613863522,0.2602786022065565,AZ,2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1
149,4.84553061637399,0.408633468930053,AZ,2023-12-18,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
150,4.09860161874378,0.3783552667036585,AZ,2023-12-19,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1
151,1.0076933365638,0.3417712271853535,AZ,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1
152,1.72035379431613,0.393973338057624,AZ,2023-12-21,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1
153,0.96241407242462,0.3815677462919775,AZ,2023-12-22,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
154,1.17552106762059,0.3515085143069805,AZ,2023-12-23,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
155,2.36852225961246,0.3333290824159855,AZ,2023-12-24,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
156,2.26008256299272,0.3490885154567585,AZ,2023-12-25,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1
157,5.05925662623644,0.3150988738789545,AZ,2023-12-26,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
158,2.26883052202967,0.326426483764738,AZ,2023-12-27,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
159,1.03402161871219,0.3116635179850735,AZ,2023-12-28,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1
160,0.805829943598261,0.3449148650138275,AZ,2023-12-29,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1
161,0.5911020734901,0.1439716419556555,AZ,2023-12-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
162,1.1137313578756,0.1838791219109165,AZ,2023-12-31,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
163,3.32367306011461,0.3064599384864545,AZ,2024-01-01,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0
164,2.83990085817116,0.3017277632798395,AZ,2024-01-02,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1
165,0.893639628218779,0.31525525537608,AZ,2024-01-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
166,0.831165958819986,0.234500658754238,AZ,2024-01-04,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
167,0.368052535094642,0.234125799749739,AZ,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168,1.11710655251479,0.135704247207057,AZ,2024-01-06,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1
169,1.12881958149244,0.253476232004249,CA,2023-11-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
170,2.22989449116038,0.3709458743387055,CA,2023-11-27,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
171,2.61276378828725,0.3519777216188165,CA,2023-11-28,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
172,2.38947524685081,0.3271245667789945,CA,2023-11-29,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0
173,3.28113000738554,0.296831605393453,CA,2023-11-30,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
174,1.59494822046196,0.31907484342764447,CA,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0
175,1.11651658898195,0.3746441356212455,CA,2023-12-02,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0
176,1.38403820214753,0.282462181626315,CA,2023-12-03,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0
177,4.1622199750842,0.3791610300175185,CA,2023-12-04,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1
178,2.71253240626721,0.339455064624005,CA,2023-12-05,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
179,2.99890129273067,0.4103074355383755,CA,2023-12-06,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
180,2.59917343328404,0.538140732706695,CA,2023-12-07,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0
181,1.09881641774655,0.385357576636354,CA,2023-12-08,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
182,1.26989519486443,0.3967812018204,CA,2023-12-09,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
183,2.10348257498037,0.391355444430726,CA,2023-12-10,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0
184,3.29264171452964,0.344207244167845,CA,2023-12-11,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
185,2.84462765032451,0.34772507333362,CA,2023-12-12,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0
