...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,other_95_CI
16,NA,NA,AK,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,NA,AK,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,AK,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,AK,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,NA,NA,AK,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,AK,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,AK,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,1.74266517828187,0.57799481679344,AK,2023-06-06,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
25,NA,NA,AK,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,0.846647558542876,0.558886080872495,AK,2023-06-08,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
27,NA,NA,AK,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.993165768720918,0.70365617725254,AK,2023-06-19,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
38,NA,NA,AK,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,0.976549735163992,0.696677796312195,AK,2023-06-21,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
40,NA,NA,AK,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,0.567257505499158,0.347755790212111,AL,2023-05-19,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
49,NA,NA,AL,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.17364257162965,0.0790701065322475,AL,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,NA,NA,AL,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.607709309287149,0.1162222019414805,AL,2023-05-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
61,NA,NA,AL,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.51754450618309,0.44568358622469,AL,2023-06-07,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
68,0.331361324934241,0.1646607247727405,AL,2023-06-08,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
69,NA,NA,AL,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.488544261078941,0.2635922121446625,AL,2023-06-21,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
82,NA,NA,AL,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,0.299351589350392,0.0683366318686,AR,2023-05-23,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
95,NA,NA,AR,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,0.055529844976899,0.0798345798325095,AR,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,NA,NA,AR,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.930304400183887,0.516010268770035,AR,2023-05-29,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
101,0.917159511392996,0.50592462278808,AR,2023-05-30,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
102,0.0813984414519507,0.1020424859297915,AR,2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,NA,NA,AR,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,0.108504983915069,0.139352293093809,AR,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,0.113937883302813,0.145232878043024,AR,2023-06-08,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
111,0.117393146445925,0.151239905026322,AR,2023-06-09,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
112,NA,NA,AR,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.358594173792903,0.169971837149043,AR,2023-06-12,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
115,0.713040849452003,0.3724236910864415,AR,2023-06-13,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
116,0.708749489103635,0.363789036485682,AR,2023-06-14,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
117,NA,NA,AR,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.684499813582141,0.346995453579774,AR,2023-06-16,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
119,NA,NA,AR,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.19207534634668,0.217103351578056,AR,2023-06-19,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
122,NA,NA,AR,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,0.20743533197424,0.2383536285054355,AR,2023-06-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
125,0.227923906518811,0.2455264300922085,AR,2023-06-23,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
126,NA,NA,AR,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.69059619921664,0.39166140724127,AZ,2023-05-14,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
128,1.85331219081529,0.2109808620617695,AZ,2023-05-15,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
129,1.41815850244347,0.193689321640002,AZ,2023-05-16,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
130,1.07239642224015,0.1793294688480625,AZ,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
131,1.34910595266235,0.26969924825103,AZ,2023-05-18,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
132,0.925336310366709,0.64862766598138,AZ,2023-05-19,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
133,1.85758266567224,0.6410616871129,AZ,2023-05-20,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
134,1.07490424221213,0.195503318743213,AZ,2023-05-21,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1
135,1.34492298933517,0.2037923361588955,AZ,2023-05-22,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
136,1.22288451698129,0.171591334838751,AZ,2023-05-23,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
137,1.24184251298544,0.2763054136580985,AZ,2023-05-24,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
138,0.496803169972866,0.062862904492499,AZ,2023-05-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
139,0.939351634206341,0.27735233796588,AZ,2023-05-26,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
140,0.511382507298165,0.0695917093698435,AZ,2023-05-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
141,2.10613576925895,0.2986394488314905,AZ,2023-05-28,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0
142,1.52708765849432,0.299789801172304,AZ,2023-05-29,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
143,1.70282370391328,0.3581451581864715,AZ,2023-05-30,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1
144,1.69269367225245,0.2252456457007835,AZ,2023-05-31,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1
145,2.08667480793246,0.431896014004638,AZ,2023-06-01,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
146,0.816223206258987,0.294338493318754,AZ,2023-06-02,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
147,0.873923439230851,0.221771629912707,AZ,2023-06-03,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
148,0.894895815238457,0.200305492189301,AZ,2023-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149,0.673519728414114,0.2337156177506065,AZ,2023-06-05,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
150,1.23695916135453,0.38314788994669,AZ,2023-06-06,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
151,1.04174932580413,0.281686582732777,AZ,2023-06-07,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1
152,1.55865534514221,0.364516953158552,AZ,2023-06-08,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1
153,1.23219842673318,0.3950888636559535,AZ,2023-06-09,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1
154,0.997451951101934,0.432623351233337,AZ,2023-06-10,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0
155,1.1796066800172,0.2318137830824295,AZ,2023-06-11,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1
156,1.2602406728111,0.3499079882661095,AZ,2023-06-12,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
157,2.34959276821272,0.452959284044167,AZ,2023-06-13,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
158,2.37686735690073,0.299286026372579,AZ,2023-06-14,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1
159,1.37560079453404,0.648423349209745,AZ,2023-06-15,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
160,1.03945632267013,0.258364679062502,AZ,2023-06-16,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
161,0.538111850150441,0.3324537647520145,AZ,2023-06-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162,6.67589920349858,0.4464787311178595,AZ,2023-06-18,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
163,4.36297669333486,0.411405714935635,AZ,2023-06-19,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0
164,3.58057695728282,0.463789721669645,AZ,2023-06-20,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
165,2.11289407076343,0.372960037561091,AZ,2023-06-21,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1
166,1.96657286000773,0.4113469641568255,AZ,2023-06-22,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0
167,0.314551119883385,0.230955527587771,AZ,2023-06-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
168,1.34069761874841,0.4259218812799515,AZ,2023-06-24,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1
169,4.87743374259751,0.54334881385088,CA,2023-05-14,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0
170,4.5312723008884,0.35429845013307,CA,2023-05-15,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1
171,1.56253204091552,0.234585577545,CA,2023-05-16,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
172,1.87051851531731,0.317726814417844,CA,2023-05-17,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
173,1.63831058008417,0.323340343639157,CA,2023-05-18,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
174,2.06362361759964,0.2391429693058005,CA,2023-05-19,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1
175,1.13086068125462,0.1099249200751285,CA,2023-05-20,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
176,1.02932298873078,0.44474090134449,CA,2023-05-21,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
177,1.53892452230266,0.2884429609854425,CA,2023-05-22,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
178,1.36460444575341,0.28159869611864,CA,2023-05-23,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
179,1.48075385305163,0.276622073005705,CA,2023-05-24,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0
180,2.50261962618065,0.2792336964354595,CA,2023-05-25,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1
181,1.9679427148579,0.3289922920577315,CA,2023-05-26,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0
182,1.04616179933409,0.30779966856133,CA,2023-05-27,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
183,1.45261743571314,0.4156229145523655,CA,2023-05-28,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
184,1.7463838829743,0.475371669367217,CA,2023-05-29,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
185,2.50976969269666,0.291544288061341,CA,2023-05-30,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1
186,2.18411567326386,0.3242813298489635,CA,2023-05-31,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0
187,2.45583262557265,0.3211386211829835,CA,2023-06-01,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1
188,1.35965812037142,0.3677229679171315,CA,2023-06-02,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1
189,1.50780286371148,0.30676722981355953,CA,2023-06-03,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1
190,2.09546170855951,0.425623335444538,CA,2023-06-04,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1
191,1.79832879818764,0.306293788601141,CA,2023-06-05,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
192,2.15359471378081,0.4057039681400095,CA,2023-06-06,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1
193,1.77604632047922,0.396244575460379,CA,2023-06-07,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0
194,1.16014745231394,0.3593935795328565,CA,2023-06-08,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
195,3.52384425957625,0.4727578736708575,CA,2023-06-09,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0
196,1.25124601516657,0.585584687628725,CA,2023-06-10,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0
197,0.915444218484849,0.353122885882281,CA,2023-06-11,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
198,1.82424746700968,0.373682671493825,CA,2023-06-12,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0
199,2.18885762176215,0.3366554909289575,CA,2023-06-13,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
200,3.42531297402911,0.4020424646595335,CA,2023-06-14,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0
201,1.85214952272759,0.3685700377824015,CA,2023-06-15,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
202,2.47331405857486,0.4081251537725885,CA,2023-06-16,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0
203,1.35311971026867,0.4904622271779105,CA,2023-06-17,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1
204,0.624646477292363,0.4430976044434935,CA,2023-06-18,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
205,2.69862822991383,0.383472249162139,CA,2023-06-19,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0
206,2.72983966481686,0.383817110867713,CA,2023-06-20,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1
207,3.37007811016688,0.4428933070747475,CA,2023-06-21,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
208,3.28056500763979,0.4389477616857725,CA,2023-06-22,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
209,5.47937728437081,0.432254040997705,CA,2023-06-23,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1
210,1.81294724628912,0.4225031569737465,CA,2023-06-24,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0
211,0.0856453813453331,0.054535288318172,CO,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,0.849618769876771,0.159861178300528,CO,2023-05-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
213,0.71973195905428,0.3607332524813955,CO,2023-05-16,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
214,0.0968072740128961,0.065479765074534,CO,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,1.0367745110813,0.450929536723061,CO,2023-05-18,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
216,1.03892414761976,0.730548563544065,CO,2023-05-19,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
