...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24E_50_CI,recombinant_50_CI,X24G_50_CI,X24D_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24E_95_CI,recombinant_95_CI,X24G_95_CI,X24D_95_CI,other_95_CI
41,0.285824242194266,0.236225100083084,AK,2024-08-16,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
42,NA,NA,AK,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,0.420649961121572,0.2823122879092615,AL,2024-07-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,NA,NA,AL,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.613974991575109,0.482979928091597,AL,2024-07-16,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
53,0.47017566353026,0.294868823073909,AL,2024-07-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,NA,NA,AL,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.528720654319959,0.432467048423667,AL,2024-07-24,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
61,NA,NA,AL,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,0.521107829560021,0.319926596096226,AL,2024-07-26,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
63,NA,NA,AL,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,0.770641796250153,0.5138620270221,AL,2024-08-02,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
70,0.571092698774009,0.352014738107088,AL,2024-08-03,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,NA,NA,AL,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.884315419331077,0.408590891575901,AL,2024-08-08,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
76,NA,NA,AL,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,1.2523551216457,0.404109155553132,AL,2024-08-13,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
81,NA,NA,AL,2024-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,0.858893092320109,0.56846396593116,AL,2024-08-15,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
83,NA,NA,AL,2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.461327834358442,0.3269614442461285,AR,2024-07-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,0.54599678619529,0.4038172348689095,AR,2024-07-09,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,0.530526817179763,0.404224544596662,AR,2024-07-10,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
89,NA,NA,AR,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.483159176423358,0.310018697785268,AR,2024-07-17,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
96,NA,NA,AR,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,0.634612595987253,0.460472968807455,AR,2024-07-19,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
98,NA,NA,AR,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,1.04008594318259,0.401641650851591,AR,2024-07-22,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
101,0.495669762145728,0.299450494522817,AR,2024-07-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102,1.18556973333027,0.4001781444290455,AR,2024-07-24,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
103,NA,NA,AR,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.562778848432224,0.428378861496523,AR,2024-07-26,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
105,NA,NA,AR,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,2.77223644305278,0.436343945703805,AR,2024-07-29,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
108,0.596793343324054,0.439222611031481,AR,2024-07-30,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
109,NA,NA,AR,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.71456974171178,0.490763997519683,AR,2024-08-05,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
115,0.674678691725593,0.4060964968739125,AR,2024-08-06,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
116,0.517872858408906,0.305481773169686,AR,2024-08-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,NA,NA,AR,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.772224732480075,0.4200029087326055,AR,2024-08-09,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
119,NA,NA,AR,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,1.45172680373815,0.4649157411037295,AR,2024-08-12,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
122,4.16198750326423,0.426547700501944,AR,2024-08-13,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1
123,NA,NA,AR,2024-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,0.627562625978602,0.377635476621507,AR,2024-08-15,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
125,NA,NA,AR,2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.873714307815508,0.3760291294695695,AZ,2024-07-07,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
128,8.11403824040103,0.404341757878693,AZ,2024-07-08,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
129,3.80905875314538,0.370312036543579,AZ,2024-07-09,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
130,2.89334433267646,0.3952676176015415,AZ,2024-07-10,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1
131,0.797503192847954,0.39704470958437,AZ,2024-07-11,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
132,0.748240421787351,0.4042506200235205,AZ,2024-07-12,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
133,NA,NA,AZ,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,1.04732682252156,0.50170143430511,AZ,2024-07-14,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
135,2.03997002511095,0.395361374438995,AZ,2024-07-15,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
136,2.43187196383076,0.4093477983602005,AZ,2024-07-16,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
137,3.22418344670707,0.3999412065075505,AZ,2024-07-17,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
138,5.0616049806259404,0.475194277419319,AZ,2024-07-18,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
139,1.08871558263352,0.472146944518271,AZ,2024-07-19,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
140,1.25849905639957,0.4093377871425655,AZ,2024-07-20,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
141,4.05923788456695,0.497447415796447,AZ,2024-07-21,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0
142,4.52506973024867,0.406878429183759,AZ,2024-07-22,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1
143,2.17460251389721,0.411071908916775,AZ,2024-07-23,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1
144,5.65345590469313,0.460444463413559,AZ,2024-07-24,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
145,1.26251849240344,0.3955596578246775,AZ,2024-07-25,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
146,1.41882319155846,0.4398622549117875,AZ,2024-07-26,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
147,2.52992053213278,0.523315825402645,AZ,2024-07-27,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1
148,2.39387345037272,0.4276648633318305,AZ,2024-07-28,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0
149,4.96622607644172,0.4317283072911285,AZ,2024-07-29,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1
150,2.2179278444504398,0.4401954014271635,AZ,2024-07-30,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1
151,1.58228809613761,0.3494265293132885,AZ,2024-07-31,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
152,0.602755010259313,0.2722749709278715,AZ,2024-08-01,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
153,0.742437244064675,0.514843826578755,AZ,2024-08-02,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
154,2.3247889784242,0.4128831079729385,AZ,2024-08-03,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1
155,2.25934409066684,0.4882748773856695,AZ,2024-08-04,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
156,5.11997550810116,0.491240892722938,AZ,2024-08-05,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1
157,6.62082251540223,0.4373187782559255,AZ,2024-08-06,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
158,7.75342436977401,0.448904792463388,AZ,2024-08-07,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
159,1.30051779087854,0.394066820548708,AZ,2024-08-08,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
160,2.11385324901097,0.397025693829322,AZ,2024-08-09,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
161,1.30379666557299,0.4625161599703155,AZ,2024-08-10,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
162,1.44868150077399,0.432599480601093,AZ,2024-08-11,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
163,1.37646830152725,0.381349540303908,AZ,2024-08-12,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
164,6.41551270930805,0.419458795934555,AZ,2024-08-13,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0
165,3.21195041387772,0.498772878167776,AZ,2024-08-14,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
166,3.42863268412466,0.472376311096861,AZ,2024-08-15,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
167,2.49845162699337,0.52679922030491,AZ,2024-08-16,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1
168,1.81035760727062,0.432741438493043,AZ,2024-08-17,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1
169,6.48442820330401,0.3870909314338305,CA,2024-07-07,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1
170,8.22773803963069,0.4049560125553245,CA,2024-07-08,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
171,14.1863951352725,0.408918171063959,CA,2024-07-09,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0
172,8.58817988514836,0.4111881818230865,CA,2024-07-10,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
173,9.41838505560492,0.412846309594239,CA,2024-07-11,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
174,11.0016133482929,0.401454188982522,CA,2024-07-12,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
175,4.34727348869343,0.408606486805132,CA,2024-07-13,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
176,11.1694439389667,0.400932513779611,CA,2024-07-14,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
177,9.97627420336355,0.4082548967611595,CA,2024-07-15,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
178,16.4322347898091,0.421688797190605,CA,2024-07-16,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
179,6.35808073729928,0.4076295656038545,CA,2024-07-17,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1
180,8.00499080691652,0.3954551540471875,CA,2024-07-18,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
181,3.84412297646692,0.4106480856298905,CA,2024-07-19,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1
182,4.93719858790244,0.400896217847846,CA,2024-07-20,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1
183,12.5169667158933,0.4308367467123945,CA,2024-07-21,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
184,16.746673661755,0.416251926354293,CA,2024-07-22,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1
185,12.8088477228065,0.4174648582699635,CA,2024-07-23,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
186,15.475601464895,0.437392900743202,CA,2024-07-24,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1
187,10.54896498802,0.42635558763163,CA,2024-07-25,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
188,13.1629332497885,0.439181812833664,CA,2024-07-26,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
189,7.5916988393094,0.4234202958247255,CA,2024-07-27,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
190,3.42550731832898,0.3823787939237055,CA,2024-07-28,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
191,11.4796246114963,0.443614280324243,CA,2024-07-29,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
192,13.3076037975951,0.4358407435930495,CA,2024-07-30,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
193,8.35778930974584,0.4135631701265245,CA,2024-07-31,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1
194,11.6988726455471,0.4235064294250705,CA,2024-08-01,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
195,8.81144723761869,0.428143311549188,CA,2024-08-02,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
196,3.98024186179615,0.398710490353754,CA,2024-08-03,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1
197,17.0844029354586,0.431205729903163,CA,2024-08-04,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
198,32.3415516259706,0.448372277334322,CA,2024-08-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
199,17.0240036415138,0.4363863847960185,CA,2024-08-06,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
200,18.7687867380306,0.4410132434154985,CA,2024-08-07,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
201,10.5786632832259,0.433319046036637,CA,2024-08-08,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
202,16.1803358052586,0.428624493587597,CA,2024-08-09,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
203,18.9327663814376,0.472570102500549,CA,2024-08-10,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
204,19.0983402778356,0.4757539463867335,CA,2024-08-11,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
205,24.4589841357219,0.461232516689852,CA,2024-08-12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
206,16.5415210538298,0.483121448168582,CA,2024-08-13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
207,10.4095977399397,0.4302439235915715,CA,2024-08-14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
208,18.5014797745181,0.4833211641952065,CA,2024-08-15,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
209,8.0416745436456,0.489073246350902,CA,2024-08-16,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1
210,10.7362648076342,0.4838832337535375,CA,2024-08-17,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
211,NA,NA,CO,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.462784997584052,0.2925608574550535,CO,2024-07-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213,NA,NA,CO,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,0.461380414820006,0.2892837784895405,CO,2024-07-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,0.682709038931987,0.4121797088819795,CO,2024-07-11,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
216,0.57545747099097,0.439922360027819,CO,2024-07-12,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
