...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,X23H_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,X23H_95_CI,other_95_CI
42,NA,NA,AK,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0.385767054191708,0.2530413330962085,AL,2023-09-20,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
47,NA,NA,AL,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.416146935359747,0.3046400997575465,AL,2023-09-26,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
53,0.411335922226915,0.2651812930943575,AL,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
54,NA,NA,AL,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,0.365981866996293,0.2802540457419275,AL,2023-10-03,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
60,NA,NA,AL,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,1.32861328440487,0.2500361247511395,AL,2023-10-17,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
74,0.786761654714699,0.230768425813511,AL,2023-10-18,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
75,1.97039818922863,0.4257276991868085,AL,2023-10-19,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
76,1.5034771448664,0.288539722392437,AL,2023-10-20,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
77,0.287645296719928,0.221637585482909,AL,2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,1.23090131289639,0.375072911076143,AL,2023-10-22,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
79,0.928564863307428,0.3010909831520205,AL,2023-10-23,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
80,0.825693962240273,0.6031297674783,AL,2023-10-24,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
81,1.18994274043825,0.210009251244588,AL,2023-10-25,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,1.00720460156469,0.484790246000715,AL,2023-10-26,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
83,NA,NA,AL,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.428938652633188,0.3124638688458655,AR,2023-09-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,1.26729482551288,0.4120582068636665,AR,2023-09-19,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
88,1.88783897861638,0.4691994245169285,AR,2023-09-20,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1
89,1.55754465764119,0.457876498686056,AR,2023-09-21,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
90,NA,NA,AR,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,0.466481313331777,0.334706665969877,AR,2023-09-26,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
95,0.3519456135301,0.2340956745860105,AR,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
96,0.743419555578948,0.390161049828669,AR,2023-09-28,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
97,1.84165128534096,0.320550111584069,AR,2023-09-29,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
98,NA,NA,AR,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,3.08297660464709,0.353855268867508,AR,2023-10-02,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1
101,1.75282786393962,0.3572294775384975,AR,2023-10-03,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
102,1.82199087646938,0.4589044528311025,AR,2023-10-04,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
103,3.31667735269414,0.3755104788533765,AR,2023-10-05,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1
104,0.51005429380061,0.367635087936374,AR,2023-10-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
105,0.507662307106294,0.371192460488972,AR,2023-10-07,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
106,0.512870685949474,0.374791389055328,AR,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
107,1.77464387746774,0.3784300886641375,AR,2023-10-09,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108,1.83673648517876,0.382106730363688,AR,2023-10-10,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
109,2.04078838105942,0.345564139490374,AR,2023-10-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
110,0.776987902103699,0.301739532697722,AR,2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111,2.65027115603738,0.430183229657326,AR,2023-10-13,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1
112,NA,NA,AR,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,4.05505927361952,0.430525545546001,AR,2023-10-16,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1
115,0.832584123853784,0.595241452627445,AR,2023-10-17,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
116,NA,NA,AR,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,2.67173678948895,0.4165819357754275,AR,2023-10-19,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
118,0.564618683500232,0.4205286537695865,AR,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
119,0.575146442811027,0.4244906886118235,AR,2023-10-21,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120,NA,NA,AR,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,3.41583974870299,0.536862980933135,AR,2023-10-23,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1
122,0.229119510939394,0.146403032346125,AR,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
123,1.24642083700661,0.610184468032605,AR,2023-10-25,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
124,NA,NA,AR,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.402050339157259,0.2936953777488495,AR,2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
126,NA,NA,AR,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,4.17705985839859,0.3457102674132045,AZ,2023-09-17,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1
128,4.6544626353207,0.3994217172802225,AZ,2023-09-18,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1
129,3.01052633693946,0.4072092381148815,AZ,2023-09-19,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1
130,1.77464496719711,0.385456950734405,AZ,2023-09-20,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1
131,2.18128715668789,0.457791103261546,AZ,2023-09-21,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1
132,1.30256879454214,0.30976699218104,AZ,2023-09-22,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
133,1.69699811948033,0.4716007016815235,AZ,2023-09-23,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1
134,2.04648636328323,0.3706698361547975,AZ,2023-09-24,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1
135,4.58818632414992,0.4197295706809925,AZ,2023-09-25,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
136,4.15147981365822,0.401621788481691,AZ,2023-09-26,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
137,2.49238983294773,0.3616950783427155,AZ,2023-09-27,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
138,1.16672410273086,0.372172972774815,AZ,2023-09-28,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
139,0.794778575908212,0.397027280402754,AZ,2023-09-29,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
140,1.27617052722729,0.3696757844814415,AZ,2023-09-30,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1
141,8.50262125610455,0.4007591109803995,AZ,2023-10-01,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1
142,11.6348182339515,0.447431140495391,AZ,2023-10-02,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
143,0.913837946534746,0.3152828601725615,AZ,2023-10-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
144,2.85213672961131,0.502914533576325,AZ,2023-10-04,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
145,2.50880722632902,0.3801820862878555,AZ,2023-10-05,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0
146,3.15602904422343,0.422359979074564,AZ,2023-10-06,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1
147,1.66011117743699,0.60222766777144,AZ,2023-10-07,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
148,4.09579113435727,0.372391241652931,AZ,2023-10-08,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1
149,3.86142977144266,0.359794940283277,AZ,2023-10-09,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1
150,3.53566016684831,0.3693069676781415,AZ,2023-10-10,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1
151,0.840378096548157,0.3041331222147395,AZ,2023-10-11,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
152,0.654891187881727,0.4595365832834195,AZ,2023-10-12,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
153,1.38268173808455,0.64683656352402,AZ,2023-10-13,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1
154,1.27260851703125,0.356377797427835,AZ,2023-10-14,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
155,2.70424370599884,0.4294836752369935,AZ,2023-10-15,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1
156,3.26579701304223,0.348582146708737,AZ,2023-10-16,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0
157,3.26498558380102,0.400401902512479,AZ,2023-10-17,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
158,2.95462403432681,0.4290307607387165,AZ,2023-10-18,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1
159,4.11663900168108,0.4672420501963225,AZ,2023-10-19,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1
160,1.069922457265,0.296726359767273,AZ,2023-10-20,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
161,1.4227782396305,0.3096181738568795,AZ,2023-10-21,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
162,2.08709790057483,0.3296666159313505,AZ,2023-10-22,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1
163,8.17916216719682,0.4011587045347545,AZ,2023-10-23,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0
164,2.01039017421039,0.280448632885642,AZ,2023-10-24,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
165,1.3346744707675,0.326070904721186,AZ,2023-10-25,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1
166,0.131463637995718,0.1052716324979195,AZ,2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
167,0.982569635561043,0.313039377502522,AZ,2023-10-27,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
168,2.46779377133883,0.4928207857165945,AZ,2023-10-28,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
169,2.93415456760723,0.381236405264214,CA,2023-09-17,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1
170,4.23456517590215,0.412018804962562,CA,2023-09-18,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
171,2.14246268655249,0.3790128571600935,CA,2023-09-19,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
172,3.12476670210123,0.37119042597586,CA,2023-09-20,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
173,2.07579343213565,0.3786182422807485,CA,2023-09-21,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
174,3.11801236176699,0.342372321804803,CA,2023-09-22,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1
175,1.30870541782409,0.355965698931901,CA,2023-09-23,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
176,1.69504633587442,0.3499310717517835,CA,2023-09-24,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
177,2.10364668360243,0.332850292903683,CA,2023-09-25,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1
178,2.5788802529904302,0.335700121888814,CA,2023-09-26,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
179,3.25255147277597,0.386394942150713,CA,2023-09-27,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0
180,2.7655148574645,0.364532025386431,CA,2023-09-28,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1
181,2.54629069491759,0.419696311229332,CA,2023-09-29,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0
182,0.979539292416293,0.3640797877240595,CA,2023-09-30,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1
183,1.28441338639226,0.409906187269638,CA,2023-10-01,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
184,2.42946121197043,0.3289559211326935,CA,2023-10-02,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1
185,2.63187864483866,0.34645609532337,CA,2023-10-03,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
186,3.11833618007875,0.334712447654299,CA,2023-10-04,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
187,6.78660182150578,0.454266653231994,CA,2023-10-05,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1
