...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24E_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24E_95_CI,X24G_95_CI,other_95_CI
22,NA,NA,AK,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,AK,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,AK,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,AK,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,AK,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.388472883100152,0.312206991388134,AK,2024-07-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38,NA,NA,AK,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,0.580485537526044,0.4567105656691745,AL,2024-06-30,1,0,1,1,1,1,1,1,0,0,1,1,1,1
58,NA,NA,AL,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,0.602245263767388,0.4940507038328275,AL,2024-07-09,1,0,1,1,1,1,1,1,0,0,1,1,1,1
67,NA,NA,AL,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,0.582763213266479,0.359465398763503,AL,2024-07-16,1,1,1,1,0,1,1,1,1,0,1,0,1,1
74,0.658733804176396,0.53162370764304,AL,2024-07-17,1,0,1,1,1,1,1,1,0,0,1,1,1,1
75,NA,NA,AL,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.492033408786698,0.2887815353509145,AL,2024-07-24,1,1,1,1,1,1,1,1,1,0,1,0,1,1
82,NA,NA,AL,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.717938879124988,0.57685425738534,AL,2024-07-26,1,0,1,1,1,1,1,1,1,1,1,1,1,1
84,NA,NA,AL,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.634590053396135,0.469716840824171,AR,2024-07-08,0,1,1,1,1,1,1,0,0,1,1,1,1,1
108,0.600478939431062,0.403749762415954,AR,2024-07-09,1,0,1,1,1,1,1,0,0,1,1,1,1,1
109,0.595711526509201,0.4070689666616875,AR,2024-07-10,1,0,1,1,1,1,1,1,0,0,1,1,1,1
110,NA,NA,AR,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,0.438745163053909,0.274388221207566,AR,2024-07-17,1,1,1,1,1,1,1,0,1,0,1,1,1,1
117,NA,NA,AR,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.638276625255968,0.4483030013987535,AR,2024-07-19,1,1,1,1,1,0,1,1,1,1,1,0,0,1
119,NA,NA,AR,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,1.52073106330127,0.4408042393525995,AR,2024-07-22,1,0,1,1,1,1,1,0,0,0,1,0,0,1
122,0.47129730450784,0.2876085760801545,AR,2024-07-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1
123,1.39024051144564,0.4221249424611945,AR,2024-07-24,1,0,1,1,1,1,1,1,0,1,1,0,0,1
124,NA,NA,AR,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.721836678008796,0.481304524156082,AR,2024-07-26,1,0,1,1,1,1,1,1,0,1,1,0,1,1
126,NA,NA,AR,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.64132371031934,0.355177276350775,AZ,2024-06-16,1,1,1,1,1,1,1,0,0,0,1,1,0,1
128,3.53606090157567,0.3506925553559395,AZ,2024-06-17,1,1,0,1,1,1,1,0,0,0,0,0,1,1
129,2.55356210441422,0.36839060168883,AZ,2024-06-18,1,1,1,1,1,1,0,0,0,0,1,0,0,0
130,1.52333176635471,0.331979483766245,AZ,2024-06-19,1,1,1,1,1,1,1,0,0,0,1,0,0,1
131,1.56362278409702,0.3830231456042335,AZ,2024-06-20,1,0,1,1,1,1,1,0,0,0,1,1,0,1
132,0.839512706158156,0.3203606904856595,AZ,2024-06-21,1,1,1,1,1,1,1,1,0,1,1,1,0,1
133,0.397650146455018,0.2995420923161595,AZ,2024-06-22,1,1,1,1,1,1,1,0,1,0,1,1,1,1
134,1.28657937286475,0.314290595247909,AZ,2024-06-23,1,1,1,1,1,1,1,0,0,1,1,0,0,1
135,1.06610038250056,0.368719217076228,AZ,2024-06-24,1,1,1,1,1,1,1,0,1,0,1,0,1,1
136,1.83690016054415,0.3452522759003975,AZ,2024-06-25,1,1,1,1,1,1,1,0,1,0,1,0,1,1
137,3.02595205585646,0.461990886938718,AZ,2024-06-26,1,0,0,1,1,1,1,0,0,0,1,0,0,1
138,NA,NA,AZ,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,0.452721556827829,0.31097375594043,AZ,2024-06-28,1,1,1,1,1,1,1,0,1,1,0,1,1,1
140,1.2898788964494,0.4320853119191465,AZ,2024-06-29,0,1,1,1,1,1,1,1,1,1,1,1,1,1
141,4.33378296118103,0.443922520450477,AZ,2024-06-30,0,1,0,1,1,0,0,0,0,0,1,0,0,1
142,9.21192492504092,0.4413381146421545,AZ,2024-07-01,0,1,0,0,0,1,0,0,0,1,0,0,0,0
143,2.51537606511401,0.351729307312345,AZ,2024-07-02,0,1,1,1,1,1,1,0,1,0,1,1,1,1
144,NA,NA,AZ,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,0.678558902165707,0.174825585499375,AZ,2024-07-04,1,1,0,1,1,1,1,1,0,0,1,1,1,1
146,0.794449802310534,0.3980111779700955,AZ,2024-07-05,1,1,1,1,1,1,1,0,1,1,1,0,1,1
147,2.16619147704863,0.4513234979248,AZ,2024-07-06,1,1,0,1,0,1,1,0,1,0,1,0,1,1
148,1.15104751229563,0.4022037149342725,AZ,2024-07-07,1,1,1,1,1,1,1,0,0,0,1,0,1,1
149,11.7454914221455,0.4403526894068575,AZ,2024-07-08,0,1,0,1,1,1,1,0,1,0,1,0,0,1
150,6.74089312201588,0.391561440294466,AZ,2024-07-09,0,0,0,1,1,1,1,0,1,0,1,0,0,1
151,4.7180218629079,0.4244349205418565,AZ,2024-07-10,0,0,0,1,1,1,1,0,0,0,1,0,0,1
152,0.903268167458397,0.407709047751131,AZ,2024-07-11,1,1,1,1,1,1,1,0,0,0,1,0,0,1
153,0.855306963358313,0.4249791924757595,AZ,2024-07-12,1,1,1,1,1,1,1,1,1,1,1,0,0,1
154,NA,NA,AZ,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,1.09252207641052,0.55384635410424,AZ,2024-07-14,1,1,1,1,1,0,1,1,0,1,1,0,1,1
156,2.75556785623691,0.4449103454011595,AZ,2024-07-15,0,0,0,1,1,1,1,0,0,0,1,0,1,1
157,3.42504422918925,0.4333093058988355,AZ,2024-07-16,1,0,0,1,1,1,1,0,0,0,1,0,1,1
158,4.99422991421009,0.4390936056293665,AZ,2024-07-17,0,1,0,1,0,0,1,0,0,0,1,0,0,0
159,6.00570476765553,0.547430933431975,AZ,2024-07-18,0,0,0,1,1,1,1,0,0,0,1,0,0,1
160,1.23061126165643,0.51545610455677,AZ,2024-07-19,0,1,0,1,1,1,1,0,0,0,1,0,1,1
161,1.5128396968723,0.459594542063063,AZ,2024-07-20,1,0,1,1,1,1,1,0,0,0,1,0,1,1
162,4.92915351263841,0.586052041335945,AZ,2024-07-21,0,1,0,1,0,0,1,0,1,0,1,0,0,1
163,5.99808349757931,0.4535466660749725,AZ,2024-07-22,0,1,0,1,0,1,1,0,0,0,1,0,0,1
164,2.98333094525265,0.438190205125412,AZ,2024-07-23,0,1,0,1,1,1,0,0,0,0,1,0,0,0
165,6.80774197704396,0.52636299058435,AZ,2024-07-24,0,0,0,1,0,1,1,0,0,0,1,0,0,1
166,1.39718802104624,0.438221726578601,AZ,2024-07-25,1,0,1,1,1,1,1,1,0,1,1,0,0,1
167,1.67307418953284,0.4771704836461455,AZ,2024-07-26,0,1,1,1,1,1,1,0,0,0,1,1,1,1
168,2.88766750350021,0.615003073503315,AZ,2024-07-27,0,1,0,1,1,0,1,0,0,1,1,0,1,1
169,3.52561428331977,0.3512106313766165,CA,2024-06-16,0,1,1,1,1,0,1,0,0,0,0,0,0,0
170,3.82716366765959,0.3833392346817435,CA,2024-06-17,0,1,1,1,1,1,1,0,0,0,1,0,0,1
171,5.51698498794526,0.367681310195668,CA,2024-06-18,0,1,1,1,1,1,0,0,0,0,0,0,0,0
172,8.53318006969184,0.3898591167343805,CA,2024-06-19,0,1,1,1,0,1,1,0,0,0,0,0,0,0
173,6.09136392138759,0.38712554207211203,CA,2024-06-20,1,0,1,1,1,0,1,0,0,0,0,0,0,1
174,6.44435510690347,0.374056534518463,CA,2024-06-21,0,1,1,1,1,1,1,0,0,0,1,0,0,1
175,2.28510679454031,0.3576162140965915,CA,2024-06-22,1,1,0,1,1,1,1,0,0,0,0,0,1,1
176,2.51914410129498,0.377489866739169,CA,2024-06-23,1,1,1,1,1,1,1,0,0,0,1,0,0,1
177,3.70574621733149,0.3930210887665535,CA,2024-06-24,1,1,1,1,1,0,1,0,0,0,1,0,0,1
178,6.31361533608383,0.384209173531555,CA,2024-06-25,0,1,1,1,1,1,0,0,0,0,1,0,0,0
179,12.2689192668193,0.376526469791849,CA,2024-06-26,1,1,1,1,1,1,1,0,0,0,0,0,0,1
180,14.3764072976565,0.391962987162587,CA,2024-06-27,0,0,1,1,0,1,0,0,0,0,0,0,0,1
181,11.6825113940841,0.395541774566951,CA,2024-06-28,0,1,1,1,1,1,0,0,0,0,0,0,0,0
182,7.90910933790428,0.389946646826621,CA,2024-06-29,0,1,1,1,0,1,0,0,0,0,0,0,0,0
183,13.2261047000367,0.4018338841161225,CA,2024-06-30,0,0,0,1,1,1,1,0,0,0,0,0,0,1
184,16.2847654534706,0.3831659061287455,CA,2024-07-01,0,0,1,1,0,0,1,0,0,0,0,0,0,0
185,7.25185634726744,0.3936372968952435,CA,2024-07-02,0,1,1,1,1,1,1,0,0,0,0,0,0,1
186,8.25475264342018,0.39162455433872,CA,2024-07-03,0,1,1,1,1,1,1,0,0,0,0,0,0,0
187,2.88776437821984,0.388969517499645,CA,2024-07-04,0,1,1,1,1,1,1,0,0,0,0,1,0,1
188,9.1153005563918,0.415929540557374,CA,2024-07-05,0,1,1,1,0,1,1,0,0,0,0,0,0,1
189,8.2725305078054,0.41619452235501597,CA,2024-07-06,0,0,0,1,0,1,1,0,0,0,0,0,0,1
190,11.0238810310727,0.411200807530137,CA,2024-07-07,0,1,1,1,0,1,1,0,0,0,0,0,0,1
191,13.2529816374935,0.4271442072613775,CA,2024-07-08,0,1,0,1,1,1,0,0,0,0,0,0,0,0
192,21.3380699668871,0.4411881231544495,CA,2024-07-09,0,0,0,1,0,1,0,0,0,0,0,0,0,0
193,11.0244940108656,0.415658735873172,CA,2024-07-10,0,0,0,1,1,1,0,0,0,0,0,0,0,0
194,12.3660869929018,0.427460349777,CA,2024-07-11,0,1,0,1,1,0,0,0,0,0,1,0,0,0
195,22.4921992747773,0.424183658660382,CA,2024-07-12,0,0,0,1,0,1,1,0,0,0,0,0,0,1
196,7.51388925345019,0.4244046467386355,CA,2024-07-13,0,0,0,1,1,1,0,0,0,0,1,0,0,0
197,16.231736056665,0.431868426032366,CA,2024-07-14,0,0,0,1,0,0,0,0,0,0,1,0,0,1
198,20.0044568734914,0.429885391439184,CA,2024-07-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0
199,25.2476788256414,0.4540401421956255,CA,2024-07-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200,12.4145638243764,0.440954888878361,CA,2024-07-17,0,0,1,1,0,1,1,0,0,1,0,0,0,1
201,14.0902687704512,0.427533629438883,CA,2024-07-18,0,1,1,1,0,0,0,0,0,0,1,0,0,0
202,5.94203978157052,0.440146920589357,CA,2024-07-19,0,1,0,1,0,1,1,0,0,0,1,0,1,1
203,10.5016358119851,0.433138253637468,CA,2024-07-20,0,0,1,1,0,1,0,0,0,0,0,0,1,0
204,17.5442971047001,0.473771636737455,CA,2024-07-21,0,0,0,1,0,0,1,0,0,0,0,0,1,1
205,25.3362087180056,0.4431487019951655,CA,2024-07-22,0,0,0,1,0,1,1,0,0,0,0,0,0,1
206,20.9890057858127,0.4718312387052155,CA,2024-07-23,0,0,1,1,0,1,1,0,0,0,0,0,0,1
207,21.6151963658707,0.46953323043001,CA,2024-07-24,0,0,0,0,0,0,1,0,0,0,0,0,0,1
208,15.8911997965774,0.4535559033497065,CA,2024-07-25,0,1,0,1,0,1,0,0,0,0,0,0,0,0
209,17.8457959970283,0.4959183356987645,CA,2024-07-26,0,0,0,1,0,1,0,0,0,0,0,0,0,0
210,11.7560399962187,0.46325524884665,CA,2024-07-27,0,0,0,1,0,1,1,0,1,0,0,0,0,1
211,NA,NA,CO,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.609216134575233,0.4541874720508755,CO,2024-06-17,1,0,1,1,1,1,1,0,0,1,1,1,1,1
213,NA,NA,CO,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,0.559429198673225,0.3474202934080975,CO,2024-06-19,0,1,1,1,1,1,1,0,0,1,1,1,1,1
215,NA,NA,CO,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,0.66853151821882,0.458608925948704,CO,2024-06-21,1,1,1,1,1,0,1,1,1,0,1,1,0,1
217,NA,NA,CO,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,NA,NA,CO,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,0.987124292665558,0.50449444494785,CO,2024-06-25,1,1,1,1,0,1,1,1,1,0,1,0,1,1
221,0.700082195120125,0.386994317650048,CO,2024-06-26,1,1,1,1,1,1,1,1,0,0,1,1,0,0
222,0.332912250647586,0.246764564663556,CO,2024-06-27,1,1,1,1,1,1,1,0,1,0,1,1,1,1
223,0.62688926448139,0.4685512601161515,CO,2024-06-28,1,0,1,1,1,1,1,1,0,0,1,1,1,1
224,NA,NA,CO,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.623366614041952,0.4757400733097715,CO,2024-07-01,1,0,1,1,1,1,1,1,0,0,1,1,1,1
227,NA,NA,CO,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,NA,NA,CO,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,NA,NA,CO,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,0.283109843175274,0.2275674185523275,CO,2024-07-05,1,1,1,1,1,1,1,0,1,0,1,1,1,1
231,NA,NA,CO,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.284040650251964,0.2252104431699775,CO,2024-07-08,1,1,1,1,1,1,1,1,1,0,1,0,1,1
234,NA,NA,CO,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
