...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23H_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23H_95_CI,X24A_95_CI,other_95_CI
17,NA,NA,AK,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,AK,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,0.760436958344299,0.5181289035783,AK,2023-11-30,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
20,NA,NA,AK,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,AK,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,AK,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,AK,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,0.278773454267436,0.2221561661375435,AK,2023-12-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
26,NA,NA,AK,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.264209557679801,0.1800633654310815,AK,2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,NA,NA,AK,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.195707852863268,0.11520930403968,AL,2023-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,NA,NA,AL,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.901652362636461,0.667437659724625,AL,2023-11-21,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
53,NA,NA,AL,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.180787447231646,0.105332052184814,AL,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,0.178371899757365,0.109108447563331,AL,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,NA,NA,AL,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,0.742164187721847,0.5508943329222,AL,2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
65,NA,NA,AL,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,0.734298303597694,0.55881598194016,AL,2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,NA,NA,AL,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.247071820740502,0.1430799374533005,AL,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
73,NA,NA,AL,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,0.877188160509047,0.4186915810318555,AL,2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
77,NA,NA,AL,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.931373347579824,0.665113845872465,AL,2023-12-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
80,NA,NA,AL,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,0.487915346190855,0.3797845548560505,AR,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
89,NA,NA,AR,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.487061415800164,0.377591968767848,AR,2023-11-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
94,0.605454069335047,0.3709066132381625,AR,2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
95,NA,NA,AR,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.380264660356956,0.230786570479597,AR,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
101,1.22978454128376,0.51413518808309,AR,2023-11-28,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0
102,0.912192302229983,0.241347835691545,AR,2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
103,NA,NA,AR,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.555341343691974,0.405740999304036,AR,2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
105,NA,NA,AR,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,0.554041342004988,0.4041047539139025,AR,2023-12-05,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
109,NA,NA,AR,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,1.6220486941709,0.57545660780996,AR,2023-12-07,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1
111,NA,NA,AR,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.597595315423602,0.435700943770507,AR,2023-12-10,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
114,NA,NA,AR,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,0.796056167179597,0.4130112244682385,AR,2023-12-12,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1
116,0.837669550985896,0.59361502480804,AR,2023-12-13,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1
117,2.71616106327574,0.4515884298900725,AR,2023-12-14,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1
118,0.259617450672334,0.1931374404615565,AR,2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
119,NA,NA,AR,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,2.21797636025156,0.575305545937615,AR,2023-12-18,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1
122,1.66430164484961,0.511882637543155,AR,2023-12-19,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1
123,NA,NA,AR,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,2.76270002516374,0.58739196631692,AR,2023-12-21,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1
125,1.65302178131205,0.57445988096932,AR,2023-12-22,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1
126,NA,NA,AR,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,3.42891520987347,0.325180014994153,AZ,2023-11-12,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1
128,3.13748392390514,0.3118884651688165,AZ,2023-11-13,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0
129,2.81405778570623,0.3786056568135015,AZ,2023-11-14,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1
130,1.83596637327611,0.3100236942610335,AZ,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0
131,1.4115929884801801,0.144020859200531,AZ,2023-11-16,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1
132,0.683855031163165,0.50351274240603,AZ,2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133,1.21554750299416,0.4205919660259525,AZ,2023-11-18,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1
134,2.16185395133799,0.3967279078736605,AZ,2023-11-19,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0
135,4.09925874678455,0.306407443306312,AZ,2023-11-20,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1
136,2.27691257030788,0.3854528158596415,AZ,2023-11-21,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1
137,1.60780205245623,0.388920432541018,AZ,2023-11-22,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0
138,1.00900349154269,0.43778933565961903,AZ,2023-11-23,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0
139,2.16835225844495,0.329357460247687,AZ,2023-11-24,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
140,1.88970114335879,0.3852135838443925,AZ,2023-11-25,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
141,4.26185383994591,0.4738579754964935,AZ,2023-11-26,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0
142,2.23613197547466,0.3242439902538105,AZ,2023-11-27,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0
143,4.67579650963761,0.353067693794054,AZ,2023-11-28,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0
144,2.884126041669,0.340058782342695,AZ,2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
145,0.7315563970536,0.3439075449307725,AZ,2023-11-30,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1
146,1.02909049119435,0.321925362341757,AZ,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1
147,1.48145570197389,0.329562691748967,AZ,2023-12-02,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0
148,2.75011300170374,0.33060307950211,AZ,2023-12-03,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
149,2.81977531919295,0.367738689620132,AZ,2023-12-04,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1
150,4.30144686958633,0.3023441435932975,AZ,2023-12-05,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0
151,2.92710102799386,0.408561779028019,AZ,2023-12-06,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
152,1.8164496575121,0.2995786639279855,AZ,2023-12-07,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0
153,0.706331528959609,0.290687917053883,AZ,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
154,1.07869671892523,0.171591193438466,AZ,2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1
155,1.0020795426008,0.447020842513983,AZ,2023-12-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0
156,1.85875478601484,0.399755882087799,AZ,2023-12-11,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1
157,3.21270306559973,0.471360253946601,AZ,2023-12-12,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
158,2.71388899726768,0.420687868775677,AZ,2023-12-13,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0
159,2.04875179951599,0.3728584811145555,AZ,2023-12-14,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1
160,1.09705611640178,0.365067720132648,AZ,2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
161,2.22139056645458,0.397660648063884,AZ,2023-12-16,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0
162,1.9761851880099,0.257168789962016,AZ,2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1
163,4.58209329051735,0.408503451695598,AZ,2023-12-18,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0
164,4.4483735258565,0.3867015717838655,AZ,2023-12-19,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1
165,1.16334607642189,0.345974945133933,AZ,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
166,1.45654728200535,0.3845835913401305,AZ,2023-12-21,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
167,0.930920221796041,0.379340763229547,AZ,2023-12-22,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0
168,1.16552616833133,0.341297736816527,AZ,2023-12-23,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1
169,1.2833899926369,0.2354813699922915,CA,2023-11-12,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1
170,3.70840880275559,0.3706066305083275,CA,2023-11-13,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1
171,2.43498276636531,0.3023429757950485,CA,2023-11-14,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1
172,2.17436215183043,0.3125142899605505,CA,2023-11-15,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
173,1.84720265311045,0.3494807000602875,CA,2023-11-16,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0
174,1.93340060696286,0.3876610893498345,CA,2023-11-17,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0
175,1.29800806670262,0.3551139926093855,CA,2023-11-18,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0
176,0.665095784270595,0.359018601634478,CA,2023-11-19,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
177,2.31783624824016,0.292970213830689,CA,2023-11-20,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1
178,1.89558545608179,0.347359124647099,CA,2023-11-21,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0
179,1.85482898862053,0.306886312486047,CA,2023-11-22,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0
180,0.95789383007284,0.42924667945455,CA,2023-11-23,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
181,1.42157285194051,0.341210949877661,CA,2023-11-24,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1
182,1.84995548012993,0.3150010267864795,CA,2023-11-25,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1
183,1.24130238529188,0.2611211649417605,CA,2023-11-26,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1
184,2.3650016193381602,0.371180914616266,CA,2023-11-27,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
185,3.2948394932948,0.352554822287038,CA,2023-11-28,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
