...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24E_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24E_95_CI,X24G_95_CI,other_95_CI
23,0.425381042884635,0.2483527131443685,AK,2024-07-22,1,1,1,1,1,1,1,1,1,0,1,1,0,1
24,NA,NA,AK,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,AK,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,AK,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,0.432327589115249,0.373739418658872,AK,2024-08-02,1,1,1,1,1,1,1,1,1,0,1,0,1,1
35,NA,NA,AK,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.898694122400916,0.352013832285081,AK,2024-08-05,1,1,1,1,0,1,1,1,1,0,1,0,1,1
38,NA,NA,AK,2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,0.396542767507677,0.337299511248108,AK,2024-08-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1
40,NA,NA,AK,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,0.861210969690875,0.3224769038169065,AK,2024-08-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1
42,NA,NA,AK,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.487901048579336,0.343402195912097,AL,2024-06-30,1,1,1,1,1,1,1,0,0,1,1,1,1,1
44,NA,NA,AL,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.51094587072879,0.3643159650060685,AL,2024-07-09,1,0,1,1,1,1,1,1,0,0,1,1,1,1
53,NA,NA,AL,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,0.664324784469949,0.3933458621707725,AL,2024-07-16,1,1,1,1,0,1,1,1,1,0,1,0,1,1
60,0.516553863917388,0.3926552411783915,AL,2024-07-17,1,0,1,1,1,1,1,1,0,0,1,1,1,1
61,NA,NA,AL,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.546638429012897,0.3286894952961345,AL,2024-07-24,1,1,1,1,0,1,1,1,1,0,1,0,1,1
68,NA,NA,AL,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,0.56161987208866,0.4352854304427115,AL,2024-07-26,1,0,1,1,1,1,1,1,0,0,1,1,1,1
70,NA,NA,AL,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,0.787492221534431,0.589925901611285,AL,2024-08-02,0,1,1,1,1,1,1,0,1,1,1,1,0,1
77,0.611355726575965,0.4826729712889875,AL,2024-08-03,1,0,1,1,1,1,1,1,1,1,1,1,1,1
78,NA,NA,AL,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,0.93553253109535,0.512035968201715,AL,2024-08-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,NA,NA,AL,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.510014568689862,0.4016757691656875,AR,2024-07-08,0,1,1,1,1,1,1,0,0,1,1,1,1,1
94,0.52899949481507,0.336563120671337,AR,2024-07-09,1,0,1,1,1,1,1,1,0,0,1,1,1,1
95,0.518092019169937,0.337897543758881,AR,2024-07-10,1,0,1,1,1,1,1,1,0,0,1,1,1,1
96,NA,NA,AR,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,0.478663561214093,0.3255721282080365,AR,2024-07-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,NA,NA,AR,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.642052561387554,0.4947930732940445,AR,2024-07-19,1,1,1,1,1,0,1,0,1,1,1,1,0,1
105,NA,NA,AR,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,1.09660747540623,0.4089029530721775,AR,2024-07-22,1,1,1,1,1,1,1,1,1,0,1,0,0,1
108,0.481948454034246,0.3267160910800065,AR,2024-07-23,1,1,1,1,1,1,1,1,1,0,1,1,0,1
109,1.12411798322477,0.394282442878692,AR,2024-07-24,1,0,1,1,1,1,1,0,0,1,1,0,0,1
110,NA,NA,AR,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,0.58531424253502,0.3842955132970775,AR,2024-07-26,1,0,1,1,1,1,1,1,0,1,1,1,0,1
112,NA,NA,AR,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,2.64762707184659,0.3980826923254635,AR,2024-07-29,1,0,1,1,1,1,1,1,0,1,1,0,1,1
115,0.610193243067825,0.403020723039951,AR,2024-07-30,1,0,1,1,1,1,1,1,0,1,1,1,0,1
116,NA,NA,AR,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.746545237612214,0.562257950662185,AR,2024-08-05,0,1,1,1,1,1,1,0,0,1,1,1,1,1
122,0.655301907515055,0.349121112909654,AR,2024-08-06,1,1,1,1,1,1,1,1,0,1,1,0,1,1
123,0.528295485073026,0.3702853816430765,AR,2024-08-07,1,1,0,1,1,1,1,1,1,0,1,1,0,1
124,NA,NA,AR,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.78420981534657,0.407857752017253,AR,2024-08-09,0,1,1,1,1,1,1,0,1,1,1,0,1,1
126,NA,NA,AR,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,3.2603919451391,0.420447120286975,AZ,2024-06-30,0,1,0,1,1,0,0,0,0,0,1,0,0,0
128,7.65497330368985,0.4198038971181245,AZ,2024-07-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0
129,1.84600763616154,0.333728031239844,AZ,2024-07-02,0,1,1,1,1,1,1,0,0,0,1,0,1,1
130,NA,NA,AZ,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,0.824632641651683,0.21445807249888,AZ,2024-07-04,1,1,0,1,1,1,1,1,0,0,1,1,1,1
132,0.749903070238157,0.391836802698914,AZ,2024-07-05,1,1,1,1,0,1,1,1,0,0,1,0,1,1
133,2.1225403498188,0.458233510923969,AZ,2024-07-06,1,1,1,1,0,1,1,0,0,1,1,0,0,1
134,0.892555412843272,0.3833744554300165,AZ,2024-07-07,1,1,1,1,1,1,1,0,0,0,1,1,1,1
135,8.54698647892325,0.416916905422613,AZ,2024-07-08,0,1,0,1,0,1,1,0,1,0,1,0,0,1
136,4.52939570314147,0.374376255768827,AZ,2024-07-09,0,0,1,1,1,1,1,0,0,0,1,0,0,0
137,3.3843923234728,0.404777164332765,AZ,2024-07-10,0,0,0,1,1,1,1,0,0,0,1,0,0,1
138,0.845910972164018,0.4049886491446275,AZ,2024-07-11,1,1,1,1,1,1,1,0,1,0,1,0,0,1
139,0.817870681049267,0.4138779322668265,AZ,2024-07-12,1,1,1,1,1,1,1,1,0,0,1,0,1,1
140,NA,NA,AZ,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,1.05684148429512,0.537633320112185,AZ,2024-07-14,1,1,1,1,1,0,1,1,1,0,1,1,0,1
142,2.17237977461364,0.4066941376816365,AZ,2024-07-15,0,0,1,1,1,1,1,0,0,0,1,1,1,1
143,2.65310129215559,0.4214609874346975,AZ,2024-07-16,1,0,0,1,1,1,1,0,0,0,1,0,0,1
144,3.87811816285889,0.412763317371445,AZ,2024-07-17,0,1,0,1,0,0,1,0,0,0,1,0,0,1
145,5.14359825439244,0.506126405016175,AZ,2024-07-18,0,0,0,1,1,1,1,0,0,0,1,0,0,1
146,1.17053193496775,0.501170957066655,AZ,2024-07-19,1,1,0,1,1,1,1,0,0,0,1,0,0,1
147,1.24761591405938,0.4209552709907025,AZ,2024-07-20,1,0,1,1,1,1,1,0,0,0,1,1,1,1
148,4.45422676987239,0.53609813754768,AZ,2024-07-21,0,1,0,1,0,0,1,0,1,0,1,0,0,1
149,4.95477872015646,0.419959949091991,AZ,2024-07-22,0,1,0,1,0,1,1,0,0,0,1,0,0,1
150,2.18079015028792,0.4221681095753185,AZ,2024-07-23,1,1,1,1,1,1,0,0,0,0,1,0,0,0
151,6.27885318227453,0.4844951416986075,AZ,2024-07-24,0,0,0,1,0,1,1,1,0,0,1,0,0,1
152,1.20625251590296,0.399925855853805,AZ,2024-07-25,1,0,1,1,1,1,1,0,0,1,1,0,1,1
153,1.49823633249233,0.4636798481394405,AZ,2024-07-26,0,1,1,1,1,1,1,0,0,0,1,1,0,1
154,2.61697001994084,0.56468364003966,AZ,2024-07-27,0,1,0,1,1,0,1,0,0,0,1,1,0,1
155,2.64940162762657,0.442621092013023,AZ,2024-07-28,1,0,0,1,1,1,0,0,0,0,1,0,0,0
156,5.04715223637108,0.445977448738594,AZ,2024-07-29,0,1,0,1,0,1,0,0,0,0,1,0,0,0
157,2.35960221670839,0.460310370594477,AZ,2024-07-30,1,0,0,1,1,0,1,0,0,1,1,0,0,1
158,1.57372386937576,0.3523895757773575,AZ,2024-07-31,1,1,1,1,1,1,1,0,0,0,1,0,0,1
159,0.538995545699641,0.2548405271190835,AZ,2024-08-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1
160,0.752322568583531,0.54217740106551,AZ,2024-08-02,1,0,1,1,1,1,1,1,1,1,1,1,1,1
161,2.39404225691059,0.4369839828947185,AZ,2024-08-03,0,1,0,1,0,1,1,0,0,0,1,0,1,1
162,2.31980119529678,0.51460471932849,AZ,2024-08-04,1,0,0,1,0,0,1,0,0,0,1,0,0,1
163,5.31502544624303,0.51979805502203,AZ,2024-08-05,0,1,0,1,1,1,1,0,1,0,1,0,1,1
164,6.77731456490019,0.455253006502978,AZ,2024-08-06,0,0,0,1,1,1,1,0,0,0,1,0,0,1
165,8.30539234009554,0.4664785215630055,AZ,2024-08-07,0,1,0,1,1,1,0,0,0,0,1,0,0,0
166,1.51905017912294,0.405772003719713,AZ,2024-08-08,0,1,1,1,1,1,1,0,0,0,1,0,1,1
167,2.18327440248199,0.4111358552517985,AZ,2024-08-09,0,1,1,1,1,1,1,0,0,0,1,1,1,1
168,1.4138365361031,0.480374746214621,AZ,2024-08-10,1,1,1,1,1,1,0,1,0,0,1,1,0,0
169,10.1565846446436,0.390885356024425,CA,2024-06-30,0,0,0,1,1,1,1,0,0,0,0,0,0,0
170,12.1639249551453,0.3731954441660715,CA,2024-07-01,1,0,1,1,0,1,1,0,0,0,1,0,0,0
171,5.72562123542142,0.389426733486215,CA,2024-07-02,1,1,1,1,1,1,1,0,0,0,0,0,0,0
172,6.40304291085819,0.3889125365259355,CA,2024-07-03,1,0,1,1,1,1,1,0,0,0,0,0,0,0
173,2.02304427696285,0.3822911516620925,CA,2024-07-04,1,1,1,1,1,1,1,0,0,0,1,0,1,1
174,7.76084302887736,0.405494650264066,CA,2024-07-05,0,1,0,1,1,0,1,0,0,0,0,0,0,1
175,6.31906324074481,0.402725545940269,CA,2024-07-06,0,1,0,1,1,1,1,0,0,0,0,0,0,0
176,8.11525281173765,0.396453751074981,CA,2024-07-07,0,1,1,1,0,1,1,0,0,0,0,1,0,1
177,10.7459128851164,0.4168777434563975,CA,2024-07-08,0,1,0,1,1,1,0,0,0,0,0,0,0,0
178,16.8735202984339,0.425684794503729,CA,2024-07-09,0,1,0,1,1,1,0,0,0,0,0,0,0,1
179,10.5352937509173,0.4156517588127795,CA,2024-07-10,1,1,0,1,0,1,1,0,0,0,0,0,0,0
180,11.330912153673,0.4222653794166105,CA,2024-07-11,0,0,0,1,1,0,0,0,0,0,0,0,0,0
181,14.2110079816849,0.4099919695342235,CA,2024-07-12,0,1,0,1,1,1,1,0,0,0,0,0,0,1
182,5.4230491003191,0.415481663059807,CA,2024-07-13,1,0,0,1,1,1,0,0,0,0,1,0,0,0
183,12.4524865347322,0.4156795152161175,CA,2024-07-14,0,1,0,1,1,0,0,0,0,0,0,0,0,0
184,12.0517103656552,0.415347184285619,CA,2024-07-15,0,0,0,0,1,1,0,0,0,0,0,0,0,0
185,19.3293309250624,0.4356874682962415,CA,2024-07-16,0,0,0,0,1,1,0,0,0,0,0,0,0,0
186,8.02986585790424,0.4181666396856035,CA,2024-07-17,0,0,0,1,0,1,1,0,0,0,0,0,0,1
187,9.32171805166237,0.4013580186288835,CA,2024-07-18,0,1,1,1,0,1,0,0,0,0,0,0,1,0
188,4.42670613064289,0.424858043044545,CA,2024-07-19,0,1,0,1,1,1,1,0,0,0,1,0,0,1
189,6.08324295102596,0.407211496694685,CA,2024-07-20,0,0,1,1,1,1,0,0,0,0,0,0,0,0
190,13.573546116143,0.4458333558504645,CA,2024-07-21,0,0,0,1,0,1,1,0,0,0,1,0,0,1
191,19.5196382449505,0.4282432398427915,CA,2024-07-22,0,0,0,1,1,1,1,0,0,0,0,0,0,0
192,15.4891522684653,0.4312050555313745,CA,2024-07-23,0,1,0,1,0,1,1,0,0,0,1,0,0,1
193,18.5277886668328,0.449857459718803,CA,2024-07-24,0,1,0,0,1,0,1,0,0,0,0,0,0,0
194,12.4200249589791,0.437343948391993,CA,2024-07-25,0,1,0,0,1,1,0,0,0,0,0,0,0,0
195,13.558933439379,0.4568643488742365,CA,2024-07-26,0,0,0,1,0,1,0,0,0,0,1,0,0,0
196,9.58667068960441,0.4379522648781725,CA,2024-07-27,0,0,0,1,1,1,1,0,0,0,1,0,0,1
197,3.89295246406824,0.3826895306116145,CA,2024-07-28,1,1,1,0,1,1,1,0,0,0,0,0,0,1
198,13.5129944703285,0.4605653519009915,CA,2024-07-29,0,0,0,1,0,1,0,0,0,0,1,0,0,0
199,14.6054368353109,0.446236010202567,CA,2024-07-30,0,1,0,1,1,0,0,0,0,0,1,0,0,0
200,8.75089529912166,0.416943680750325,CA,2024-07-31,0,1,1,0,0,0,0,0,0,0,0,0,0,0
201,13.0267190049137,0.437247555793681,CA,2024-08-01,0,1,0,1,1,1,1,0,0,0,1,0,0,1
202,9.72543527435315,0.442094292478346,CA,2024-08-02,0,0,0,1,0,1,1,0,0,0,1,0,0,1
203,4.40218174942724,0.4032522918447395,CA,2024-08-03,0,1,1,1,1,1,1,0,0,0,1,0,0,1
204,18.6281188479757,0.444663152397439,CA,2024-08-04,0,1,0,1,0,1,1,0,0,0,1,0,0,1
205,36.4529900786912,0.4605790564642795,CA,2024-08-05,0,0,0,1,0,1,0,0,0,0,0,0,0,0
206,18.7078378980207,0.44713628278862,CA,2024-08-06,0,0,0,1,0,1,0,0,0,0,1,0,0,0
207,21.2419400294035,0.452897832067451,CA,2024-08-07,0,0,1,1,0,1,0,0,0,0,0,0,0,0
208,11.1537866381718,0.442495067304299,CA,2024-08-08,0,0,1,1,0,1,1,0,0,1,0,0,0,1
209,17.9138202518391,0.4375773707454755,CA,2024-08-09,0,0,0,1,0,0,0,0,0,0,1,0,0,0
210,19.5395532439173,0.483883135463282,CA,2024-08-10,0,0,0,1,0,0,1,0,0,0,1,0,0,1
211,NA,NA,CO,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.506816791414337,0.363511983788708,CO,2024-07-01,1,0,1,1,1,1,1,1,0,0,1,1,1,1
213,NA,NA,CO,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,NA,NA,CO,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,CO,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,0.419482414675372,0.2961607380208815,CO,2024-07-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217,NA,NA,CO,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.426568133764198,0.291561711363063,CO,2024-07-08,1,1,1,1,1,1,1,1,0,0,1,1,1,1
220,NA,NA,CO,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,0.446961941861653,0.2894104315600935,CO,2024-07-10,1,1,1,1,1,1,1,0,1,0,1,1,1,1
222,0.740502170338268,0.4187484524367115,CO,2024-07-11,1,1,1,1,1,1,1,1,1,1,1,0,0,1
223,0.596853164534519,0.443125372995023,CO,2024-07-12,1,1,1,1,0,1,1,1,0,1,1,0,1,1
224,NA,NA,CO,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.756307311759773,0.3856220564221435,CO,2024-07-15,1,1,1,1,1,1,1,0,1,0,1,1,0,1
227,1.38096616273159,0.446154681583167,CO,2024-07-16,1,1,1,1,1,0,1,0,1,1,1,0,0,1
228,0.973126373879678,0.4814427168451485,CO,2024-07-17,0,1,1,1,1,1,1,1,1,0,1,1,0,1
229,1.47378970379925,0.464223529945191,CO,2024-07-18,0,1,1,1,1,1,1,0,1,0,1,1,1,1
230,0.724118907689979,0.525573430910805,CO,2024-07-19,0,1,1,1,1,1,1,0,1,0,1,1,1,1
231,NA,NA,CO,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,0.890785753267533,0.3185560293755435,CO,2024-07-23,1,1,0,1,1,1,1,0,1,0,0,1,1,1
235,0.681308490099894,0.3976525397839765,CO,2024-07-24,1,1,1,1,1,1,1,0,0,1,1,1,1,1
