...1,es_score,brier_score,location,target_date,X24A_50_CI,recombinant_50_CI,X23H_50_CI,other_50_CI,X24A_95_CI,recombinant_95_CI,X23H_95_CI,other_95_CI
82,NA,NA,AL,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
86,0.00408099607424113,0.00198504234061135,AR,2024-02-12,1,1,1,1,1,1,1,1
87,1.14651064843767,0.461018464199192,AR,2024-02-13,0,1,1,0,0,1,1,0
88,0.0149549402671132,0.001564062254974195,AR,2024-02-14,1,1,1,1,1,1,1,1
89,NA,NA,AR,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
93,0.00764333907583017,8.5968629601104e-4,AR,2024-02-19,1,1,1,1,1,1,1,1
94,0.00759197485586453,7.6249868429711e-4,AR,2024-02-20,1,1,1,1,1,1,1,1
95,NA,NA,AR,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
100,0.00306263552855954,3.7109656297816e-4,AR,2024-02-26,1,1,1,1,1,1,1,1
101,NA,NA,AR,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
103,1.36603528024456,0.969532950279345,AR,2024-02-29,0,1,1,0,0,1,1,0
104,6.451500866436e-4,2.29801039514835e-4,AR,2024-03-01,1,1,1,1,1,1,1,1
105,NA,NA,AR,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
107,0.00237008225107095,1.6058998056278e-4,AR,2024-03-04,1,1,1,1,1,1,1,1
108,NA,NA,AR,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA
111,2.2843791705353e-4,9.979235292277e-5,AR,2024-03-08,1,1,1,1,1,1,1,1
112,NA,NA,AR,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
124,1.8822413982586e-4,2.17658513868475e-5,AR,2024-03-21,1,1,1,1,1,1,1,1
125,NA,NA,AR,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
127,0.776073718585925,0.115925398250512,AZ,2024-02-11,1,1,1,0,0,1,1,0
128,0.101415109799043,0.00187570906318151,AZ,2024-02-12,1,1,1,1,0,1,1,0
129,0.895335092355945,0.06470997435847,AZ,2024-02-13,1,0,1,1,1,0,1,0
130,0.246114089534557,0.00146742348638754,AZ,2024-02-14,1,1,1,1,1,1,1,1
131,0.0021224941451361,0.00129800175408292,AZ,2024-02-15,1,1,1,1,1,1,1,1
132,0.0124107517343423,0.001148234529730025,AZ,2024-02-16,1,1,1,1,0,1,1,0
133,0.0553841393790616,0.00101586303505664,AZ,2024-02-17,1,1,1,1,0,0,1,1
134,0.635060956673382,0.050491318389856,AZ,2024-02-18,1,1,1,1,0,1,1,0
135,0.119755657459916,7.9550878956046e-4,AZ,2024-02-19,1,1,1,1,0,1,1,0
136,1.34081371004167,0.06664010425867,AZ,2024-02-20,0,0,1,1,0,0,1,0
137,0.877683490855202,0.0350887842840535,AZ,2024-02-21,1,0,1,1,1,0,1,0
138,1.2813244435116,0.2422701708711945,AZ,2024-02-22,0,0,1,1,0,0,1,1
139,0.00399413454987653,4.8912466016846e-4,AZ,2024-02-23,1,1,1,1,1,1,1,1
140,0.00174958265585114,4.33434529865255e-4,AZ,2024-02-24,1,1,1,1,1,1,1,1
141,2.05115251813338,0.2153345538064735,AZ,2024-02-25,0,0,1,0,0,0,1,0
142,0.0133903231315287,3.407084136246e-4,AZ,2024-02-26,1,1,1,1,1,1,1,1
143,1.10690073353849,0.088906884105554,AZ,2024-02-27,0,0,1,1,1,1,1,1
144,0.00671667645076313,2.6823500627612e-4,AZ,2024-02-28,1,1,1,1,1,1,1,1
145,0.00206749257501907,2.381551604726e-4,AZ,2024-02-29,1,1,1,1,1,1,1,1
146,2.1802930506213e-4,2.11545247876875e-4,AZ,2024-03-01,1,1,1,1,1,1,1,1
147,0.00258998008203655,1.8799872439377e-4,AZ,2024-03-02,1,1,1,1,1,1,1,1
148,0.00245166334088734,1.6715687490327e-4,AZ,2024-03-03,1,1,1,1,1,1,1,1
149,0.00583051003846517,1.48703228869985e-4,AZ,2024-03-04,1,1,1,1,1,1,1,1
150,0.00400599166062124,1.32358613579995e-4,AZ,2024-03-05,1,1,1,1,1,1,1,1
151,9.7433349667556e-4,1.17876775407355e-4,AZ,2024-03-06,1,1,1,1,1,1,1,1
152,9.96313452802551e-5,1.0504050646397e-4,AZ,2024-03-07,1,1,1,1,1,1,1,1
153,NA,NA,AZ,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA
154,6.6761674012288e-4,8.3560926732945e-5,AZ,2024-03-09,1,1,1,1,1,1,1,1
155,1.36159811634856,0.328851218165548,AZ,2024-03-10,0,0,1,1,0,0,1,1
156,9.8519058496899e-4,6.664261682488e-5,AZ,2024-03-11,1,1,1,1,1,1,1,1
157,1.37532236844411,0.3287381820682535,AZ,2024-03-12,0,1,1,0,0,1,1,0
158,0.00500365565751965,5.329158895892e-5,AZ,2024-03-13,1,1,1,1,1,1,1,1
159,7.1493334554378e-4,4.770479621236295e-5,AZ,2024-03-14,1,1,1,1,1,1,1,1
160,NA,NA,AZ,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
161,NA,NA,AZ,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
162,NA,NA,AZ,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
163,5.2778450041887303e-05,3.08535565560913e-5,AZ,2024-03-18,1,1,1,1,1,1,1,1
164,0.00102138359335284,2.772026239034475e-5,AZ,2024-03-19,1,1,1,1,1,1,1,1
165,2.2171531522166,0.099168392718199,AZ,2024-03-20,0,0,1,0,0,1,1,0
166,0.00183513950030395,2.242729678458625e-5,AZ,2024-03-21,1,1,1,1,1,1,1,1
167,3.0174781437304e-4,2.01962483743614e-5,AZ,2024-03-22,1,1,1,1,1,1,1,1
168,1.3764540592495e-4,1.82013640326138e-5,AZ,2024-03-23,1,1,1,1,1,1,1,1
169,0.0274030600841177,0.00146059578289132,CA,2024-02-11,1,1,1,1,1,1,1,1
170,3.82874194201677,0.108641410524264,CA,2024-02-12,0,0,1,1,0,0,1,0
171,2.66520381298874,0.08715943894201,CA,2024-02-13,0,0,0,1,0,0,0,0
172,1.42534616329808,0.0384629093277224,CA,2024-02-14,1,0,1,1,0,0,1,1
173,5.92177852313197,0.1158698846582725,CA,2024-02-15,0,0,0,0,0,0,0,0
174,1.39740677056572,0.03628552060521075,CA,2024-02-16,1,0,1,1,0,0,1,1
175,0.799378168849532,0.03271940567061575,CA,2024-02-17,1,0,1,1,0,1,1,0
176,1.07347599542536,0.0538126645477365,CA,2024-02-18,1,0,1,1,0,0,1,1
177,1.02246634550754,0.03819591723816035,CA,2024-02-19,1,0,1,1,0,0,1,0
178,0.0824782363361375,5.056609799474e-4,CA,2024-02-20,1,1,1,1,1,1,1,1
179,3.91424197969466,0.0855921003430245,CA,2024-02-21,0,0,0,0,0,0,0,0
180,2.76421346755357,0.063730992958141,CA,2024-02-22,0,1,0,0,0,1,0,0
181,2.86934120598764,0.0638140336072385,CA,2024-02-23,0,0,1,0,0,0,1,0
182,1.859197501055,0.057502197072103,CA,2024-02-24,0,0,1,1,0,0,1,1
183,0.210649231130766,2.83815152882725e-4,CA,2024-02-25,1,1,1,1,0,1,1,0
184,4.56055843926807,0.077353315524937,CA,2024-02-26,0,0,1,0,0,0,1,0
185,7.59669518084166,0.114782888927004,CA,2024-02-27,0,0,1,0,0,0,1,0
186,4.45806437112607,0.0764961929556955,CA,2024-02-28,0,0,1,1,0,0,1,0
187,0.0152108224776614,1.80314579150285e-4,CA,2024-02-29,1,1,1,1,1,1,1,1
188,0.0157463152264114,1.61195016561405e-4,CA,2024-03-01,1,1,1,1,1,1,1,1
189,0.0624258607450452,1.44183151111015e-4,CA,2024-03-02,1,1,1,1,1,1,1,1
190,1.03321078943686,0.04473449739185635,CA,2024-03-03,0,0,1,1,0,0,1,1
191,3.71113081248341,0.089338433525793,CA,2024-03-04,0,0,1,0,0,0,1,0
192,6.27552782473598,0.115658963945336,CA,2024-03-05,0,0,1,0,0,0,1,0
193,2.64474496038371,0.059083960739482,CA,2024-03-06,0,0,1,0,0,0,1,0
194,5.80715055385378,0.1200817058232705,CA,2024-03-07,0,0,1,0,0,0,1,0
195,1.8303947612471,0.0520246476733805,CA,2024-03-08,0,1,0,0,0,1,0,0
196,2.50939334738724,0.1408694968786055,CA,2024-03-09,0,1,1,0,0,1,1,0
197,2.48195805435829,0.1161111337608165,CA,2024-03-10,0,1,1,0,0,1,1,0
198,2.64597033256422,0.197493874962714,CA,2024-03-11,0,1,1,0,0,1,1,0
199,3.29552230485205,0.1098166486404705,CA,2024-03-12,0,0,1,0,0,0,1,0
200,5.09190978439443,0.1130264133770325,CA,2024-03-13,0,1,1,0,0,1,1,0
201,4.64476727160471,0.1199390146918995,CA,2024-03-14,0,0,1,0,0,0,1,0
202,1.16658916799727,0.03537437478702805,CA,2024-03-15,0,0,1,1,0,0,1,1
203,2.22795236150344,0.1523672632461085,CA,2024-03-16,0,0,1,0,0,0,1,0
204,4.05477035172884,0.174898629892358,CA,2024-03-17,0,1,1,0,0,1,1,0
205,3.40105870673251,0.123905998851883,CA,2024-03-18,0,0,1,0,0,0,1,0
206,0.00296514753973318,2.381137100311455e-5,CA,2024-03-19,1,1,1,1,1,1,1,1
207,1.30352380088117,0.0763017232002615,CA,2024-03-20,0,0,1,1,0,0,1,1
208,2.32838069269736,0.165416826611157,CA,2024-03-21,0,0,1,0,0,0,1,0
209,3.5039284676828,0.18618389318343,CA,2024-03-22,0,0,1,0,0,0,1,0
210,1.33583441131584,0.1241036755547205,CA,2024-03-23,0,0,1,1,0,0,1,1
211,NA,NA,CO,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
212,0.00746918643130895,0.001654016535680055,CO,2024-02-12,1,1,1,1,1,1,1,1
213,1.27319521075734,0.477009904326902,CO,2024-02-13,0,0,1,1,0,0,1,1
214,NA,NA,CO,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
215,0.00158481014780885,0.001141600020517795,CO,2024-02-15,1,1,1,1,1,1,1,1
216,NA,NA,CO,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
217,NA,NA,CO,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
219,NA,NA,CO,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
220,7.859209050179e-4,6.160382679329e-4,CO,2024-02-20,1,1,1,1,1,1,1,1
221,0.0104233458419931,5.4476777552936e-4,CO,2024-02-21,1,1,1,1,1,1,1,1
222,NA,NA,CO,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
223,1.34344087160728,0.486355717634455,CO,2024-02-23,0,0,1,1,0,0,1,1
224,NA,NA,CO,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
226,0.0023300827050963,2.95670529251425e-4,CO,2024-02-26,1,1,1,1,1,1,1,1
227,2.9284120285082e-4,2.61891887893505e-4,CO,2024-02-27,1,1,1,1,1,1,1,1
228,1.6609938284034e-4,2.32056217803025e-4,CO,2024-02-28,1,1,1,1,1,1,1,1
229,8.7499431179345e-4,2.0569900746747e-4,CO,2024-02-29,1,1,1,1,1,1,1,1
230,NA,NA,CO,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
233,3.9045022329155e-4,1.2754831146293e-4,CO,2024-03-04,1,1,1,1,1,1,1,1
234,NA,NA,CO,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA
235,NA,NA,CO,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA
236,NA,NA,CO,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA
237,1.1429673991657e-4,7.9729306283525e-5,CO,2024-03-08,1,1,1,1,1,1,1,1
238,NA,NA,CO,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
241,2.7305594238603e-4,5.0311843475395e-5,CO,2024-03-12,1,1,1,1,1,1,1,1
242,9.4115912404269e-5,4.491503658621745e-5,CO,2024-03-13,1,1,1,1,1,1,1,1
243,NA,NA,CO,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
244,3.5567471022218e-5,3.58709008403366e-5,CO,2024-03-15,1,1,1,1,1,1,1,1
245,NA,NA,CO,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
247,1.86110504495759e-5,2.57423661022532e-5,CO,2024-03-18,1,1,1,1,1,1,1,1
248,NA,NA,CO,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
249,NA,NA,CO,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
250,NA,NA,CO,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
251,NA,NA,CO,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
253,5.4541974587406e-4,5.81487467217425e-4,CT,2024-02-11,1,1,1,1,1,1,1,1
254,0.0152994727379787,5.110733001915e-4,CT,2024-02-12,1,1,1,1,1,1,1,1
255,NA,NA,CT,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
256,6.2522381734955e-4,3.95033839159165e-4,CT,2024-02-14,1,1,1,1,1,1,1,1
257,3.1483222381573e-4,3.4742720797476e-4,CT,2024-02-15,1,1,1,1,1,1,1,1
258,NA,NA,CT,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
259,2.2708027184594e-4,2.68956306767415e-4,CT,2024-02-17,1,1,1,1,1,1,1,1
260,NA,NA,CT,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
261,6.1466892720096e-4,2.0846962712213e-4,CT,2024-02-19,1,1,1,1,1,1,1,1
262,NA,NA,CT,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
263,0.00119087450788046,1.61815857278675e-4,CT,2024-02-21,1,1,1,1,1,1,1,1
264,1.3678223996776,0.488685606829006,CT,2024-02-22,0,1,1,0,0,1,1,0
265,3.8072956953891e-4,1.2580181049227e-4,CT,2024-02-23,1,1,1,1,1,1,1,1
266,NA,NA,CT,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
267,5.4832720569527e-4,9.797311525272e-5,CT,2024-02-25,1,1,1,1,1,1,1,1
268,8.51497984447128e-5,8.652062321323e-5,CT,2024-02-26,1,1,1,1,1,1,1,1
269,2.7939577269112e-4,7.644416303444e-5,CT,2024-02-27,1,1,1,1,1,1,1,1
270,2.31506759790926e-5,6.757535523238e-5,CT,2024-02-28,1,1,1,1,1,1,1,1
271,6.0230039581678e-4,5.9766632040745e-5,CT,2024-02-29,1,1,1,1,1,1,1,1
272,NA,NA,CT,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
273,NA,NA,CT,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
275,5.44047956270617e-5,3.677386412114585e-5,CT,2024-03-04,1,1,1,1,1,1,1,1
276,1.74089689360191e-5,3.261673793611885e-5,CT,2024-03-05,1,1,1,1,1,1,1,1
277,NA,NA,CT,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA
278,3.14945359740889e-5,2.57063772103011e-5,CT,2024-03-07,1,1,1,1,1,1,1,1
279,1.34915973797533e-5,2.28428588155794e-5,CT,2024-03-08,1,1,1,1,1,1,1,1
280,NA,NA,CT,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA
284,1.13985613189862e-5,1.2781322388989e-5,CT,2024-03-13,1,1,1,1,1,1,1,1
285,NA,NA,CT,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
286,1.42694148390745e-5,1.018059461876885e-5,CT,2024-03-15,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
290,NA,NA,CT,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
291,NA,NA,CT,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
292,5.14773737470562e-6,5.2327203975296e-6,CT,2024-03-21,1,1,1,1,1,1,1,1
293,1.58391918711411e-6,4.695067927970915e-6,CT,2024-03-22,1,1,1,1,1,1,1,1
294,2.39002091802741e-6,4.2156903052034e-6,CT,2024-03-23,1,1,1,1,1,1,1,1
295,NA,NA,DC,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
296,0.00251766937543496,4.43519644214575e-4,DC,2024-02-12,1,1,1,1,1,1,1,1
297,5.3156045292087e-4,3.8622233263378e-4,DC,2024-02-13,1,1,1,1,1,1,1,1
298,NA,NA,DC,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
307,2.7021378576846e-4,9.798291775233e-5,DC,2024-02-23,1,1,1,1,1,1,1,1
308,NA,NA,DC,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA
