...1,es_score,brier_score,location,target_date,X22F_50_CI,X24A_50_CI,recombinant_50_CI,X23H_50_CI,other_50_CI,X22F_95_CI,X24A_95_CI,recombinant_95_CI,X23H_95_CI,other_95_CI
36,NA,NA,AK,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1.05387147994466,0.715046206920565,AL,2024-02-05,1,0,1,1,0,1,0,1,1,0
45,NA,NA,AL,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,1.21250029384722,0.85860286296658,AL,2024-02-07,0,0,1,1,1,0,0,1,1,1
47,0.0202416811081306,0.01798382693234815,AL,2024-02-08,1,1,1,1,1,1,1,1,1,1
48,NA,NA,AL,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,0.00869243536083841,0.0086395033575222,AL,2024-02-15,1,1,1,1,1,1,1,1,1,1
55,NA,NA,AL,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,0.00549908457716146,0.0050248419533954,AL,2024-02-20,1,1,1,1,1,1,1,1,1,1
60,NA,NA,AL,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.00944886792480645,0.002586702331408305,AL,2024-02-26,1,1,1,1,1,1,1,1,1,1
66,NA,NA,AL,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,0.00195363704554596,0.00184878924598366,AL,2024-02-29,1,1,1,1,1,1,1,1,1,1
69,NA,NA,AL,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.00132015422142667,0.001178420405876805,AL,2024-03-04,1,1,1,1,1,1,1,1,1,1
73,0.00439208859196409,0.001052606533097215,AL,2024-03-05,1,1,1,1,1,1,1,1,1,1
74,NA,NA,AL,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,1.29210554308272,0.3203814532328895,AL,2024-03-13,1,0,1,1,0,1,0,1,1,0
82,NA,NA,AL,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.00813459882275673,0.0098711742059489,AR,2024-02-05,1,1,1,1,1,1,1,1,1,1
87,0.00789115610080444,0.00877953196200035,AR,2024-02-06,1,1,1,1,1,1,1,1,1,1
88,0.00662819268222753,0.00780311599028505,AR,2024-02-07,1,1,1,1,1,1,1,1,1,1
89,0.0224480788158387,0.0069307005287724,AR,2024-02-08,1,1,1,1,1,1,1,1,1,1
90,0.0204237201045947,0.00615199772085445,AR,2024-02-09,1,1,1,1,1,1,1,1,1,1
91,NA,NA,AR,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.00438219527755375,0.004288243277337115,AR,2024-02-12,1,1,1,1,1,1,1,1,1,1
94,1.17798768527341,0.442999164605099,AR,2024-02-13,1,0,1,1,0,1,0,1,1,0
95,0.0114540389095849,0.003363040993750565,AR,2024-02-14,1,1,1,1,1,1,1,1,1,1
96,NA,NA,AR,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.00649946061650719,0.001819610411656075,AR,2024-02-19,1,1,1,1,1,1,1,1,1,1
101,0.00444988806330428,0.001607799023689365,AR,2024-02-20,1,1,1,1,1,1,1,1,1,1
102,NA,NA,AR,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.00205796446748571,7.61850423105315e-4,AR,2024-02-26,1,1,1,1,1,1,1,1,1,1
108,NA,NA,AR,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,1.36297598275593,0.955733820444825,AR,2024-02-29,1,0,1,1,0,1,1,1,1,1
111,2.771858587314e-4,4.6183300136174e-4,AR,2024-03-01,1,1,1,1,1,1,1,1,1,1
112,NA,NA,AR,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.00238133320541749,3.1709646772133e-4,AR,2024-03-04,1,1,1,1,1,1,1,1,1,1
115,NA,NA,AR,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,2.1077438958904e-4,1.92066367908905e-4,AR,2024-03-08,1,1,1,1,1,1,1,1,1,1
119,NA,NA,AR,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.0674207494826327,0.00270544110970743,AZ,2024-02-04,1,1,1,1,1,1,1,1,1,1
128,2.29556845437379,0.161985161402829,AZ,2024-02-05,1,0,1,1,0,1,0,0,1,0
129,1.04787106978041,0.0415768042172594,AZ,2024-02-06,0,1,1,1,1,0,0,1,1,1
130,0.502627178803085,0.0017991856211556,AZ,2024-02-07,1,1,1,1,1,1,0,1,0,1
131,0.00313569330649752,0.001569335630460375,AZ,2024-02-08,1,1,1,1,1,1,1,1,1,1
132,1.21868202845241,0.318739227874029,AZ,2024-02-09,1,0,1,0,1,1,0,1,0,1
133,0.00792543467543955,0.001192938909252365,AZ,2024-02-10,1,1,1,1,1,1,1,1,1,1
134,0.817837363962698,0.1181481975987035,AZ,2024-02-11,1,1,1,1,0,1,0,1,1,0
135,0.0779306667413617,9.0593860556874e-4,AZ,2024-02-12,1,1,1,1,1,1,1,1,1,1
136,0.949719035555258,0.0651552417962235,AZ,2024-02-13,1,1,0,1,1,1,0,0,1,1
137,0.195639193868401,6.8745784752375e-4,AZ,2024-02-14,1,1,1,1,1,1,1,1,1,1
138,0.00142637580221568,5.98714573932325e-4,AZ,2024-02-15,1,1,1,1,1,1,1,1,1,1
139,0.00922427871306733,5.21361880676915e-4,AZ,2024-02-16,1,1,1,1,1,1,1,1,1,1
140,0.0407215063082122,4.539552030004e-4,AZ,2024-02-17,1,1,1,1,1,1,1,1,1,1
141,0.660447679557706,0.050987329493554,AZ,2024-02-18,1,1,1,1,1,1,0,1,1,0
142,0.0980593150737907,3.44076761766765e-4,AZ,2024-02-19,1,1,1,1,1,1,0,1,1,0
143,1.45495554763858,0.0673541821715865,AZ,2024-02-20,1,0,0,1,1,1,1,1,1,1
144,0.964793201889206,0.03524859196052705,AZ,2024-02-21,1,1,0,1,1,1,0,0,1,1
145,1.29838825688915,0.245467024383905,AZ,2024-02-22,1,0,0,1,1,1,0,0,1,1
146,0.00296387423984704,1.9756998379672e-4,AZ,2024-02-23,1,1,1,1,1,1,1,1,1,1
147,0.00114274104262507,1.7198057049361e-4,AZ,2024-02-24,1,1,1,1,1,1,1,1,1,1
148,2.13525872000152,0.218000812652913,AZ,2024-02-25,1,0,0,1,0,1,0,0,1,0
149,0.00969038342236789,1.3032470193071e-4,AZ,2024-02-26,1,1,1,1,1,1,1,1,1,1
150,1.24212013589584,0.0897778825205255,AZ,2024-02-27,1,0,0,1,1,1,0,0,1,1
151,0.00368973679923372,9.8775395506e-5,AZ,2024-02-28,1,1,1,1,1,1,1,1,1,1
152,0.00108759406763752,8.6000234947065e-5,AZ,2024-02-29,1,1,1,1,1,1,1,1,1,1
153,1.0134254370235e-4,7.4882947348045e-5,AZ,2024-03-01,1,1,1,1,1,1,1,1,1,1
154,0.00168781622609268,6.5208289005825e-5,AZ,2024-03-02,1,1,1,1,1,1,1,1,1,1
155,7.8550480289988e-4,5.6788870501475e-5,AZ,2024-03-03,1,1,1,1,1,1,1,1,1,1
156,0.00409429880640935,4.946158196442535e-5,AZ,2024-03-04,1,1,1,1,1,1,1,1,1,1
157,0.00193831237225317,4.308446996714945e-5,AZ,2024-03-05,1,1,1,1,1,1,1,1,1,1
158,5.0250420882714e-4,3.753401053129875e-5,AZ,2024-03-06,1,1,1,1,1,1,1,1,1,1
159,6.79671036586307e-5,3.27027292327615e-5,AZ,2024-03-07,1,1,1,1,1,1,1,1,1,1
160,NA,NA,AZ,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,5.3777743036213e-4,2.483586099068765e-5,AZ,2024-03-09,1,1,1,1,1,1,1,1,1,1
162,1.38558106922399,0.3312725488123935,AZ,2024-03-10,1,0,0,1,1,1,0,0,1,1
163,2.7013620583751e-4,1.88725561771395e-5,AZ,2024-03-11,1,1,1,1,1,1,1,1,1,1
164,1.36629353559073,0.330771939667567,AZ,2024-03-12,1,0,1,1,0,1,0,1,1,0
165,0.00207912353679704,1.43503047369948e-5,AZ,2024-03-13,1,1,1,1,1,1,1,1,1,1
166,5.7154814694752e-4,1.251663415303895e-5,AZ,2024-03-14,1,1,1,1,1,1,1,1,1,1
167,NA,NA,AZ,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,NA,NA,AZ,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,0.454571713670877,0.03454231977055205,CA,2024-02-04,1,1,1,1,1,1,0,1,1,0
170,1.62542021644976,0.0641860354660805,CA,2024-02-05,1,1,0,1,1,1,0,0,0,1
171,6.15396261197827,0.1076784449611505,CA,2024-02-06,1,0,0,1,0,1,0,0,1,0
172,3.4895588643622,0.0854888437985255,CA,2024-02-07,1,0,0,1,0,1,0,1,1,0
173,1.08294362961461,0.0333638668862181,CA,2024-02-08,1,1,1,1,1,1,0,1,1,0
174,6.65447108122686,0.118432341059395,CA,2024-02-09,1,0,0,1,1,1,0,0,1,1
175,5.02854399250749,0.1475214579344515,CA,2024-02-10,1,0,0,1,0,1,0,0,0,0
176,0.0156864921279943,6.8238394694149e-4,CA,2024-02-11,1,1,1,1,1,1,1,1,1,1
177,4.3457326049017,0.110075377330012,CA,2024-02-12,1,0,0,1,1,1,0,0,1,0
178,3.49969615424172,0.088146405601621,CA,2024-02-13,1,0,0,0,0,1,0,0,0,0
179,1.56182289482811,0.0385983424788711,CA,2024-02-14,1,1,0,1,1,1,0,0,1,0
180,6.54778641077466,0.1174447332872105,CA,2024-02-15,1,0,0,0,0,1,0,0,0,0
181,1.54430500078745,0.036404217983575,CA,2024-02-16,1,1,0,1,1,1,0,0,1,1
182,0.790231490306856,0.0328076458847614,CA,2024-02-17,1,1,0,1,1,1,0,0,1,1
183,1.27485974732499,0.05429110555434,CA,2024-02-18,1,0,0,1,1,1,0,0,1,0
184,1.15806309105255,0.03843724377778995,CA,2024-02-19,1,1,0,1,1,1,0,1,1,0
185,0.0906136062144534,2.10914117867155e-4,CA,2024-02-20,1,1,1,1,1,1,0,0,1,1
186,4.78299253784178,0.086441863223292,CA,2024-02-21,1,0,0,0,0,1,0,0,0,1
187,3.30218804321097,0.0642787582243575,CA,2024-02-22,1,0,1,0,0,1,0,1,0,0
188,3.2096226277543,0.0643957494243605,CA,2024-02-23,1,0,0,1,0,1,0,0,1,1
189,2.03401974773214,0.057975415597182,CA,2024-02-24,1,0,0,1,1,1,0,0,1,1
190,0.121822278095084,1.1043067591481e-4,CA,2024-02-25,1,1,1,1,1,1,1,1,1,1
191,4.71677002338666,0.0780465473307365,CA,2024-02-26,1,0,0,1,0,1,0,0,1,0
192,8.41178772005435,0.1158394236312935,CA,2024-02-27,1,0,0,1,0,1,0,0,1,0
193,5.33190001394504,0.077127957519378,CA,2024-02-28,1,0,0,1,0,1,0,0,1,0
194,0.00418123540469106,6.609394247908e-5,CA,2024-02-29,1,1,1,1,1,1,1,1,1,1
195,0.00653989569627078,5.8175135669085e-5,CA,2024-03-01,1,1,1,1,1,1,1,1,1,1
196,0.0339339226645625,5.12207845721e-5,CA,2024-03-02,1,1,1,1,1,1,1,1,1,1
197,1.16020901018658,0.0450289882649341,CA,2024-03-03,1,0,0,1,1,1,0,0,1,1
198,4.15992108684111,0.089971863490382,CA,2024-03-04,1,0,0,1,0,1,0,0,1,1
199,6.33555289387367,0.116459562071989,CA,2024-03-05,1,0,0,1,0,1,0,0,1,0
200,3.05364639989641,0.059445633956479,CA,2024-03-06,1,0,0,1,0,1,0,0,1,0
201,5.83667058711354,0.1238591298261645,CA,2024-03-07,1,0,0,1,0,1,0,0,1,0
202,2.01406146633672,0.052253063979861,CA,2024-03-08,1,0,1,0,0,1,0,1,0,0
203,2.61210659289439,0.141671733612116,CA,2024-03-09,1,0,1,1,0,1,0,0,1,0
204,2.57584099867128,0.1167348459417815,CA,2024-03-10,1,0,1,1,0,1,0,1,1,0
205,2.70677146951519,0.1985337072661305,CA,2024-03-11,1,0,1,1,0,1,0,1,1,0
206,3.52035544783161,0.110382260245954,CA,2024-03-12,1,0,0,1,0,1,0,0,1,0
207,5.2156694705278,0.113554494471921,CA,2024-03-13,1,0,1,1,0,1,0,1,1,0
208,4.89222298223537,0.120501510220407,CA,2024-03-14,1,0,0,1,0,1,0,0,1,0
209,1.17824731396995,0.0355380944813662,CA,2024-03-15,1,0,0,1,1,1,0,0,1,1
210,2.33960656182102,0.153063128874076,CA,2024-03-16,1,0,0,1,0,1,0,0,1,0
211,NA,NA,CO,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.00241976183610436,0.001245914503866395,CO,2024-02-05,1,1,1,1,1,1,1,1,1,1
213,0.00226528728854321,0.00108709982290451,CO,2024-02-06,1,1,1,1,1,1,1,1,1,1
214,0.00237777383518183,9.4831496818479e-4,CO,2024-02-07,1,1,1,1,1,1,1,1,1,1
215,0.00678597157289651,8.2708190671438e-4,CO,2024-02-08,1,1,1,1,1,1,1,1,1,1
216,0.00494702935968851,7.21219339798405e-4,CO,2024-02-09,1,1,1,1,1,1,1,1,1,1
217,1.29136593085275,0.4855858926032545,CO,2024-02-10,1,0,0,1,1,1,0,0,1,1
218,NA,NA,CO,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.00302901720960418,4.77810770108825e-4,CO,2024-02-12,1,1,1,1,1,1,0,0,1,1
220,1.33991309702143,0.488051801805635,CO,2024-02-13,1,0,0,1,1,1,0,0,1,1
221,NA,NA,CO,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,8.664462252512e-4,3.162803710063e-4,CO,2024-02-15,1,1,1,1,1,1,1,1,1,1
223,NA,NA,CO,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,CO,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,3.486319280686e-4,1.589097302871e-4,CO,2024-02-20,1,1,1,1,1,1,1,1,1,1
228,0.00403324901017979,1.384784827068e-4,CO,2024-02-21,1,1,1,1,1,1,1,1,1,1
229,NA,NA,CO,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,1.36930197595997,0.493655806951686,CO,2024-02-23,1,0,0,1,1,1,0,0,1,1
231,NA,NA,CO,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.00150674026559896,6.9652010457355e-5,CO,2024-02-26,1,1,1,1,1,1,1,1,1,1
234,1.2300829543779e-4,6.0723693709885e-5,CO,2024-02-27,1,1,1,1,1,1,1,1,1,1
235,1.4169005659422e-4,5.2945865011225e-5,CO,2024-02-28,1,1,1,1,1,1,1,1,1,1
236,5.2499029032211e-4,4.61699967460006e-5,CO,2024-02-29,1,1,1,1,1,1,1,1,1,1
237,NA,NA,CO,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,2.0941552995069e-4,2.6736148807339e-5,CO,2024-03-04,1,1,1,1,1,1,1,1,1,1
241,NA,NA,CO,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,NA,NA,CO,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,2.2104157948709e-5,1.55255318377653e-5,CO,2024-03-08,1,1,1,1,1,1,1,1,1,1
245,NA,NA,CO,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,1.0945512562997e-4,9.04617794919955e-6,CO,2024-03-12,1,1,1,1,1,1,1,1,1,1
249,1.80736493045541e-5,7.9082370606091e-6,CO,2024-03-13,1,1,1,1,1,1,1,1,1,1
250,NA,NA,CO,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,2.04778123548436e-5,6.04851050781655e-6,CO,2024-03-15,1,1,1,1,1,1,1,1,1,1
252,NA,NA,CO,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,0.00187909384827638,0.00141530481008405,CT,2024-02-04,1,1,1,1,1,1,1,1,1,1
254,0.0112273202985324,0.00123725933231938,CT,2024-02-05,1,1,1,1,1,1,0,1,1,0
255,1.07623135376638,0.1880518400293345,CT,2024-02-06,1,0,1,1,0,1,0,1,1,0
256,0.0149311386749872,9.44943714838735e-4,CT,2024-02-07,1,1,1,1,1,1,1,1,1,1
257,1.26005586446443,0.4723839161770675,CT,2024-02-08,1,0,1,1,0,1,0,1,1,0
258,0.00763171128932501,7.21196796500065e-4,CT,2024-02-09,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,6.2593092410177e-4,5.5015166698779e-4,CT,2024-02-11,1,1,1,1,1,1,1,1,1,1
261,0.0155822025376544,4.80437560773245e-4,CT,2024-02-12,1,1,1,1,1,1,1,1,1,1
262,NA,NA,CT,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,3.7183917275482e-4,3.66325855968095e-4,CT,2024-02-14,1,1,1,1,1,1,1,1,1,1
264,4.0880671531482e-4,3.1985933440576e-4,CT,2024-02-15,1,1,1,1,1,1,1,1,1,1
265,NA,NA,CT,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,2.6773891204902e-4,2.4385413159741e-4,CT,2024-02-17,1,1,1,1,1,1,1,1,1,1
267,NA,NA,CT,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,7.6495123367025e-4,1.8592157876702e-4,CT,2024-02-19,1,1,1,1,1,1,1,1,1,1
269,NA,NA,CT,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,0.00158990354616208,1.41777598993975e-4,CT,2024-02-21,1,1,1,1,1,1,1,1,1,1
271,1.36602914512074,0.489186061157528,CT,2024-02-22,1,0,1,1,0,1,0,1,1,0
272,5.1015394013331e-4,1.08145746202035e-4,CT,2024-02-23,1,1,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,0.00116273520118883,8.2523565617345e-5,CT,2024-02-25,1,1,1,1,1,1,1,1,1,1
275,4.63437783329579e-5,7.210035050965e-5,CT,2024-02-26,1,1,1,1,1,1,1,1,1,1
276,2.092894652331e-4,6.30018451438e-5,CT,2024-02-27,1,1,1,1,1,1,1,1,1,1
277,6.48841181157701e-5,5.5059252693445e-5,CT,2024-02-28,1,1,1,1,1,1,1,1,1,1
278,7.2370483355468e-4,4.812525418461555e-5,CT,2024-02-29,1,1,1,1,1,1,1,1,1,1
