...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
43,NA,NA,AL,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1.08794693143291,0.443980938567612,AL,2023-04-10,1,0,0,1,1,1,1,1,0,1,0,1,1,1
45,1.22657021973033,0.876653533575135,AL,2023-04-11,0,1,0,1,1,1,1,0,1,0,1,1,1,1
46,0.0162915846373189,0.01012613767207755,AL,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,NA,NA,AL,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,0.0177144107577636,0.01114470894236055,AL,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,0.0175635283148226,0.01172749982161635,AL,2023-04-15,1,1,1,1,1,1,1,1,1,0,0,1,1,1
50,NA,NA,AL,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.0190424280030372,0.01305681525558875,AL,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,0.0213495052938574,0.0138109111554374,AL,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,0.0273944055946413,0.0146301945207183,AL,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,NA,NA,AL,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,0.0388917072850662,0.02415119694150205,AL,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,NA,NA,AL,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.750856532563686,0.374266565989792,AL,2023-05-03,1,1,1,0,1,1,1,1,1,0,0,1,1,1
68,NA,NA,AL,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.525714933641395,0.304988017123583,AL,2023-05-19,1,1,1,1,1,1,1,1,1,0,1,0,1,1
84,NA,NA,AL,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.0163647993788673,0.00142196977538937,AR,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,0.0324011947699142,0.001419806894611475,AR,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,0.00478892309248133,0.001427344661042615,AR,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,0.0186198565329235,0.00144449188091227,AR,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,NA,NA,AR,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,1.17646607684037,0.471767693895113,AR,2023-04-16,1,1,0,0,1,1,1,1,1,0,0,1,1,1
93,0.0259469414793502,0.001678684331314465,AR,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,NA,NA,AR,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,0.00796579828815065,0.002068590064661125,AR,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,0.0664658734410681,0.002199947837820685,AR,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99,0.00914438972748706,0.002346820608609605,AR,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,0.0112876162335888,0.00251038380613013,AR,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101,NA,NA,AR,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,0.0948438182741005,0.00392284841788179,AR,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,NA,NA,AR,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,1.24403814724989,0.924563506760475,AR,2023-05-02,0,1,0,1,1,1,1,0,1,0,1,1,1,1
109,0.0188113737952466,0.004985942403777435,AR,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,NA,NA,AR,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,1.03878923170679,0.836748440055165,AR,2023-05-08,1,1,0,1,0,1,1,1,1,0,1,0,1,1
115,0.0979837870679561,0.00812941377957515,AR,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,2.17930800882328,0.60661068495467,AR,2023-05-10,1,0,0,1,1,1,1,1,0,0,1,1,1,1
117,NA,NA,AR,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.73934563020303,0.141353806569033,AZ,2023-04-09,1,1,0,1,0,1,1,1,1,0,0,0,0,1
128,1.78758889623139,0.1402767766675485,AZ,2023-04-10,1,1,0,0,1,1,1,1,1,0,0,1,1,1
129,2.66315964129946,0.2177420043864845,AZ,2023-04-11,1,0,0,0,1,0,0,1,1,0,0,1,1,0
130,0.0274446903378725,0.004922676102664765,AZ,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131,0.220403815816962,0.0051508666649526,AZ,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132,1.07159287073014,0.3070223346229555,AZ,2023-04-14,0,1,1,1,1,1,1,1,1,0,1,1,0,1
133,0.307076850207008,0.00567211528475195,AZ,2023-04-15,1,1,1,1,1,1,1,1,1,0,0,1,1,1
134,1.49272940150914,0.2610911721718445,AZ,2023-04-16,1,1,0,1,0,1,0,1,1,0,1,0,1,0
135,1.05305342418962,0.1065251488959755,AZ,2023-04-17,1,0,1,1,1,1,1,1,0,0,1,0,1,1
136,1.42960020408539,0.178342818982729,AZ,2023-04-18,1,1,0,0,1,1,1,1,1,0,0,1,0,1
137,1.60471005119288,0.04289473367050045,AZ,2023-04-19,1,1,1,1,1,1,0,1,1,0,0,0,1,0
138,3.94540137652929,0.2484132661857215,AZ,2023-04-20,1,1,0,0,1,1,0,1,0,0,0,0,1,0
139,1.21746605022638,0.86878486817219,AZ,2023-04-21,1,1,0,1,0,1,1,1,1,0,1,0,1,1
140,0.0967491709002431,0.00833282216101515,AZ,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,1.52106302568271,0.074310423011835,AZ,2023-04-23,1,1,1,0,1,1,1,1,1,0,0,0,1,1
142,1.16207520271838,0.0452312435908044,AZ,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
143,1.53042874849454,0.1335422532513195,AZ,2023-04-25,1,1,1,1,1,1,0,1,1,0,0,0,1,0
144,1.2045537217507,0.0968406694519965,AZ,2023-04-26,1,1,1,1,1,1,1,1,0,0,0,0,0,1
145,0.639123680068049,0.0735033593984845,AZ,2023-04-27,1,1,1,1,1,1,1,1,1,1,0,0,1,1
146,0.664313804618721,0.0120512005720292,AZ,2023-04-28,1,1,1,1,1,1,1,1,1,0,0,1,0,1
147,0.306598983204147,0.0128449350026754,AZ,2023-04-29,1,1,1,1,1,1,1,1,1,0,0,1,1,1
148,1.79764897856212,0.211439406751597,AZ,2023-04-30,1,1,1,0,1,1,1,1,1,0,0,0,1,1
149,1.51285274759347,0.089707218232711,AZ,2023-05-01,1,0,1,1,1,1,1,1,0,1,0,1,1,1
150,4.18314525626129,0.2136157501018525,AZ,2023-05-02,1,1,0,0,0,1,0,1,1,0,0,0,0,0
151,1.90515414264044,0.142865394004991,AZ,2023-05-03,1,1,1,1,0,1,1,1,1,0,0,1,0,1
152,0.934295369050791,0.073314294666607,AZ,2023-05-04,1,1,1,1,1,1,1,1,1,0,0,0,1,1
153,1.49152316068605,0.2536909911798155,AZ,2023-05-05,1,0,1,0,1,1,1,1,0,0,1,1,1,1
154,0.777631334199408,0.0203000160979011,AZ,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155,3.75011165199503,0.3124513093847835,AZ,2023-05-07,0,0,0,1,1,0,1,0,0,0,0,0,0,1
156,7.03501538618899,0.317780281420533,AZ,2023-05-08,1,0,0,0,0,1,0,1,0,0,0,1,1,0
157,3.42467544823567,0.1016226799661055,AZ,2023-05-09,1,1,0,1,0,1,0,1,1,0,0,0,0,0
158,2.49935618928884,0.145176229473008,AZ,2023-05-10,1,0,1,1,0,1,1,1,0,0,0,0,1,1
159,0.157999038047914,0.0283258907957765,AZ,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160,1.02849430047211,0.143098778290233,AZ,2023-05-12,1,0,1,1,1,1,1,1,0,0,0,0,1,1
161,NA,NA,AZ,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,1.40323988042495,0.3723244433176485,AZ,2023-05-14,1,1,0,1,0,1,1,1,1,0,1,0,0,1
163,2.85661611931719,0.214279550076172,AZ,2023-05-15,1,0,1,0,0,1,0,1,1,0,0,1,0,0
164,2.19436797453029,0.19843519593214,AZ,2023-05-16,0,1,1,1,0,1,1,0,1,0,0,0,0,1
165,1.08141680581211,0.1783100956620125,AZ,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1
166,0.937439961472569,0.25292771844665,AZ,2023-05-18,1,1,1,1,0,1,1,1,1,0,1,0,0,1
167,0.936815693977029,0.683858202021975,AZ,2023-05-19,1,1,1,0,1,1,1,1,1,0,0,1,1,1
168,1.8729774872198801,0.67676694334715,AZ,2023-05-20,1,1,0,0,1,1,1,1,1,0,0,1,1,1
169,0.698132364795289,0.0692890940069745,CA,2023-04-09,1,1,1,1,1,1,1,1,1,0,1,0,1,1
170,9.02603901536046,0.192360488424377,CA,2023-04-10,0,1,0,0,1,1,0,0,1,0,0,0,0,0
171,3.55533257146514,0.1065620883859655,CA,2023-04-11,1,1,1,1,0,1,1,1,0,0,0,0,1,0
172,8.08420543466407,0.2145315957718065,CA,2023-04-12,0,1,0,0,1,1,0,0,1,0,0,1,0,0
173,2.49315002559494,0.1435245426296985,CA,2023-04-13,1,0,1,1,1,1,0,1,0,0,0,0,0,0
174,4.07531659472984,0.0767252681480455,CA,2023-04-14,1,1,0,0,1,1,1,1,1,0,1,0,0,0
175,3.18251381817886,0.147194036885822,CA,2023-04-15,0,0,1,0,1,1,0,0,0,0,0,0,1,0
176,2.85920668134594,0.148484967879801,CA,2023-04-16,1,0,1,0,0,1,0,0,0,0,0,0,1,0
177,2.75910936864932,0.1467488680311365,CA,2023-04-17,1,0,1,1,1,0,0,0,0,0,0,0,0,0
178,2.30110670883975,0.12710952730906,CA,2023-04-18,1,1,1,1,1,1,0,0,1,0,1,0,0,0
179,3.95396899213257,0.214865547884441,CA,2023-04-19,1,1,0,0,1,0,0,1,1,0,0,0,0,0
180,3.04492216020455,0.2075575024211105,CA,2023-04-20,0,0,0,1,1,1,1,0,0,0,0,0,0,1
181,4.08573647482603,0.0756787627339025,CA,2023-04-21,1,0,0,1,0,1,1,1,1,0,1,0,0,1
182,5.43893046699012,0.325847865333308,CA,2023-04-22,0,1,0,1,1,0,0,0,1,0,1,0,0,0
183,1.82596655860183,0.2669122385995055,CA,2023-04-23,1,1,0,1,0,1,1,1,1,0,0,0,1,1
184,1.8888301728952,0.1546044715276425,CA,2023-04-24,1,1,1,0,1,1,0,1,1,0,0,0,0,0
185,7.21739961251234,0.2458625096003545,CA,2023-04-25,1,0,0,0,0,1,0,1,0,0,0,0,0,0
186,6.51085566658259,0.143264424072468,CA,2023-04-26,1,0,0,1,0,0,0,1,0,0,0,0,0,0
187,3.36492584873792,0.169078940420726,CA,2023-04-27,1,0,1,1,1,1,1,1,0,0,0,0,0,1
188,2.32269727426287,0.1778864467419815,CA,2023-04-28,0,0,1,1,1,1,1,0,0,0,0,0,0,1
189,5.54121805469115,0.28262535795741,CA,2023-04-29,0,0,0,0,1,1,0,0,0,0,0,0,0,0
190,3.76208837772167,0.1928084443738255,CA,2023-04-30,1,0,1,1,0,1,0,1,0,0,0,0,0,0
191,6.29042346408149,0.2534000727478145,CA,2023-05-01,1,0,1,0,1,1,1,1,0,0,0,0,1,1
192,6.88721397277913,0.281044171048282,CA,2023-05-02,1,0,0,0,1,1,0,1,0,0,0,0,0,0
193,3.53545446701447,0.1936047450251775,CA,2023-05-03,1,0,1,1,0,1,1,1,0,0,0,0,0,1
194,2.6735475160668,0.238452336186395,CA,2023-05-04,1,1,1,0,1,1,1,1,1,0,0,0,0,1
195,8.0444659913806,0.21717881240743,CA,2023-05-05,1,0,1,0,0,0,1,1,0,0,0,0,0,1
196,3.08364287125743,0.1990736999049145,CA,2023-05-06,1,1,0,1,0,1,0,1,1,0,0,0,0,0
197,1.51768363834187,0.274622269977579,CA,2023-05-07,1,1,1,0,1,1,1,1,1,0,0,0,0,1
198,9.85703414178693,0.376962286014207,CA,2023-05-08,0,0,0,0,0,0,0,0,0,0,0,0,1,0
199,9.52888987682657,0.211625503445177,CA,2023-05-09,1,0,0,0,0,1,0,1,0,0,0,0,0,0
200,6.37186673063467,0.2957480808414455,CA,2023-05-10,1,0,1,0,0,1,0,1,0,0,0,0,0,0
201,5.35660269699033,0.2911776085385725,CA,2023-05-11,1,0,1,0,0,1,0,1,0,0,1,0,1,0
202,2.36433335824737,0.2370195492657565,CA,2023-05-12,1,0,1,1,0,1,0,1,0,0,1,0,1,0
203,1.76346504333201,0.4385589184395395,CA,2023-05-13,1,1,1,0,1,1,1,1,1,0,0,1,0,1
204,4.95887967604695,0.55535703692861,CA,2023-05-14,1,1,0,0,0,0,0,1,1,0,0,0,1,0
205,2.50131849557194,0.32265304849758,CA,2023-05-15,1,1,0,1,0,1,1,1,1,0,0,0,0,1
206,2.45295747420299,0.2465955888426625,CA,2023-05-16,1,1,0,1,0,1,1,1,1,0,0,0,0,1
207,3.4124607445059,0.3463009366875525,CA,2023-05-17,0,0,1,0,0,1,1,0,0,0,0,0,0,1
208,2.02818435133609,0.329822829149172,CA,2023-05-18,1,1,1,0,1,1,1,1,1,1,0,1,0,1
209,3.81843761002466,0.2891822169390535,CA,2023-05-19,1,0,0,1,0,1,1,1,0,0,0,0,1,1
210,1.5030938571237,0.167171355512739,CA,2023-05-20,1,1,0,1,0,1,1,1,1,0,1,0,1,1
211,0.00436480044820246,0.003808894771829645,CO,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,0.00477076459247615,0.004028374541155915,CO,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213,1.07171506043586,0.187955181579193,CO,2023-04-11,1,0,1,1,1,1,1,1,0,0,1,1,1,1
214,0.0419874943874398,0.004525839199679965,CO,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,0.0661350381330372,0.00480644969880272,CO,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216,0.932081794846083,0.118899849373321,CO,2023-04-14,0,1,1,1,1,1,1,0,1,1,0,1,1,1
217,0.0060837770278911,0.005438813719163,CO,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218,NA,NA,CO,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.968615427484221,0.1843898899631505,CO,2023-04-17,1,1,1,1,1,0,1,1,1,0,1,1,0,1
220,0.969416935489554,0.2896523570657495,CO,2023-04-18,1,1,0,0,1,1,1,1,1,0,0,1,1,1
221,0.0625778084713911,0.0070370633504834,CO,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222,NA,NA,CO,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,1.27476718364256,0.88387302952281,CO,2023-04-21,1,1,0,1,1,0,1,1,1,0,1,1,0,1
224,1.26172230803649,0.867124198057875,CO,2023-04-22,1,1,0,1,0,1,1,1,1,0,1,0,1,1
225,NA,NA,CO,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.904843644230727,0.1823703003715315,CO,2023-04-24,1,1,1,1,1,0,1,1,1,0,1,1,0,1
227,1.08335272618774,0.3026820342337725,CO,2023-04-25,1,1,1,1,1,1,0,1,1,0,1,1,0,0
228,0.0799846258611117,0.0112773469910256,CO,2023-04-26,1,1,1,1,1,1,1,1,1,0,0,1,1,1
229,NA,NA,CO,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,1.5984527263253001,0.277016098919268,CO,2023-04-28,1,1,0,0,1,1,1,1,1,0,0,1,1,1
231,0.0144589759975183,0.01385888777529915,CO,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
232,0.0507550105215334,0.01484749733007055,CO,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
233,0.260567450789022,0.0159071099650331,CO,2023-05-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1
234,0.627884060109397,0.1697687677697185,CO,2023-05-02,1,1,1,1,1,1,1,1,1,0,0,1,1,1
235,0.0162222598903869,0.01825750897753375,CO,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
