...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
43,NA,NA,AL,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,1.51622116135124,0.515026103619945,AL,2024-05-06,1,1,0,1,1,1,1,0,0,1,1,1
52,NA,NA,AL,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.162421027439938,0.0454419379860315,AR,2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1
96,NA,NA,AR,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.372171810086426,0.03951633819271605,AZ,2024-04-28,1,1,1,1,1,1,1,1,1,1,1,1
128,0.648120755484084,0.299443001893297,AZ,2024-04-29,1,1,1,1,1,1,1,0,0,1,1,1
129,1.13757942772112,0.2984774880534815,AZ,2024-04-30,1,1,0,1,1,1,0,0,0,1,1,1
130,0.263904725906956,0.052791859793286,AZ,2024-05-01,1,1,1,1,1,1,0,1,0,1,1,1
131,0.290867894498664,0.058034415065704,AZ,2024-05-02,1,1,1,1,1,1,0,1,0,1,1,1
132,0.58012392846153,0.063726971248935,AZ,2024-05-03,1,1,1,1,1,1,0,1,0,1,1,1
133,NA,NA,AZ,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,NA,NA,AZ,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,1.32245459976992,0.083735741197753,AZ,2024-05-06,0,1,1,1,1,1,0,0,0,1,1,1
136,1.13603516666589,0.091451225714003,AZ,2024-05-07,0,1,1,1,1,1,0,0,1,1,1,1
137,2.0896513302633,0.1520277669453675,AZ,2024-05-08,0,1,0,1,1,1,0,0,0,1,1,1
138,0.580359675497766,0.258849154659532,AZ,2024-05-09,1,1,1,1,1,1,0,0,0,1,1,1
139,1.71078715224495,0.3979392997299475,AZ,2024-05-10,1,0,1,1,1,1,0,0,0,1,1,1
140,0.938624206005036,0.51308826828559,AZ,2024-05-11,0,1,1,1,1,1,0,1,0,1,1,1
141,0.213150833663593,0.138495599199729,AZ,2024-05-12,1,1,1,1,1,1,0,1,0,1,1,1
142,1.23007782358447,0.4138309946384115,AZ,2024-05-13,1,1,1,0,0,1,0,0,1,0,0,1
143,0.518309987052677,0.252540644269645,AZ,2024-05-14,1,1,1,1,1,1,0,1,0,1,1,1
144,0.514306351466548,0.2549760867443875,AZ,2024-05-15,1,1,1,1,1,1,0,1,0,1,1,1
145,0.550646748481751,0.400918576187457,AZ,2024-05-16,1,1,1,1,1,1,0,1,0,1,1,1
146,0.698651466842428,0.4885073947341365,AZ,2024-05-17,1,0,1,1,1,1,1,0,0,1,1,1
147,0.325609279973786,0.2133218076453175,AZ,2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1
148,0.358594496094842,0.2274776244953395,AZ,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1
149,0.432869204523648,0.337359286214495,AZ,2024-05-20,1,1,1,1,1,1,1,1,1,1,1,1
150,0.911973854204138,0.256895703494038,AZ,2024-05-21,0,1,1,1,1,1,0,1,0,1,1,1
151,0.396491492807616,0.2903162575517475,AZ,2024-05-22,1,1,1,1,1,1,0,0,1,1,1,1
152,NA,NA,AZ,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,0.457135808183968,0.303031034017149,AZ,2024-05-24,1,1,1,1,1,1,0,0,1,1,1,1
154,NA,NA,AZ,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,1.03696601222145,0.369904366149853,AZ,2024-05-26,1,1,1,1,1,1,0,0,1,1,0,1
156,1.98607670782388,0.485339529184184,AZ,2024-05-27,1,1,0,0,1,1,0,1,0,0,0,1
157,1.27462631490055,0.3013711854485195,AZ,2024-05-28,0,1,1,1,1,1,0,1,0,1,1,1
158,0.987675878053218,0.429372968155638,AZ,2024-05-29,1,1,1,1,1,0,1,0,0,1,1,0
159,0.626549853110559,0.467009062551868,AZ,2024-05-30,1,0,1,1,1,1,1,0,1,0,1,1
160,NA,NA,AZ,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,0.839342307326423,0.4501106076816105,AZ,2024-06-01,1,1,1,1,1,1,1,0,0,1,1,1
162,1.12418529260058,0.1944647003380115,AZ,2024-06-02,1,1,0,1,1,1,0,1,0,1,1,1
163,1.30019573720242,0.351750158132899,AZ,2024-06-03,1,0,1,1,1,1,1,0,0,1,1,1
164,1.36660569084935,0.3829374021247,AZ,2024-06-04,0,1,1,1,1,1,0,1,0,0,1,1
165,1.95868641932236,0.435535705885466,AZ,2024-06-05,1,0,0,1,1,1,0,0,0,1,1,1
166,3.79751173938421,0.43110626413491,AZ,2024-06-06,0,1,0,1,1,1,0,0,0,0,0,1
167,0.622802833119623,0.166544680436951,AZ,2024-06-07,1,1,1,1,1,1,1,0,0,1,0,1
168,2.99484898051305,0.48480853482864,AZ,2024-06-08,0,1,0,1,1,0,0,0,0,1,1,0
169,4.79144676371038,0.493295310069218,CA,2024-04-28,0,1,0,0,1,1,0,0,0,0,1,1
170,1.30534377911139,0.2307104933364735,CA,2024-04-29,1,1,1,1,1,0,1,0,1,1,1,0
171,2.16527751055917,0.3207530110068665,CA,2024-04-30,1,1,1,1,1,0,0,0,0,0,0,0
172,1.4579406154083,0.3229931043654015,CA,2024-05-01,1,1,1,0,1,1,0,0,1,0,1,1
173,1.53147855743489,0.2801056853868955,CA,2024-05-02,1,1,1,1,1,1,0,0,0,0,0,1
174,3.75703963846629,0.248201633500617,CA,2024-05-03,0,0,1,0,1,1,0,0,0,0,1,0
175,1.68565263695836,0.230769389569992,CA,2024-05-04,0,0,1,1,1,1,0,0,0,1,1,1
176,1.99985034534507,0.187603023703736,CA,2024-05-05,0,1,1,1,1,1,0,0,1,1,0,0
177,3.98930969279188,0.2628439957767125,CA,2024-05-06,0,0,1,0,1,1,0,0,0,0,0,1
178,7.42458015801908,0.416653022124745,CA,2024-05-07,0,0,0,1,0,1,0,0,0,0,0,1
179,3.25063644209164,0.2907801727106275,CA,2024-05-08,0,0,1,0,1,1,0,0,0,0,0,1
180,3.713817277279,0.317985809329659,CA,2024-05-09,0,0,1,1,1,1,0,0,0,0,0,1
181,2.17627020533752,0.327463195204302,CA,2024-05-10,1,1,0,1,0,0,1,0,1,1,0,0
182,3.66117350888836,0.397621384224591,CA,2024-05-11,1,0,0,1,1,0,0,0,0,0,1,0
183,3.95199143762102,0.3703127257017525,CA,2024-05-12,0,1,0,1,1,1,0,0,0,1,0,1
184,3.07245871196051,0.4182147712746915,CA,2024-05-13,1,0,1,1,0,0,0,0,0,1,0,0
185,8.99536809253869,0.415837477178193,CA,2024-05-14,1,0,0,1,1,0,0,0,0,0,0,0
186,2.98318624162306,0.3408895095429245,CA,2024-05-15,1,1,1,1,1,0,0,0,0,0,1,0
187,5.32047219764133,0.322037341483963,CA,2024-05-16,0,0,1,1,1,1,0,0,0,1,0,1
188,5.58204200056249,0.3262227545659305,CA,2024-05-17,0,0,1,1,1,0,0,1,0,1,0,0
189,4.46898542211001,0.329263498356861,CA,2024-05-18,0,0,1,1,1,1,0,0,1,1,0,1
190,5.02208387172613,0.4054306743314275,CA,2024-05-19,1,0,0,1,0,1,1,0,0,1,0,1
191,6.79486448625275,0.2952764182483585,CA,2024-05-20,0,1,0,0,1,1,0,0,0,0,0,1
192,10.5466246041803,0.3715835979273505,CA,2024-05-21,0,0,1,0,1,0,0,0,0,1,0,0
193,11.3541704597837,0.364711325206599,CA,2024-05-22,0,0,1,0,1,0,0,0,0,1,0,1
194,5.01985033577855,0.332424885141405,CA,2024-05-23,0,1,1,0,1,1,0,0,0,0,0,1
195,7.11490464579787,0.4008072160328055,CA,2024-05-24,0,0,1,1,1,0,0,0,0,0,0,0
196,3.69006386720776,0.3472890778796495,CA,2024-05-25,0,1,1,0,1,0,0,0,0,1,0,0
197,8.26320547232902,0.4228015930991465,CA,2024-05-26,0,0,1,1,0,0,0,0,1,0,0,0
198,8.17293805946501,0.383553054018316,CA,2024-05-27,0,1,1,1,1,0,0,0,0,0,0,0
199,9.28300302786876,0.3836377457455535,CA,2024-05-28,0,1,1,1,0,0,0,0,0,1,0,0
200,5.56803737965669,0.3748010780695825,CA,2024-05-29,0,1,1,0,1,1,0,0,0,1,0,0
201,6.71485740112234,0.393931385381945,CA,2024-05-30,1,1,1,0,1,0,0,0,0,1,0,0
202,20.8815259829707,0.426637064807335,CA,2024-05-31,0,0,1,0,1,0,0,0,0,0,0,0
203,2.71361273990407,0.366237526653935,CA,2024-06-01,1,1,0,1,1,1,0,0,0,0,0,1
204,5.83023286390485,0.398429010077815,CA,2024-06-02,1,1,1,1,1,0,0,0,0,0,0,0
205,10.6532135166994,0.414754063420232,CA,2024-06-03,0,1,1,0,1,0,0,0,0,0,0,0
206,12.2065393924363,0.413002419119197,CA,2024-06-04,0,1,1,0,1,0,0,0,0,0,0,0
207,22.0718464833924,0.436637526022831,CA,2024-06-05,0,0,1,0,1,0,0,0,0,0,0,0
208,23.1544975655428,0.4216705141282725,CA,2024-06-06,0,1,1,0,1,0,0,0,0,0,0,0
209,10.8732730471328,0.3735780701396065,CA,2024-06-07,0,0,1,0,1,1,0,0,0,0,0,1
210,9.05362178608369,0.474386270588082,CA,2024-06-08,0,0,1,0,1,0,0,0,0,0,0,0
211,NA,NA,CO,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.206304852092845,0.153235590622866,CO,2024-04-29,1,1,1,1,1,1,0,0,1,1,1,1
213,NA,NA,CO,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,NA,NA,CO,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,CO,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,NA,NA,CO,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,NA,NA,CO,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.4759945723181,0.31252324870478,CO,2024-05-06,1,1,1,1,1,1,1,0,0,1,1,1
220,NA,NA,CO,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,NA,NA,CO,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,0.365715754348912,0.268287854284951,CO,2024-05-10,1,1,1,1,1,1,0,0,1,1,1,1
224,NA,NA,CO,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.413480322443792,0.3027273494448755,CO,2024-05-13,1,1,1,1,1,1,0,0,1,1,1,1
227,NA,NA,CO,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,0.446213426711172,0.32570099459912,CO,2024-05-15,1,1,1,1,1,1,0,0,1,1,1,1
229,NA,NA,CO,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,NA,NA,CO,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.796364997326343,0.52040345108642,CO,2024-05-20,1,1,1,1,0,1,1,0,1,1,0,1
234,NA,NA,CO,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,0.749379149563866,0.426374060390158,CO,2024-05-22,1,1,1,1,1,1,0,1,0,1,0,1
236,NA,NA,CO,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,0.583055347363027,0.423073260402974,CO,2024-05-24,0,1,1,1,1,1,0,1,0,1,1,1
238,NA,NA,CO,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,NA,NA,CO,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,0.659294978264099,0.4692712448767305,CO,2024-05-29,0,1,1,1,1,1,0,1,0,1,1,1
243,NA,NA,CO,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,NA,NA,CO,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0.368666256476722,0.2732340388466705,CO,2024-06-04,1,1,1,1,1,1,1,0,1,1,0,1
249,0.823849042952852,0.279162591121825,CO,2024-06-05,1,0,1,1,1,1,1,1,1,1,1,1
250,0.73938496116312,0.52868839131859,CO,2024-06-06,0,1,1,1,1,1,0,1,0,1,1,1
251,NA,NA,CO,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,0.79416093137447,0.663800256269075,CT,2024-05-01,1,0,1,1,1,1,0,0,1,1,1,1
