...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,other_95_CI
20,0.192618588210959,0.173031854183549,AK,2022-12-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21,NA,NA,AK,2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,0.163798542158814,0.1477280896768185,AK,2022-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24,0.153518538923217,0.140302654362203,AK,2022-12-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1
25,NA,NA,AK,2022-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,0.134801790124895,0.1270045234704515,AK,2022-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27,1.32354015108667,0.574686519742915,AK,2022-12-16,0,1,1,0,1,1,1,0,0,0,0,1,1,1
28,NA,NA,AK,2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,0.765262028747044,0.4840656837129415,AK,2022-12-19,1,0,1,1,1,1,1,1,0,1,0,1,1,1
31,NA,NA,AK,2022-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.80602954897088,0.506832263997025,AK,2022-12-21,1,0,1,1,1,1,1,1,0,1,0,1,1,1
33,NA,NA,AK,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2022-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,0.142245234504298,0.0964358431713855,AK,2022-12-28,1,1,1,1,1,1,1,1,0,1,0,1,1,1
40,1.0204723800014,0.712354195398195,AK,2022-12-29,1,1,1,1,1,1,0,1,1,1,0,1,1,0
41,0.878841508021362,0.585150043932635,AK,2022-12-30,1,0,1,1,1,1,1,1,0,1,0,1,1,1
42,NA,NA,AK,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.97217632208267,0.4451375426502075,AL,2022-11-21,1,1,1,1,1,1,0,1,0,1,1,1,1,0
45,0.868395954555223,0.41035240407429,AL,2022-11-22,0,1,1,1,1,1,1,0,1,1,0,1,1,1
46,0.244408375800673,0.172186884861151,AL,2022-11-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,NA,NA,AL,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,0.894807417520053,0.404992254848358,AL,2022-11-25,1,1,0,1,1,1,1,1,0,0,0,1,1,1
49,NA,NA,AL,2022-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.566317310177135,0.1843353548592305,AL,2022-11-28,1,1,1,1,1,1,1,1,0,0,0,1,1,1
52,0.970186657475954,0.3444950938658575,AL,2022-11-29,1,0,1,1,1,1,1,1,0,1,0,1,1,1
53,0.877016876763377,0.253816585086554,AL,2022-11-30,1,1,1,1,0,1,1,1,1,1,0,0,1,1
54,1.22246797613395,0.295131344330677,AL,2022-12-01,1,0,1,1,1,1,1,1,0,1,0,1,1,1
55,0.816882280991469,0.2999757999068865,AL,2022-12-02,1,0,1,1,1,1,1,0,0,1,1,1,1,1
56,NA,NA,AL,2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,1.15652310735328,0.2763535260038615,AL,2022-12-04,1,0,1,1,1,1,1,1,0,1,0,1,1,1
58,1.46212788413837,0.3152283574916255,AL,2022-12-05,1,0,1,1,1,1,1,1,0,1,0,1,1,1
59,1.47899044027565,0.360913482122099,AL,2022-12-06,1,1,0,0,0,1,1,1,1,0,0,1,1,1
60,0.388741056083003,0.2364915026081205,AL,2022-12-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,1.67955648622798,0.3308980456677235,AL,2022-12-08,1,0,1,0,1,1,1,0,0,1,0,1,1,1
62,0.854134828052754,0.229591074208822,AL,2022-12-09,1,1,1,1,1,0,1,1,1,1,0,1,0,1
63,0.478037930322116,0.1301868794445265,AL,2022-12-10,1,1,1,1,1,1,1,1,0,1,0,1,0,1
64,1.92642733005197,0.556957898138885,AL,2022-12-11,0,1,0,0,1,1,1,0,0,0,0,1,1,1
65,1.71729790996035,0.456974661851865,AL,2022-12-12,1,1,0,0,0,1,1,1,1,0,0,0,1,1
66,0.0457600192916551,0.03657938393264575,AL,2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,1.38753632312733,0.3605054560508465,AL,2022-12-14,1,0,1,0,1,1,1,1,0,1,0,1,1,1
68,1.99822617770386,0.3173784639508075,AL,2022-12-15,1,0,1,0,1,1,1,1,1,0,0,1,1,1
69,0.923978706023719,0.2918032209221965,AL,2022-12-16,1,1,1,1,1,1,0,1,1,1,0,1,1,0
70,0.12277173079103,0.02829356007455685,AL,2022-12-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1
71,0.113805575704421,0.02683274336366965,AL,2022-12-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,0.52372187428886,0.2031880178152395,AL,2022-12-19,1,1,1,1,1,1,1,1,0,1,0,1,1,1
73,1.73241946012636,0.229169913561954,AL,2022-12-20,0,1,0,1,1,1,1,0,0,0,0,0,1,1
74,3.03801299369587,0.471432453439608,AL,2022-12-21,1,1,1,0,1,0,0,1,0,1,0,1,0,0
75,NA,NA,AL,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,0.0330448251622572,0.02245582604752235,AL,2022-12-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1
78,NA,NA,AL,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2.08469863575786,0.295507895256956,AL,2022-12-26,1,0,0,0,1,1,1,1,0,0,1,1,0,1
80,1.25589186980104,0.2167249232644585,AL,2022-12-27,1,1,0,1,1,1,1,1,0,0,0,0,0,1
81,3.01546810473859,0.403128592198411,AL,2022-12-28,1,0,1,0,0,1,1,1,1,1,0,0,0,1
82,3.06248847256337,0.3119847134304335,AL,2022-12-29,1,1,1,0,0,1,0,1,0,1,0,0,1,0
83,2.62573095838923,0.445474668369728,AL,2022-12-30,1,0,1,0,1,0,1,0,0,1,0,1,0,1
84,NA,NA,AL,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.783119757835465,0.307868225438154,AR,2022-11-20,1,1,1,0,1,1,1,1,1,1,0,0,1,1
86,1.92667401327771,0.2546736203776435,AR,2022-11-21,1,0,1,1,1,1,1,0,0,0,0,0,1,1
87,4.00276374454894,0.3573178636822605,AR,2022-11-22,1,0,1,0,1,1,1,0,0,1,0,1,1,1
88,2.13734051198794,0.36815756091224,AR,2022-11-23,1,0,1,0,1,1,0,0,0,0,0,1,1,0
89,0.829581970589656,0.397513021033408,AR,2022-11-24,1,1,1,1,1,1,0,1,0,1,1,1,1,0
90,2.88332852122634,0.30053099622365,AR,2022-11-25,1,0,1,0,1,1,1,0,0,0,0,1,1,1
91,1.82864537046333,0.634189680540015,AR,2022-11-26,1,0,0,0,1,0,0,0,0,0,0,1,0,0
92,0.687176493080462,0.3750445578789215,AR,2022-11-27,0,1,1,1,1,1,1,0,0,0,1,1,0,1
93,3.77144918764151,0.284092605945204,AR,2022-11-28,1,0,1,1,1,1,1,0,0,0,1,0,1,0
94,2.56370170709612,0.272582541070512,AR,2022-11-29,1,0,1,1,1,1,1,0,0,1,0,1,0,1
95,1.57702938907849,0.3110447263796185,AR,2022-11-30,0,1,1,1,1,1,1,0,1,1,0,1,1,1
96,1.45534253085403,0.3172460198906885,AR,2022-12-01,1,1,1,1,1,1,1,0,0,0,0,0,1,1
97,2.43578627468565,0.269052717467957,AR,2022-12-02,1,0,1,0,1,1,1,0,0,0,0,1,1,1
98,0.724375523572795,0.3815762762556635,AR,2022-12-03,1,1,0,1,1,1,1,1,0,0,0,1,1,1
99,0.311447323623426,0.274736210547008,AR,2022-12-04,1,1,1,1,1,1,1,1,0,1,1,1,0,1
100,2.25188001637977,0.32691422582041,AR,2022-12-05,1,0,0,1,1,1,1,1,0,0,0,1,1,1
101,3.14305238682172,0.355219000057478,AR,2022-12-06,0,0,0,1,1,1,1,0,0,0,0,1,1,0
102,1.7395264634091,0.2825834113597495,AR,2022-12-07,1,0,1,1,1,1,1,1,0,0,1,0,1,1
103,2.97117022140832,0.3552005792183785,AR,2022-12-08,1,1,0,1,1,1,1,1,1,0,1,0,1,0
104,1.75795575985825,0.276748650572179,AR,2022-12-09,1,1,0,1,1,1,1,0,0,0,0,0,1,1
105,0.710179518586011,0.266796070994027,AR,2022-12-10,1,1,1,1,1,1,1,1,0,0,0,0,1,1
106,0.844384870613839,0.2755252285304585,AR,2022-12-11,1,1,1,1,1,1,1,1,1,0,0,0,0,1
107,5.02017598802832,0.337601722927251,AR,2022-12-12,1,0,0,1,1,0,1,1,0,0,0,0,0,1
108,1.85346544681765,0.29619483548463,AR,2022-12-13,1,1,1,1,1,0,1,1,1,1,0,0,0,1
109,4.15948935198269,0.305993317005867,AR,2022-12-14,1,0,0,1,1,0,1,0,0,0,0,0,0,0
110,2.16509997040004,0.215403133821724,AR,2022-12-15,1,1,1,0,1,1,1,0,1,0,0,0,0,1
111,3.065888109701,0.4379168650767695,AR,2022-12-16,1,0,0,0,1,1,0,1,0,0,0,0,0,0
112,0.943939736286125,0.283511805784835,AR,2022-12-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1
113,1.01598574807371,0.2880707749058515,AR,2022-12-18,1,1,0,1,1,1,1,1,0,0,0,1,0,1
114,3.51700110772746,0.2617307426325855,AR,2022-12-19,1,0,1,0,1,1,1,0,0,1,0,1,0,1
115,4.35409185785729,0.3488799756860645,AR,2022-12-20,1,0,0,1,1,0,0,1,0,1,0,1,0,0
116,4.48116246254593,0.280086944070962,AR,2022-12-21,1,1,1,0,1,0,0,1,1,1,0,0,0,0
117,1.99136251999977,0.337261671541628,AR,2022-12-22,1,0,1,1,1,0,1,1,0,1,0,1,0,1
118,2.16768528050322,0.4154593987561215,AR,2022-12-23,1,0,1,1,1,1,1,1,0,1,0,1,1,1
119,2.60838673839702,0.1787615910142655,AR,2022-12-24,1,1,1,0,1,0,1,1,1,1,0,1,0,1
120,1.13917168689738,0.3017257317358395,AR,2022-12-25,1,1,0,1,1,1,1,1,1,0,1,1,0,1
121,7.40344082885885,0.240414297465378,AR,2022-12-26,1,1,1,0,1,0,1,1,0,0,0,0,0,1
122,1.43907749999191,0.3412249753467465,AR,2022-12-27,1,0,1,1,1,1,1,1,0,1,0,0,1,1
123,2.4316262814229,0.377479734054186,AR,2022-12-28,1,0,0,1,1,0,1,1,0,1,0,1,0,1
124,7.34621209332098,0.474568044470427,AR,2022-12-29,1,0,1,1,1,0,1,0,0,0,0,1,0,1
125,3.87527699945182,0.2809273924723865,AR,2022-12-30,1,1,1,0,1,0,1,1,1,0,0,1,0,1
126,1.71867603010421,0.4260096926709145,AR,2022-12-31,1,0,0,1,1,0,1,1,0,1,1,1,0,1
127,2.322657621865,0.2930098743286055,AZ,2022-11-20,1,1,1,1,1,1,1,1,0,0,0,0,1,0
128,5.70327206003419,0.273308527009533,AZ,2022-11-21,1,1,1,0,0,1,1,0,0,0,0,0,1,0
129,13.9077891157167,0.310836307202196,AZ,2022-11-22,1,0,0,0,1,1,1,0,0,0,0,0,0,0
130,8.92670624598174,0.2872006482362045,AZ,2022-11-23,1,0,1,0,0,1,1,1,0,0,0,0,1,1
131,2.82514807015175,0.3510923867273115,AZ,2022-11-24,1,0,0,0,1,1,0,1,0,0,0,0,1,0
132,4.02045263188134,0.2722081580807595,AZ,2022-11-25,1,1,1,1,1,1,1,1,0,0,0,0,1,1
133,4.85915134960275,0.3072477948004725,AZ,2022-11-26,0,0,1,0,1,1,0,0,0,0,0,0,1,0
134,3.49907211190008,0.2757526899037245,AZ,2022-11-27,1,0,1,1,1,1,1,1,0,0,0,0,1,1
135,4.05603251084001,0.2691129932485815,AZ,2022-11-28,1,1,1,1,1,1,0,0,0,0,0,0,1,0
136,6.98967520743843,0.3122431817328735,AZ,2022-11-29,1,0,1,0,1,0,0,0,0,0,0,0,0,1
137,5.00715400254357,0.2941763447156815,AZ,2022-11-30,1,0,1,0,1,1,1,1,0,0,0,0,1,0
138,11.7382184907509,0.3499146752028485,AZ,2022-12-01,1,0,0,0,1,1,0,1,0,1,0,0,1,0
139,8.096359847033,0.3368343678019735,AZ,2022-12-02,1,0,0,0,1,1,0,1,0,1,0,0,1,0
140,1.77657591155451,0.2734224861383955,AZ,2022-12-03,1,1,1,1,1,1,0,0,0,0,0,0,1,0
141,4.29183380876859,0.2948538305343745,AZ,2022-12-04,1,0,0,0,1,1,1,1,0,0,0,0,0,1
142,15.2473433450652,0.31920605609382,AZ,2022-12-05,1,0,1,0,1,1,0,1,0,0,0,0,1,0
143,4.52694782227933,0.2896039936309505,AZ,2022-12-06,1,1,0,0,1,1,1,0,0,0,0,0,1,1
144,6.05493088836593,0.264607291228698,AZ,2022-12-07,1,0,1,0,1,1,0,1,0,0,1,0,0,0
145,2.06391233833832,0.23721993803331,AZ,2022-12-08,1,1,0,1,1,1,0,1,0,0,0,0,1,0
146,4.14821775875347,0.2745772579301315,AZ,2022-12-09,0,0,1,0,0,0,1,0,0,1,0,0,0,1
147,2.66254275497392,0.3037652243353265,AZ,2022-12-10,1,1,1,0,0,1,1,1,0,0,1,1,1,1
148,2.12105220561949,0.2110211455488035,AZ,2022-12-11,1,1,1,1,1,1,0,1,0,0,0,0,1,0
149,6.82746951752591,0.3002096649455265,AZ,2022-12-12,1,0,1,0,1,1,0,0,0,0,0,0,1,0
150,7.67174586585537,0.286368813050539,AZ,2022-12-13,1,0,0,0,0,1,0,1,0,0,0,0,1,0
151,3.36375544339329,0.241601839106043,AZ,2022-12-14,1,0,1,1,1,1,1,1,0,0,0,1,1,1
152,4.62320751146617,0.2696429891098765,AZ,2022-12-15,1,0,1,0,1,0,1,1,0,1,0,0,0,1
153,2.760279871694,0.240562549661193,AZ,2022-12-16,1,0,1,1,1,1,0,1,0,1,0,0,1,0
154,2.86398128254828,0.312086424209174,AZ,2022-12-17,1,0,0,0,1,1,1,1,0,0,0,0,1,1
155,2.08546946412326,0.2204291469791995,AZ,2022-12-18,1,0,1,1,0,1,0,1,0,0,0,0,1,0
156,7.84028472169183,0.250961272513481,AZ,2022-12-19,1,0,0,0,1,1,0,1,0,0,0,0,0,0
157,6.7980314897904,0.315188284820122,AZ,2022-12-20,1,0,1,0,1,1,1,1,0,0,0,1,0,1
158,6.13048152980264,0.3037110569720735,AZ,2022-12-21,1,0,1,0,1,1,1,1,0,0,0,0,0,1
159,1.41636394423016,0.1975757926343475,AZ,2022-12-22,1,1,1,1,1,0,1,1,0,0,0,0,0,1
160,1.84988026333162,0.247191778563266,AZ,2022-12-23,1,0,1,1,1,1,0,1,0,0,0,0,1,0
161,0.866643065818839,0.2385394203540735,AZ,2022-12-24,1,1,0,1,1,1,1,1,0,0,0,1,1,1
162,0.0441969314655349,0.026492403217578,AZ,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
163,3.20890856165077,0.245893933071584,AZ,2022-12-26,1,0,1,0,1,1,0,1,0,0,0,0,0,0
164,5.20995681621638,0.2066970966117475,AZ,2022-12-27,1,0,1,1,0,1,1,1,0,0,0,0,0,1
165,4.59925294323602,0.311034656639282,AZ,2022-12-28,1,0,1,0,1,1,1,1,0,0,0,0,1,1
166,3.99369648567708,0.312674839043815,AZ,2022-12-29,1,0,1,0,1,1,0,1,0,0,0,1,0,0
167,2.87600383463867,0.275194500739593,AZ,2022-12-30,1,1,0,0,1,1,1,1,0,0,0,1,0,1
168,1.05187146155533,0.2394920672628,AZ,2022-12-31,1,1,1,1,1,1,1,1,1,1,0,0,1,1
169,7.82059322040147,0.2858705288131365,CA,2022-11-20,1,1,0,1,0,1,1,0,0,0,0,0,1,0
170,10.3358627815584,0.310559156508494,CA,2022-11-21,1,1,1,1,0,1,0,0,0,0,0,0,1,0
171,8.71681815521562,0.291491604800945,CA,2022-11-22,1,1,1,1,0,1,1,0,0,0,0,0,1,0
172,7.18174047761431,0.295619540292318,CA,2022-11-23,1,1,1,1,1,1,1,0,0,0,0,0,1,0
173,1.15137286750767,0.2674647774185435,CA,2022-11-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1
174,17.9550261698132,0.274637119585333,CA,2022-11-25,1,0,1,1,1,1,0,0,0,0,0,0,0,0
175,14.2363887827678,0.2715638330460715,CA,2022-11-26,0,1,1,1,0,1,0,0,0,0,0,0,1,0
176,21.7366208176187,0.3002535966121295,CA,2022-11-27,1,0,1,0,1,1,0,0,0,0,0,0,0,0
177,12.0519698391691,0.272893779309093,CA,2022-11-28,1,1,1,1,1,1,0,0,0,0,0,0,0,0
178,9.82903882500613,0.2685201805815605,CA,2022-11-29,1,1,1,1,1,1,0,0,0,0,0,0,1,0
179,8.8332921902114,0.2609736894799205,CA,2022-11-30,0,0,1,1,1,1,1,0,0,0,0,0,1,0
180,11.1369971877341,0.2682300210935035,CA,2022-12-01,1,0,1,1,1,1,0,0,0,0,0,0,0,0
181,29.6081004187335,0.290964287762382,CA,2022-12-02,1,0,0,0,1,1,0,0,0,0,0,0,1,0
182,36.4486593718901,0.290175866218739,CA,2022-12-03,1,0,0,0,0,1,0,0,0,0,0,0,0,0
183,15.1649486164895,0.2752226181626385,CA,2022-12-04,1,0,1,0,1,1,0,0,1,0,0,0,1,0
184,28.8498977137171,0.261371198356529,CA,2022-12-05,0,0,1,0,0,1,0,0,0,0,0,0,1,0
185,9.28691061851234,0.2452526422536945,CA,2022-12-06,1,1,1,1,0,1,0,1,0,0,0,0,0,0
186,30.3255892016062,0.2654608852171285,CA,2022-12-07,1,0,0,0,0,1,0,0,0,0,0,0,0,0
187,18.6528365370672,0.2369661733535635,CA,2022-12-08,0,0,1,1,0,1,1,0,0,0,0,0,0,0
188,11.5143166171035,0.21987868359005,CA,2022-12-09,1,0,1,1,0,1,0,0,0,0,0,0,0,0
189,44.6487502865924,0.2811690400237,CA,2022-12-10,1,0,0,0,0,1,0,0,0,0,0,0,0,0
190,23.6974482741493,0.247976711207492,CA,2022-12-11,1,0,1,0,0,1,0,0,0,0,0,0,0,0
191,14.0407481826459,0.229674371502915,CA,2022-12-12,1,1,0,1,0,0,0,0,0,0,0,0,0,0
192,25.5818338343695,0.248666248141066,CA,2022-12-13,1,0,0,0,0,1,0,0,0,0,1,0,0,0
193,33.5818956795722,0.288953495597158,CA,2022-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,19.1935304438304,0.227043218646317,CA,2022-12-15,1,0,0,0,0,1,0,0,1,0,0,0,0,0
195,13.8116412745772,0.237627574984578,CA,2022-12-16,1,0,1,0,0,1,0,1,0,1,0,0,0,0
196,22.9527716371582,0.2625044788967595,CA,2022-12-17,1,0,0,0,0,0,0,0,0,0,0,0,1,0
197,14.8791348584813,0.200514422230451,CA,2022-12-18,0,0,1,1,0,1,0,0,0,0,0,0,0,0
198,21.2497957291729,0.2250005262243455,CA,2022-12-19,0,0,0,0,0,1,0,0,0,0,0,0,0,0
199,9.06757841401693,0.176185859125183,CA,2022-12-20,1,0,1,1,0,1,0,0,0,1,0,0,0,0
200,21.7804375765361,0.225980758948518,CA,2022-12-21,1,0,1,0,0,1,0,1,0,0,0,0,0,0
201,46.100510440081,0.25343675219726,CA,2022-12-22,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202,46.7722952967894,0.2225234400958695,CA,2022-12-23,1,0,0,0,0,1,0,0,0,0,0,0,0,0
203,18.0149472712457,0.245465453768285,CA,2022-12-24,1,0,0,0,0,1,0,1,0,0,0,0,0,0
204,0.27873145032482,0.0301512385752497,CA,2022-12-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1
205,35.2150514086728,0.235333880787364,CA,2022-12-26,0,0,0,0,0,1,0,0,0,0,0,0,0,0
206,40.2889445303126,0.231846883473396,CA,2022-12-27,1,0,0,0,0,1,0,0,0,0,0,0,0,0
207,32.9237577563557,0.2206877347072975,CA,2022-12-28,0,0,0,1,0,1,0,0,0,0,0,0,0,0
208,29.9444377208761,0.236670724608703,CA,2022-12-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0
209,41.8515273831363,0.264736796794765,CA,2022-12-30,1,0,0,0,0,0,0,1,0,0,0,0,1,0
210,15.3624066641928,0.2829249704495115,CA,2022-12-31,1,0,0,0,0,1,0,1,0,0,0,0,0,0
211,1.41583023536844,0.1545930002158285,CO,2022-11-20,1,0,1,0,1,1,1,1,0,1,0,1,1,1
212,2.21702450585369,0.3002705831502665,CO,2022-11-21,1,0,1,0,1,1,1,0,0,0,0,1,1,0
213,1.31365059645005,0.290763605867748,CO,2022-11-22,1,1,1,1,0,1,1,1,0,0,0,0,1,1
214,5.80133658406954,0.172093668459194,CO,2022-11-23,1,0,1,0,1,1,1,0,0,0,0,0,1,1
215,0.150218994849148,0.112396033302517,CO,2022-11-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1
216,3.15379289406766,0.168701647808758,CO,2022-11-25,1,0,1,0,1,1,1,0,0,0,0,1,1,1
217,2.31940432345452,0.403085096236234,CO,2022-11-26,1,1,1,0,0,1,1,1,1,1,0,0,1,1
218,0.819871807527206,0.237253105037245,CO,2022-11-27,1,1,0,1,1,1,1,1,0,0,0,1,1,1
219,4.14974188811244,0.30114644573038,CO,2022-11-28,1,0,1,0,1,1,1,1,0,1,0,1,1,1
220,1.86175536402529,0.345652961755502,CO,2022-11-29,1,1,0,0,1,1,1,1,1,0,0,1,1,1
221,4.83910305710144,0.375999989631108,CO,2022-11-30,1,0,1,0,0,1,1,1,0,1,0,0,1,1
222,2.90784860068314,0.207725537772639,CO,2022-12-01,1,0,0,1,1,1,1,1,0,0,0,0,1,1
223,4.5776607187492,0.374604573939837,CO,2022-12-02,1,0,1,0,1,1,1,1,0,0,0,1,1,1
224,1.61107838676119,0.3305737546324305,CO,2022-12-03,1,0,1,0,1,1,1,1,0,1,0,1,1,1
225,2.46623433469858,0.3370412957749725,CO,2022-12-04,1,0,1,0,0,1,1,1,0,1,0,1,1,1
226,2.27309183462499,0.318955102401946,CO,2022-12-05,1,1,1,0,1,1,0,1,0,0,0,0,1,0
227,1.84922427048544,0.2071308157496825,CO,2022-12-06,1,0,1,1,1,1,1,1,0,0,0,1,1,1
228,2.15765761578612,0.2472269691543655,CO,2022-12-07,1,0,1,1,1,1,1,0,0,0,0,1,1,1
229,1.6661047402868,0.3814320678218405,CO,2022-12-08,1,0,1,0,1,1,0,1,1,1,0,1,1,0
230,2.69504088213347,0.531671010828515,CO,2022-12-09,1,0,1,0,1,1,1,1,0,1,0,1,1,1
231,0.843911281933344,0.2258052445160515,CO,2022-12-10,1,1,1,1,1,0,1,1,0,1,1,1,0,1
232,4.32228284115828,0.461868706687795,CO,2022-12-11,1,0,1,0,1,1,1,1,0,0,0,0,1,1
233,1.24829509968684,0.235349716456019,CO,2022-12-12,1,1,1,1,1,0,0,1,1,1,0,1,0,0
234,1.35260242330907,0.1870010584805925,CO,2022-12-13,1,1,0,1,1,1,1,1,1,0,0,0,1,1
235,1.05298599449298,0.276824930027013,CO,2022-12-14,1,1,0,1,1,1,1,1,0,0,1,1,1,1
236,1.78259425248688,0.267533733116654,CO,2022-12-15,1,0,1,0,1,1,1,1,0,1,0,1,1,1
237,9.97874793343723,0.700910088041775,CO,2022-12-16,1,0,1,0,1,1,1,1,0,1,0,1,1,1
238,1.51594663523556,0.323338863882404,CO,2022-12-17,1,0,1,0,1,1,1,1,0,1,0,0,1,1
239,1.7542804737012,0.403982622189213,CO,2022-12-18,1,0,1,0,1,1,1,1,0,1,0,1,1,1
240,2.61523960339388,0.3291374884512585,CO,2022-12-19,1,0,1,0,0,1,0,1,0,0,0,0,0,0
