...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,other_95_CI
38,NA,NA,AK,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.362565452445344,0.2567491979792675,AL,2023-08-14,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
45,NA,NA,AL,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0.873240523010403,0.4487839299210935,AL,2023-08-16,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1
47,0.658892704167712,0.3579228730072045,AL,2023-08-17,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
48,0.83643829921779,0.3069046558500245,AL,2023-08-18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
49,0.909415940461834,0.2565800270543805,AL,2023-08-19,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
50,0.978837129960127,0.333324364145936,AL,2023-08-20,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
51,NA,NA,AL,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.364044055132478,0.257832067673586,AL,2023-08-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,0.812842066766284,0.4379245545705075,AL,2023-08-23,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
54,1.6342200107298,0.47774568926057,AL,2023-08-24,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1
55,0.846741830978477,0.434875644767859,AL,2023-08-25,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
56,0.704802334369446,0.4958824501631705,AL,2023-08-26,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
57,NA,NA,AL,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.80074911270581,0.34687118493229,AL,2023-08-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
59,0.699099617184789,0.50640908753971,AL,2023-08-29,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
60,1.09823967863484,0.474219786204323,AL,2023-08-30,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1
61,NA,NA,AL,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,0.462073685841969,0.3055107995434025,AL,2023-09-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,0.402958983847337,0.271101735446289,AL,2023-09-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,NA,NA,AL,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.408570583256491,0.274969180887229,AL,2023-09-04,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
66,0.405544830900581,0.277068661400367,AL,2023-09-05,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
67,1.0366811105986,0.3579752573506705,AL,2023-09-06,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
68,NA,NA,AL,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,0.435738516718158,0.289203144924781,AL,2023-09-10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
72,0.397931525283535,0.291729144422132,AL,2023-09-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,NA,NA,AL,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.422768467144141,0.2977697048622485,AL,2023-09-13,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
75,0.420180611868634,0.3008346933785185,AL,2023-09-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
76,NA,NA,AL,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.45689766885207,0.3213509286326535,AL,2023-09-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
82,NA,NA,AL,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.589520117095216,0.352442875438076,AR,2023-08-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
87,0.55405941397751,0.3277741945151325,AR,2023-08-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,1.41972303110616,0.4402313873003335,AR,2023-08-16,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
89,1.36036324953378,0.3189184549467685,AR,2023-08-17,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
90,1.33011748952236,0.4214940233765765,AR,2023-08-18,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
91,0.70602724132354,0.510920184356845,AR,2023-08-19,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
92,NA,NA,AR,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,1.92445174727858,0.3867805839525625,AR,2023-08-21,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1
94,0.477283628175843,0.341334050378357,AR,2023-08-22,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
95,1.94632619377956,0.3570037641584075,AR,2023-08-23,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1
96,2.21108130679142,0.495464922605587,AR,2023-08-24,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1
97,0.406473120707648,0.2872503983084435,AR,2023-08-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,NA,NA,AR,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,0.414156472280677,0.291175113100244,AR,2023-08-27,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
100,2.00670453822743,0.364829848098931,AR,2023-08-28,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0
101,2.63254929653852,0.3554905699075135,AR,2023-08-29,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
102,1.75801241423996,0.4475267672421765,AR,2023-08-30,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1
103,1.06389272333869,0.532621360764225,AR,2023-08-31,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1
104,NA,NA,AR,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,1.83765901924325,0.335983021528145,AR,2023-09-05,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1
109,0.745903724141686,0.3986166142849,AR,2023-09-06,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
110,0.815209988498892,0.4317881966530635,AR,2023-09-07,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
111,1.99342057879469,0.4570513039584725,AR,2023-09-08,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1
112,NA,NA,AR,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,2.57063167035568,0.436502778306262,AR,2023-09-11,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
115,0.780155511208704,0.3033912044634325,AR,2023-09-12,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
116,1.13073558684305,0.56316053956137,AR,2023-09-13,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
117,0.764352335919635,0.559202358986765,AR,2023-09-14,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
118,0.782063662767446,0.2110940338375515,AR,2023-09-15,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
119,NA,NA,AR,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.491602950442594,0.368716422727257,AR,2023-09-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
122,0.767200750522226,0.3926995919189025,AR,2023-09-19,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
123,1.56976040188296,0.4940528710535965,AR,2023-09-20,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1
124,1.01613496015857,0.4426447387275065,AR,2023-09-21,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
125,NA,NA,AR,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.76559376312642,0.383176726864243,AZ,2023-08-13,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
128,8.07392871337696,0.4441412513808845,AZ,2023-08-14,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
129,2.29329481354518,0.367796492991246,AZ,2023-08-15,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
130,3.09106911571675,0.3808405188774325,AZ,2023-08-16,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1
131,2.03201130912423,0.4701325780973475,AZ,2023-08-17,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1
132,1.53859671653003,0.423899508844745,AZ,2023-08-18,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1
133,1.12216372542075,0.39168379831282,AZ,2023-08-19,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
134,2.30154992708819,0.408477796542049,AZ,2023-08-20,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1
135,2.62914217572594,0.3692269450639505,AZ,2023-08-21,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0
136,2.71732416118034,0.341373022463461,AZ,2023-08-22,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0
137,2.53147861460739,0.325362019984745,AZ,2023-08-23,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
138,2.61448197505123,0.416487036920269,AZ,2023-08-24,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
139,0.933607054691977,0.431968600999,AZ,2023-08-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
140,1.65157737789903,0.4305472666656655,AZ,2023-08-26,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
141,3.93897800843548,0.4310334456860465,AZ,2023-08-27,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0
142,3.81556348310698,0.3652886846893395,AZ,2023-08-28,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
143,1.61126648992342,0.428043730877865,AZ,2023-08-29,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1
144,2.12691290067652,0.384787731978056,AZ,2023-08-30,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
145,1.31300800833844,0.52083673257759,AZ,2023-08-31,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0
146,0.352796503428673,0.243574132148442,AZ,2023-09-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147,NA,NA,AZ,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,2.82282220277759,0.391110320901766,AZ,2023-09-03,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
149,6.44224601523433,0.4205333423663735,AZ,2023-09-04,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1
150,2.8859512214518,0.3840901754117945,AZ,2023-09-05,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0
151,NA,NA,AZ,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,NA,NA,AZ,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,AZ,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,2.30167848502677,0.55758457957827,AZ,2023-09-09,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1
155,2.71158417529157,0.3947203134114965,AZ,2023-09-10,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1
156,6.21184687899423,0.389143023791067,AZ,2023-09-11,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1
157,3.64397933003356,0.404334547912082,AZ,2023-09-12,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1
158,1.95650218426309,0.407420777547935,AZ,2023-09-13,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
159,1.53463277862751,0.46158239153175,AZ,2023-09-14,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
160,0.981320473029978,0.359363458781651,AZ,2023-09-15,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1
161,1.42503081913973,0.3904576617171775,AZ,2023-09-16,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1
162,4.53091601475836,0.3463001137973965,AZ,2023-09-17,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1
163,6.52400638591294,0.4216492842076945,AZ,2023-09-18,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1
164,5.93119280341688,0.425865768875642,AZ,2023-09-19,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0
165,2.31990800499374,0.401886139111073,AZ,2023-09-20,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
166,3.08129611367072,0.513731585592265,AZ,2023-09-21,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
167,1.0458694588803,0.298253254703839,AZ,2023-09-22,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
168,2.18215391589783,0.521506015088765,AZ,2023-09-23,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1
169,1.67317396241124,0.419081607520816,CA,2023-08-13,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
170,3.26777961235589,0.409989150988749,CA,2023-08-14,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1
171,3.77721403024691,0.4103727601262465,CA,2023-08-15,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1
172,7.20082973279882,0.429319171322463,CA,2023-08-16,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1
173,6.73067751508828,0.4304721281043345,CA,2023-08-17,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1
174,7.87883753990498,0.4070323065784905,CA,2023-08-18,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0
175,2.59822179771374,0.4144698961844155,CA,2023-08-19,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1
176,2.3364555574886,0.432028690593852,CA,2023-08-20,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0
177,6.49459801870064,0.402843645784099,CA,2023-08-21,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1
178,4.94197491316354,0.4286253242908925,CA,2023-08-22,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
179,5.3349188030815,0.4065334464261545,CA,2023-08-23,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
180,4.89078856735903,0.4062918691619835,CA,2023-08-24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
181,3.28376793970856,0.403444620099144,CA,2023-08-25,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
182,2.77827766740497,0.4035583459128605,CA,2023-08-26,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1
183,2.28937465660664,0.3831464154027005,CA,2023-08-27,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1
184,7.32766812713712,0.4191734386806875,CA,2023-08-28,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
185,4.78305270478021,0.392000540205535,CA,2023-08-29,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
186,14.8243092782665,0.406087497883451,CA,2023-08-30,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0
187,4.75236970220354,0.3956529144251125,CA,2023-08-31,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1
188,3.7132826406171,0.3898762123288665,CA,2023-09-01,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1
189,1.49216077796091,0.408601476202197,CA,2023-09-02,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
190,1.54888777545337,0.4331086445920785,CA,2023-09-03,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1
191,1.5780377030159,0.3849582286538205,CA,2023-09-04,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
192,6.63536575029962,0.4339229331713215,CA,2023-09-05,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0
193,4.97731360584245,0.375596482992123,CA,2023-09-06,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
194,4.43578984009295,0.3985538333250455,CA,2023-09-07,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1
195,5.08797361862273,0.3516044331890095,CA,2023-09-08,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1
196,3.03017082691842,0.38327739672792,CA,2023-09-09,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1
197,2.55535933082296,0.3746524399775745,CA,2023-09-10,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1
198,6.33023833848056,0.438423669577933,CA,2023-09-11,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
199,10.9981994362714,0.42570032895222,CA,2023-09-12,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
200,8.71578699939986,0.420723597368587,CA,2023-09-13,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
201,5.01225149952337,0.404923096510419,CA,2023-09-14,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0
202,2.35370277788285,0.37740897078552,CA,2023-09-15,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
