...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,other_95_CI
28,NA,NA,AK,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2023-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.755939575427619,0.51671433850704,AK,2023-09-06,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
33,NA,NA,AK,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.889074771523136,0.62538631022438,AK,2023-09-14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
41,NA,NA,AK,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,0.724784210383945,0.51477020970406,AL,2023-08-08,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
46,0.644620405551737,0.4595263984373005,AL,2023-08-09,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
47,0.631968596483539,0.463839505717186,AL,2023-08-10,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,NA,NA,AL,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.391060469817128,0.2630104832105845,AL,2023-08-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
52,NA,NA,AL,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,0.839469868272525,0.4388060008499905,AL,2023-08-16,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
54,0.680904402980792,0.378289955911525,AL,2023-08-17,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
55,0.801114586168183,0.3046816772491985,AL,2023-08-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
56,0.930314715957695,0.2653902753793145,AL,2023-08-19,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1
57,0.987798493456191,0.341147017629598,AL,2023-08-20,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
58,NA,NA,AL,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,0.39644544149321,0.2680915614128795,AL,2023-08-22,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
60,0.808926616279852,0.42928531452724,AL,2023-08-23,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
61,1.57414842258616,0.480664006265622,AL,2023-08-24,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
62,0.809521248889325,0.426613015586752,AL,2023-08-25,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1
63,0.704513523692267,0.502785275851575,AL,2023-08-26,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
64,NA,NA,AL,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.802640964877735,0.349493235708786,AL,2023-08-28,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
66,0.695591646299086,0.505077687422075,AL,2023-08-29,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
67,1.09320421776283,0.4681284380967805,AL,2023-08-30,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
68,NA,NA,AL,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,0.452634276539791,0.3015369474891945,AL,2023-09-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70,0.424342925281211,0.2860110450501145,AL,2023-09-02,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
71,NA,NA,AL,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.412804936635658,0.2905894665662925,AL,2023-09-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,0.431098142627669,0.2930265718451615,AL,2023-09-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,1.08158228278629,0.369155731860726,AL,2023-09-06,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
75,NA,NA,AL,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,0.445360047965062,0.306656775131171,AL,2023-09-10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
79,0.384371182988677,0.271070502574985,AL,2023-09-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
80,NA,NA,AL,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.453941000871451,0.3159545788391835,AL,2023-09-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
82,0.460212953167587,0.3192336286608485,AL,2023-09-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
83,NA,NA,AL,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.589976833952511,0.4196132014691205,AR,2023-08-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
87,1.57627797453324,0.354818022195257,AR,2023-08-08,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
88,1.25634131507757,0.421966465543769,AR,2023-08-09,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1
89,0.619821774708862,0.4334549247297575,AR,2023-08-10,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
90,0.600807033477933,0.3530906908174505,AR,2023-08-11,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
91,NA,NA,AR,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.608751205627324,0.3605790349034905,AR,2023-08-14,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
94,0.503742945423326,0.3238726318131355,AR,2023-08-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95,1.52974820416628,0.4546646081944075,AR,2023-08-16,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
96,1.28947372231287,0.3187533798514365,AR,2023-08-17,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
97,1.39003872095347,0.4336264928488165,AR,2023-08-18,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
98,0.776730763458607,0.52013375166521,AR,2023-08-19,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
99,NA,NA,AR,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2.0946027919368,0.3900073178066695,AR,2023-08-21,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
101,0.503744822512842,0.3433466205351545,AR,2023-08-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102,1.92842928139517,0.358684494326451,AR,2023-08-23,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1
103,2.34787949170252,0.494472357709438,AR,2023-08-24,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
104,0.354417757891856,0.278618455821269,AR,2023-08-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,0.356147595632962,0.28239232050692,AR,2023-08-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,1.77905196751625,0.3600100512285895,AR,2023-08-28,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0
108,2.39277510218028,0.350083794310369,AR,2023-08-29,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
109,1.90239419719168,0.451500218113953,AR,2023-08-30,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1
110,1.12108108034107,0.532935075657315,AR,2023-08-31,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
111,NA,NA,AR,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,1.86962654154272,0.3388210031471615,AR,2023-09-05,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1
116,0.798613809128611,0.4059900173517055,AR,2023-09-06,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
117,0.843391760632732,0.4312697736846135,AR,2023-09-07,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
118,2.06510683084515,0.451288816075634,AR,2023-09-08,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0
119,NA,NA,AR,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,2.60625649502515,0.468767351115554,AR,2023-09-11,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
122,0.71318329184485,0.2982467088016375,AR,2023-09-12,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
123,1.21312652389521,0.57412769929064,AR,2023-09-13,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1
124,0.804872538412975,0.5670560119322,AR,2023-09-14,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
125,0.778078711548211,0.218423429111118,AR,2023-09-15,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
126,NA,NA,AR,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.878613718292068,0.380747649304523,AZ,2023-08-06,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
128,2.81419876006989,0.389629025069224,AZ,2023-08-07,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0
129,4.49862699451271,0.4059437087551465,AZ,2023-08-08,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
130,2.48186479598971,0.4181873858462835,AZ,2023-08-09,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1
131,0.979152827745586,0.4396271329298575,AZ,2023-08-10,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
132,0.884994380175864,0.4361498250859345,AZ,2023-08-11,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
133,0.423855332770413,0.2934210797972555,AZ,2023-08-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134,1.94679405034149,0.3853937462209405,AZ,2023-08-13,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
135,8.12072490177932,0.44623995188289,AZ,2023-08-14,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
136,2.2570909481566,0.3679628665709935,AZ,2023-08-15,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
137,3.27762662022276,0.377825213551485,AZ,2023-08-16,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1
138,1.96110163698313,0.469568072462464,AZ,2023-08-17,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1
139,1.54331447593489,0.425471517456243,AZ,2023-08-18,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1
140,1.11259999356249,0.400026870601547,AZ,2023-08-19,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
141,2.22419754059792,0.408790046067521,AZ,2023-08-20,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1
142,2.65286552415336,0.3685540832491945,AZ,2023-08-21,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0
143,2.75654248145452,0.3460530712372765,AZ,2023-08-22,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
144,2.54486295893627,0.3302185367365105,AZ,2023-08-23,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
145,2.6396699792384,0.425246152140199,AZ,2023-08-24,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
146,0.928167422854586,0.440072404085196,AZ,2023-08-25,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
147,1.67644105444511,0.4331435421255155,AZ,2023-08-26,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1
148,3.79383181483309,0.430975148955683,AZ,2023-08-27,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
149,3.69305388231734,0.365299428298605,AZ,2023-08-28,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
150,1.63451220923021,0.429509584957297,AZ,2023-08-29,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1
151,2.09670649683573,0.381916044648846,AZ,2023-08-30,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1
152,1.31791433005516,0.517004594535255,AZ,2023-08-31,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0
153,0.361332682361344,0.2462511087225185,AZ,2023-09-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
154,NA,NA,AZ,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,2.76215967604521,0.3926349368962815,AZ,2023-09-03,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1
156,6.35862895256134,0.4178777056108625,AZ,2023-09-04,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
157,3.14078904683302,0.3862381684849385,AZ,2023-09-05,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0
158,NA,NA,AZ,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,NA,NA,AZ,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,NA,NA,AZ,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,2.36492376268595,0.55770424648577,AZ,2023-09-09,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1
162,2.64927270781892,0.396039996519721,AZ,2023-09-10,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0
163,6.79362748003081,0.390053922467059,AZ,2023-09-11,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
164,3.84827637116531,0.405529947614216,AZ,2023-09-12,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
165,1.99607280341222,0.409464511327,AZ,2023-09-13,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1
166,1.57993702967679,0.469878001589061,AZ,2023-09-14,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
167,1.01335639772462,0.3575749575182365,AZ,2023-09-15,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1
168,1.4285923829844,0.390956232663956,AZ,2023-09-16,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1
169,0.881353526330295,0.4271706368657575,CA,2023-08-06,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
170,2.48639209309529,0.413155671187649,CA,2023-08-07,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0
171,2.90448497045996,0.4107772534046305,CA,2023-08-08,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
172,2.14006644487494,0.40925921521976,CA,2023-08-09,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1
173,3.76658017982619,0.4176825938693945,CA,2023-08-10,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
174,3.04267462392894,0.399374545725368,CA,2023-08-11,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
175,2.29789866885614,0.403033973090885,CA,2023-08-12,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1
176,1.74578289081512,0.424571698031529,CA,2023-08-13,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1
177,3.29570799457075,0.40890488271761,CA,2023-08-14,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
178,3.7892862616057,0.411577102205,CA,2023-08-15,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1
179,7.74987886085981,0.429999721867585,CA,2023-08-16,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
180,7.13285829251094,0.4293779425520985,CA,2023-08-17,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1
181,8.6915912671496791,0.4107771412407965,CA,2023-08-18,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
182,2.3836790186316,0.413391335425009,CA,2023-08-19,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1
183,2.56058363303911,0.437170532730514,CA,2023-08-20,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
184,7.17224546807747,0.406906381465172,CA,2023-08-21,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1
185,5.21143663149943,0.4305213950299145,CA,2023-08-22,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
186,5.58528962455057,0.4079447069401875,CA,2023-08-23,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
187,5.10249295025286,0.4050781192889005,CA,2023-08-24,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1
188,3.54073671380638,0.404615143667429,CA,2023-08-25,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0
189,2.93721245369531,0.402256668836604,CA,2023-08-26,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1
190,2.04670283549618,0.3812539358376395,CA,2023-08-27,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1
191,7.39883660388245,0.4179208260143635,CA,2023-08-28,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
192,5.36954009459331,0.3936010194718935,CA,2023-08-29,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
193,15.9162442833203,0.412674167293349,CA,2023-08-30,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1
194,4.901947031934,0.392673419046322,CA,2023-08-31,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
195,3.72993173048497,0.3868870601699085,CA,2023-09-01,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0
196,1.5773467155896,0.4127388503158695,CA,2023-09-02,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
197,1.53801134349256,0.428238045226919,CA,2023-09-03,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1
198,1.57766665802354,0.3782079802321835,CA,2023-09-04,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
199,7.13650249391506,0.437376557344751,CA,2023-09-05,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1
200,5.1029662311472,0.379329594713826,CA,2023-09-06,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
201,4.8247880766217,0.402522239431722,CA,2023-09-07,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0
202,4.82648315596314,0.3534511642490045,CA,2023-09-08,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1
