...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,recombinant_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,recombinant_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
35,NA,NA,AK,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.484881165214687,0.434621189511724,AK,2024-06-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38,NA,NA,AK,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.675057067328588,0.55563110460068,AK,2024-06-13,0,1,1,1,1,1,1,0,0,1,1,1,1,1
41,NA,NA,AK,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1.39945347005693,0.4010242275199855,AL,2024-05-06,1,1,1,0,1,1,1,0,0,1,0,1,0,1
45,NA,NA,AL,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,0.166190458120228,0.1084152646973375,AR,2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,NA,NA,AR,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.617364225068524,0.4047037603380635,AR,2024-06-10,0,1,1,1,1,1,1,0,1,1,1,1,0,1
122,NA,NA,AR,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,NA,NA,AZ,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,1.32180143662715,0.09025353528833,AZ,2024-05-06,0,1,1,1,1,1,1,0,0,1,1,1,1,1
129,1.03149483694266,0.097499143684717,AZ,2024-05-07,0,1,1,1,1,1,1,0,1,1,0,1,1,1
130,1.92172995630776,0.1536100378749855,AZ,2024-05-08,0,1,1,1,1,1,1,0,0,1,1,0,1,1
131,0.46692336110941,0.2521718244695765,AZ,2024-05-09,1,1,1,1,1,1,1,0,0,1,1,1,1,1
132,1.54454199767002,0.387506009064447,AZ,2024-05-10,1,0,1,1,1,1,1,0,0,1,0,0,1,1
133,0.988487861167718,0.508741742168575,AZ,2024-05-11,0,1,1,1,1,1,1,0,0,1,0,1,1,1
134,0.206228399694664,0.1404908418892705,AZ,2024-05-12,1,1,1,1,1,1,1,0,0,1,1,1,1,1
135,1.28190339485836,0.4152190587635905,AZ,2024-05-13,1,1,1,1,0,0,1,0,0,0,1,0,1,1
136,0.592662030165238,0.2618442418803175,AZ,2024-05-14,1,1,1,1,1,1,1,1,0,1,0,1,1,1
137,0.603411671705347,0.2641207764884605,AZ,2024-05-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1
138,0.63860305388852,0.434337155340324,AZ,2024-05-16,1,1,1,0,1,1,1,0,1,1,0,1,1,1
139,0.627645048381967,0.454226779797007,AZ,2024-05-17,1,0,1,1,1,1,1,0,0,1,1,1,1,1
140,0.292222229209423,0.206583300816459,AZ,2024-05-18,1,1,1,1,1,1,1,0,0,1,1,1,1,1
141,0.31832145564534,0.2189438149935175,AZ,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142,0.570356529754773,0.378111109619759,AZ,2024-05-20,1,1,1,0,1,1,1,1,0,1,0,1,1,1
143,0.859791982773811,0.2445864482420675,AZ,2024-05-21,0,1,1,1,1,1,1,1,1,1,1,1,1,1
144,0.457008124708019,0.3048269067680705,AZ,2024-05-22,1,1,1,1,1,1,1,0,1,1,0,1,1,1
145,NA,NA,AZ,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,0.404448475855325,0.284840776309498,AZ,2024-05-24,1,1,1,1,1,1,1,0,0,1,1,1,1,1
147,NA,NA,AZ,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,0.78693331479968,0.3500784173469755,AZ,2024-05-26,1,1,1,1,1,1,1,1,0,1,0,1,1,1
149,1.91831762915459,0.461637517236335,AZ,2024-05-27,1,1,1,0,0,1,1,0,0,1,0,0,1,1
150,1.48045255503946,0.3113126287358495,AZ,2024-05-28,1,0,1,1,1,1,1,0,0,1,0,0,0,1
151,0.891313396452736,0.4172393338530625,AZ,2024-05-29,1,1,1,1,1,1,0,1,0,1,0,1,1,0
152,0.522808831368129,0.407161753139518,AZ,2024-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153,NA,NA,AZ,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,0.7203891550611,0.4018806502887105,AZ,2024-06-01,1,1,1,1,1,1,1,0,0,1,1,1,1,1
155,1.39243367226341,0.2360176600506,AZ,2024-06-02,1,1,1,0,1,1,1,1,0,1,0,1,1,1
156,1.12176555678469,0.3344134385693,AZ,2024-06-03,1,1,1,1,1,1,1,0,0,1,0,0,0,1
157,1.41073208462597,0.3713751065292855,AZ,2024-06-04,0,1,1,1,1,1,1,0,0,1,0,1,0,1
158,1.57130443884217,0.392945425351979,AZ,2024-06-05,1,0,1,1,1,1,1,0,0,1,1,1,1,1
159,3.40095198391655,0.4011080180565125,AZ,2024-06-06,0,1,1,0,1,1,1,0,0,1,0,1,1,1
160,0.767305337921132,0.1995798208660585,AZ,2024-06-07,1,1,1,0,1,1,1,1,0,1,0,1,1,1
161,2.81938372668735,0.461941881777686,AZ,2024-06-08,0,0,0,1,1,1,1,0,0,0,1,1,0,1
162,1.17659289812222,0.376953428989516,AZ,2024-06-09,1,1,1,1,1,1,0,0,1,1,0,0,1,0
163,6.44413789209962,0.3907755973686525,AZ,2024-06-10,0,0,1,1,1,1,1,0,0,0,0,0,0,1
164,5.50219470749001,0.431411177671555,AZ,2024-06-11,0,1,1,0,1,1,1,0,0,1,0,0,0,1
165,9.08925963276914,0.431932411216756,AZ,2024-06-12,0,1,1,0,1,1,0,0,0,1,0,1,0,0
166,2.80525700276676,0.416080476441443,AZ,2024-06-13,0,0,1,1,1,1,1,0,0,1,0,1,1,1
167,1.29416240490283,0.239415088056965,AZ,2024-06-14,1,1,1,0,1,1,1,0,0,1,0,0,1,1
168,0.750529374068701,0.556599914118565,AZ,2024-06-15,0,1,1,1,1,1,1,0,1,1,1,1,0,1
169,2.2088936053624,0.1969737546349405,CA,2024-05-05,0,1,1,1,1,1,1,0,0,1,0,0,1,1
170,4.39715774019327,0.2655558376665005,CA,2024-05-06,0,0,1,1,0,1,1,0,0,1,0,0,1,1
171,7.09517663532436,0.41239588923985,CA,2024-05-07,0,0,1,0,1,0,1,0,0,0,0,1,0,1
172,2.94099335475294,0.2921589379449015,CA,2024-05-08,0,0,1,1,0,1,1,0,0,0,0,0,1,1
173,3.71161930933842,0.318485342595662,CA,2024-05-09,0,0,1,1,1,0,1,0,0,1,0,0,0,1
174,2.3278001554257,0.334989483227048,CA,2024-05-10,1,1,1,0,1,0,1,0,0,0,0,1,0,1
175,2.97996115861015,0.3828831713264905,CA,2024-05-11,1,1,1,0,1,1,1,0,0,1,0,0,0,1
176,3.44263466635363,0.359110546530629,CA,2024-05-12,0,1,1,0,1,1,1,0,0,0,0,0,1,1
177,2.90349705329038,0.4122155580494625,CA,2024-05-13,1,0,0,1,1,0,1,0,1,0,0,0,0,1
178,8.10556817891193,0.4013954811717885,CA,2024-05-14,1,0,1,0,1,0,1,0,0,0,0,1,0,1
179,2.38429212462427,0.3388513418672125,CA,2024-05-15,1,1,0,1,1,1,1,1,0,0,0,0,0,1
180,5.08479236127471,0.322076909532622,CA,2024-05-16,0,0,1,1,1,1,1,0,0,1,0,0,1,1
181,5.56321564743736,0.3352733508603045,CA,2024-05-17,0,0,1,0,1,1,1,0,0,1,0,0,0,1
182,4.54670675022621,0.3333990597260305,CA,2024-05-18,0,0,1,1,1,1,1,0,0,0,1,0,1,1
183,4.76056414881961,0.4091271981371295,CA,2024-05-19,1,0,1,1,1,0,1,1,0,0,0,0,0,1
184,7.45715750419411,0.309183398370901,CA,2024-05-20,0,1,1,0,0,1,1,0,0,1,0,0,1,1
185,10.1101111320415,0.371234018296511,CA,2024-05-21,0,0,0,1,0,1,1,0,0,0,0,0,0,1
186,11.7566592011137,0.372873733250302,CA,2024-05-22,0,0,1,1,0,0,1,0,0,0,0,0,0,1
187,5.04525436360233,0.333694790844949,CA,2024-05-23,0,1,1,1,0,1,1,0,0,0,0,0,1,1
188,6.74600471444724,0.4031401945413655,CA,2024-05-24,0,0,0,1,1,1,1,0,0,0,0,0,0,1
189,3.18936297054396,0.349852360113352,CA,2024-05-25,0,1,1,1,1,1,0,0,0,1,0,0,0,0
190,9.35570467699735,0.4377402612555235,CA,2024-05-26,0,0,1,0,1,0,0,0,0,1,0,0,0,0
191,7.55975599030038,0.38763035430874,CA,2024-05-27,0,1,0,1,1,1,1,0,0,0,1,0,0,1
192,7.5959376501704,0.378065986112938,CA,2024-05-28,0,1,0,1,1,1,1,0,0,0,0,0,0,1
193,5.05334733612505,0.3743846689470355,CA,2024-05-29,0,1,1,1,0,1,1,0,0,1,1,0,0,1
194,5.40424295709139,0.397490619547806,CA,2024-05-30,1,1,0,1,0,0,0,0,0,0,0,0,0,0
195,22.0134039921875,0.436665589269814,CA,2024-05-31,0,0,1,1,0,0,0,0,0,0,0,0,0,0
196,2.0659108370152,0.3591622353287365,CA,2024-06-01,1,1,1,1,1,1,1,0,0,1,0,0,0,1
197,4.70239484528588,0.401828871364252,CA,2024-06-02,1,1,1,1,1,0,0,0,0,0,0,0,0,0
198,10.4014788182828,0.4192915042960245,CA,2024-06-03,0,0,0,1,0,0,1,0,1,0,0,0,0,1
199,11.0622995791356,0.4190855365798625,CA,2024-06-04,0,0,1,1,0,0,0,0,1,0,0,0,0,0
200,21.5753126932847,0.438824359352238,CA,2024-06-05,0,0,0,1,0,0,0,0,0,1,0,0,0,0
201,20.8519177659946,0.4166411746438305,CA,2024-06-06,0,0,0,1,0,1,0,0,0,0,0,0,0,0
202,8.57624275448754,0.3637675319159725,CA,2024-06-07,0,1,1,1,0,1,1,0,0,1,0,0,0,1
203,8.17094936290203,0.467025276015578,CA,2024-06-08,0,0,0,1,0,1,0,0,0,0,0,0,1,0
204,10.4684522810171,0.4468025810462975,CA,2024-06-09,0,0,0,1,0,1,0,0,0,0,0,0,0,0
205,12.5103883661537,0.413392766920084,CA,2024-06-10,0,0,1,1,0,1,1,0,0,1,0,0,0,1
206,17.5118484846187,0.4527858964110385,CA,2024-06-11,0,0,1,1,0,0,0,0,0,0,1,0,0,0
207,17.8190021496966,0.4726353843278335,CA,2024-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,14.4057139026328,0.4595492157967745,CA,2024-06-13,0,0,0,1,0,1,1,0,0,0,0,0,0,1
209,10.9086701448899,0.49751897064077,CA,2024-06-14,0,0,0,1,1,0,0,0,0,0,0,0,0,0
210,5.2444380252115,0.443551536374075,CA,2024-06-15,0,0,1,1,1,1,0,0,0,1,0,0,0,0
211,NA,NA,CO,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.565950179721073,0.40170214189171,CO,2024-05-06,1,1,1,1,1,1,1,0,0,1,1,1,1,1
213,NA,NA,CO,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,NA,NA,CO,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,CO,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,0.292404804184957,0.217627866748999,CO,2024-05-10,1,1,1,1,1,1,1,0,1,1,0,1,1,1
217,NA,NA,CO,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.342664992517587,0.2547408530997955,CO,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220,NA,NA,CO,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,0.38882676168509,0.280322802948037,CO,2024-05-15,1,1,1,1,1,1,1,0,0,1,1,1,1,1
222,NA,NA,CO,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,NA,NA,CO,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.796432907888382,0.56958477692408,CO,2024-05-20,1,1,1,1,1,0,1,1,1,1,0,1,0,1
227,NA,NA,CO,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,0.650853153161908,0.371824048699314,CO,2024-05-22,1,1,1,1,1,1,1,0,0,1,0,1,1,1
229,NA,NA,CO,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,0.532114512178145,0.3949244207450355,CO,2024-05-24,1,1,1,1,1,1,1,0,0,1,1,1,1,1
231,NA,NA,CO,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
