...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,X24A_95_CI,other_95_CI
72,NA,NA,AL,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.770999478992171,0.53440890986118,AL,2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
76,NA,NA,AL,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.345905365916463,0.306240626922988,AL,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
80,NA,NA,AL,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,1.02798508772949,0.529611554680355,AL,2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0
84,NA,NA,AL,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,2.40011291960981,0.457759357559841,AR,2023-11-06,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0
87,0.817107663589625,0.59141657241707,AR,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
88,0.305704252380797,0.2107803986162145,AR,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,NA,NA,AR,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.4713586388928,0.3310810915354865,AR,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
96,NA,NA,AR,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.472293914904837,0.328740326623892,AR,2023-11-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101,0.577235726539407,0.371813615927813,AR,2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
102,NA,NA,AR,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.410169874927111,0.2545064968999715,AR,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
108,1.27982043739291,0.50909253681084,AR,2023-11-28,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0
109,0.948760497322921,0.264613095779645,AR,2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
110,NA,NA,AR,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,0.496988233374727,0.42546021087629,AR,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
112,NA,NA,AR,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,0.545452243179479,0.3641413846223545,AR,2023-12-05,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
116,NA,NA,AR,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,1.61890755265375,0.54690117213385,AR,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1
118,NA,NA,AR,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0.603709865705783,0.407703965452052,AR,2023-12-10,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
121,NA,NA,AR,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,0.756358982179348,0.3965617801588645,AR,2023-12-12,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
123,0.86197764765828,0.571130433533975,AR,2023-12-13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
124,2.92726794876604,0.4426287521941645,AR,2023-12-14,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1
125,0.188843557223912,0.177862134823677,AR,2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
126,NA,NA,AR,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.50582553500242,0.3755035587711795,AZ,2023-11-05,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
128,3.65606910794613,0.3533290398767,AZ,2023-11-06,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1
129,1.62305881856307,0.316942993090941,AZ,2023-11-07,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
130,2.77573044109398,0.3817940696468675,AZ,2023-11-08,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0
131,1.51227014193146,0.3624037171061675,AZ,2023-11-09,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1
132,1.39729724513054,0.375162868778068,AZ,2023-11-10,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
133,1.32589867036198,0.3516947632160985,AZ,2023-11-11,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
134,3.47967378400314,0.32597254662345,AZ,2023-11-12,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
135,3.39545575510144,0.3145800410589815,AZ,2023-11-13,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1
136,2.82964806052332,0.37969175387441,AZ,2023-11-14,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1
137,1.78781587094086,0.313206184911792,AZ,2023-11-15,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1
138,1.38294950638672,0.1583072969905295,AZ,2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
139,0.679863583091009,0.478045678730122,AZ,2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
140,1.19225322523945,0.4102223019285055,AZ,2023-11-18,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
141,2.35887440044542,0.3947298351617935,AZ,2023-11-19,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0
142,3.97136263758116,0.309541917602547,AZ,2023-11-20,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1
143,2.49468501188947,0.384035715377118,AZ,2023-11-21,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
144,1.6313857547045,0.388381410850864,AZ,2023-11-22,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
145,0.928244152241419,0.424888482391006,AZ,2023-11-23,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1
146,2.16458912842781,0.32715839134319,AZ,2023-11-24,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
147,1.85655082234543,0.382601025198061,AZ,2023-11-25,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1
148,3.84926222107041,0.4560325310150035,AZ,2023-11-26,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
149,2.47144474996803,0.330442978249286,AZ,2023-11-27,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
150,4.15822426518829,0.3527316697275875,AZ,2023-11-28,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
151,3.27587587285593,0.348002715788663,AZ,2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
152,0.772217976143041,0.3509238268933445,AZ,2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
153,1.14593109393824,0.3407631871069325,AZ,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0
154,1.37744923833614,0.3255875531693515,AZ,2023-12-02,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1
155,2.85843131514188,0.337861180249525,AZ,2023-12-03,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0
156,2.19785944446719,0.3638311302710575,AZ,2023-12-04,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0
157,4.91965981027379,0.3189791093313385,AZ,2023-12-05,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
158,3.3026068172961,0.411350294752268,AZ,2023-12-06,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0
159,1.90431905746309,0.3179679780721475,AZ,2023-12-07,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1
160,0.840352326574399,0.3349102209190185,AZ,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
161,1.26255980021975,0.249684757462829,AZ,2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
162,1.12015212245627,0.4774092932333945,AZ,2023-12-10,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0
163,2.15160986078435,0.41272569063589,AZ,2023-12-11,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1
164,4.03140752850745,0.500920992351355,AZ,2023-12-12,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0
165,3.87562690729715,0.458773333504775,AZ,2023-12-13,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
166,2.66456476643759,0.4451565155011125,AZ,2023-12-14,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1
167,1.38425497662602,0.4062189374454585,AZ,2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1
168,1.4997229811612,0.3720270883484945,AZ,2023-12-16,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1
169,1.31051779211419,0.4316962214627205,CA,2023-11-05,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0
170,2.29962679226752,0.312460016934375,CA,2023-11-06,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
171,2.69636037299529,0.375400846089374,CA,2023-11-07,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
172,3.65994791447693,0.435883648266932,CA,2023-11-08,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0
173,3.26148020236921,0.3738274177267185,CA,2023-11-09,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
174,1.80837578777447,0.3100037190636665,CA,2023-11-10,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1
175,1.15016929538464,0.225228574998974,CA,2023-11-11,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
176,1.29626593897309,0.2329892948133905,CA,2023-11-12,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1
177,4.04419757931467,0.372351734400439,CA,2023-11-13,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
178,2.26085807898071,0.3027561983333605,CA,2023-11-14,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0
179,2.08263659081868,0.3116255568548135,CA,2023-11-15,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0
180,1.87798420113229,0.350581147108735,CA,2023-11-16,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1
181,1.77388882207463,0.3893168979494415,CA,2023-11-17,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0
182,1.27759000619402,0.3535045253725555,CA,2023-11-18,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1
183,0.672914356978555,0.3597656428073245,CA,2023-11-19,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
184,2.3503993500756,0.292991069563753,CA,2023-11-20,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1
