...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,X24A_95_CI,other_95_CI
90,0.813079148980226,0.589142787290145,AR,2023-11-03,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
91,NA,NA,AR,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,2.44890298559982,0.463664524521344,AR,2023-11-06,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0
94,0.822886960463926,0.589038002176835,AR,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
95,0.303251822228554,0.2061737854518585,AR,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,NA,NA,AR,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,0.478486246982697,0.3471849627584,AR,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
103,NA,NA,AR,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.493609040761551,0.3526466430031905,AR,2023-11-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
108,0.52446684718628,0.3526125671357015,AR,2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
109,NA,NA,AR,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.437513213288296,0.302733960843389,AR,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
115,1.35444468877137,0.533670467471545,AR,2023-11-28,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1
116,1.05772696660246,0.3277163535081525,AR,2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
117,NA,NA,AR,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.338155574643746,0.256542733387487,AR,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,NA,NA,AR,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,0.683931893674369,0.479795024044521,AR,2023-12-05,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
123,NA,NA,AR,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,1.77390245625421,0.628123386375035,AR,2023-12-07,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1
125,NA,NA,AR,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.99526791016317,0.3312504158459985,AZ,2023-10-29,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0
128,3.41762228288624,0.369090517463277,AZ,2023-10-30,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1
129,1.95035921662415,0.3586728297278605,AZ,2023-10-31,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0
130,1.23657335533395,0.3241461647710505,AZ,2023-11-01,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
131,2.35315686075854,0.352032201476795,AZ,2023-11-02,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1
132,1.88013797722958,0.4002897119004755,AZ,2023-11-03,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1
133,0.843068161532826,0.382126082478761,AZ,2023-11-04,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
134,2.61288879426702,0.3763800781613955,AZ,2023-11-05,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0
135,3.68593764957338,0.3544219069620705,AZ,2023-11-06,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1
136,1.6205508319096,0.3163232206641885,AZ,2023-11-07,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
137,2.73017447509874,0.381718242509554,AZ,2023-11-08,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
138,1.52819205202485,0.3610472840153335,AZ,2023-11-09,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1
139,1.4828030405595,0.379983305816697,AZ,2023-11-10,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
140,1.30207871765487,0.3509616761580505,AZ,2023-11-11,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
141,3.4923653361873,0.3265940378502535,AZ,2023-11-12,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0
142,3.23145019548632,0.3136950810986375,AZ,2023-11-13,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0
143,2.96503024730436,0.3810158403315875,AZ,2023-11-14,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
144,1.84852010733054,0.311474336417289,AZ,2023-11-15,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1
145,1.39941924419658,0.1506892932988295,AZ,2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
146,0.700799586528729,0.495347590561884,AZ,2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
147,1.26098848630665,0.4165564382478705,AZ,2023-11-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
148,2.46813511269099,0.39668283016781,AZ,2023-11-19,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
149,3.69827711574657,0.3054741366367365,AZ,2023-11-20,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1
150,2.72902436622686,0.386281254079971,AZ,2023-11-21,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
151,1.69706565850824,0.3887102733116645,AZ,2023-11-22,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
152,0.887116875320755,0.421670814878795,AZ,2023-11-23,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
153,2.27328902586969,0.3337240229302975,AZ,2023-11-24,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
154,1.87519439177453,0.38340446256549,AZ,2023-11-25,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
155,3.44594987506991,0.455392496821431,AZ,2023-11-26,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
156,2.68256380334548,0.332767523398058,AZ,2023-11-27,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1
157,4.01748506331559,0.3516333886961295,AZ,2023-11-28,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
158,3.70302968766518,0.3520632724510625,AZ,2023-11-29,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1
159,0.883566667380412,0.3595519960231145,AZ,2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
160,1.26634381706509,0.34611446539357,AZ,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
161,1.2939047452427,0.320443069663477,AZ,2023-12-02,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1
162,3.54326772713588,0.342522371004561,AZ,2023-12-03,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
163,2.31156133920436,0.365119069893856,AZ,2023-12-04,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1
164,5.91297228903982,0.325860232945178,AZ,2023-12-05,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
165,4.30261231573419,0.4213366768644875,AZ,2023-12-06,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0
166,2.35824949187733,0.3263303970433575,AZ,2023-12-07,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1
167,1.06455700062494,0.363731397291608,AZ,2023-12-08,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
168,1.57587199450123,0.2846465969871805,AZ,2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
169,1.29227436382174,0.1360176108780455,CA,2023-10-29,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
170,3.32972920140881,0.4485922410509035,CA,2023-10-30,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0
171,1.1510300360419,0.331154884302038,CA,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
172,2.18796019419228,0.481666631504304,CA,2023-11-01,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1
173,1.29560564350255,0.3084555271235855,CA,2023-11-02,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0
174,1.75130447936993,0.249021623633091,CA,2023-11-03,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1
175,1.34936050948606,0.64405033544653,CA,2023-11-04,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0
176,1.27924348811623,0.434308967029634,CA,2023-11-05,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0
177,2.10710829545875,0.3116074173040565,CA,2023-11-06,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1
178,2.61896129378828,0.376399920603469,CA,2023-11-07,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0
179,3.68241992815573,0.4374532380119555,CA,2023-11-08,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0
180,3.23936886411464,0.374209934890206,CA,2023-11-09,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1
181,1.87588268890154,0.309542776397796,CA,2023-11-10,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1
182,1.15803993722039,0.2230937655127525,CA,2023-11-11,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1
183,1.20055422032938,0.2313050551737225,CA,2023-11-12,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1
184,3.73975150077237,0.3736990085911425,CA,2023-11-13,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
