...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,recombinant_50_CI,X24C_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,recombinant_95_CI,X24C_95_CI,other_95_CI
45,0.0266108181506181,0.0588953674225715,AL,2024-03-26,1,1,1,1,1,1,1,1,1,1
46,NA,NA,AL,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.0517085268075806,0.0937016748595535,AL,2024-04-01,1,1,1,1,1,1,1,1,1,1
52,NA,NA,AL,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,0.00725826724772974,0.00270911698531516,AR,2024-03-27,1,1,1,1,1,1,1,1,1,1
89,NA,NA,AR,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.00585765577983345,0.00103512605009291,AZ,2024-03-24,1,1,1,1,1,1,1,1,1,1
128,0.00603454938577672,0.00108580423839987,AZ,2024-03-25,1,1,1,1,1,1,1,1,1,1
129,0.00695325527720858,0.001141594896258655,AZ,2024-03-26,1,1,1,1,1,1,1,1,1,1
130,0.0108475161922817,0.001202963290843385,AZ,2024-03-27,1,1,1,1,1,1,1,1,1,1
131,0.016588718241157,0.001270438748088375,AZ,2024-03-28,1,1,1,1,1,1,1,1,1,1
132,1.15858391667779,0.3113033639185395,AZ,2024-03-29,0,0,1,1,1,1,1,1,1,1
133,2.344427584731,0.317034474346687,AZ,2024-03-30,0,1,0,1,1,0,1,0,1,1
134,NA,NA,AZ,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,0.746778209242894,0.104152234104617,AZ,2024-04-01,1,0,1,1,1,1,0,1,0,1
136,0.9493162953204,0.106695017111706,AZ,2024-04-02,1,1,1,0,1,0,1,1,0,1
137,0.0399640891321467,0.00184415942868765,AZ,2024-04-03,1,1,1,1,1,1,1,1,1,1
138,1.03011384561976,0.1899508690036565,AZ,2024-04-04,1,1,1,0,1,1,1,0,0,1
139,1.07128462086573,0.305934464040585,AZ,2024-04-05,0,0,1,1,1,0,0,1,1,1
140,0.0521272250406161,0.00228819845840705,AZ,2024-04-06,1,1,1,1,1,1,1,1,1,1
141,1.04129292943879,0.2351784771722475,AZ,2024-04-07,0,1,1,0,1,0,1,1,0,1
142,1.06774222282018,0.1905653158662725,AZ,2024-04-08,1,1,1,1,0,1,1,1,0,0
143,0.00604934092768888,0.00290035669149106,AZ,2024-04-09,1,1,1,1,1,0,0,1,1,1
144,NA,NA,AZ,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,NA,NA,AZ,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,0.0269546739252806,0.003765276741728905,AZ,2024-04-12,1,1,1,1,1,1,1,1,1,1
147,0.0599242005240259,0.004131779680102295,AZ,2024-04-13,1,1,1,1,1,1,1,1,1,1
148,NA,NA,AZ,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,1.62763445761905,0.2529571909272755,AZ,2024-04-15,0,0,1,1,1,1,0,1,0,1
150,0.663159822342107,0.1491797801733465,AZ,2024-04-16,1,1,1,1,1,0,0,1,0,1
151,0.877240873900964,0.1634887363082465,AZ,2024-04-17,1,1,1,1,1,0,0,1,0,1
152,0.0171033997927366,0.0069127923122946,AZ,2024-04-18,1,1,1,1,1,1,1,1,1,1
153,0.0222403749870031,0.00774578190031615,AZ,2024-04-19,1,1,1,1,1,0,0,1,1,1
154,NA,NA,AZ,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,0.756482589220396,0.2875523302372965,AZ,2024-04-21,1,1,1,0,1,1,1,1,1,1
156,1.21942396667547,0.2218019251567685,AZ,2024-04-22,1,1,0,1,1,1,0,0,0,1
157,0.228652961284222,0.0126745033610812,AZ,2024-04-23,1,1,1,1,1,1,1,1,1,1
158,NA,NA,AZ,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,0.124281911065182,0.0165542283680064,AZ,2024-04-25,1,1,1,1,1,1,1,1,1,1
160,NA,NA,AZ,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,0.737055125325156,0.38788256925489,AZ,2024-04-27,1,1,1,0,1,0,1,1,0,1
162,0.29964538541798,0.0251986871011748,AZ,2024-04-28,1,1,1,1,1,0,1,1,0,1
163,0.937622521408241,0.31196831965358,AZ,2024-04-29,1,1,1,1,1,0,0,1,1,1
164,1.08162761580033,0.297045487468319,AZ,2024-04-30,1,1,1,0,1,1,1,1,1,1
165,0.246306324728943,0.0387972684763329,AZ,2024-05-01,1,1,1,1,1,0,1,1,0,1
166,0.255122726770798,0.0447809133785751,AZ,2024-05-02,1,1,1,1,1,0,1,1,0,1
167,0.454609297691841,0.0516162450827995,AZ,2024-05-03,1,1,1,1,1,0,1,1,0,1
168,NA,NA,AZ,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,0.373260920019062,0.006430119095463,CA,2024-03-24,1,1,1,1,1,0,0,1,1,1
170,1.95048588144588,0.178960562453105,CA,2024-03-25,0,1,0,1,1,0,0,0,1,1
171,1.7762023948215,0.15490010882464,CA,2024-03-26,0,0,1,1,1,0,0,1,1,1
172,3.32389196211324,0.254134587438214,CA,2024-03-27,0,0,0,1,1,0,0,1,1,1
173,2.95341322424326,0.2172550439823485,CA,2024-03-28,0,0,1,1,0,0,0,0,1,0
174,0.920669648757057,0.107813827744554,CA,2024-03-29,1,1,1,1,0,1,0,1,1,0
175,1.13319475291797,0.197276754107696,CA,2024-03-30,1,1,1,1,0,0,0,0,1,0
176,0.628582935543603,0.2101031205079055,CA,2024-03-31,1,1,1,1,1,0,0,1,1,1
177,1.28461794509328,0.185206679403774,CA,2024-04-01,1,1,0,1,1,1,1,0,1,0
178,0.912033371509236,0.136991858234319,CA,2024-04-02,1,1,1,1,0,1,0,1,1,0
179,2.41496212582256,0.284048163522632,CA,2024-04-03,0,1,1,1,0,0,0,1,1,0
180,2.26464505428705,0.330260875193908,CA,2024-04-04,0,0,1,1,0,0,0,1,0,0
181,4.09759468799485,0.2120059567876595,CA,2024-04-05,1,1,0,1,1,0,1,0,0,1
182,1.112524725711,0.105759867836663,CA,2024-04-06,1,1,1,1,0,1,1,0,1,0
183,1.72536333512174,0.171730529420509,CA,2024-04-07,1,1,1,1,0,0,1,1,1,0
184,1.3309942302681,0.1876157858580735,CA,2024-04-08,1,1,0,1,0,0,1,1,1,0
185,0.751789067304035,0.204047949677925,CA,2024-04-09,1,1,1,1,1,1,0,1,0,1
186,2.07362496654436,0.3290971619394705,CA,2024-04-10,0,0,1,1,1,0,0,0,1,1
187,1.39393495021985,0.240050589100942,CA,2024-04-11,1,0,1,1,1,1,1,1,1,1
188,1.02724667733427,0.2545714946556265,CA,2024-04-12,1,1,1,1,1,1,0,1,0,1
189,1.35256744610153,0.1631861668572195,CA,2024-04-13,1,1,1,1,0,0,1,1,0,0
190,0.580336588422427,0.1673760256005785,CA,2024-04-14,1,1,1,1,1,0,1,1,0,1
191,1.71429141348648,0.2364056753696265,CA,2024-04-15,1,1,1,1,0,0,0,1,0,0
192,2.24572052494186,0.20183945637708,CA,2024-04-16,1,0,0,1,1,0,0,0,1,1
193,4.88908933442376,0.276514213488293,CA,2024-04-17,1,0,0,1,0,0,1,0,0,1
194,2.58346547126785,0.2636135611223225,CA,2024-04-18,1,1,0,1,1,0,1,0,0,1
195,2.49925051561033,0.247240733357954,CA,2024-04-19,1,1,0,1,1,0,0,0,0,1
196,0.137143176245597,0.162744447413239,CA,2024-04-20,1,1,1,1,1,1,1,1,1,1
197,1.8516683212599,0.3341742907942555,CA,2024-04-21,1,1,1,1,0,1,0,1,1,0
198,4.51329594452153,0.4148413117423125,CA,2024-04-22,1,1,0,0,0,0,0,0,0,0
199,1.61053062701442,0.352210073841874,CA,2024-04-23,1,1,1,1,0,0,0,1,0,0
200,5.19902531793379,0.435270076781053,CA,2024-04-24,1,1,0,0,1,0,0,0,0,1
201,5.74665436709745,0.4088818822613985,CA,2024-04-25,1,1,1,0,0,0,0,0,0,0
202,1.93965211726057,0.3861257199187285,CA,2024-04-26,1,0,1,1,1,1,0,1,0,1
203,5.40566065568145,0.4873862981941375,CA,2024-04-27,1,1,1,1,0,0,0,0,0,0
204,1.94246150955315,0.3642123319887135,CA,2024-04-28,1,1,1,1,0,0,1,1,0,0
205,2.24480160326404,0.441761459716874,CA,2024-04-29,0,1,0,0,1,0,0,0,0,1
206,4.71638034322765,0.481724254672987,CA,2024-04-30,1,1,0,0,0,0,1,0,0,0
207,2.78194930483199,0.525551661829255,CA,2024-05-01,1,1,1,0,0,0,0,1,0,0
208,4.34381608709862,0.4806446921556025,CA,2024-05-02,0,1,1,0,0,0,0,1,0,0
209,5.28486214509334,0.498101275395103,CA,2024-05-03,0,1,1,0,0,0,0,1,0,0
210,2.17876301351376,0.433175172451341,CA,2024-05-04,0,1,1,1,1,0,1,1,0,1
211,NA,NA,CO,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,1.33089617443495,0.915927155714965,CO,2024-03-25,0,1,1,1,0,0,1,1,1,0
213,NA,NA,CO,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,NA,NA,CO,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,0.0054126336993129,0.0063541240605765,CO,2024-03-28,1,1,1,1,1,1,1,1,1,1
216,NA,NA,CO,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,NA,NA,CO,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,NA,NA,CO,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,0.0284087467529678,0.0116798322477873,CO,2024-04-02,1,1,1,1,1,1,1,1,1,1
221,NA,NA,CO,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,1.08216979276563,0.419101134097815,CO,2024-04-04,0,0,1,1,1,1,1,1,1,1
223,NA,NA,CO,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.0103242822406099,0.0205917541343639,CO,2024-04-06,1,1,1,1,1,0,1,0,1,1
225,NA,NA,CO,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,CO,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,NA,NA,CO,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,NA,NA,CO,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,NA,NA,CO,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,NA,NA,CO,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.893680907221246,0.401225027903494,CO,2024-04-15,1,0,1,1,1,0,0,1,1,1
234,NA,NA,CO,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,0.786812381999842,0.3058473385023975,CO,2024-04-17,1,1,1,0,1,0,1,1,0,1
236,NA,NA,CO,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,NA,NA,CO,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.0833101187859552,0.112668548544005,CO,2024-04-22,1,1,1,1,1,1,1,1,1,1
241,0.089807383583887,0.1218755013583015,CO,2024-04-23,1,1,1,1,1,1,1,1,1,1
242,NA,NA,CO,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,NA,NA,CO,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.173884670868996,0.195303570656757,CO,2024-04-29,1,1,1,1,1,1,1,1,1,1
248,NA,NA,CO,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,NA,NA,CO,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,NA,NA,CO,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,NA,NA,CO,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,1.9418566443185e-4,8.404959879776e-5,CT,2024-03-24,1,1,1,1,1,1,1,1,1,1
254,NA,NA,CT,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,5.3443080164861e-4,9.441787203431e-5,CT,2024-03-26,1,1,1,1,1,1,1,1,1,1
256,NA,NA,CT,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,NA,NA,CT,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,NA,NA,CT,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,NA,NA,CT,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,NA,NA,CT,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,NA,NA,CT,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,NA,NA,CT,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,NA,NA,CT,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,NA,NA,CT,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,0.00133022342209087,5.25790944155545e-4,CT,2024-04-10,1,1,1,1,1,1,1,1,1,1
271,0.00148195439548576,6.31859476014155e-4,CT,2024-04-11,1,1,1,1,1,1,1,1,1,1
272,0.00220054459180603,7.6589053067503e-4,CT,2024-04-12,1,1,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,NA,NA,CT,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,0.00345039824845697,0.002792244039252255,CT,2024-04-18,1,1,1,1,1,1,1,1,1,1
279,0.0049592226925305,0.00351502118468088,CT,2024-04-19,1,1,1,1,1,1,1,1,1,1
280,NA,NA,CT,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,1.07486178616436,0.3050681236379525,CT,2024-04-22,0,0,1,1,1,0,0,1,1,1
283,1.23808920134454,0.8922752017516,CT,2024-04-23,0,0,1,1,1,0,0,1,1,1
284,NA,NA,CT,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
