...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,recombinant_50_CI,X24C_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,recombinant_95_CI,X24C_95_CI,other_95_CI
30,NA,NA,AK,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.0636518834498159,0.02745635751159105,AL,2024-03-18,1,1,1,1,1,1,1,1,1,1
45,NA,NA,AL,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.0404214479581205,0.055047934824203,AL,2024-03-26,1,1,1,1,1,1,1,1,1,1
53,NA,NA,AL,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.0753342512824055,0.092680724814827,AL,2024-04-01,1,1,1,1,1,0,0,1,1,1
59,NA,NA,AL,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,0.0137472430928418,0.00569938236032035,AR,2024-03-21,1,1,1,1,1,1,1,1,1,1
90,NA,NA,AR,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.00856166303058763,0.0101809050177457,AR,2024-03-27,1,1,1,1,1,1,1,1,1,1
96,NA,NA,AR,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,NA,NA,AZ,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,0.00186075149892326,9.9056102018412e-4,AZ,2024-03-18,1,1,1,1,1,1,1,1,1,1
129,0.0326844874100643,0.00104925721652757,AZ,2024-03-19,1,1,1,1,1,0,1,0,1,1
130,1.28349566764972,0.0954939455562085,AZ,2024-03-20,0,1,0,1,1,1,0,0,1,1
131,0.0698068128638635,0.00119601721604211,AZ,2024-03-21,1,1,1,1,1,0,1,0,1,1
132,0.026431974209329,0.00128698265140546,AZ,2024-03-22,1,1,1,1,1,1,1,1,1,1
133,0.0209039817598189,0.001392109915514955,AZ,2024-03-23,1,1,1,1,1,1,1,1,1,1
134,0.00844354136136993,0.00151370435042431,AZ,2024-03-24,1,1,1,1,1,1,1,1,1,1
135,0.0102779459344979,0.00165455394460355,AZ,2024-03-25,1,1,1,1,1,1,1,1,1,1
136,0.00990965374476604,0.001818037235106435,AZ,2024-03-26,1,1,1,1,1,1,1,1,1,1
137,0.0248894973438126,0.00200825664153347,AZ,2024-03-27,1,1,1,1,1,1,1,1,1,1
138,0.0286284838852141,0.0022302029231193,AZ,2024-03-28,1,1,1,1,1,1,1,1,1,1
139,1.02799296836945,0.3051376418791925,AZ,2024-03-29,0,0,1,1,1,0,0,1,1,1
140,2.23989342142085,0.3121345552593145,AZ,2024-03-30,0,1,0,1,1,0,1,0,1,1
141,NA,NA,AZ,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,0.648008428075596,0.1026563546648755,AZ,2024-04-01,1,1,1,1,1,1,0,1,0,1
143,0.729368616076808,0.103571991971452,AZ,2024-04-02,1,1,1,0,1,1,1,1,1,1
144,0.0776773730676745,0.00468128246287912,AZ,2024-04-03,1,1,1,1,1,0,1,1,0,1
145,0.852720348102999,0.18058206973163,AZ,2024-04-04,1,1,1,0,1,0,1,1,0,1
146,0.948114796871679,0.2937975677939465,AZ,2024-04-05,0,0,1,1,1,0,0,1,1,1
147,0.13153631133412,0.00727408668166765,AZ,2024-04-06,1,1,1,1,1,0,1,1,0,1
148,0.791035897583974,0.2178607118599515,AZ,2024-04-07,1,1,1,0,1,0,1,1,0,1
149,0.964972699090384,0.186260293388808,AZ,2024-04-08,1,1,1,1,0,0,1,1,0,0
150,0.0177754623612298,0.0117582186189702,AZ,2024-04-09,1,1,1,1,1,1,1,1,1,1
151,NA,NA,AZ,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,NA,NA,AZ,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,0.0937499131577719,0.01954389482378145,AZ,2024-04-12,1,1,1,1,1,0,1,1,0,1
154,0.224419148612059,0.02323105551631425,AZ,2024-04-13,1,1,1,1,1,0,1,1,0,1
155,NA,NA,AZ,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,1.39409689424818,0.2422514891473865,AZ,2024-04-15,1,0,1,1,1,0,0,1,1,1
157,0.731305601914924,0.1580642477862495,AZ,2024-04-16,1,1,1,1,1,0,0,1,0,1
158,0.918925321102263,0.1625979721584645,AZ,2024-04-17,1,1,1,1,1,0,0,1,0,1
159,0.0748894528362222,0.054773464072711,AZ,2024-04-18,1,1,1,1,1,0,1,1,0,1
160,0.100105220053447,0.064594366436872,AZ,2024-04-19,1,1,1,1,1,1,1,1,1,1
161,NA,NA,AZ,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,0.465104537103041,0.227469641984364,AZ,2024-04-21,1,1,1,1,1,0,1,1,0,1
163,1.5411006856905,0.2563755689068585,AZ,2024-04-22,1,1,0,1,1,0,0,0,0,1
164,0.921322792792837,0.1193445494110605,AZ,2024-04-23,1,1,1,1,1,0,1,1,0,1
165,NA,NA,AZ,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,0.463558036033167,0.156610417201677,AZ,2024-04-25,1,1,1,1,1,0,1,1,0,1
167,NA,NA,AZ,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,0.381599512580486,0.2565266958866545,AZ,2024-04-27,1,1,1,1,1,0,1,1,0,1
169,4.39871503954075,0.2014916353316055,CA,2024-03-17,0,0,1,1,1,0,0,0,1,1
170,1.73971679543733,0.116812564675139,CA,2024-03-18,0,1,0,0,1,0,0,1,0,1
171,0.8904133095493,0.075731048062562,CA,2024-03-19,1,1,1,1,0,0,1,1,1,0
172,5.7356208042727,0.2612600721358825,CA,2024-03-20,0,1,0,0,0,0,1,0,0,0
173,0.770871348985033,0.0891407942745405,CA,2024-03-21,1,1,1,1,1,1,0,0,1,1
174,3.73281728499371,0.2199250407167375,CA,2024-03-22,0,0,1,0,1,0,0,0,0,1
175,3.6534582277048,0.2533602744792195,CA,2024-03-23,0,0,1,1,1,0,0,0,1,1
176,0.365961333042591,0.00925157861626245,CA,2024-03-24,1,1,1,1,1,1,1,1,1,1
177,1.97949777684462,0.1774478089005125,CA,2024-03-25,0,1,0,1,1,0,0,0,1,1
178,1.79130167529159,0.1510961892389655,CA,2024-03-26,1,0,1,1,1,0,0,1,1,1
179,3.2739516030941,0.2468241933311785,CA,2024-03-27,0,0,1,1,1,0,0,1,1,1
180,2.92378516182526,0.211049111428247,CA,2024-03-28,0,0,1,1,0,0,0,0,1,0
181,0.920900212419602,0.1107183573759595,CA,2024-03-29,1,1,1,1,0,0,1,1,1,0
182,1.09452183788689,0.194280500311302,CA,2024-03-30,1,1,1,1,0,0,1,1,1,0
183,0.69860734755647,0.2018294291997415,CA,2024-03-31,1,0,1,1,1,0,0,1,1,1
184,1.26980274375951,0.182290924065404,CA,2024-04-01,1,1,0,1,1,0,0,0,1,1
185,0.939843930716946,0.141501410234348,CA,2024-04-02,1,1,1,1,0,0,1,1,1,0
186,2.34933691728556,0.2759800029536565,CA,2024-04-03,0,0,1,1,0,0,0,1,1,0
187,1.81867817473832,0.318007581806711,CA,2024-04-04,0,0,1,1,0,0,0,1,0,0
188,4.1596471883611,0.2152023037685515,CA,2024-04-05,1,1,0,1,1,0,1,0,0,1
189,1.40673679296134,0.116151131592221,CA,2024-04-06,1,1,1,1,0,0,1,1,1,0
190,2.24852068117637,0.17653731270343,CA,2024-04-07,1,1,1,1,0,0,0,1,1,0
191,1.60860471079427,0.196979002809836,CA,2024-04-08,1,1,0,1,0,0,1,0,1,0
192,0.761225848225102,0.204470986568863,CA,2024-04-09,1,1,1,1,1,1,0,1,0,1
193,1.96061586826954,0.3089534870686755,CA,2024-04-10,1,0,1,1,1,0,0,1,1,1
194,1.78046970569332,0.2339996764573955,CA,2024-04-11,1,0,1,1,1,0,0,1,0,1
195,1.29025980690429,0.248623585833825,CA,2024-04-12,1,0,1,1,1,0,0,1,0,1
196,2.72609299227541,0.1789091748243205,CA,2024-04-13,1,1,1,0,0,0,1,1,1,0
197,1.33022918851514,0.1789503476298685,CA,2024-04-14,1,1,1,1,1,0,1,1,0,1
198,3.33120924465676,0.241724288802346,CA,2024-04-15,1,0,1,0,0,0,0,1,0,0
199,3.6867308534379,0.2304083678327025,CA,2024-04-16,0,1,0,0,1,1,0,0,0,1
200,7.24046066222789,0.3010319938589915,CA,2024-04-17,1,1,0,0,0,0,0,0,0,0
201,6.2053825733483,0.278152897386343,CA,2024-04-18,1,0,0,0,1,0,0,0,1,1
202,5.14961042985014,0.2782314866641505,CA,2024-04-19,0,1,0,0,1,0,0,0,0,1
203,0.383051594344164,0.216115855934664,CA,2024-04-20,1,1,1,1,1,1,1,1,1,1
204,3.89490922258902,0.345387364677171,CA,2024-04-21,1,0,1,0,0,0,0,1,1,0
205,7.49923746703077,0.4212082994220955,CA,2024-04-22,1,0,0,0,0,0,0,0,1,0
206,3.6432351825217,0.3766842818590195,CA,2024-04-23,1,0,1,0,0,0,1,1,1,0
207,8.86263862657498,0.449643555128942,CA,2024-04-24,1,0,0,0,1,0,0,0,0,1
208,10.8843300115567,0.441214668656435,CA,2024-04-25,0,1,1,0,0,0,0,0,1,0
209,4.2343708808874,0.416559053961035,CA,2024-04-26,0,0,1,0,1,0,0,1,0,1
210,8.32988407574019,0.50082161037116,CA,2024-04-27,1,0,1,0,0,0,0,0,0,0
211,NA,NA,CO,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.00130637978166284,0.001317239607399355,CO,2024-03-18,1,1,1,1,1,1,1,1,1,1
213,NA,NA,CO,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,NA,NA,CO,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,CO,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,NA,NA,CO,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,NA,NA,CO,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,1.33674841643277,0.92940239527706,CO,2024-03-25,0,1,1,1,0,0,1,1,1,0
220,NA,NA,CO,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,NA,NA,CO,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,0.00456175797006678,0.0065239237752791,CO,2024-03-28,1,1,1,1,1,1,1,1,1,1
223,NA,NA,CO,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,CO,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,0.0262066790839594,0.01740207785536375,CO,2024-04-02,1,1,1,1,1,1,1,1,1,1
228,NA,NA,CO,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,1.07701336196669,0.4292176270282495,CO,2024-04-04,0,0,1,1,1,0,0,1,1,1
230,NA,NA,CO,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.0142172727611594,0.0375108641093954,CO,2024-04-06,1,1,1,1,1,1,1,1,1,1
232,NA,NA,CO,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,NA,NA,CO,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,NA,NA,CO,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,NA,NA,CO,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,NA,NA,CO,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.893683487211334,0.442645366493799,CO,2024-04-15,1,0,1,1,1,0,0,1,1,1
241,NA,NA,CO,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,0.550714298665003,0.252501962129997,CO,2024-04-17,1,1,1,1,1,0,1,1,0,1
243,NA,NA,CO,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,NA,NA,CO,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.189614148084967,0.3382999286626925,CO,2024-04-22,1,1,1,1,1,0,0,1,1,1
248,0.223846233874802,0.365329628026246,CO,2024-04-23,1,1,1,1,1,0,1,0,1,1
249,NA,NA,CO,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,NA,NA,CO,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,NA,NA,CO,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,NA,NA,CT,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,1.3604734458518e-4,5.72634276389115e-4,CT,2024-03-21,1,1,1,1,1,1,1,1,1,1
258,2.0746512991123e-4,6.71284483208265e-4,CT,2024-03-22,1,1,1,1,1,1,1,1,1,1
259,9.50634354679025e-5,7.9192378823858e-4,CT,2024-03-23,1,1,1,1,1,1,1,1,1,1
260,1.2091525936833e-4,9.39502930609245e-4,CT,2024-03-24,1,1,1,1,1,1,1,1,1,1
261,NA,NA,CT,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,7.5931578341539e-4,0.0013406201437907,CT,2024-03-26,1,1,1,1,1,1,1,1,1,1
263,NA,NA,CT,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,NA,NA,CT,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,NA,NA,CT,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,NA,NA,CT,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,NA,NA,CT,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,NA,NA,CT,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,NA,NA,CT,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,NA,NA,CT,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,NA,NA,CT,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.00431171087462159,0.01875200436198395,CT,2024-04-10,1,1,1,1,1,1,1,1,1,1
278,0.00525753690226256,0.02161564636543095,CT,2024-04-11,1,1,1,1,1,1,1,1,1,1
279,0.00612944198790359,0.024760628952239,CT,2024-04-12,1,1,1,1,1,1,1,1,1,1
280,NA,NA,CT,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
