...1,es_score,brier_score,location,target_date,X24A_50_CI,recombinant_50_CI,X24B_50_CI,X24C_50_CI,other_50_CI,X24A_95_CI,recombinant_95_CI,X24B_95_CI,X24C_95_CI,other_95_CI
100,NA,NA,AR,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,0.0133005512460609,0.0192409111620107,AR,2024-03-27,1,1,1,1,1,1,1,1,1,1
103,NA,NA,AR,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.22045010815072,0.3194310912082405,AZ,2024-03-10,0,0,1,1,1,0,0,1,1,1
128,0.0177422029853914,6.73591888784525e-4,AZ,2024-03-11,1,1,1,1,1,1,1,1,1,1
129,1.22770000394956,0.318718864710303,AZ,2024-03-12,0,1,0,1,1,0,1,0,1,1
130,0.0626092569679776,7.06761430203175e-4,AZ,2024-03-13,1,1,1,1,1,1,1,1,1,1
131,0.0175724945137933,7.2978399562723e-4,AZ,2024-03-14,1,1,1,1,1,1,1,1,1,1
132,NA,NA,AZ,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,NA,NA,AZ,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,NA,NA,AZ,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,0.00116627364354722,8.74625159591575e-4,AZ,2024-03-18,1,1,1,1,1,1,1,1,1,1
136,0.0411699613287754,9.272137609167e-4,AZ,2024-03-19,1,1,1,1,1,1,1,1,1,1
137,1.20619974450317,0.095662899403838,AZ,2024-03-20,0,0,1,1,1,1,0,1,0,1
138,0.0740568510347701,0.00105879656719789,AZ,2024-03-21,1,1,1,1,1,1,1,1,1,1
139,0.0307617810882773,0.00114070260758914,AZ,2024-03-22,1,1,1,1,1,1,1,1,1,1
140,0.0200518292762293,0.00123592383520822,AZ,2024-03-23,1,1,1,1,1,1,1,1,1,1
141,0.0111126718369851,0.00134704094676618,AZ,2024-03-24,1,1,1,1,1,1,1,1,1,1
142,0.00981094480912101,0.001477359880666415,AZ,2024-03-25,1,1,1,1,1,1,1,1,1,1
143,0.0131121028075852,0.001631154863476375,AZ,2024-03-26,1,1,1,1,1,1,1,1,1,1
144,0.0348440856494959,0.001814000551423185,AZ,2024-03-27,1,1,1,1,1,1,1,1,1,1
145,0.038898138927095,0.002033224527209005,AZ,2024-03-28,1,1,1,1,1,1,1,1,1,1
146,1.03432649857713,0.305499779901567,AZ,2024-03-29,0,1,0,1,1,1,0,0,1,1
147,2.180807630079,0.312843045310259,AZ,2024-03-30,0,0,1,1,1,0,0,0,1,1
148,NA,NA,AZ,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,0.552780230174232,0.1025030419078755,AZ,2024-04-01,1,1,1,1,1,0,1,0,1,1
150,0.723814451371246,0.1037324882614245,AZ,2024-04-02,1,1,1,0,1,1,1,0,0,1
151,0.116603765880493,0.004945778590810285,AZ,2024-04-03,1,1,1,1,1,1,1,1,1,1
152,0.804216292031111,0.179755608455815,AZ,2024-04-04,1,1,1,0,1,0,1,1,0,1
153,0.81576827585034,0.291883870181283,AZ,2024-04-05,1,1,0,1,1,0,1,0,1,1
154,0.196258651665611,0.0088994316811324,AZ,2024-04-06,1,1,1,1,1,1,1,1,1,1
155,0.724232095617382,0.2135135071862685,AZ,2024-04-07,1,1,1,0,1,0,1,1,0,1
156,0.940308254451271,0.1862873123113395,AZ,2024-04-08,1,1,1,1,0,1,1,0,1,0
157,0.0390035432985132,0.0168186574071325,AZ,2024-04-09,1,1,1,1,1,1,1,1,1,1
158,NA,NA,AZ,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,NA,NA,AZ,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,0.181721056145539,0.0306382864997044,AZ,2024-04-12,1,1,1,1,1,0,1,1,0,1
161,0.367496870285874,0.0365933939323197,AZ,2024-04-13,1,1,1,1,1,0,1,1,0,1
162,NA,NA,AZ,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,1.40961922541442,0.249485262092909,AZ,2024-04-15,1,1,0,1,1,0,1,0,1,1
164,0.978622263183339,0.170850136283046,AZ,2024-04-16,1,1,1,1,1,0,1,0,0,1
165,1.39519907801708,0.1706837595274915,AZ,2024-04-17,1,1,1,1,1,1,1,0,0,1
166,0.141435399269355,0.0718323551271485,AZ,2024-04-18,1,1,1,1,1,1,1,1,1,1
167,0.163628242577065,0.079158546919618,AZ,2024-04-19,1,1,1,1,1,0,1,1,0,1
168,NA,NA,AZ,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,1.63250376065329,0.1061489836023195,CA,2024-03-10,0,1,0,1,1,0,1,0,1,1
170,3.62914490569391,0.29578850275184,CA,2024-03-11,0,0,1,1,0,0,0,0,1,0
171,1.76154188064164,0.102556993401465,CA,2024-03-12,0,0,0,1,1,0,0,0,1,1
172,3.98961210730342,0.1392129813711735,CA,2024-03-13,0,1,0,1,1,0,0,0,1,1
173,2.27676343609523,0.105901860256459,CA,2024-03-14,0,0,0,1,1,0,0,0,1,1
174,0.918254614008905,0.03290084931528885,CA,2024-03-15,1,0,1,1,1,0,0,0,1,1
175,1.40558553005105,0.146529334428068,CA,2024-03-16,0,0,1,1,1,0,0,1,1,1
176,2.315277995982,0.1483969961568695,CA,2024-03-17,0,1,0,1,1,0,0,0,1,1
177,2.24968546325383,0.1207230359061425,CA,2024-03-18,0,0,1,0,1,0,0,1,0,1
178,0.955790966148545,0.0884013620824225,CA,2024-03-19,1,1,1,1,0,1,0,1,1,0
179,1.08917354462868,0.1117087682058655,CA,2024-03-20,1,0,1,1,1,0,0,0,1,1
180,1.28607023010935,0.157315814104631,CA,2024-03-21,0,0,1,1,1,0,0,0,1,1
181,1.82844835784727,0.1777937495113455,CA,2024-03-22,0,0,1,0,1,0,0,0,0,1
182,0.902030722145776,0.09656405467754,CA,2024-03-23,1,0,1,1,1,1,0,0,1,1
183,0.328688613131266,0.002236356199339475,CA,2024-03-24,1,1,1,1,1,1,1,1,1,1
184,1.82881133903733,0.1593348421340165,CA,2024-03-25,1,0,1,1,1,0,0,1,1,1
185,0.44774145476681,0.0716670052369205,CA,2024-03-26,1,1,1,1,1,1,1,1,1,1
186,1.12153185279383,0.1553019768498475,CA,2024-03-27,1,0,1,1,1,0,0,0,1,1
187,0.960307473321936,0.137366995737581,CA,2024-03-28,1,1,1,1,0,0,1,1,1,0
188,0.244822215731722,0.003641734930158025,CA,2024-03-29,1,1,1,1,1,1,1,1,1,1
189,0.252665297418389,0.004022420140304455,CA,2024-03-30,1,1,1,1,1,1,1,1,1,1
190,0.932680438403111,0.4379553438647525,CA,2024-03-31,0,1,0,1,1,0,1,0,1,1
191,0.973348084936414,0.1534264017196565,CA,2024-04-01,1,0,1,1,1,0,0,0,1,1
192,0.382746188753337,0.00542918712678245,CA,2024-04-02,1,1,1,1,1,1,1,1,1,1
193,0.576479141745546,0.00600135510542005,CA,2024-04-03,1,1,1,1,1,0,1,0,1,1
194,2.39846610630166,0.4445355929879655,CA,2024-04-04,0,1,0,1,0,0,1,0,0,0
195,1.75575411037055,0.2106132727076455,CA,2024-04-05,1,0,1,1,1,1,0,0,1,1
196,0.486282654515364,0.00810258698638425,CA,2024-04-06,1,1,1,1,1,0,1,0,1,1
197,0.293631807688255,0.008952451949359,CA,2024-04-07,1,1,1,1,1,1,1,1,1,1
198,0.949793002016994,0.0098891602405225,CA,2024-04-08,1,1,1,1,1,0,1,0,1,1
199,0.568061414387432,0.2087435616120255,CA,2024-04-09,1,1,1,1,1,0,1,0,1,1
200,0.833417575703222,0.344497424080093,CA,2024-04-10,1,1,1,1,1,0,1,1,0,1
201,1.86292300425184,0.411276255887103,CA,2024-04-11,1,1,0,1,1,0,1,0,0,1
202,0.760939535848106,0.285636561156966,CA,2024-04-12,1,1,1,1,1,1,1,0,0,1
203,0.77883961559674,0.1653897549077725,CA,2024-04-13,1,1,1,1,1,1,1,1,1,1
204,0.630821722175881,0.2622923324393185,CA,2024-04-14,1,1,1,1,1,1,1,1,1,1
205,1.81865513412669,0.2597083603685275,CA,2024-04-15,1,1,0,1,1,0,1,0,1,1
206,2.35464224728432,0.02172785785780045,CA,2024-04-16,0,1,1,1,1,1,1,1,1,1
207,4.96956056516564,0.26944109781212,CA,2024-04-17,1,0,1,1,0,0,0,1,0,0
208,2.37813646453519,0.34359864924977,CA,2024-04-18,1,0,0,1,1,0,0,0,0,1
209,0.990894452333925,0.02915169631156835,CA,2024-04-19,1,1,1,1,1,1,1,1,1,1
210,0.298109741711416,0.03217292833521115,CA,2024-04-20,1,1,1,1,1,1,1,1,1,1
211,NA,NA,CO,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,NA,NA,CO,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,0.00369628476326797,0.001215802994860595,CO,2024-03-12,1,1,1,1,1,1,1,1,1,1
214,8.3038377980443e-4,0.001301535075204075,CO,2024-03-13,1,1,1,1,1,1,1,1,1,1
215,NA,NA,CO,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,0.00112948994895257,0.00151896926334494,CO,2024-03-15,1,1,1,1,1,1,1,1,1,1
217,NA,NA,CO,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.00154693750903133,0.00199426808477425,CO,2024-03-18,1,1,1,1,1,1,1,1,1,1
220,NA,NA,CO,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,NA,NA,CO,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,NA,NA,CO,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,1.34159725976506,0.92532728815909,CO,2024-03-25,0,1,1,1,0,0,1,1,1,0
227,NA,NA,CO,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,NA,NA,CO,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,0.00530747277910364,0.00639134553270975,CO,2024-03-28,1,1,1,1,1,1,1,1,1,1
230,NA,NA,CO,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,0.0385046876749015,0.01261871096762825,CO,2024-04-02,1,1,1,1,1,1,1,1,1,1
235,NA,NA,CO,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,1.04048626671031,0.3973262112609445,CO,2024-04-04,0,1,0,1,1,1,1,0,0,1
237,NA,NA,CO,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,0.0306440138033015,0.02213393285175835,CO,2024-04-06,1,1,1,1,1,1,1,1,1,1
239,NA,NA,CO,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,NA,NA,CO,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,NA,NA,CO,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,NA,NA,CO,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.878885843701759,0.3443439084644065,CO,2024-04-15,1,1,0,1,1,0,1,0,1,1
248,NA,NA,CO,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,0.493113610182066,0.3215079523898425,CO,2024-04-17,1,1,1,1,1,0,1,1,0,1
250,NA,NA,CO,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,NA,NA,CO,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,8.09354420055787e-5,1.1377007298224e-4,CT,2024-03-13,1,1,1,1,1,1,1,1,1,1
257,NA,NA,CT,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,1.845690122087e-4,1.33951998978775e-4,CT,2024-03-15,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,NA,NA,CT,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,2.6786619132742e-4,2.35009469425785e-4,CT,2024-03-21,1,1,1,1,1,1,1,1,1,1
265,1.412940768866e-4,2.60021008705945e-4,CT,2024-03-22,1,1,1,1,1,1,1,1,1,1
266,2.7022792800524e-4,2.8814088218179e-4,CT,2024-03-23,1,1,1,1,1,1,1,1,1,1
267,3.3054413666549e-4,3.1974683136485e-4,CT,2024-03-24,1,1,1,1,1,1,1,1,1,1
268,NA,NA,CT,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,0.00142006300796466,3.95182156939875e-4,CT,2024-03-26,1,1,1,1,1,1,1,1,1,1
270,NA,NA,CT,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,NA,NA,CT,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,NA,NA,CT,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,NA,NA,CT,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,NA,NA,CT,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,NA,NA,CT,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,NA,NA,CT,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,NA,NA,CT,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
