...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,recombinant_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
32,NA,NA,AK,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0.671836662535092,0.396592614404152,AK,2024-06-13,0,1,1,1,1,1,1,0,0,1,1,1,1,1
34,NA,NA,AK,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.711807542082857,0.2893146256744365,AK,2024-06-20,1,1,1,1,1,0,1,1,0,1,1,1,0,1
41,NA,NA,AK,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.602572145119555,0.457574116823213,AR,2024-06-10,0,1,1,1,1,1,1,0,1,0,1,1,1,1
115,NA,NA,AR,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.169509306224104,0.122858071652101,AZ,2024-05-12,1,1,1,1,1,1,1,0,0,1,1,1,1,1
128,1.30785348450673,0.4195726024084945,AZ,2024-05-13,1,1,1,1,0,0,1,0,0,0,1,0,0,1
129,0.498365680562314,0.252701356324889,AZ,2024-05-14,1,1,1,1,1,1,1,0,0,1,1,1,1,1
130,0.510865231109301,0.254010286256782,AZ,2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131,0.628476308981331,0.4471527526089515,AZ,2024-05-16,1,1,0,1,1,1,1,0,1,0,1,1,1,1
132,0.686111804893355,0.489969741899715,AZ,2024-05-17,1,0,1,1,1,1,1,0,0,1,1,1,1,1
133,0.25338816520986,0.180752654787323,AZ,2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134,0.274313448902716,0.191768394174131,AZ,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135,0.526023098328968,0.389037055279813,AZ,2024-05-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
136,0.768441746847639,0.2148449122208245,AZ,2024-05-21,0,1,1,1,1,1,1,1,1,1,1,1,1,1
137,0.387226490336248,0.294081718414699,AZ,2024-05-22,1,1,1,1,1,1,1,1,0,0,1,1,1,1
138,NA,NA,AZ,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,0.360300631621588,0.251747768614585,AZ,2024-05-24,1,1,1,1,1,1,1,0,0,1,1,1,1,1
140,NA,NA,AZ,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,0.869722107134999,0.351488528629564,AZ,2024-05-26,1,1,1,1,1,1,1,0,0,0,1,1,1,1
142,1.93644634409861,0.455067304906753,AZ,2024-05-27,1,1,0,1,0,1,1,0,0,0,1,0,1,1
143,1.1978558368552,0.2948820979055355,AZ,2024-05-28,1,1,1,1,1,1,1,0,1,0,1,0,1,1
144,0.927756419099275,0.419814168842712,AZ,2024-05-29,1,1,1,1,1,1,0,1,1,0,1,1,1,0
145,0.623689860735208,0.4415501386484845,AZ,2024-05-30,1,0,1,1,1,1,1,0,0,1,1,1,1,1
146,NA,NA,AZ,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,0.725449934284255,0.4002713164286445,AZ,2024-06-01,1,1,1,1,1,1,1,1,0,0,1,1,1,1
148,1.24553647131375,0.232956373206133,AZ,2024-06-02,1,1,0,1,1,1,1,1,1,0,1,0,1,1
149,1.2967466640376,0.341585230246232,AZ,2024-06-03,1,0,1,1,1,1,1,0,0,0,1,1,1,1
150,1.18182236195405,0.363012101686183,AZ,2024-06-04,1,1,1,1,0,1,1,0,1,0,1,0,1,1
151,1.70366357991134,0.3964308455052535,AZ,2024-06-05,1,0,0,1,1,1,1,0,0,0,1,0,0,1
152,3.30210542372172,0.385222028790475,AZ,2024-06-06,0,1,0,1,1,1,1,0,0,0,1,1,0,1
153,0.629995038529523,0.1900674791318385,AZ,2024-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
154,2.73812386867197,0.4397720229490825,AZ,2024-06-08,0,1,0,0,1,1,1,0,0,0,0,0,1,1
155,1.27357311657984,0.387250913579881,AZ,2024-06-09,1,1,1,1,1,1,0,0,0,1,1,1,0,0
156,5.85190409768256,0.3774792070906795,AZ,2024-06-10,0,0,0,1,1,1,1,0,0,0,1,0,0,1
157,6.45802620770365,0.431477426730368,AZ,2024-06-11,0,1,0,1,1,0,1,0,0,0,1,0,0,1
158,9.28149704826624,0.425225105651122,AZ,2024-06-12,0,1,0,1,1,1,0,0,0,0,1,1,1,0
159,2.7882949564446,0.406920588271496,AZ,2024-06-13,0,0,1,1,1,0,1,0,0,0,1,1,0,1
160,1.10248284081581,0.2206417431753905,AZ,2024-06-14,1,1,0,1,1,1,1,0,0,0,1,1,1,1
161,0.762101855381232,0.53446846315892,AZ,2024-06-15,0,1,1,1,1,1,1,0,0,1,1,1,1,1
162,4.3717751247689,0.4421917626134475,AZ,2024-06-16,0,1,0,1,1,1,1,0,0,0,1,0,0,1
163,4.5660547235861,0.3580149214062185,AZ,2024-06-17,0,1,1,1,1,1,0,1,0,0,1,1,0,0
164,6.05786810869223,0.3964233870485035,AZ,2024-06-18,0,1,0,0,1,1,0,0,0,0,0,1,0,0
165,4.22696005291913,0.399954611120055,AZ,2024-06-19,0,1,0,1,1,1,1,0,0,0,1,1,0,1
166,2.53643148834765,0.4738283567492135,AZ,2024-06-20,0,0,0,1,1,1,1,0,0,1,0,1,0,1
167,1.87254583897738,0.378315295514742,AZ,2024-06-21,0,1,1,1,1,1,1,0,1,0,1,1,1,1
168,0.682420538913761,0.356655780419875,AZ,2024-06-22,0,1,1,1,1,1,1,0,1,0,1,1,1,1
169,3.96822001708303,0.3756082487446665,CA,2024-05-12,0,1,0,1,1,1,1,0,0,0,0,1,0,1
170,2.68313174392005,0.403929359640697,CA,2024-05-13,1,0,1,0,1,0,1,0,0,0,0,1,0,1
171,7.63620419514482,0.3837556007255055,CA,2024-05-14,1,0,0,1,1,0,1,0,0,0,0,0,0,1
172,2.17266320138062,0.3371400352135045,CA,2024-05-15,1,1,1,0,1,1,1,0,0,0,0,0,1,1
173,4.107932593489,0.2994204309639,CA,2024-05-16,0,0,1,1,1,1,1,0,0,0,1,0,1,1
174,4.85109085585388,0.305433227798778,CA,2024-05-17,0,0,0,1,1,1,1,0,0,0,0,0,0,1
175,4.10540812967913,0.2690707524814715,CA,2024-05-18,0,0,1,1,1,1,1,0,0,0,1,1,1,1
176,4.81970590990088,0.3969828369017195,CA,2024-05-19,1,0,1,1,1,0,1,0,0,1,1,0,0,1
177,6.79653708956855,0.288652992820017,CA,2024-05-20,0,1,0,1,1,1,1,0,0,0,1,0,0,1
178,9.53135032448436,0.334136668981431,CA,2024-05-21,0,0,1,0,1,1,1,0,0,0,0,0,1,1
179,9.98115379987512,0.340139337038085,CA,2024-05-22,0,0,0,1,0,0,1,0,0,0,0,0,0,1
180,3.88222493208521,0.3213847600626485,CA,2024-05-23,0,1,1,1,1,1,1,0,0,0,1,0,1,1
181,5.90911526924628,0.38100472312588,CA,2024-05-24,0,0,0,0,1,1,1,0,0,0,0,1,0,1
182,2.6657007267061,0.3372869963717415,CA,2024-05-25,0,1,1,1,1,1,0,1,0,0,1,0,1,0
183,9.03457443076682,0.4226541929206665,CA,2024-05-26,0,0,0,1,1,0,0,0,0,0,1,0,0,0
184,6.34185691513369,0.3666808279463105,CA,2024-05-27,0,1,0,0,1,1,1,0,0,0,0,1,0,1
185,6.60980322491319,0.360834778361172,CA,2024-05-28,0,1,1,0,1,1,1,0,0,0,0,1,1,1
186,4.29324366814702,0.3553246756104785,CA,2024-05-29,0,1,1,1,0,0,1,0,0,0,1,0,0,1
187,5.1510233779627,0.3914884573149465,CA,2024-05-30,1,1,1,0,0,0,0,0,0,0,0,0,0,0
188,20.5156099781324,0.406397093734205,CA,2024-05-31,0,0,0,1,1,0,0,0,0,0,0,0,0,0
189,1.95838651763242,0.361018086923362,CA,2024-06-01,1,1,1,1,1,0,1,0,1,0,1,1,0,1
190,4.85977465100848,0.3968499817762725,CA,2024-06-02,1,1,1,1,1,0,0,0,1,0,0,1,0,0
191,9.59257485206018,0.4010318867352545,CA,2024-06-03,0,0,0,0,1,0,1,0,0,0,0,0,0,1
192,9.46597957651345,0.4026586547403425,CA,2024-06-04,0,0,1,1,1,0,0,0,0,0,0,0,0,0
193,20.5333915737188,0.4107166352481475,CA,2024-06-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0
194,19.6815072074547,0.3906724026067795,CA,2024-06-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0
195,7.2214655602149,0.351796064191886,CA,2024-06-07,0,1,0,1,0,1,1,0,0,0,1,0,1,1
196,8.19337088128652,0.4403086272128875,CA,2024-06-08,0,0,1,0,0,1,0,0,0,0,0,0,0,0
197,10.2134578750933,0.419312515944762,CA,2024-06-09,0,0,1,0,0,0,0,0,0,0,0,0,0,0
198,11.8007512935509,0.392403630079826,CA,2024-06-10,0,0,1,1,1,1,1,0,0,0,1,0,0,1
199,18.2392058509525,0.4277163384747725,CA,2024-06-11,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,18.0178116187547,0.448971122258993,CA,2024-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,14.6927405240599,0.429661183570546,CA,2024-06-13,0,0,0,0,0,0,1,0,0,0,0,0,0,1
202,11.3399494409131,0.479367487285078,CA,2024-06-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0
203,5.20612318642022,0.434382256366853,CA,2024-06-15,0,0,0,1,1,0,0,0,0,0,0,0,0,0
204,7.21795042315925,0.404141237252962,CA,2024-06-16,0,0,1,1,0,1,0,0,0,0,1,0,1,0
205,10.2234914701581,0.4430231846552685,CA,2024-06-17,0,0,0,1,1,0,0,0,0,0,1,0,0,0
206,12.6985749373855,0.399320806063147,CA,2024-06-18,0,0,1,0,0,1,0,0,1,0,0,0,0,0
207,24.805912430649,0.4634359628499205,CA,2024-06-19,0,0,0,1,0,0,0,0,0,0,1,0,0,0
208,12.5964191326177,0.424538177657116,CA,2024-06-20,0,1,0,1,1,1,0,0,0,0,1,0,0,0
209,14.941488909986,0.431584987228653,CA,2024-06-21,0,1,0,1,0,1,0,0,0,0,0,0,0,0
210,3.65232012549419,0.3689768265014355,CA,2024-06-22,0,1,1,1,0,1,1,0,0,0,1,0,0,1
211,NA,NA,CO,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.275547336095604,0.2454465713592945,CO,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213,NA,NA,CO,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,0.298247146682175,0.2681883247333765,CO,2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,NA,NA,CO,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,NA,NA,CO,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,NA,NA,CO,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.828079938516965,0.601975521013595,CO,2024-05-20,1,1,1,1,1,0,1,0,1,1,1,1,0,1
220,NA,NA,CO,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,0.660149950598252,0.342766588507318,CO,2024-05-22,1,1,1,1,1,1,1,1,0,0,1,1,1,1
222,NA,NA,CO,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,0.462484986145423,0.3727219807690285,CO,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
224,NA,NA,CO,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,CO,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,NA,NA,CO,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,0.513653085479466,0.4276685971319655,CO,2024-05-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
229,NA,NA,CO,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,NA,NA,CO,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
