...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23H_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23H_95_CI,X23G_95_CI,other_95_CI
33,NA,NA,AK,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2023-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,1.2825527162157,0.2485824751397895,AL,2023-10-17,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
53,0.765778569532592,0.2230759457216565,AL,2023-10-18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,1.94428282287668,0.433134154137013,AL,2023-10-19,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1
55,1.51807259487295,0.283411713010562,AL,2023-10-20,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
56,0.304522337568868,0.21535856046468,AL,2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,1.20962558588027,0.3719846852532295,AL,2023-10-22,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
58,0.936121252940304,0.3007061884978465,AL,2023-10-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
59,0.826412552473566,0.591893326169195,AL,2023-10-24,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
60,1.18641361719847,0.205585750663314,AL,2023-10-25,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
61,1.00067134543189,0.4908185765670035,AL,2023-10-26,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
62,NA,NA,AL,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.839751923887086,0.59975715650794,AL,2023-10-30,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,0.265099409128795,0.1922072998060855,AL,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,0.278414668237915,0.190145172669324,AL,2023-11-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,NA,NA,AL,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,0.373721569841088,0.2865839380866345,AL,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
70,NA,NA,AL,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.271989386893983,0.180645255501429,AL,2023-11-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
73,NA,NA,AL,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.238067268430836,0.175654167444994,AL,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
76,NA,NA,AL,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.241690144166909,0.169927688337777,AL,2023-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,NA,NA,AL,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.382809226446938,0.2765768913030215,AR,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,1.48383682940141,0.2783932469266175,AR,2023-10-09,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
87,1.48341832208418,0.2802439150175405,AR,2023-10-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
88,1.51026280126257,0.280142080178867,AR,2023-10-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
89,1.09520263897843,0.331111855116007,AR,2023-10-12,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1
90,2.00725076532285,0.3416209646018075,AR,2023-10-13,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1
91,NA,NA,AR,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,3.13939474855851,0.3314737658273405,AR,2023-10-16,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1
94,0.808302388131264,0.56164282329012,AR,2023-10-17,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
95,NA,NA,AR,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,2.13185354900168,0.298359196324688,AR,2023-10-19,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1
97,0.411492051346631,0.3005242661965865,AR,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
98,0.412161299619383,0.3027177273416205,AR,2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99,NA,NA,AR,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2.87414405958763,0.463855687420455,AR,2023-10-23,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1
101,0.351047927271905,0.2395867682062845,AR,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
102,1.20109229544778,0.57595499185001,AR,2023-10-25,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
103,NA,NA,AR,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.313459319743325,0.2745427651575735,AR,2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
105,NA,NA,AR,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.82047344944377,0.57865966322944,AR,2023-10-30,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
108,NA,NA,AR,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,0.912518076549828,0.64515944812325,AR,2023-11-01,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
110,NA,NA,AR,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,0.835105836338702,0.58360513470611,AR,2023-11-03,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
112,NA,NA,AR,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,1.9081357279979,0.3822304579792015,AR,2023-11-06,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
115,0.832592114160984,0.58836017597033,AR,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
116,0.487922728311283,0.346377667490445,AR,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,NA,NA,AR,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,0.297111448333993,0.196793826401296,AR,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,NA,NA,AR,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.82108914576047,0.359379404964388,AZ,2023-10-08,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
128,2.761270528442,0.354972169776745,AZ,2023-10-09,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1
129,2.50730603457579,0.3630220934078875,AZ,2023-10-10,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
130,1.00439053537407,0.326209656547297,AZ,2023-10-11,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
131,0.56054706370661,0.4002433937058245,AZ,2023-10-12,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
132,1.2740037993296,0.60297838684252,AZ,2023-10-13,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1
133,1.31062005767788,0.3923585186876725,AZ,2023-10-14,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
134,2.20956745221793,0.415349465395314,AZ,2023-10-15,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0
135,2.84300235045971,0.3452736703737805,AZ,2023-10-16,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
136,3.24650542136015,0.3506156514733695,AZ,2023-10-17,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
137,3.1336324887863,0.3281171870714385,AZ,2023-10-18,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1
138,3.27806966471658,0.415562013612119,AZ,2023-10-19,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1
139,1.36704604844478,0.325744430063247,AZ,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
140,1.70936547101457,0.3176646234739205,AZ,2023-10-21,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1
141,2.02362167482353,0.331901820271491,AZ,2023-10-22,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0
142,4.90939942631427,0.382812922032299,AZ,2023-10-23,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
143,2.35913648944502,0.2920418105421065,AZ,2023-10-24,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
144,1.14891976304086,0.3239539173223605,AZ,2023-10-25,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1
145,0.216361678261237,0.1736795648031045,AZ,2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146,1.51528721025458,0.3336449445644655,AZ,2023-10-27,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
147,2.08404388268631,0.466687154181158,AZ,2023-10-28,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1
148,1.78029236907973,0.329508147060762,AZ,2023-10-29,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
149,3.40076077916192,0.367563180605614,AZ,2023-10-30,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1
150,2.11036350613777,0.3603921702501,AZ,2023-10-31,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
151,1.35746444743966,0.3271589045028275,AZ,2023-11-01,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
152,2.29209776775456,0.3524460436216955,AZ,2023-11-02,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0
153,1.91868434569111,0.401530234483843,AZ,2023-11-03,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1
154,0.916017477667946,0.3841376775980915,AZ,2023-11-04,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
155,3.17810071167386,0.378839983380439,AZ,2023-11-05,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0
156,3.52737926193814,0.3520714651508585,AZ,2023-11-06,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
157,1.55344767770864,0.316396445076624,AZ,2023-11-07,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0
158,3.10017203237267,0.3835089997387175,AZ,2023-11-08,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1
159,1.64461359116415,0.364296816927986,AZ,2023-11-09,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0
160,1.60183177032875,0.382644522701214,AZ,2023-11-10,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
161,1.43552922994394,0.352985641197235,AZ,2023-11-11,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
162,3.74913812282946,0.327818452965262,AZ,2023-11-12,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1
163,2.31992992211216,0.3111214800776935,AZ,2023-11-13,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
164,3.4553589841149,0.388457785030141,AZ,2023-11-14,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
165,1.60424728964938,0.3109119551522,AZ,2023-11-15,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1
166,1.17922688818859,0.142014751810211,AZ,2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
167,0.736552263041578,0.4998525208819885,AZ,2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
168,1.3516570360504,0.423512568584851,AZ,2023-11-18,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
169,0.687956521257048,0.2950122121676965,CA,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
170,1.67267421783541,0.3388468136074395,CA,2023-10-09,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
171,3.78990796455264,0.391052470977983,CA,2023-10-10,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1
172,3.05817470508462,0.375865394476403,CA,2023-10-11,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
173,1.6503001346177,0.332747930729457,CA,2023-10-12,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
174,2.55532383464938,0.3856677275296055,CA,2023-10-13,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1
175,1.56259623697943,0.3631809604164105,CA,2023-10-14,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1
176,2.01847782210583,0.439946965453567,CA,2023-10-15,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1
177,2.69950220849085,0.3499756888794585,CA,2023-10-16,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1
178,2.0808532829264,0.3529635818349225,CA,2023-10-17,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
179,5.23688070907941,0.412544558674374,CA,2023-10-18,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
180,1.98115086613421,0.380472382512795,CA,2023-10-19,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1
181,1.39386895015169,0.3842293334010905,CA,2023-10-20,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0
182,0.704118986182479,0.496479674286655,CA,2023-10-21,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
183,0.766153553871694,0.3993338857534335,CA,2023-10-22,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
184,2.36720669399142,0.3483564297090745,CA,2023-10-23,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1
185,1.60711916837401,0.3297441220632615,CA,2023-10-24,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0
186,2.77548770537763,0.439505668640268,CA,2023-10-25,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
