"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23C_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","recombinant_50_CI","X23G_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23C_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","recombinant_95_CI","X23G_95_CI","other_95_CI"
"61",NA,NA,"AL",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.915472143100801,0.48781043180429,"AL",2023-07-31,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
"66",1.2247204846512,0.51600291752705,"AL",2023-08-01,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1
"67",0.85806907171097,0.428128451713969,"AL",2023-08-02,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
"68",0.704308632416567,0.519448879595508,"AL",2023-08-03,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"69",0.784318825377676,0.571042916906842,"AL",2023-08-04,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"70",NA,NA,"AL",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",0.800216777821559,0.577064067176483,"AL",2023-08-08,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"74",0.746160727133124,0.545406429634577,"AL",2023-08-09,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"75",0.743724348302257,0.54954856315494,"AL",2023-08-10,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"76",NA,NA,"AL",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.421257040542334,0.28766702503859,"AL",2023-08-14,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"80",NA,NA,"AL",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",0.775627096654934,0.419528210588264,"AL",2023-08-16,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"82",0.854900268498907,0.438728494972887,"AL",2023-08-17,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"83",0.765687598348948,0.294002698967741,"AL",2023-08-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
"84",1.0192145859297,0.308920526475111,"AL",2023-08-19,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"85",NA,NA,"AR",2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",1.71028908163459,0.508667822172929,"AR",2023-07-10,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
"87",NA,NA,"AR",2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",0.363442194035704,0.219374101667119,"AR",2023-07-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"90",NA,NA,"AR",2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.394429833525537,0.244239623844719,"AR",2023-07-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"94",NA,NA,"AR",2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",0.834855229960002,0.411307474791528,"AR",2023-07-19,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1
"96",NA,NA,"AR",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",0.421090630060047,0.3632201245344,"AR",2023-07-21,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"98",NA,NA,"AR",2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",0.707334554510598,0.410870911146395,"AR",2023-07-26,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1
"103",NA,NA,"AR",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",1.00143737014074,0.39601757622121,"AR",2023-07-28,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1
"105",NA,NA,"AR",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.3840389560048,0.330493025229769,"AR",2023-07-31,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"108",1.51102223934617,0.436602963708698,"AR",2023-08-01,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
"109",1.1262383122038,0.354341586761386,"AR",2023-08-02,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"110",NA,NA,"AR",2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.699008753951722,0.44315629815269,"AR",2023-08-04,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"112",NA,NA,"AR",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.59803599863278,0.398508479370854,"AR",2023-08-07,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
"115",1.65456094071028,0.37031641502677,"AR",2023-08-08,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
"116",1.22229208784954,0.415812309156249,"AR",2023-08-09,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1
"117",0.614709519965678,0.403774490634446,"AR",2023-08-10,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"118",0.593212030347362,0.364645095012629,"AR",2023-08-11,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"119",NA,NA,"AR",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.625836591552897,0.375290057020866,"AR",2023-08-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"122",0.485596230525336,0.332068223085698,"AR",2023-08-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
"123",1.4795308630075,0.434280529977204,"AR",2023-08-16,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1
"124",1.34556147618794,0.355551144891294,"AR",2023-08-17,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
"125",1.40897639893584,0.438824046565303,"AR",2023-08-18,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"126",0.737686801889243,0.518822604775411,"AR",2023-08-19,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"127",4.18814994901788,0.399845219535007,"AZ",2023-07-09,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1
"128",1.94394927845421,0.382038554711554,"AZ",2023-07-10,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1
"129",2.29687949037349,0.38595353795506,"AZ",2023-07-11,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1
"130",2.13721467149433,0.376621443889441,"AZ",2023-07-12,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1
"131",2.83163340750196,0.363352153109404,"AZ",2023-07-13,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0
"132",1.08170883976433,0.392274801460765,"AZ",2023-07-14,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1
"133",1.86528814682825,0.417329149155923,"AZ",2023-07-15,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
"134",2.05982486535195,0.359850018303791,"AZ",2023-07-16,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1
"135",3.67841276785203,0.389680367341449,"AZ",2023-07-17,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1
"136",1.69685153574516,0.395706448375678,"AZ",2023-07-18,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
"137",2.40484971475774,0.367811294848283,"AZ",2023-07-19,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
"138",1.16979646758146,0.395891922217732,"AZ",2023-07-20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"139",1.6427656627654,0.3645369433962,"AZ",2023-07-21,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
"140",1.36873717252235,0.360744686667108,"AZ",2023-07-22,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1
"141",0.673249183634323,0.376070831374886,"AZ",2023-07-23,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"142",2.96563800540902,0.396346899323703,"AZ",2023-07-24,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1
"143",3.4066218980221,0.422967351798511,"AZ",2023-07-25,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"144",1.67934440053659,0.417916683633818,"AZ",2023-07-26,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1
"145",1.56842878755781,0.446215903362391,"AZ",2023-07-27,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1
"146",1.02671361551073,0.386445262602882,"AZ",2023-07-28,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
"147",0.682953871699728,0.387738170044054,"AZ",2023-07-29,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
"148",5.4588903631193,0.385461836624261,"AZ",2023-07-30,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1
"149",1.61083239303336,0.407013864366482,"AZ",2023-07-31,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
"150",2.09273879573562,0.390248230304637,"AZ",2023-08-01,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1
"151",1.89842975998431,0.381216758129614,"AZ",2023-08-02,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"152",2.35753355362461,0.389215533795878,"AZ",2023-08-03,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1
"153",0.651459773780135,0.3938365932083,"AZ",2023-08-04,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
"154",2.04321962859214,0.398032723010932,"AZ",2023-08-05,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1
"155",1.00160682518713,0.389037705609202,"AZ",2023-08-06,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
"156",3.2671411133368,0.394732240103308,"AZ",2023-08-07,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1
"157",4.90018849685353,0.404230796673045,"AZ",2023-08-08,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1
"158",2.6529621158645,0.423664293369445,"AZ",2023-08-09,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1
"159",1.0386327793103,0.459953708375238,"AZ",2023-08-10,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
"160",0.912736017353868,0.454376880545428,"AZ",2023-08-11,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
"161",0.438198173531188,0.310006525313021,"AZ",2023-08-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"162",2.4104780378352,0.397167654659412,"AZ",2023-08-13,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1
"163",10.1461572904342,0.45819054646887,"AZ",2023-08-14,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"164",2.35852101199592,0.369752123488854,"AZ",2023-08-15,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
"165",3.38882041746656,0.385312405614361,"AZ",2023-08-16,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1
"166",2.2458799372637,0.49345382172527,"AZ",2023-08-17,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1
"167",1.99309926756377,0.449071901440059,"AZ",2023-08-18,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1
"168",1.25932210698166,0.414792958008951,"AZ",2023-08-19,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
"169",0.717437256288435,0.401096629244947,"CA",2023-07-09,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1
"170",3.02536676097206,0.400891084050529,"CA",2023-07-10,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1
"171",1.80897887034798,0.41017213362103,"CA",2023-07-11,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
"172",1.55301367539412,0.398170356266557,"CA",2023-07-12,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1
"173",1.97702427153587,0.398823397926755,"CA",2023-07-13,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1
"174",1.43910957359825,0.395116968083907,"CA",2023-07-14,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"175",1.16486329715665,0.409191567026616,"CA",2023-07-15,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1
"176",1.59501612424226,0.383648319487272,"CA",2023-07-16,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"177",1.74500195520737,0.41950887920658,"CA",2023-07-17,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1
"178",2.19646491830167,0.409835811308795,"CA",2023-07-18,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1
"179",2.80719084954705,0.401262192126738,"CA",2023-07-19,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1
"180",2.08540591566875,0.410459810942905,"CA",2023-07-20,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1
"181",2.53492189610061,0.384592425846063,"CA",2023-07-21,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
"182",2.10770977052146,0.397861004854517,"CA",2023-07-22,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1
