"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","X24E_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","X24E_95_CI","X24G_95_CI","other_95_CI"
"37",NA,NA,"AK",2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",0.411174263493178,0.268734320611327,"AK",2024-08-02,1,1,1,1,1,1,1,1,1,0,0,1
"42",NA,NA,"AK",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",0.416277820838986,0.300727329924996,"AL",2024-06-30,1,1,1,1,1,1,1,0,0,1,1,1
"51",NA,NA,"AL",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",0.425020347671813,0.328838296219767,"AL",2024-07-09,1,1,1,1,1,1,1,1,1,1,1,1
"60",NA,NA,"AL",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",0.620400103139981,0.400398962327303,"AL",2024-07-16,1,1,1,0,1,1,1,1,0,0,1,1
"67",0.462643873165637,0.363795505499764,"AL",2024-07-17,1,1,1,1,1,1,1,1,1,1,1,1
"68",NA,NA,"AL",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",0.527509649045612,0.331776031541491,"AL",2024-07-24,1,1,1,0,1,1,1,1,0,0,1,1
"75",NA,NA,"AL",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",0.528118425557155,0.413573800804379,"AL",2024-07-26,1,0,1,1,1,1,1,1,1,1,1,1
"77",NA,NA,"AL",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",0.839556734218944,0.606274038056538,"AL",2024-08-02,0,1,1,1,1,1,0,0,1,1,1,1
"84",0.583154370631833,0.466193923992882,"AL",2024-08-03,1,0,1,1,1,1,1,0,0,1,1,1
"85",NA,NA,"AR",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.448476776705627,0.37411154282274,"AR",2024-07-08,1,1,1,1,1,1,1,1,1,1,1,1
"101",0.577229735137798,0.406425751412417,"AR",2024-07-09,1,0,1,1,1,1,0,0,1,1,1,1
"102",0.580857376775726,0.40758452924514,"AR",2024-07-10,1,0,1,1,1,1,0,0,1,1,1,1
"103",NA,NA,"AR",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",0.474837675113689,0.318987578484408,"AR",2024-07-17,1,1,1,1,1,1,1,1,0,1,0,1
"110",NA,NA,"AR",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.664054980843993,0.494710718220559,"AR",2024-07-19,1,1,1,1,0,1,1,1,0,1,0,1
"112",NA,NA,"AR",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",1.23021945507173,0.437532696544799,"AR",2024-07-22,1,0,1,1,1,1,0,0,0,1,1,1
"115",0.472880926788792,0.332486887738636,"AR",2024-07-23,1,1,1,1,1,1,1,1,0,1,0,1
"116",1.28249849454548,0.432835687397702,"AR",2024-07-24,1,0,1,1,1,1,0,0,0,0,0,1
"117",NA,NA,"AR",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",0.62967841897069,0.454184686516812,"AR",2024-07-26,1,0,1,1,1,1,1,0,0,1,1,1
"119",NA,NA,"AR",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",2.88601312608885,0.468293811936344,"AR",2024-07-29,1,0,1,1,1,1,0,0,0,0,1,1
"122",0.658365995606944,0.473321794882613,"AR",2024-07-30,1,0,1,1,1,1,0,0,1,1,1,1
"123",NA,NA,"AR",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.4304555657354,0.334043755463877,"AZ",2024-06-23,1,1,0,1,1,1,0,1,0,1,1,1
"128",0.853321294747719,0.361719101463965,"AZ",2024-06-24,1,1,1,1,1,1,1,1,1,0,0,1
"129",1.93074122196306,0.348791354243394,"AZ",2024-06-25,1,1,1,1,1,1,0,1,0,0,1,1
"130",2.72037105429151,0.424685799372709,"AZ",2024-06-26,1,0,0,1,1,1,0,0,0,0,1,1
"131",NA,NA,"AZ",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",0.420213494140224,0.307577825399308,"AZ",2024-06-28,1,1,1,1,1,1,0,1,0,1,1,1
"133",1.16188673324819,0.36286832134663,"AZ",2024-06-29,0,1,1,1,1,1,0,1,0,1,1,1
"134",3.52369816087066,0.417692119402456,"AZ",2024-06-30,0,1,0,1,0,0,0,0,0,0,0,0
"135",8.04626982214224,0.415481862841807,"AZ",2024-07-01,0,0,0,0,1,0,0,0,0,0,1,0
"136",1.93227760408031,0.338156251556209,"AZ",2024-07-02,0,1,1,1,1,1,0,0,0,1,1,1
"137",NA,NA,"AZ",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",0.801770579013183,0.23288292572219,"AZ",2024-07-04,1,1,0,1,1,1,1,1,1,1,1,1
"139",0.734302891196773,0.389310326016492,"AZ",2024-07-05,1,1,1,1,1,1,0,0,0,0,1,1
"140",2.09428266139798,0.441672270735126,"AZ",2024-07-06,1,1,1,0,1,1,0,1,0,0,0,1
"141",0.942656311588712,0.384912990045059,"AZ",2024-07-07,1,1,1,1,1,1,0,0,1,0,0,1
"142",10.0196435440989,0.412361145094332,"AZ",2024-07-08,0,1,0,1,1,1,0,0,0,0,0,0
"143",4.49080113839812,0.373507478127858,"AZ",2024-07-09,0,0,0,0,1,1,0,0,0,0,0,1
"144",3.53983725489719,0.399038886205146,"AZ",2024-07-10,0,0,0,1,1,1,0,0,0,1,0,1
"145",0.7679200311372,0.398338839756169,"AZ",2024-07-11,1,1,1,1,1,1,1,0,1,0,0,1
"146",0.745868421800405,0.402512880064248,"AZ",2024-07-12,1,1,1,1,1,1,1,0,1,0,0,0
"147",NA,NA,"AZ",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",1.05091635186232,0.512548818982123,"AZ",2024-07-14,1,1,1,1,0,1,0,0,0,1,0,1
"149",2.24986995392745,0.406670900760069,"AZ",2024-07-15,0,0,0,1,1,1,0,0,0,0,1,1
"150",2.64227670917948,0.409319945784325,"AZ",2024-07-16,1,0,0,1,1,1,1,0,0,0,0,1
"151",4.26705104363133,0.414953038468646,"AZ",2024-07-17,0,1,0,0,0,1,0,0,0,0,0,1
"152",5.53652333512784,0.490188016722656,"AZ",2024-07-18,0,0,0,1,1,1,0,0,0,0,0,1
"153",1.11132248220845,0.47085697546312,"AZ",2024-07-19,1,1,0,1,1,1,0,1,0,1,1,1
"154",1.2850377135103,0.419903426181918,"AZ",2024-07-20,1,0,1,1,1,1,1,0,0,0,0,1
"155",4.60825485711395,0.531699613711948,"AZ",2024-07-21,0,1,0,0,0,1,0,0,0,0,0,1
"156",5.52665446130808,0.426465259933428,"AZ",2024-07-22,0,1,0,0,1,1,0,0,0,0,0,0
"157",2.27453040877206,0.419999689508943,"AZ",2024-07-23,0,1,0,1,1,0,0,0,0,1,0,0
"158",6.29179551434621,0.479791142884234,"AZ",2024-07-24,0,0,0,0,1,1,0,0,0,0,0,0
"159",1.27015879996078,0.403312219713751,"AZ",2024-07-25,1,0,1,1,1,1,1,0,0,1,1,1
"160",1.56384143419273,0.45553315770163,"AZ",2024-07-26,0,1,1,1,1,1,0,0,0,1,0,1
"161",2.68713845688551,0.565776481014724,"AZ",2024-07-27,0,1,0,1,0,1,0,1,0,1,0,1
"162",2.55118281354702,0.427011000904863,"AZ",2024-07-28,1,0,0,1,1,0,1,0,0,0,0,0
"163",5.91179960164455,0.452330846261323,"AZ",2024-07-29,0,1,0,0,1,0,0,0,0,0,0,0
"164",2.42986351974775,0.456840093326642,"AZ",2024-07-30,1,0,0,0,0,1,1,0,0,1,0,1
"165",1.09837964599485,0.342839784515213,"AZ",2024-07-31,1,1,1,1,1,1,0,1,0,0,0,1
"166",0.537225002995729,0.269501822768692,"AZ",2024-08-01,1,1,1,1,1,1,1,0,0,1,1,1
"167",0.754197080377078,0.532433111703168,"AZ",2024-08-02,1,0,1,1,1,1,1,0,0,1,1,1
"168",2.1630803004867,0.392041680649743,"AZ",2024-08-03,0,1,0,1,1,1,0,0,0,0,1,1
"169",1.73846539758156,0.375660253082125,"CA",2024-06-23,1,1,1,1,1,1,0,0,0,0,0,0
"170",4.1398804127688,0.39767583065575,"CA",2024-06-24,0,1,1,1,0,1,1,0,0,0,0,1
"171",4.78503740885024,0.379509726474042,"CA",2024-06-25,0,0,1,1,1,1,0,0,0,0,0,0
"172",9.56137747936898,0.37237290249993,"CA",2024-06-26,1,0,0,0,0,1,0,0,0,0,0,0
"173",11.9927536560956,0.387860320103415,"CA",2024-06-27,0,0,0,0,1,1,0,0,0,0,0,0
"174",5.63557468007591,0.392532858873879,"CA",2024-06-28,0,1,0,1,1,0,0,1,0,0,0,0
"175",5.21655974443669,0.384567492885314,"CA",2024-06-29,0,1,1,0,1,0,0,0,1,0,0,0
"176",12.4003761702311,0.395436312274149,"CA",2024-06-30,0,0,0,0,0,0,0,0,0,1,0,0
"177",13.7280998485882,0.37465870634757,"CA",2024-07-01,0,0,1,0,0,0,0,0,1,0,0,0
"178",3.86143550551095,0.389520178356646,"CA",2024-07-02,0,1,1,1,1,1,1,0,0,0,0,1
"179",5.89876245739075,0.388102770552275,"CA",2024-07-03,0,0,1,1,1,1,0,0,1,0,1,0
"180",1.88860517268078,0.38317995946813,"CA",2024-07-04,0,1,1,1,1,1,0,0,1,0,0,0
"181",8.65175315782409,0.409839710197855,"CA",2024-07-05,0,0,0,0,0,1,0,0,0,0,1,1
"182",7.32510310651806,0.408495975823061,"CA",2024-07-06,0,1,0,0,1,1,0,0,0,0,0,0
"183",9.60502017017237,0.399980860266103,"CA",2024-07-07,0,1,1,0,1,1,0,0,0,0,0,0
"184",13.3374101812722,0.420903708195208,"CA",2024-07-08,0,1,0,1,1,0,0,0,0,0,0,0
"185",20.8296568553736,0.433412101383448,"CA",2024-07-09,0,0,0,0,1,1,0,0,0,0,0,0
"186",11.0728374458653,0.418968151826913,"CA",2024-07-10,0,0,0,1,0,1,1,0,0,0,0,1
"187",13.3050140067747,0.4264303522104,"CA",2024-07-11,0,0,0,1,0,1,0,0,0,0,0,0
"188",20.1408413744109,0.417144421419647,"CA",2024-07-12,0,0,0,0,1,1,0,0,0,0,0,0
"189",6.06283961039734,0.420124206125082,"CA",2024-07-13,0,0,0,1,1,0,0,1,0,0,0,0
"190",15.8613258864962,0.420138369154281,"CA",2024-07-14,0,1,0,0,0,1,0,0,0,0,0,1
"191",17.9272598308081,0.421447995086307,"CA",2024-07-15,0,0,0,0,0,0,0,0,0,0,0,0
"192",24.7701593621267,0.444681805038895,"CA",2024-07-16,0,0,0,0,0,0,0,0,0,0,0,0
"193",11.221148962905,0.428535891289534,"CA",2024-07-17,0,0,0,0,1,1,0,0,0,0,0,1
"194",12.1479748958832,0.410253699650068,"CA",2024-07-18,0,1,1,0,0,1,0,0,1,0,0,1
"195",5.27201440304819,0.430783913331021,"CA",2024-07-19,0,1,0,1,1,1,0,0,0,0,0,1
"196",8.43999969295225,0.4170083317185,"CA",2024-07-20,0,0,0,0,1,0,0,0,0,0,0,0
"197",17.6881643794121,0.463573885672033,"CA",2024-07-21,0,0,0,0,0,1,0,0,0,0,0,0
"198",24.617896221826,0.436748528234214,"CA",2024-07-22,0,0,0,0,1,1,0,0,0,0,1,1
"199",19.5881110860099,0.448814182938232,"CA",2024-07-23,0,0,0,0,0,1,0,0,0,0,0,0
"200",22.6938970104215,0.462786290071461,"CA",2024-07-24,0,1,0,0,0,0,0,0,0,0,0,1
"201",15.3112227712598,0.444779685580244,"CA",2024-07-25,0,1,0,0,1,0,0,0,0,0,1,0
"202",17.0634632783815,0.476310830368452,"CA",2024-07-26,0,0,0,0,1,0,0,0,0,0,0,0
"203",11.6071536381623,0.44958282979768,"CA",2024-07-27,0,0,0,0,1,1,0,0,0,0,1,0
"204",3.48560819228469,0.385600183288952,"CA",2024-07-28,0,1,1,1,1,0,0,1,0,0,0,0
"205",16.666478400183,0.483440151103585,"CA",2024-07-29,0,0,0,0,0,1,0,0,0,0,0,1
"206",16.9267565804524,0.458420532324696,"CA",2024-07-30,0,0,0,0,0,1,0,0,0,0,0,0
"207",12.6411268852268,0.440344272321264,"CA",2024-07-31,0,1,1,0,0,0,0,0,0,0,0,0
"208",13.8655062120159,0.439900171729169,"CA",2024-08-01,0,1,0,0,1,1,0,0,0,0,0,1
"209",12.3396038444956,0.460620533652832,"CA",2024-08-02,0,0,0,0,1,1,0,0,0,0,0,1
"210",6.41983457145853,0.425348313898402,"CA",2024-08-03,0,1,1,0,0,1,0,0,0,0,0,1
"211",NA,NA,"CO",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",NA,NA,"CO",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",0.834291894842163,0.418100260967402,"CO",2024-06-25,1,1,1,0,1,1,1,1,0,0,1,1
"214",0.624549365507562,0.37435566424444,"CO",2024-06-26,1,1,1,1,1,1,1,1,1,0,0,1
"215",0.474354636278005,0.359795920723912,"CO",2024-06-27,1,1,1,1,1,1,1,1,1,1,1,1
"216",0.464824972337279,0.266959557634493,"CO",2024-06-28,1,1,1,1,1,1,1,1,1,1,1,1
"217",NA,NA,"CO",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.448466424638379,0.270890385917002,"CO",2024-07-01,1,1,1,1,1,1,1,1,1,1,1,1
"220",NA,NA,"CO",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",NA,NA,"CO",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",NA,NA,"CO",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",0.444803201395853,0.337633414703649,"CO",2024-07-05,1,1,1,1,1,1,1,1,0,0,1,1
"224",NA,NA,"CO",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.440337737225136,0.331242421642198,"CO",2024-07-08,1,1,1,1,1,1,1,1,0,1,0,1
"227",NA,NA,"CO",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",0.433243589448516,0.327640547890815,"CO",2024-07-10,1,1,1,1,1,1,1,0,0,1,1,1
"229",0.741022005033793,0.396039816780965,"CO",2024-07-11,1,1,1,1,1,1,1,0,0,0,1,1
"230",0.623989490337702,0.492339698138231,"CO",2024-07-12,1,1,1,0,1,1,1,1,0,0,1,1
"231",NA,NA,"CO",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",0.725263730898679,0.419783485042992,"CO",2024-07-15,1,1,1,1,1,1,1,1,0,1,0,1
"234",1.34248814191095,0.464560665454886,"CO",2024-07-16,1,1,1,1,0,1,0,0,1,1,0,1
"235",0.991572203713111,0.504209588117833,"CO",2024-07-17,0,1,1,1,1,1,0,1,0,1,0,1
"236",1.58655111052634,0.466183258237538,"CO",2024-07-18,0,1,1,1,1,1,0,1,0,1,0,1
"237",0.780521364919249,0.55096343493137,"CO",2024-07-19,0,1,1,1,1,1,0,0,1,1,1,1
"238",NA,NA,"CO",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",NA,NA,"CO",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",0.896404943314343,0.351033862625392,"CO",2024-07-23,1,1,0,1,1,1,0,0,0,0,1,1
"242",0.680051406766047,0.37399097267936,"CO",2024-07-24,1,1,1,1,1,1,0,0,1,1,1,1
"243",0.780978525126576,0.402812765739393,"CO",2024-07-25,1,1,1,1,1,1,1,1,0,0,1,1
"244",0.478541231651332,0.388432464253992,"CO",2024-07-26,1,1,1,1,1,1,1,0,1,0,1,1
"245",NA,NA,"CO",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.716350540700871,0.39784257420996,"CO",2024-07-29,1,1,1,1,1,1,1,0,0,0,0,1
"248",NA,NA,"CO",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",0.622342751709686,0.378484204715838,"CO",2024-07-31,1,0,1,1,1,1,1,0,1,0,1,1
