"","es_score","brier_score","location","target_date","X22F_50_CI","X24A_50_CI","recombinant_50_CI","X23I_50_CI","X24B_50_CI","other_50_CI","X22F_95_CI","X24A_95_CI","recombinant_95_CI","X23I_95_CI","X24B_95_CI","other_95_CI"
"25",NA,NA,"AK",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.00439691723645828,0.00279086639327481,"AL",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"45",0.0153895920887369,0.00273406537233301,"AL",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"46",NA,NA,"AL",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",1.02801537810528,0.30313872190963,"AL",2024-03-13,1,0,1,1,0,1,1,0,1,1,0,1
"54",NA,NA,"AL",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.0220775377177749,0.00356729383195251,"AL",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"59",NA,NA,"AL",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",0.0102139311619526,0.00619077693110493,"AL",2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"67",NA,NA,"AL",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.018161061837613,0.0102297715175929,"AL",2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
"73",NA,NA,"AL",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.0102200203002961,0.00108330773403972,"AR",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"87",NA,NA,"AR",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.00153355904870375,0.0010714073717072,"AR",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"91",NA,NA,"AR",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",0.0019169099195227,0.00118369581052277,"AR",2024-03-12,1,1,1,1,1,1,1,0,1,1,1,0
"95",NA,NA,"AR",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",0.0102658829661278,0.00202096938157902,"AR",2024-03-21,1,1,1,1,1,1,1,0,1,1,0,1
"104",NA,NA,"AR",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",0.00563769165011176,0.00331866008750844,"AR",2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"110",NA,NA,"AR",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.0104983719986238,0.000724246174897699,"AZ",2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
"128",0.0379298162443501,0.000723094948984045,"AZ",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"129",0.021208604528389,0.00072600407836479,"AZ",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"130",0.00676758785052659,0.000732986180396231,"AZ",2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
"131",0.000686133996095947,0.000744101112629808,"AZ",2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"132",NA,NA,"AZ",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",0.00564680822905031,0.000779204036112167,"AZ",2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"134",1.27403195382365,0.319030318433411,"AZ",2024-03-10,1,0,0,1,1,1,1,0,0,1,1,1
"135",0.0114160212584875,0.000832740446579076,"AZ",2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
"136",1.25352656900842,0.316130998603051,"AZ",2024-03-12,1,0,1,1,0,1,1,1,1,1,1,1
"137",0.0500954897265496,0.000906935035155029,"AZ",2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"138",0.0116347913019889,0.000952709051698791,"AZ",2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
"139",NA,NA,"AZ",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",NA,NA,"AZ",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",NA,NA,"AZ",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",0.000832646521345085,0.00120552442790644,"AZ",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"143",0.0215113451804869,0.00128939851056127,"AZ",2024-03-19,1,1,1,1,1,1,1,0,0,1,1,1
"144",1.36718128961963,0.0951815382493521,"AZ",2024-03-20,1,0,0,1,1,1,1,0,1,1,0,1
"145",0.0558525855031338,0.00148761478760127,"AZ",2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
"146",0.0173602913695794,0.00160394407301484,"AZ",2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
"147",0.012272277883342,0.00173325487937871,"AZ",2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
"148",0.00516483063700919,0.00187681738030685,"AZ",2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"149",0.00536442512896526,0.00203602827215292,"AZ",2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
"150",0.00547079829929945,0.00221242041846325,"AZ",2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"151",0.0142468363888262,0.00240767298274556,"AZ",2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"152",0.014990412102246,0.00262362200373573,"AZ",2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"153",1.14310011398302,0.30094393496553,"AZ",2024-03-29,1,0,1,1,0,1,1,0,1,1,0,1
"154",2.39095423020865,0.313442148980517,"AZ",2024-03-30,1,0,0,1,1,1,1,0,0,1,0,1
"155",NA,NA,"AZ",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",0.680349102477031,0.101372214724598,"AZ",2024-04-01,1,1,1,1,1,1,1,0,1,1,0,1
"157",1.03752044324835,0.107519998092425,"AZ",2024-04-02,1,1,1,1,1,0,1,0,1,1,0,1
"158",0.040403579310293,0.00447934008910209,"AZ",2024-04-03,1,1,1,1,1,1,1,0,1,1,0,1
"159",1.13484977069552,0.189909527763402,"AZ",2024-04-04,1,0,1,1,1,0,1,0,1,1,1,0
"160",1.02666765210129,0.290061738346144,"AZ",2024-04-05,1,0,1,1,0,1,1,1,0,1,0,1
"161",0.0555241835495209,0.00589354796364437,"AZ",2024-04-06,1,1,1,1,1,1,1,0,1,1,0,1
"162",1.14754599879509,0.235214508938049,"AZ",2024-04-07,1,0,1,1,1,0,1,0,1,1,1,0
"163",1.10625438726831,0.189350195883362,"AZ",2024-04-08,1,1,1,1,1,0,1,0,1,1,1,0
"164",0.00623538072617683,0.00776078076230234,"AZ",2024-04-09,1,1,1,1,1,1,1,1,1,1,1,1
"165",NA,NA,"AZ",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",NA,NA,"AZ",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",0.00705094354358091,0.0102044500764941,"AZ",2024-04-12,1,1,1,1,1,1,1,1,1,1,1,1
"168",0.029943390739291,0.011171699862165,"AZ",2024-04-13,1,1,1,1,1,1,1,0,1,1,0,1
"169",0.731690892639954,0.0441857789440677,"CA",2024-03-03,1,1,0,1,1,1,1,1,0,1,1,0
"170",2.64150946601544,0.0838345061560399,"CA",2024-03-04,1,0,0,1,1,0,1,0,0,1,0,0
"171",3.98536758254557,0.112802519452486,"CA",2024-03-05,1,0,0,1,1,0,1,0,0,1,0,0
"172",1.50692748059472,0.072337276383085,"CA",2024-03-06,1,0,1,1,1,0,1,0,0,1,0,0
"173",3.15246340058562,0.115240057320297,"CA",2024-03-07,1,0,1,1,0,1,1,0,0,1,0,0
"174",1.31055527700121,0.0738731067895571,"CA",2024-03-08,1,1,1,1,1,0,1,0,1,1,1,0
"175",2.05771953241769,0.137579670755564,"CA",2024-03-09,1,0,1,0,1,1,1,0,1,0,1,1
"176",1.25523031830991,0.104138637979831,"CA",2024-03-10,1,0,1,1,0,1,1,0,1,0,0,1
"177",2.706248858753,0.236567610933147,"CA",2024-03-11,1,0,1,1,1,0,1,0,1,1,1,0
"178",1.45736782949056,0.104569335402957,"CA",2024-03-12,1,0,0,1,1,1,1,0,0,1,0,1
"179",3.15489386868364,0.118985561162533,"CA",2024-03-13,1,0,1,1,0,1,1,0,0,1,0,1
"180",1.80642048104996,0.106849670866863,"CA",2024-03-14,1,0,0,1,1,1,1,0,0,1,0,1
"181",1.10490276191381,0.0346726078747446,"CA",2024-03-15,1,1,0,1,1,1,1,0,0,1,1,1
"182",1.2155550244813,0.143677328489446,"CA",2024-03-16,1,0,0,1,1,1,1,0,0,1,1,1
"183",1.86644398354847,0.14412939216412,"CA",2024-03-17,1,0,1,1,0,1,1,1,0,1,0,0
"184",2.26876057698832,0.119679921254807,"CA",2024-03-18,1,0,0,1,1,0,1,0,0,1,1,0
"185",0.981120256858449,0.0883911645520842,"CA",2024-03-19,1,1,1,1,1,0,1,0,0,1,0,0
"186",0.994075847600822,0.109870739331148,"CA",2024-03-20,1,1,0,1,1,1,1,1,1,1,1,1
"187",1.1487850166473,0.153734834766362,"CA",2024-03-21,1,1,0,1,1,1,1,0,0,1,0,1
"188",1.71856178828232,0.174076662046329,"CA",2024-03-22,1,0,0,1,1,0,1,0,1,1,0,0
"189",0.958734223392788,0.106872605224954,"CA",2024-03-23,1,1,0,1,1,1,1,1,0,1,0,1
"190",0.449079175533022,0.00549421922978149,"CA",2024-03-24,1,1,1,1,1,1,1,0,1,1,0,1
"191",1.910967435711,0.157781343716778,"CA",2024-03-25,1,1,0,1,1,1,1,0,0,1,1,1
"192",0.419853419490187,0.0710739588734489,"CA",2024-03-26,1,1,1,1,1,1,1,0,1,1,0,1
"193",1.06996281891164,0.16482055018519,"CA",2024-03-27,1,1,0,1,1,1,1,0,0,1,0,1
"194",1.01446435384017,0.137348495625688,"CA",2024-03-28,1,1,1,0,1,1,1,1,1,0,0,1
"195",0.361480039551899,0.00888537203291502,"CA",2024-03-29,1,1,1,1,1,1,1,0,1,1,0,1
"196",0.296022516790413,0.00977185700846493,"CA",2024-03-30,1,1,1,1,1,1,1,1,1,1,1,1
"197",0.815840103961746,0.40728517399002,"CA",2024-03-31,1,0,1,1,0,1,1,0,1,1,0,1
"198",1.01186272620029,0.15051125397869,"CA",2024-04-01,1,1,0,1,1,1,1,1,0,1,0,1
"199",0.494501250668871,0.0129408474744618,"CA",2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
"200",0.631992545450802,0.014184962413401,"CA",2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
"201",2.82979213804104,0.421141362665908,"CA",2024-04-04,1,0,1,1,1,0,1,0,1,1,0,0
"202",1.92101174035155,0.206297723657517,"CA",2024-04-05,1,1,0,1,1,1,1,0,0,1,1,1
"203",0.506154140537499,0.0185556294477486,"CA",2024-04-06,1,1,1,1,1,1,1,0,1,1,0,1
"204",0.277689815147131,0.0202425430446893,"CA",2024-04-07,1,1,1,1,1,1,1,1,1,1,1,1
"205",0.904594858852367,0.0220526806380772,"CA",2024-04-08,1,1,1,1,1,1,1,0,1,1,0,1
"206",0.38981881657575,0.196581858412791,"CA",2024-04-09,1,1,1,1,1,1,1,0,1,1,0,1
"207",1.16055776969622,0.328588588107575,"CA",2024-04-10,1,1,1,1,1,0,1,0,1,1,0,0
"208",2.07474891044828,0.380813622685717,"CA",2024-04-11,1,0,1,1,1,0,1,0,0,1,0,0
"209",1.06849869981433,0.275984473192259,"CA",2024-04-12,1,1,1,1,1,0,1,0,1,1,0,0
"210",0.379360342083589,0.160345419031043,"CA",2024-04-13,1,1,1,1,1,1,1,0,1,1,0,1
"211",NA,NA,"CO",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.00339315801168324,0.000474925760547542,"CO",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"213",NA,NA,"CO",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,NA,"CO",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",0.000904530997030993,0.000501910831699525,"CO",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"217",NA,NA,"CO",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",NA,NA,"CO",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",0.00460674567236095,0.000578703025494672,"CO",2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
"221",0.00129742780962613,0.000606679304755366,"CO",2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"222",NA,NA,"CO",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",0.00131886728717173,0.000674723324839958,"CO",2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"224",NA,NA,"CO",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.00173938369046382,0.000811722901238333,"CO",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"227",NA,NA,"CO",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",NA,NA,"CO",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",NA,NA,"CO",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",NA,NA,"CO",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",NA,NA,"CO",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",1.33859615716335,0.960284876376285,"CO",2024-03-25,1,0,1,0,1,1,1,0,1,0,1,1
"234",NA,NA,"CO",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",NA,NA,"CO",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",0.00435327461233473,0.00173430741452545,"CO",2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"237",NA,NA,"CO",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",NA,NA,"CO",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",0.0228733975007274,0.00264992205149334,"CO",2024-04-02,1,1,1,1,1,1,1,0,1,1,0,1
"242",NA,NA,"CO",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",1.03590444669304,0.447075208028882,"CO",2024-04-04,1,0,1,1,0,1,1,0,1,1,0,1
"244",NA,NA,"CO",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",0.0103166313533639,0.00375247674306726,"CO",2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
"246",NA,NA,"CO",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
