"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","recombinant_50_CI","X23G_50_CI","X23H_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","recombinant_95_CI","X23G_95_CI","X23H_95_CI","other_95_CI"
"41",NA,NA,"AK",2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",0.372162220700824,0.270654212074322,"AL",2023-09-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"47",NA,NA,"AL",2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",0.428064795857429,0.279777596704542,"AL",2023-09-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"53",0.383244478983,0.285022476899798,"AL",2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54",NA,NA,"AL",2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",0.381628061134684,0.255045102310421,"AL",2023-10-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"60",NA,NA,"AL",2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2023-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",1.30578699838076,0.234699483094034,"AL",2023-10-17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"74",0.794661000835877,0.205155724242611,"AL",2023-10-18,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"75",1.93920855200151,0.446132944067558,"AL",2023-10-19,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1
"76",1.57259643882616,0.2766176845471,"AL",2023-10-20,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"77",0.298878395043724,0.195932671835725,"AL",2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"78",1.27954615261718,0.381786385498484,"AL",2023-10-22,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
"79",0.867472267488249,0.296853491974947,"AL",2023-10-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"80",0.853068172921778,0.610362465026801,"AL",2023-10-24,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"81",1.19719066011777,0.184129848622041,"AL",2023-10-25,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"82",0.996615794913676,0.500818417919133,"AL",2023-10-26,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
"83",NA,NA,"AL",2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.415170435052521,0.298623418384449,"AR",2023-09-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"87",1.27883515443067,0.41770579333134,"AR",2023-09-19,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
"88",1.8712880729755,0.459817894538269,"AR",2023-09-20,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1
"89",1.55393605882686,0.455022429150334,"AR",2023-09-21,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
"90",NA,NA,"AR",2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",0.429996583310033,0.317836257206387,"AR",2023-09-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"95",0.381417300926241,0.251641355878389,"AR",2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"96",0.762129134251539,0.395267148930446,"AR",2023-09-28,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"97",1.79506974598585,0.309687185859224,"AR",2023-09-29,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1
"98",NA,NA,"AR",2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",3.0054810841226,0.334847364556285,"AR",2023-10-02,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"101",1.67396765942859,0.337879817542266,"AR",2023-10-03,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1
"102",1.76098892267985,0.445520529117809,"AR",2023-10-04,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"103",3.13360727750789,0.361865590541842,"AR",2023-10-05,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"104",0.47930681605657,0.34728887361711,"AR",2023-10-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"105",0.47357966124814,0.35052428613607,"AR",2023-10-07,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"106",0.48566571419321,0.353806695247228,"AR",2023-10-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"107",1.75126154583006,0.357134513200488,"AR",2023-10-09,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1
"108",1.76624832747599,0.360506108126963,"AR",2023-10-10,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"109",1.97446658175129,0.331402877224992,"AR",2023-10-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"110",0.831795420943881,0.30575401940531,"AR",2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"111",2.50308834693049,0.410617942606658,"AR",2023-10-13,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"112",NA,NA,"AR",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",3.92873394515981,0.409388252067896,"AR",2023-10-16,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
"115",0.830004103342351,0.586685391818014,"AR",2023-10-17,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"116",NA,NA,"AR",2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",2.596293949874,0.392530569047158,"AR",2023-10-19,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"118",0.552347509994215,0.396241203600127,"AR",2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"119",0.527176856176662,0.399975068452571,"AR",2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"120",NA,NA,"AR",2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",3.38090080288564,0.52349082976668,"AR",2023-10-23,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1
"122",0.232092032287748,0.161565296641875,"AR",2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"123",1.27281651413866,0.601214071120014,"AR",2023-10-25,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"124",NA,NA,"AR",2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.361527157818856,0.288185028780674,"AR",2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"126",NA,NA,"AR",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",4.19844469011075,0.347933239406376,"AZ",2023-09-17,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"128",4.5682720745976,0.397018323857095,"AZ",2023-09-18,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1
"129",3.01103459221531,0.406011425359012,"AZ",2023-09-19,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
"130",1.77035632307848,0.383780290366296,"AZ",2023-09-20,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1
"131",2.30346905470474,0.451172814784629,"AZ",2023-09-21,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1
"132",1.31725101484876,0.313373958966457,"AZ",2023-09-22,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
"133",1.71752890077447,0.466094700129241,"AZ",2023-09-23,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1
"134",1.85866846881703,0.369962745858176,"AZ",2023-09-24,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1
"135",4.73554077288798,0.414731201586084,"AZ",2023-09-25,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0
"136",4.41107846164976,0.398729252785019,"AZ",2023-09-26,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1
"137",2.44989553569197,0.359727446273823,"AZ",2023-09-27,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
"138",1.1638461022923,0.368270123243953,"AZ",2023-09-28,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"139",0.784012327348368,0.394891146928386,"AZ",2023-09-29,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
"140",1.22673750690338,0.368396476116918,"AZ",2023-09-30,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1
"141",9.17789181102771,0.396845190951341,"AZ",2023-10-01,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0
"142",11.9249127403105,0.441818095616299,"AZ",2023-10-02,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1
"143",0.876762417963888,0.316771031551144,"AZ",2023-10-03,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
"144",2.94567436824438,0.496186824263334,"AZ",2023-10-04,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1
"145",2.44077880158714,0.375979964846621,"AZ",2023-10-05,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"146",3.16536965062983,0.417205667946576,"AZ",2023-10-06,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1
"147",1.62080992313677,0.592672501670091,"AZ",2023-10-07,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
"148",4.13842984834125,0.369101328161746,"AZ",2023-10-08,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1
"149",3.73513363575449,0.358209795376613,"AZ",2023-10-09,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1
"150",3.45915484148406,0.367524164185484,"AZ",2023-10-10,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1
"151",0.84245519232154,0.306558787202583,"AZ",2023-10-11,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"152",0.647052682940159,0.448094518928899,"AZ",2023-10-12,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"153",1.37009866626881,0.639058835016011,"AZ",2023-10-13,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1
"154",1.28077366293972,0.35375296412789,"AZ",2023-10-14,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"155",2.78472959391332,0.42533521115655,"AZ",2023-10-15,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1
"156",3.36594780335531,0.347125818295524,"AZ",2023-10-16,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0
"157",3.51870343497679,0.397612449773936,"AZ",2023-10-17,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"158",2.94988281022012,0.426433782330543,"AZ",2023-10-18,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
"159",4.2670713533113,0.458544243390232,"AZ",2023-10-19,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1
"160",1.03970989581249,0.295964248310333,"AZ",2023-10-20,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
"161",1.36133943334786,0.309603633975635,"AZ",2023-10-21,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1
"162",2.038867733386,0.328933111174359,"AZ",2023-10-22,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1
"163",8.49396325861322,0.397578471465898,"AZ",2023-10-23,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"164",1.98009552266688,0.280868411298302,"AZ",2023-10-24,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
"165",1.25513333004504,0.324812020842607,"AZ",2023-10-25,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1
"166",0.14648182234786,0.113389282822569,"AZ",2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"167",0.95636916649734,0.310918207909964,"AZ",2023-10-27,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"168",2.46317647589081,0.488157576362616,"AZ",2023-10-28,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1
"169",2.95989934545604,0.376618646648147,"CA",2023-09-17,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
"170",4.04685804912079,0.410603477787423,"CA",2023-09-18,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1
"171",1.75951013426732,0.378834528380883,"CA",2023-09-19,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1
"172",2.80820978700717,0.370521063485379,"CA",2023-09-20,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
"173",1.86072306303966,0.378999921402428,"CA",2023-09-21,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
"174",3.30790427558732,0.347201107795793,"CA",2023-09-22,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1
"175",1.27402422425898,0.353539944781615,"CA",2023-09-23,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
"176",1.74949762400302,0.353575249874052,"CA",2023-09-24,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0
"177",2.25820989084415,0.334782144015525,"CA",2023-09-25,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1
"178",2.44680633186482,0.336040371185836,"CA",2023-09-26,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1
"179",3.15179161988263,0.385518469276346,"CA",2023-09-27,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"180",2.62160298881904,0.365139596400602,"CA",2023-09-28,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1
"181",2.39921736786425,0.417142644010369,"CA",2023-09-29,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0
"182",0.914638498295522,0.363678553495688,"CA",2023-09-30,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1
