"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23H_50_CI","X23G_50_CI","X24A_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23H_95_CI","X23G_95_CI","X24A_95_CI","other_95_CI"
"70",NA,NA,"AL",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",0.687839408228089,0.47680885530519,"AL",2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"72",NA,NA,"AL",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",0.724639140159624,0.50205680240238,"AL",2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"76",NA,NA,"AL",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.409477249533702,0.317657887122346,"AL",2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"80",NA,NA,"AL",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",1.05147296451546,0.516225242365025,"AL",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
"84",NA,NA,"AL",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2.57205465749588,0.4695160010036,"AR",2023-11-06,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0
"87",0.852778471277143,0.59428376113962,"AR",2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"88",0.265378900162655,0.196256495329954,"AR",2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"89",NA,NA,"AR",2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",0.495420718915227,0.343360338631186,"AR",2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"96",NA,NA,"AR",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.497111651642819,0.339643870805906,"AR",2023-11-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"101",0.623631912794029,0.378123989083428,"AR",2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"102",NA,NA,"AR",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.333251902243637,0.229845870234857,"AR",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"108",1.35144084268367,0.517373333044086,"AR",2023-11-28,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1
"109",0.83719555509296,0.237212068695626,"AR",2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"110",NA,NA,"AR",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.583114489788504,0.475617019769836,"AR",2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"112",NA,NA,"AR",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",0.546248530234076,0.355435587474705,"AR",2023-12-05,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"116",NA,NA,"AR",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",1.66442197313545,0.555559434709003,"AR",2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1
"118",NA,NA,"AR",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",0.598110541663801,0.381054437203866,"AR",2023-12-10,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"121",NA,NA,"AR",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",0.837302689745199,0.430165909047682,"AR",2023-12-12,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"123",0.858310238329924,0.559755175754328,"AR",2023-12-13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"124",2.76205820324403,0.420892491942475,"AR",2023-12-14,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1
"125",0.250629883074427,0.253608538159713,"AR",2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"126",NA,NA,"AR",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2.23381912591501,0.375554367707478,"AZ",2023-11-05,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
"128",3.63248251857221,0.354091696232302,"AZ",2023-11-06,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1
"129",1.66336501986094,0.316572712676703,"AZ",2023-11-07,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1
"130",2.63474927966846,0.381808077160115,"AZ",2023-11-08,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0
"131",1.56659252325587,0.36407182188214,"AZ",2023-11-09,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0
"132",1.39193502070071,0.37776336808109,"AZ",2023-11-10,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
"133",1.26151795991613,0.350688180145256,"AZ",2023-11-11,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
"134",3.3798689334338,0.325211902512009,"AZ",2023-11-12,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0
"135",3.10399480574512,0.312819427233631,"AZ",2023-11-13,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1
"136",2.85657345155827,0.380329065790111,"AZ",2023-11-14,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1
"137",1.8943148907907,0.311561619249923,"AZ",2023-11-15,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1
"138",1.42024657268316,0.14794835130132,"AZ",2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"139",0.676395931433352,0.492637745097918,"AZ",2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"140",1.22156682294503,0.414798423234061,"AZ",2023-11-18,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
"141",2.1570382835023,0.395573104156263,"AZ",2023-11-19,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1
"142",4.1788265003321,0.310505542157217,"AZ",2023-11-20,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
"143",2.4403287585977,0.385648810791616,"AZ",2023-11-21,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1
"144",1.61363122836974,0.386637189620883,"AZ",2023-11-22,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"145",0.964330830561352,0.441895909913788,"AZ",2023-11-23,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1
"146",2.1889137717568,0.325656949102678,"AZ",2023-11-24,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
"147",1.87941270219298,0.386136353692536,"AZ",2023-11-25,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1
"148",4.05274410327372,0.476061213709913,"AZ",2023-11-26,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
"149",2.38279356032556,0.325847264007387,"AZ",2023-11-27,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1
"150",4.33461701065787,0.3555224837541,"AZ",2023-11-28,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"151",3.07242686292921,0.34166465842704,"AZ",2023-11-29,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0
"152",0.751298893825108,0.34097171112489,"AZ",2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"153",1.09046177984192,0.323467673601091,"AZ",2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0
"154",1.43564358918698,0.335621251680116,"AZ",2023-12-02,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0
"155",2.82255198706496,0.331947041529163,"AZ",2023-12-03,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
"156",2.34619168349636,0.36917011298055,"AZ",2023-12-04,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1
"157",4.96482540620862,0.305401627475707,"AZ",2023-12-05,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1
"158",3.10666039936621,0.408199534865181,"AZ",2023-12-06,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0
"159",1.93784979249318,0.303399869509917,"AZ",2023-12-07,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1
"160",0.814251600985073,0.289895961599747,"AZ",2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"161",1.23229157062802,0.175718785644838,"AZ",2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"162",1.08539817105951,0.447390922963213,"AZ",2023-12-10,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0
"163",1.9896108230106,0.398802998703297,"AZ",2023-12-11,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
"164",3.65725091486892,0.465886737312028,"AZ",2023-12-12,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
"165",3.50112814901469,0.420763450580417,"AZ",2023-12-13,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1
"166",2.42833876630618,0.375604300134835,"AZ",2023-12-14,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1
"167",1.2926201183213,0.367004123506467,"AZ",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
"168",1.61809047133478,0.395936301981409,"AZ",2023-12-16,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
"169",1.27011552665738,0.433116006016798,"CA",2023-11-05,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0
"170",2.15065400940008,0.311839294197558,"CA",2023-11-06,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"171",2.51368509708282,0.375736164819185,"CA",2023-11-07,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
"172",3.79786485504741,0.437594102675446,"CA",2023-11-08,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1
"173",3.23572508115546,0.373191342491656,"CA",2023-11-09,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
"174",1.73827115694293,0.309283600038896,"CA",2023-11-10,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"175",1.1355648698,0.223696798094211,"CA",2023-11-11,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1
"176",1.22968467256962,0.232030800315931,"CA",2023-11-12,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1
"177",3.88499707685019,0.372648656006389,"CA",2023-11-13,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"178",2.25760467879137,0.301348331612049,"CA",2023-11-14,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0
"179",2.06981490685529,0.31041841320954,"CA",2023-11-15,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0
"180",1.94431552184616,0.350276100065497,"CA",2023-11-16,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
