"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","recombinant_50_CI","X24C_50_CI","X24D_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","recombinant_95_CI","X24C_95_CI","X24D_95_CI","X24G_95_CI","other_95_CI"
"87",NA,NA,"AR",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",0.203195038886417,0.186127541943428,"AR",2024-05-08,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"103",NA,NA,"AR",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.73774400288482,0.273982815245849,"AZ",2024-04-21,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"128",0.788532603585859,0.211735328336509,"AZ",2024-04-22,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"129",0.482317315697316,0.029216253494069,"AZ",2024-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"130",NA,NA,"AZ",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",0.18741112268424,0.0351577326860429,"AZ",2024-04-25,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"132",NA,NA,"AZ",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",0.745445609496448,0.372801361635477,"AZ",2024-04-27,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"134",0.450776036330693,0.0462317436086377,"AZ",2024-04-28,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"135",0.626792048169029,0.296091606602634,"AZ",2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"136",1.22030056283967,0.298447029886133,"AZ",2024-04-30,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"137",0.302235830962149,0.0603744656914424,"AZ",2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"138",0.328100898711993,0.0658619533858183,"AZ",2024-05-02,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"139",0.639509643805386,0.0717666895566921,"AZ",2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"140",NA,NA,"AZ",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",NA,NA,"AZ",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",1.44722991615445,0.092142718141896,"AZ",2024-05-06,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"143",1.1579222171861,0.099865342173864,"AZ",2024-05-07,0,1,1,1,1,1,1,0,0,1,0,1,1,1
"144",2.1445172979042,0.155776543663366,"AZ",2024-05-08,0,1,1,0,1,1,1,0,0,1,0,1,1,1
"145",0.476228135303399,0.252938937199736,"AZ",2024-05-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"146",1.40704303702694,0.384273699261612,"AZ",2024-05-10,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"147",0.930151536542565,0.499968979150174,"AZ",2024-05-11,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"148",0.236420360181844,0.145745302283219,"AZ",2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"149",1.32492677118472,0.424355602632805,"AZ",2024-05-13,1,1,1,1,0,0,1,0,0,1,0,0,0,1
"150",0.617082732513117,0.262434134506258,"AZ",2024-05-14,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"151",0.636097762361352,0.265166699600516,"AZ",2024-05-15,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"152",0.580445699021032,0.423027249924146,"AZ",2024-05-16,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"153",0.572680068499371,0.442161482927853,"AZ",2024-05-17,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"154",0.340735623381913,0.215880964153628,"AZ",2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"155",0.356676765935032,0.228891769396432,"AZ",2024-05-19,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"156",0.51488168346441,0.367877553510405,"AZ",2024-05-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"157",0.94523166452015,0.255747003083456,"AZ",2024-05-21,0,1,1,1,1,1,1,0,0,1,0,1,1,1
"158",0.481689308321108,0.30605687126034,"AZ",2024-05-22,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"159",NA,NA,"AZ",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",0.466795367677444,0.297484505158832,"AZ",2024-05-24,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"161",NA,NA,"AZ",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",0.810759228130916,0.346576559316547,"AZ",2024-05-26,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"163",1.99507614484627,0.464905776188684,"AZ",2024-05-27,1,1,1,0,0,1,1,1,0,1,1,0,1,1
"164",1.61522109018753,0.3158170087935,"AZ",2024-05-28,0,0,1,1,1,1,1,0,0,1,0,1,1,1
"165",0.899266248634944,0.41640302908612,"AZ",2024-05-29,1,1,1,1,1,1,0,0,1,1,1,0,0,0
"166",0.523531494497947,0.385444633950566,"AZ",2024-05-30,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"167",NA,NA,"AZ",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",0.722517280255284,0.396972143278808,"AZ",2024-06-01,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"169",0.962141904960205,0.249701110452461,"CA",2024-04-21,1,1,1,1,1,0,1,0,0,0,1,1,0,1
"170",2.82977678789758,0.347484185126495,"CA",2024-04-22,0,1,0,1,0,1,0,0,0,0,1,0,1,0
"171",1.40916748141368,0.275980206753818,"CA",2024-04-23,1,1,1,1,0,0,1,1,0,1,1,0,0,1
"172",3.90592751445816,0.357863528668896,"CA",2024-04-24,0,1,0,1,1,1,1,0,0,0,1,0,1,1
"173",3.53891577842345,0.298655011807514,"CA",2024-04-25,1,0,1,1,0,0,1,0,0,0,0,0,0,1
"174",0.80969707437683,0.232672903249267,"CA",2024-04-26,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"175",4.29216601508632,0.394402694851299,"CA",2024-04-27,0,1,1,1,0,1,1,0,1,0,0,0,0,1
"176",4.25221543471802,0.453175486814907,"CA",2024-04-28,0,1,1,0,0,1,1,0,0,1,0,0,1,1
"177",1.71694830184936,0.268241288568074,"CA",2024-04-29,0,0,0,1,1,1,1,0,0,0,0,1,1,1
"178",2.58251051023153,0.333779711841854,"CA",2024-04-30,1,0,0,1,1,1,1,0,0,0,1,0,0,1
"179",1.66276950611219,0.338157923792463,"CA",2024-05-01,1,1,1,1,0,1,1,0,0,1,1,0,1,1
"180",2.68567450729063,0.307579042096864,"CA",2024-05-02,0,0,1,1,1,1,1,0,0,1,0,1,0,1
"181",5.86086063193754,0.303276354380446,"CA",2024-05-03,0,0,1,1,0,1,1,0,0,0,1,0,1,1
"182",2.27127039420802,0.303896481079594,"CA",2024-05-04,0,0,1,1,1,1,1,0,0,1,0,1,1,1
"183",2.95473986272843,0.265792604908151,"CA",2024-05-05,0,0,1,1,1,1,1,0,0,1,1,1,1,1
"184",6.67129651434106,0.322197785668276,"CA",2024-05-06,0,0,1,1,0,1,1,0,0,0,0,0,1,1
"185",4.75853845596426,0.375040561229427,"CA",2024-05-07,0,1,1,0,1,0,1,0,0,1,0,0,0,1
"186",4.84840630014911,0.345282616781078,"CA",2024-05-08,0,0,1,1,0,1,1,0,0,1,1,0,1,1
"187",6.1881276648837,0.353169094541623,"CA",2024-05-09,0,0,1,1,1,1,1,0,0,0,0,0,0,1
"188",2.13907417047123,0.342348891392243,"CA",2024-05-10,1,1,1,0,1,0,1,0,0,0,0,0,0,1
"189",3.97353209187984,0.402827209900694,"CA",2024-05-11,1,0,1,0,1,1,1,0,0,0,0,1,1,1
"190",3.40969167240801,0.350622954371091,"CA",2024-05-12,1,1,1,0,1,1,1,0,0,0,0,0,1,1
"191",3.69640936517982,0.449831294172545,"CA",2024-05-13,1,0,0,1,1,1,1,0,0,0,0,0,0,1
"192",11.0273867140085,0.460058876834333,"CA",2024-05-14,0,0,1,0,1,1,1,0,0,1,0,0,0,1
"193",4.15846653006685,0.355951021158062,"CA",2024-05-15,0,1,0,1,1,1,1,0,0,0,0,0,1,1
"194",8.30464305660626,0.370735772877359,"CA",2024-05-16,0,0,1,1,1,1,1,0,0,0,0,0,1,1
"195",7.54874713860388,0.392736922860267,"CA",2024-05-17,0,0,1,1,1,1,1,0,0,0,1,1,1,1
"196",5.57426433963478,0.44323868999581,"CA",2024-05-18,0,0,1,1,1,1,1,0,0,1,1,0,1,1
"197",6.15632386216303,0.448436846859047,"CA",2024-05-19,0,0,1,0,1,0,1,0,0,1,0,0,0,1
"198",8.97842217438849,0.340877247541333,"CA",2024-05-20,0,1,1,0,1,1,1,0,1,1,1,0,1,1
"199",14.2981508434131,0.435898957342522,"CA",2024-05-21,0,0,0,1,1,1,1,0,0,0,0,0,1,1
"200",15.2673637129476,0.428573784581054,"CA",2024-05-22,0,0,1,1,1,1,1,0,0,0,0,0,0,1
"201",7.56051887505621,0.353731830218051,"CA",2024-05-23,0,1,1,1,1,0,1,0,0,1,0,0,1,1
"202",9.99136942053102,0.447077128429455,"CA",2024-05-24,0,0,0,1,1,1,1,0,0,0,0,0,0,1
"203",4.60040473202521,0.3674948682869,"CA",2024-05-25,0,1,1,1,1,1,0,0,0,0,0,0,1,0
"204",11.0554766919801,0.47836757278173,"CA",2024-05-26,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"205",10.6129506942854,0.421139695709796,"CA",2024-05-27,0,0,0,1,1,1,1,0,0,0,0,0,0,1
"206",12.7108171241629,0.406761669573433,"CA",2024-05-28,0,1,0,1,1,0,1,0,0,0,0,0,1,1
"207",7.78615152576171,0.399163138292951,"CA",2024-05-29,0,1,1,1,1,1,1,0,0,1,0,0,0,1
"208",7.64698315948276,0.408782712888351,"CA",2024-05-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"209",25.8709355819222,0.482501263320396,"CA",2024-05-31,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"210",2.95597738128997,0.360401540204228,"CA",2024-06-01,1,1,1,0,1,1,1,0,0,1,0,0,0,1
"211",NA,NA,"CO",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.141297315444596,0.0910823855829384,"CO",2024-04-22,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"213",0.144813163496194,0.0978376680240852,"CO",2024-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"214",NA,NA,"CO",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",NA,NA,"CO",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,"CO",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.219264563746558,0.145692290144292,"CO",2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"220",NA,NA,"CO",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",NA,NA,"CO",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",NA,NA,"CO",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",NA,NA,"CO",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",NA,NA,"CO",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
