"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","recombinant_50_CI","X23H_50_CI","X24A_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","recombinant_95_CI","X23H_95_CI","X24A_95_CI","other_95_CI"
"16",NA,NA,"AK",2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",NA,NA,"AK",2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",NA,NA,"AK",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",0.776985449103115,0.560819934591085,"AK",2023-11-30,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"20",NA,NA,"AK",2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",NA,NA,"AK",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",NA,NA,"AK",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",NA,NA,"AK",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",0.377140224133998,0.226321649553633,"AK",2023-12-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"26",NA,NA,"AK",2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",0.168613797909372,0.134499129461023,"AK",2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"41",NA,NA,"AK",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.223494561346124,0.153437969698602,"AL",2023-11-13,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"45",NA,NA,"AL",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",0.866720665380392,0.61143609839004,"AL",2023-11-21,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"53",NA,NA,"AL",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.230310406038407,0.151180002199781,"AL",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"59",NA,NA,"AL",2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",0.229874630273839,0.160080806286201,"AL",2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"63",NA,NA,"AL",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",0.674420628660789,0.501605126510139,"AL",2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"65",NA,NA,"AL",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",0.679551239920961,0.51367286164721,"AL",2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"69",NA,NA,"AL",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.295324476410478,0.214429950370447,"AL",2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"73",NA,NA,"AL",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",0.89914296155093,0.44363404607491,"AL",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"77",NA,NA,"AL",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.898704575892341,0.636528680827743,"AL",2023-12-18,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80",NA,NA,"AL",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",0.470564939746155,0.327988243263167,"AR",2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"89",NA,NA,"AR",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.468968476494466,0.323082350609092,"AR",2023-11-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94",0.645924189446513,0.375104979450815,"AR",2023-11-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"95",NA,NA,"AR",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.343308770875915,0.242592742379867,"AR",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"101",1.28568332815536,0.506759558146283,"AR",2023-11-28,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0
"102",0.84966353000972,0.248918981403662,"AR",2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
"103",NA,NA,"AR",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",0.638201247625835,0.484133222835437,"AR",2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
"105",NA,NA,"AR",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",0.495701383845809,0.33115482961685,"AR",2023-12-05,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"109",NA,NA,"AR",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",1.63725674928477,0.581261798845206,"AR",2023-12-07,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"111",NA,NA,"AR",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",0.52045651342563,0.349909975401175,"AR",2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"114",NA,NA,"AR",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",0.859094480866771,0.457588747527374,"AR",2023-12-12,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1
"116",0.816460561974722,0.58213440066125,"AR",2023-12-13,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"117",2.46145885773781,0.399955584933585,"AR",2023-12-14,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0
"118",0.36151996661023,0.288867939512875,"AR",2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"119",NA,NA,"AR",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",1.97982211851179,0.515178032593353,"AR",2023-12-18,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1
"122",1.37688653670714,0.410492149414996,"AR",2023-12-19,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0
"123",NA,NA,"AR",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",2.43542029681719,0.487479576691909,"AR",2023-12-21,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1
"125",1.44255561268233,0.452136859195794,"AR",2023-12-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"126",NA,NA,"AR",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",3.2695561501107,0.325124429933048,"AZ",2023-11-12,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
"128",2.95194892326496,0.312650628981814,"AZ",2023-11-13,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0
"129",2.78339648702089,0.378566882088674,"AZ",2023-11-14,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1
"130",1.81117001307876,0.311243731815335,"AZ",2023-11-15,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1
"131",1.39995064319536,0.144860749911477,"AZ",2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1
"132",0.697142783807634,0.502146815424739,"AZ",2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"133",1.24461125798227,0.417865049181123,"AZ",2023-11-18,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"134",2.2127285224456,0.395984181599645,"AZ",2023-11-19,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0
"135",4.15460567515983,0.309514236891639,"AZ",2023-11-20,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"136",2.36179236283616,0.385408073210652,"AZ",2023-11-21,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1
"137",1.63390007516928,0.386819968158288,"AZ",2023-11-22,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
"138",1.00823219766427,0.447353433501299,"AZ",2023-11-23,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1
"139",2.21163048815974,0.328076371607351,"AZ",2023-11-24,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1
"140",1.8933259899255,0.385913162449737,"AZ",2023-11-25,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"141",4.3589649463642,0.479938098289031,"AZ",2023-11-26,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
"142",2.17394679319764,0.324248783918333,"AZ",2023-11-27,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0
"143",4.57428372847629,0.35578481760387,"AZ",2023-11-28,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
"144",2.83714731753434,0.340020045575235,"AZ",2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
"145",0.744791217107311,0.344650564059466,"AZ",2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"146",0.998293678106492,0.316546949332244,"AZ",2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0
"147",1.47619282534395,0.334536065814111,"AZ",2023-12-02,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0
"148",2.5753241257916,0.331183732352585,"AZ",2023-12-03,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
"149",2.81533684759665,0.373448693354047,"AZ",2023-12-04,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1
"150",4.36994949959334,0.3017448280648,"AZ",2023-12-05,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0
"151",2.92627783342938,0.410563799681267,"AZ",2023-12-06,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
"152",1.74365025344301,0.298259777444719,"AZ",2023-12-07,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"153",0.711478988266086,0.280833038671085,"AZ",2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"154",1.07286466379839,0.155368537414544,"AZ",2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1
"155",1.0216816914836,0.4386986571926,"AZ",2023-12-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0
"156",1.83792023333119,0.401347664206101,"AZ",2023-12-11,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
"157",3.40923205983779,0.467458058710888,"AZ",2023-12-12,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1
"158",2.77384041425782,0.413693747701737,"AZ",2023-12-13,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0
"159",2.03338925880674,0.358067260180029,"AZ",2023-12-14,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1
"160",1.06883730162794,0.360843944308233,"AZ",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
"161",2.26587880297549,0.41454425926149,"AZ",2023-12-16,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1
"162",1.97443782589782,0.24830800463191,"AZ",2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"163",4.76989842955035,0.411166049321126,"AZ",2023-12-18,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0
"164",4.63628390460505,0.410018459921137,"AZ",2023-12-19,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1
"165",1.10991409579855,0.360077698589255,"AZ",2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
"166",1.49454021154346,0.377735968417687,"AZ",2023-12-21,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
"167",0.934169891656908,0.383552093675647,"AZ",2023-12-22,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0
"168",1.11960044558908,0.322460366463704,"AZ",2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"169",1.25185168954803,0.231524075653653,"CA",2023-11-12,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1
"170",3.61097357632824,0.372795780333267,"CA",2023-11-13,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1
"171",2.16329871358347,0.300650590359979,"CA",2023-11-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0
"172",2.10933678824196,0.310769300721398,"CA",2023-11-15,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
"173",1.81413269211487,0.349907939297866,"CA",2023-11-16,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
"174",2.00570604871083,0.38846866645444,"CA",2023-11-17,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0
"175",1.28525751751476,0.354560417519197,"CA",2023-11-18,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1
"176",0.668587659348014,0.359862731399647,"CA",2023-11-19,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"177",2.17078337658319,0.289929906179459,"CA",2023-11-20,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0
"178",1.89409013608134,0.347158460696359,"CA",2023-11-21,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
"179",1.69642899855532,0.305722571042498,"CA",2023-11-22,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0
"180",0.972704823651374,0.434548991914557,"CA",2023-11-23,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
