"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","recombinant_50_CI","X24D_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","recombinant_95_CI","X24D_95_CI","X24G_95_CI","other_95_CI"
"31",NA,NA,"AK",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",0.665016504456551,0.489028074564647,"AK",2024-06-13,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"34",NA,NA,"AK",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",0.772728029799611,0.622696734023073,"AK",2024-06-20,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"41",NA,NA,"AK",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.588427520458442,0.466814090755431,"AR",2024-06-10,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"115",NA,NA,"AR",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.161133852678405,0.114050183066054,"AZ",2024-05-12,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"128",1.35104170418004,0.426626998077436,"AZ",2024-05-13,1,1,1,1,0,0,1,0,0,1,1,0,0,1
"129",0.476982097703972,0.250940540254135,"AZ",2024-05-14,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"130",0.482242827682892,0.252011652260929,"AZ",2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"131",0.649359788529299,0.457286102871137,"AZ",2024-05-16,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"132",0.710068285662878,0.494482649351719,"AZ",2024-05-17,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"133",0.243987350263544,0.17298924098351,"AZ",2024-05-18,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"134",0.249181261703048,0.184429113713359,"AZ",2024-05-19,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"135",0.555328092361683,0.394588423433564,"AZ",2024-05-20,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"136",0.738796768985774,0.208596521174903,"AZ",2024-05-21,0,1,1,1,1,1,1,0,0,0,1,1,1,1
"137",0.387951126783665,0.292833166822145,"AZ",2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"138",NA,NA,"AZ",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",0.34654111148044,0.247756743351789,"AZ",2024-05-24,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"140",NA,NA,"AZ",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",0.836736290114827,0.349635556573169,"AZ",2024-05-26,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"142",1.90981202585148,0.462638229707205,"AZ",2024-05-27,1,1,0,1,0,1,1,0,1,0,1,0,1,1
"143",1.14306163078856,0.29273264743014,"AZ",2024-05-28,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"144",0.921415291941012,0.420646568843785,"AZ",2024-05-29,1,1,1,1,1,1,0,1,0,0,1,1,1,0
"145",0.626941349851354,0.439356776195423,"AZ",2024-05-30,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"146",NA,NA,"AZ",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",0.719479557466018,0.401955749769814,"AZ",2024-06-01,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"148",1.34039987931891,0.222831979188805,"AZ",2024-06-02,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"149",1.21432944573618,0.337431110487458,"AZ",2024-06-03,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"150",1.13097297481383,0.364565352289911,"AZ",2024-06-04,1,1,1,1,0,1,1,0,0,0,1,0,1,1
"151",1.69157600389846,0.397833792045482,"AZ",2024-06-05,1,0,0,1,1,1,1,0,0,0,1,0,1,1
"152",3.20833633190774,0.390057979212401,"AZ",2024-06-06,0,1,0,1,1,1,1,0,0,0,1,1,1,1
"153",0.677298848369504,0.175216718077111,"AZ",2024-06-07,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"154",2.72468888819842,0.450473579521818,"AZ",2024-06-08,0,1,0,0,1,1,1,0,0,0,0,1,1,1
"155",1.29041741697991,0.385212027311903,"AZ",2024-06-09,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"156",5.9656698133765,0.38570754367533,"AZ",2024-06-10,0,0,0,1,1,1,1,0,0,0,1,1,0,1
"157",6.85595355821983,0.446357406816511,"AZ",2024-06-11,0,1,0,1,1,0,1,0,1,0,1,1,0,1
"158",9.47395696315819,0.436165868157811,"AZ",2024-06-12,0,1,0,1,1,1,0,0,0,0,1,0,0,0
"159",2.89106474936214,0.4249015120465,"AZ",2024-06-13,0,0,0,1,1,0,1,0,0,0,1,1,0,1
"160",1.01642713955999,0.209731152194338,"AZ",2024-06-14,1,1,1,1,1,1,1,1,0,0,1,0,1,1
"161",0.766476555336673,0.560155216285135,"AZ",2024-06-15,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"162",4.50742916703545,0.457587243036241,"AZ",2024-06-16,0,1,0,1,1,1,1,0,0,0,1,0,0,1
"163",4.41544122858683,0.364414674206701,"AZ",2024-06-17,0,1,0,1,1,1,0,0,0,0,1,0,0,0
"164",6.68993289954247,0.40666660434954,"AZ",2024-06-18,0,1,0,0,1,1,0,0,1,0,0,0,0,0
"165",4.0509973450463,0.408143347254024,"AZ",2024-06-19,0,1,0,1,1,1,1,0,1,0,1,0,1,1
"166",2.52493204018603,0.488106999279964,"AZ",2024-06-20,0,0,0,1,1,1,1,0,0,0,1,1,1,1
"167",1.89944887159852,0.384946576590695,"AZ",2024-06-21,0,1,1,1,1,1,1,0,0,0,1,1,1,1
"168",0.672056389784911,0.362102852785491,"AZ",2024-06-22,0,1,1,1,1,1,1,0,1,1,1,0,1,1
"169",3.7570079890846,0.363108795772233,"CA",2024-05-12,0,1,0,1,1,1,1,1,0,0,1,0,1,1
"170",2.78147003056338,0.406624573322899,"CA",2024-05-13,1,0,1,0,1,0,1,0,0,0,0,0,0,1
"171",7.99267497136479,0.389530010915151,"CA",2024-05-14,1,0,0,1,1,0,1,0,0,0,1,0,0,1
"172",1.74433347247291,0.336275840757518,"CA",2024-05-15,1,1,1,0,1,1,1,0,0,0,1,1,1,1
"173",4.36795451722514,0.308967653895103,"CA",2024-05-16,0,0,1,1,1,1,1,0,1,0,0,0,1,1
"174",5.03301737271775,0.320918728656299,"CA",2024-05-17,0,0,0,1,1,1,1,0,1,0,0,0,0,1
"175",4.3368595753104,0.30076152744392,"CA",2024-05-18,0,0,1,1,1,1,1,0,0,0,1,1,1,1
"176",4.92722370210351,0.401929928944687,"CA",2024-05-19,1,0,1,1,1,0,1,0,0,0,1,0,0,1
"177",7.19151222824709,0.299556530082424,"CA",2024-05-20,0,1,0,1,1,1,1,0,1,0,1,1,0,1
"178",10.1086563730399,0.351757201308977,"CA",2024-05-21,0,0,0,0,0,1,1,0,0,0,0,0,1,1
"179",11.0725653449296,0.356479420070016,"CA",2024-05-22,0,0,0,1,0,0,1,0,0,0,0,0,1,1
"180",4.05919328040464,0.32550377891342,"CA",2024-05-23,0,1,1,1,0,1,1,0,0,0,0,0,0,1
"181",6.75046920636546,0.392454540600833,"CA",2024-05-24,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"182",2.83882582500393,0.342004902466704,"CA",2024-05-25,0,1,0,1,1,1,0,0,0,1,1,0,0,0
"183",10.1177908386809,0.433441881348915,"CA",2024-05-26,0,0,0,1,1,0,0,0,0,0,1,0,0,0
"184",7.03056061994909,0.377090990004991,"CA",2024-05-27,0,0,0,0,1,0,1,0,0,0,0,0,1,1
"185",7.02657391601993,0.368261523610243,"CA",2024-05-28,0,1,0,0,1,1,1,0,0,0,0,0,1,1
"186",4.25152934632816,0.362434422816192,"CA",2024-05-29,0,1,1,1,0,0,1,0,0,0,1,0,0,1
"187",5.05293965282329,0.392850535652129,"CA",2024-05-30,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"188",22.4628519242047,0.422992044513557,"CA",2024-05-31,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"189",1.78567881935898,0.357456663205994,"CA",2024-06-01,1,1,1,1,1,0,1,0,0,0,1,0,0,1
"190",4.88777738325659,0.399476013265407,"CA",2024-06-02,1,1,0,1,1,0,0,0,0,0,1,0,0,0
"191",10.1213508155151,0.410660769359823,"CA",2024-06-03,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"192",11.0957835634684,0.410961540999293,"CA",2024-06-04,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"193",22.613548053218,0.424961091667771,"CA",2024-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194",21.0062468377236,0.401486817401246,"CA",2024-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195",7.1731322078519,0.353242355705551,"CA",2024-06-07,0,0,0,1,0,1,1,0,0,0,1,0,0,1
"196",8.48645037016228,0.453142462338811,"CA",2024-06-08,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"197",10.9466759602391,0.432009206949784,"CA",2024-06-09,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"198",12.5465884032674,0.401912053134183,"CA",2024-06-10,0,0,0,1,1,1,1,0,0,0,0,0,0,1
"199",19.0598469285427,0.440850356774516,"CA",2024-06-11,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"200",19.2119905185229,0.462403981713293,"CA",2024-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201",15.0783895817966,0.444587470053327,"CA",2024-06-13,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"202",12.1622938766937,0.493807944286321,"CA",2024-06-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"203",5.45257562319627,0.442205337648699,"CA",2024-06-15,0,0,0,1,1,0,0,0,0,0,1,0,0,0
"204",7.62515385208673,0.416884273275834,"CA",2024-06-16,0,0,1,1,0,1,0,0,0,0,1,0,0,0
"205",10.7742338033457,0.454486327721984,"CA",2024-06-17,0,0,0,1,1,0,0,0,0,0,1,1,1,0
"206",13.6587631616662,0.407573463975171,"CA",2024-06-18,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"207",26.639307409909,0.473686754291042,"CA",2024-06-19,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"208",13.2218187766728,0.427588172444208,"CA",2024-06-20,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"209",15.4783986941619,0.437349969745766,"CA",2024-06-21,0,1,0,1,0,1,0,0,0,0,1,0,0,0
"210",3.71735952368913,0.377292412765111,"CA",2024-06-22,0,0,1,1,0,0,1,0,0,0,1,0,0,1
"211",NA,NA,"CO",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.368084915617231,0.287100713687266,"CO",2024-05-13,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"213",NA,NA,"CO",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",0.40154187095669,0.312932437851024,"CO",2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"215",NA,NA,"CO",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",NA,NA,"CO",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,"CO",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.838302072144567,0.624549418154299,"CO",2024-05-20,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"220",NA,NA,"CO",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",0.682054580327224,0.374714327517698,"CO",2024-05-22,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"222",NA,NA,"CO",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",0.533940021441394,0.427915225268049,"CO",2024-05-24,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"224",NA,NA,"CO",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",NA,NA,"CO",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
