"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23H_50_CI","X23I_50_CI","X24A_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23H_95_CI","X23I_95_CI","X24A_95_CI","other_95_CI"
"38",NA,NA,"AK",2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",0.101568322961489,0.078902294571344,"AK",2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"41",0.839799493415042,0.289071759700353,"AK",2024-01-05,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"42",NA,NA,"AK",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.20805912742185,0.154083412069374,"AL",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"45",NA,NA,"AL",2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",0.210111801837581,0.15764474895122,"AL",2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"49",NA,NA,"AL",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",0.670324542912135,0.466087701635218,"AL",2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51",NA,NA,"AL",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",0.682194744444572,0.477071127991029,"AL",2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"55",NA,NA,"AL",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.227122372683135,0.191799529308001,"AL",2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"59",NA,NA,"AL",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",0.831377830454754,0.424318769154342,"AL",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
"63",NA,NA,"AL",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.892640951394837,0.629207571979547,"AL",2023-12-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"66",NA,NA,"AL",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",0.417294088724115,0.383056730803965,"AL",2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"76",NA,NA,"AL",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",0.24604802913002,0.114846412966998,"AL",2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81",1.1070780378598,0.598183507415141,"AL",2024-01-03,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1
"82",0.213866864131702,0.0966331175785198,"AL",2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"83",NA,NA,"AL",2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.352725396716991,0.275485406358039,"AR",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"87",1.25200383224738,0.485086693640539,"AR",2023-11-28,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0
"88",0.866319549717763,0.280566027128884,"AR",2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"89",NA,NA,"AR",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.730376109626656,0.514036325962486,"AR",2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
"91",NA,NA,"AR",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",0.45013318840231,0.290685793876944,"AR",2023-12-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"95",NA,NA,"AR",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",1.68385051818955,0.575901015971887,"AR",2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1
"97",NA,NA,"AR",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",0.481173479060396,0.304672452337346,"AR",2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"100",NA,NA,"AR",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",0.973535915576512,0.475844814896749,"AR",2023-12-12,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1
"102",0.833134606607659,0.571523792959174,"AR",2023-12-13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"103",2.18840953416994,0.371419783671862,"AR",2023-12-14,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1
"104",0.462677927386081,0.335198119675186,"AR",2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"105",NA,NA,"AR",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",1.77673815914136,0.490541401748667,"AR",2023-12-18,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1
"108",1.11649161261406,0.374097064750361,"AR",2023-12-19,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"109",NA,NA,"AR",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",2.14623399910947,0.439507872214501,"AR",2023-12-21,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1
"111",1.27523599782422,0.396827560392258,"AR",2023-12-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"112",NA,NA,"AR",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",0.812787228369523,0.390298270423238,"AR",2023-12-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1
"117",1.91606468720256,0.395469871959096,"AR",2023-12-28,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1
"118",NA,NA,"AR",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",0.128892824020464,0.0943896663674372,"AR",2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"123",0.599341845922264,0.0857073307499749,"AR",2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
"124",1.21485004471169,0.328733720628809,"AR",2024-01-04,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1
"125",0.0985670082303793,0.0701472061838419,"AR",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"126",NA,NA,"AR",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",4.08066996379383,0.469302251162977,"AZ",2023-11-26,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1
"128",2.06475645963481,0.322820613691985,"AZ",2023-11-27,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0
"129",3.8709016028641,0.351778466787301,"AZ",2023-11-28,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0
"130",2.64360318152205,0.338010751968981,"AZ",2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0
"131",0.778625436015788,0.347590610213061,"AZ",2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"132",1.08941960573598,0.327032256159911,"AZ",2023-12-01,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1
"133",1.33842855204611,0.324777244298118,"AZ",2023-12-02,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0
"134",2.44819002740477,0.329036761446933,"AZ",2023-12-03,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1
"135",2.44988020599182,0.366965865874912,"AZ",2023-12-04,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
"136",4.29333503300252,0.301804607010807,"AZ",2023-12-05,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
"137",2.64222678361196,0.406288814192787,"AZ",2023-12-06,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
"138",1.7122718233191,0.298592165787849,"AZ",2023-12-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0
"139",0.758718717895866,0.293878333317294,"AZ",2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"140",1.12199712848075,0.178125229422703,"AZ",2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"141",1.07578428866329,0.454129337027777,"AZ",2023-12-10,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1
"142",1.80331863288279,0.398494632105782,"AZ",2023-12-11,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1
"143",3.73697378521485,0.477164832463394,"AZ",2023-12-12,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
"144",3.12006782927975,0.423006828141699,"AZ",2023-12-13,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0
"145",2.22697986434946,0.379965474450669,"AZ",2023-12-14,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1
"146",1.12086678533904,0.366226623599359,"AZ",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0
"147",1.83945940094776,0.390083357289055,"AZ",2023-12-16,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"148",2.12393072133121,0.260555998342967,"AZ",2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"149",5.02082735907351,0.40945578526338,"AZ",2023-12-18,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0
"150",3.72664032496002,0.378267962744425,"AZ",2023-12-19,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1
"151",0.895909909701689,0.341469432559566,"AZ",2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1
"152",1.86366740796921,0.393214421064428,"AZ",2023-12-21,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1
"153",0.958561224470534,0.3818983236694,"AZ",2023-12-22,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
"154",1.30330101591996,0.351047523055626,"AZ",2023-12-23,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"155",2.12680623644385,0.333118878715708,"AZ",2023-12-24,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
"156",2.04483739264707,0.349988760759297,"AZ",2023-12-25,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1
"157",4.05166388529452,0.315796259419408,"AZ",2023-12-26,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0
"158",1.97244011375472,0.32713350622758,"AZ",2023-12-27,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1
"159",1.07202945509781,0.312522138157327,"AZ",2023-12-28,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"160",0.803404525100048,0.346245269855762,"AZ",2023-12-29,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1
"161",0.520650453560379,0.14597514146786,"AZ",2023-12-30,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
"162",0.996966601365767,0.185290017154563,"AZ",2023-12-31,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"163",3.14284027145029,0.307164273496268,"AZ",2024-01-01,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1
"164",2.4790829697386,0.301894092125381,"AZ",2024-01-02,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"165",0.923578058598054,0.31462307490698,"AZ",2024-01-03,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
"166",0.785105872814322,0.23446630139858,"AZ",2024-01-04,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1
"167",0.383347491294328,0.234453301396273,"AZ",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"168",0.9806866770772,0.137237516885811,"AZ",2024-01-06,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1
"169",1.1067985367809,0.250171628621163,"CA",2023-11-26,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0
"170",2.20474025519149,0.372105809140522,"CA",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"171",2.46677822026018,0.351882534343164,"CA",2023-11-28,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"172",2.15142274417704,0.326858171007175,"CA",2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
"173",3.25087378172331,0.29502339978282,"CA",2023-11-30,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0
"174",1.55193459667278,0.318214322904005,"CA",2023-12-01,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
"175",1.13737522346708,0.375322792549437,"CA",2023-12-02,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0
"176",1.294822915215,0.280249138259112,"CA",2023-12-03,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0
"177",4.28711715319728,0.379342674616968,"CA",2023-12-04,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"178",2.6438044623444,0.339338948555629,"CA",2023-12-05,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1
"179",3.15054530713126,0.412577034695632,"CA",2023-12-06,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
"180",2.62805677553573,0.543840205269577,"CA",2023-12-07,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0
"181",1.08759704164527,0.384546359476363,"CA",2023-12-08,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
